reported_hunt_year,model_target_year,source_file,source_page,source_family,section_title,species,hunt_code,hunt_name,unit_context,permits,quota,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,average_days,percent_success,hunter_satisfaction,metric_count,metric_raw,parse_notes,raw_line,source_sha256,source_path,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,unit,hunt_type,bull_harvest,harvest,avg_age_2024,avg_age_3yr_average,avg_age_vs_objective_midpoint
2020,2021,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas Leidy Peak,High Uintas Leidy Peak,,,,3.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas Leidy Peak 2 1 1 1 3 3 3 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,3.0,,,
2021,2022,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas Leidy Peak,High Uintas Leidy Peak,,,,3.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas Leidy Peak 2 1 1 1 3 3 3 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,3.0,,,
2022,2023,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas Leidy Peak,High Uintas Leidy Peak,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas Leidy Peak 2 1 1 1 3 3 3 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,1.0,,,
2023,2024,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas Leidy Peak,High Uintas Leidy Peak,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas Leidy Peak 2 1 1 1 3 3 3 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,1.0,,,
2024,2025,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas Leidy Peak,High Uintas Leidy Peak,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas Leidy Peak 2 1 1 1 3 3 3 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,1.0,,,
2015,2016,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,21.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,21.0,,,
2016,2017,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,15.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,15.0,,,
2017,2018,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,9.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,9.0,,,
2018,2019,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,14.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,14.0,,,
2019,2020,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,18.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,18.0,,,
2020,2021,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,16.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,16.0,,,
2021,2022,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,10.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,10.0,,,
2022,2023,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,10.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,10.0,,,
2023,2024,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,9.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,9.0,,,
2024,2025,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,High Uintas West,High Uintas West,,,,7.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,8/9 High Uintas West 21 15 9 14 18 16 10 10 9 7,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,8/9,,,7.0,,,
2015,2016,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,,,,
2016,2017,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,,,,
2017,2018,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,,,,
2018,2019,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,2.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,2.0,,,
2019,2020,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,3.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,3.0,,,
2020,2021,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,4.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,4.0,,,
2021,2022,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,6.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,6.0,,,
2022,2023,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,7.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,7.0,,,
2023,2024,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,6.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,6.0,,,
2024,2025,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",,,,8.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"13 La Sal, La Sal Mtns — — — 2 3 4 6 7 6 8",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,13,,,8.0,,,
2015,2016,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,,,,
2016,2017,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,,,,
2017,2018,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2018,2019,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2019,2020,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2020,2021,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2021,2022,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2022,2023,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2023,2024,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2024,2025,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Mt Dutton,Mt Dutton,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,24 Mt Dutton — — 1 1 1 1 1 1 1 1,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,24,,,1.0,,,
2015,2016,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,1.0,,,
2016,2017,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,1.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,1.0,,,
2017,2018,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,2.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,2.0,,,
2018,2019,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,10.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,10.0,,,
2019,2020,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,16.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,16.0,,,
2020,2021,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,15.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,15.0,,,
2021,2022,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,15.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,15.0,,,
2022,2023,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,16.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,16.0,,,
2023,2024,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,12.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,12.0,,,
2024,2025,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,Nebo,Nebo,,,,17.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,16A Nebo 1 1 2 10 16 15 15 16 12 17,fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,16A,,,17.0,,,
2015,2016,"Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",1,Mountain Goat Extra,"Total billy mountain goat harvest by management unit, Utah 2015-2024",Mountain Goat,,"Ogden, Willard Peak","Ogden, Willard Peak",,,,21.0,,,,,,,,billy_harvest,extra_oil_goat_bison_desert_sheep_supplement,"3 Ogden, Willard Peak 21 18 20 16 3 3 1 0 1 0",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,"/mnt/data/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",True,True,True,,,,,,,,,,,,3,,,21.0,,,
