"hunt_code","species","hunt_name","hunt_type","weapon","sex_type","permits_total","hunters","harvest","percent_success","avg_days","satisfaction","year","prediction_year","source_file"
"DB1114","Deer","Cedar/Stansbury","Limited Entry on General Season","Muzzleloader","Male Only","6","6.0","2.0","33.3","6.2","3.2","2025","2026","harvest_2025.csv"
"DB1115","Deer","Henry Mtns, Little Rockies","Limited Entry","Any Legal Weapon","Male Only","5","5.0","2.0","40.0","11.8","1.2","2025","2026","harvest_2025.csv"
"DB1116","Deer","San Juan, Mancos Mesa","Limited Entry","HAMSS","Male Only","4","4.0","2.0","50.0","13.8","2.8","2025","2026","harvest_2025.csv"
"DB1119","Deer","Moab Valley","Limited Entry","Any Legal Weapon","Male Only","9","9.0","4.0","44.4","6.0","3.7","2025","2026","harvest_2025.csv"
"DB1120","Deer","Castle Valley","Limited Entry","Any Legal Weapon","Male Only","15","15.0","12.0","80.0","5.9","4.4","2025","2026","harvest_2025.csv"
"DB1200","Deer","Alton","CWMU","Any Legal Weapon","Male Only","20","20.0","18.0","90.0","5.0","4.7","2025","2026","harvest_2025.csv"
"DB1200","Deer","","","","","21","4.9","18.0","27.0","85.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1201","Deer","Alton","CWMU Management","Any Legal Weapon","Male Only","5","5.0","5.0","100.0","2.6","4.8","2025","2026","harvest_2025.csv"
"DB1201","Deer","","","","","5","2.6","5.0","11.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1202","Deer","Antelope Creek","CWMU","Any Legal Weapon","Male Only","3","2.0","1.0","50.0","7.0","3.0","2025","2026","harvest_2025.csv"
"DB1203","Deer","","","","","11","4.1","5.0","4.0","44.4","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1203","Deer","Avintaquin Canyon","CWMU","Any Legal Weapon","Male Only","2","2.0","2.0","100.0","2.0","5.0","2025","2026","harvest_2025.csv"
"DB1204","Deer","Bally Watts","CWMU","Any Legal Weapon","Male Only","9","9.0","7.0","77.8","1.8","5.0","2025","2026","harvest_2025.csv"
"DB1205","Deer","Bar J Ranch","CWMU","Any Legal Weapon","Male Only","4","4.0","2.0","50.0","3.5","3.5","2025","2026","harvest_2025.csv"
"DB1206","Deer","Bear Mountain","CWMU","Any Legal Weapon","Male Only","11","11.0","11.0","100.0","3.3","4.7","2025","2026","harvest_2025.csv"
"DB1206","Deer","","","","","10","3.3","9.0","3.0","85.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1207","Deer","","","","","4","2.8","2.0","6.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1207","Deer","Bear Springs","CWMU","Any Legal Weapon","Male Only","3","3.0","2.0","66.7","3.3","5.0","2025","2026","harvest_2025.csv"
"DB1208","Deer","","","","","9","3.5","5.0","1.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1208","Deer","Black Hawk","CWMU","Any Legal Weapon","Male Only","7","7.0","7.0","100.0","4.0","4.8","2025","2026","harvest_2025.csv"
"DB1209","Deer","","","","","9","3.2","9.0","1.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1209","Deer","Blind Spring","CWMU","Any Legal Weapon","Male Only","5","5.0","4.0","80.0","3.0","4.8","2025","2026","harvest_2025.csv"
"DB1211","Deer","Blue Spring Hills","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","4.8","4.0","2025","2026","harvest_2025.csv"
"DB1211","Deer","","","","","9","5.1","9.0","3.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1212","Deer","Bluebell","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","3.3","5.0","2025","2026","harvest_2025.csv"
"DB1213","Deer","Boobe Hole","CWMU","Any Legal Weapon","Male Only","18","18.0","8.0","44.4","4.1","4.1","2025","2026","harvest_2025.csv"
"DB1215","Deer","","","","","6","3.8","4.0","4.0","60.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1215","Deer","Buckhorn Ranch","CWMU","Any Legal Weapon","Male Only","5","5.0","3.0","60.0","2.0","3.7","2025","2026","harvest_2025.csv"
"DB1216","Deer","Castle Valley Outdoors","CWMU","Any Legal Weapon","Male Only","7","7.0","7.0","100.0","2.6","4.6","2025","2026","harvest_2025.csv"
"DB1217","Deer","","","","","12","2.7","11.0","4.0","88.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1217","Deer","Causey Spring","CWMU","Any Legal Weapon","Male Only","13","13.0","12.0","92.3","3.0","4.9","2025","2026","harvest_2025.csv"
"DB1219","Deer","","","","","16","3.3","14.0","1.0","86.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1219","Deer","Chimney Rock","CWMU","Any Legal Weapon","Male Only","16","15.0","13.0","86.7","3.7","4.6","2025","2026","harvest_2025.csv"
"DB1222","Deer","","","","","12","3.5","11.0","1.0","90.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1222","Deer","Coldwater Ranch","CWMU","Any Legal Weapon","Male Only","12","12.0","12.0","100.0","2.2","5.0","2025","2026","harvest_2025.csv"
"DB1224","Deer","Cotton Thomas","CWMU","Any Legal Weapon","Male Only","10","10.0","9.0","90.0","4.6","4.1","2025","2026","harvest_2025.csv"
"DB1227","Deer","","","","","19","4.1","17.0","4.0","88.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"DB1227","Deer","Deer Haven","CWMU","Any Legal Weapon","Male Only","16","13.0","13.0","100.0","5.8","4.6","2025","2026","harvest_2025.csv"
"DB1228","Deer","Deseret","CWMU","Any Legal Weapon","Male Only","83","83.0","70.0","84.3","3.2","4.7","2025","2026","harvest_2025.csv"
