"hunt_code","species","hunt_name","hunt_type","weapon","sex_type","permits_total","hunters","harvest","percent_success","avg_days","satisfaction","year","prediction_year","source_file"
"EB3049","Elk","Mt Dutton","Limited Entry","Early Any Legal Weapon","Male Only","8","8.0","7.0","87.5","2.4","4.1","2025","2026","harvest_2025.csv"
"EB3050","Elk","Mt Dutton","Limited Entry","Late Any Legal Weapon","Male Only","15","15.0","14.0","93.3","4.4","4.5","2025","2026","harvest_2025.csv"
"EB3053","Elk","","","","","14","3.4","12.0","28.0","85.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3053","Elk","North Slope, Three Corners","Limited Entry","Mid Any Legal Weapon","Male Only","11","11.0","10.0","90.9","3.4","4.3","2025","2026","harvest_2025.csv"
"EB3056","Elk","","","","","9","2.9","6.0","14.0","66.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3056","Elk","Panguitch Lake","Limited Entry","Early Any Legal Weapon","Male Only","12","12.0","11.0","91.7","3.3","4.5","2025","2026","harvest_2025.csv"
"EB3057","Elk","","","","","10","3.3","10.0","14.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3057","Elk","Panguitch Lake","Limited Entry","Late Any Legal Weapon","Male Only","13","13.0","11.0","84.6","4.1","4.6","2025","2026","harvest_2025.csv"
"EB3063","Elk","Fishlake/Thousand Lakes","Limited Entry","Early Any Legal Weapon","Male Only","38","38.0","32.0","84.2","3.6","3.7","2025","2026","harvest_2025.csv"
"EB3064","Elk","Fishlake/Thousand Lakes","Limited Entry","Mid Any Legal Weapon","Male Only","108","107.0","62.0","57.9","6.8","3.4","2025","2026","harvest_2025.csv"
"EB3065","Elk","Fishlake/Thousand Lakes","Limited Entry","Late Any Legal Weapon","Male Only","64","64.0","54.0","84.4","4.5","3.6","2025","2026","harvest_2025.csv"
"EB3066","Elk","San Juan Bull Elk","Limited Entry","Early Any Legal Weapon","Male Only","19","19.0","15.0","78.9","3.9","3.8","2025","2026","harvest_2025.csv"
"EB3066","Elk","","","","","20","3.3","16.0","20.0","78.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3067","Elk","","","","","17","5.8","12.0","20.0","70.6","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3067","Elk","San Juan Bull Elk","Limited Entry","Late Any Legal Weapon","Male Only","21","20.0","14.0","70.0","5.4","4.0","2025","2026","harvest_2025.csv"
"EB3068","Elk","Diamond Mtn","Limited Entry","Early Any Legal Weapon","Male Only","11","11.0","9.0","81.8","2.7","4.2","2025","2026","harvest_2025.csv"
"EB3068","Elk","","","","","25","3.1","21.0","21.0","82.6","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3069","Elk","Diamond Mtn","Limited Entry","Mid Any Legal Weapon","Male Only","31","30.0","24.0","80.0","6.5","3.3","2025","2026","harvest_2025.csv"
"EB3069","Elk","","","","","36","4.6","32.0","21.0","88.6","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3072","Elk","","","","","88","3.7","57.0","81.0","65.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3072","Elk","Wasatch Mtns","Limited Entry","Early Any Legal Weapon","Male Only","76","74.0","50.0","67.6","3.3","3.7","2025","2026","harvest_2025.csv"
"EB3073","Elk","Wasatch Mtns","Limited Entry","Late Any Legal Weapon","Male Only","124","123.0","91.0","74.0","4.6","4.0","2025","2026","harvest_2025.csv"
"EB3073","Elk","","","","","139","5.1","93.0","83.0","66.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3077","Elk","Beaver, East","Limited Entry","Muzzleloader","Male Only","14","14.0","13.0","92.9","5.1","4.2","2025","2026","harvest_2025.csv"
"EB3077","Elk","","","","","13","4.6","10.0","10.0","76.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3079","Elk","Book Cliffs, Little Creek Roadless","Limited Entry","Muzzleloader","Male Only","1","1.0","1.0","100.0","2.0","5.0","2025","2026","harvest_2025.csv"
"EB3081","Elk","","","","","8","5.6","4.0","2.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3081","Elk","Cache, Meadowville","Limited Entry","Muzzleloader","Male Only","7","7.0","3.0","42.9","6.6","3.7","2025","2026","harvest_2025.csv"
"EB3083","Elk","Cache, South","Limited Entry","Muzzleloader","Male Only","6","6.0","4.0","66.7","6.3","3.5","2025","2026","harvest_2025.csv"
"EB3084","Elk","Manti","Limited Entry","Muzzleloader","Male Only","104","104.0","75.0","72.1","5.5","3.9","2025","2026","harvest_2025.csv"
"EB3084","Elk","","","","","103","5.9","68.0","23.0","66.3","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3086","Elk","Fillmore, Pahvant","Limited Entry","Muzzleloader","Male Only","13","13.0","9.0","69.2","7.5","4.1","2025","2026","harvest_2025.csv"
"EB3087","Elk","La Sal Mtns","Limited Entry","Muzzleloader","Male Only","24","24.0","14.0","58.3","5.9","3.9","2025","2026","harvest_2025.csv"
"EB3088","Elk","","","","","11","5.8","9.0","24.0","81.8","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3088","Elk","Monroe","Limited Entry","Muzzleloader","Male Only","6","6.0","5.0","83.3","5.5","4.8","2025","2026","harvest_2025.csv"
"EB3089","Elk","Mt Dutton","Limited Entry","Muzzleloader","Male Only","12","12.0","8.0","66.7","4.4","3.8","2025","2026","harvest_2025.csv"
"EB3091","Elk","North Slope, Three Corners","Limited Entry","Muzzleloader","Male Only","4","4.0","3.0","75.0","5.3","4.8","2025","2026","harvest_2025.csv"
"EB3091","Elk","","","","","4","3.5","3.0","28.0","75.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3093","Elk","","","","","10","4.9","9.0","14.0","90.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3093","Elk","Panguitch Lake","Limited Entry","Muzzleloader","Male Only","12","12.0","9.0","75.0","6.2","4.2","2025","2026","harvest_2025.csv"
"EB3096","Elk","Fishlake/Thousand Lakes","Limited Entry","Muzzleloader","Male Only","55","55.0","42.0","76.4","5.3","4.0","2025","2026","harvest_2025.csv"
"EB3097","Elk","","","","","17","5.3","12.0","20.0","68.8","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3097","Elk","San Juan Bull Elk","Limited Entry","Muzzleloader","Male Only","17","17.0","13.0","76.5","6.5","3.8","2025","2026","harvest_2025.csv"
"EB3098","Elk","Diamond Mtn","Limited Entry","Muzzleloader","Male Only","15","15.0","10.0","66.7","6.5","3.8","2025","2026","harvest_2025.csv"
"EB3098","Elk","","","","","21","5.1","17.0","21.0","80.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3100","Elk","Wasatch Mtns","Limited Entry","Muzzleloader","Male Only","109","108.0","71.0","65.7","5.3","3.9","2025","2026","harvest_2025.csv"
"EB3100","Elk","","","","","122","5.8","82.0","84.0","67.5","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3102","Elk","Beaver, East","Limited Entry","Multiseason","Male Only","4","3.0","3.0","100.0","3.7","4.7","2025","2026","harvest_2025.csv"
"EB3102","Elk","","","","","4","14.8","4.0","10.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3104","Elk","Book Cliffs, Little Creek Roadless","Limited Entry","Multiseason","Male Only","1","1.0","1.0","100.0","1.0","5.0","2025","2026","harvest_2025.csv"
"EB3105","Elk","","","","","3","1.7","2.0","2.0","66.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3105","Elk","Cache, Meadowville","Limited Entry","Multiseason","Male Only","2","2.0","2.0","100.0","2.0","5.0","2025","2026","harvest_2025.csv"
"EB3107","Elk","Cache, South","Limited Entry","Multiseason","Male Only","2","2.0","2.0","100.0","50.0","4.0","2025","2026","harvest_2025.csv"
"EB3108","Elk","Manti","Limited Entry","Multiseason","Male Only","23","23.0","17.0","73.9","13.3","4.4","2025","2026","harvest_2025.csv"
"EB3108","Elk","","","","","22","16.3","19.0","23.0","85.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3110","Elk","Fillmore, Pahvant","Limited Entry","Multiseason","Male Only","4","4.0","2.0","50.0","11.0","3.0","2025","2026","harvest_2025.csv"
"EB3111","Elk","La Sal Mtns","Limited Entry","Multiseason","Male Only","7","7.0","7.0","100.0","10.4","4.7","2025","2026","harvest_2025.csv"
"EB3112","Elk","","","","","3","5.7","3.0","24.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3112","Elk","Monroe","Limited Entry","Multiseason","Male Only","1","1.0","1.0","100.0","23.0","3.0","2025","2026","harvest_2025.csv"
"EB3113","Elk","Mt Dutton","Limited Entry","Multiseason","Male Only","3","3.0","2.0","66.7","12.3","4.3","2025","2026","harvest_2025.csv"
"EB3115","Elk","","","","","2","6.0","2.0","28.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3115","Elk","North Slope, Three Corners","Limited Entry","Multiseason","Male Only","2","2.0","2.0","100.0","10.5","5.0","2025","2026","harvest_2025.csv"
"EB3117","Elk","","","","","3","13.0","2.0","14.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3117","Elk","Panguitch Lake","Limited Entry","Multiseason","Male Only","3","3.0","2.0","66.7","11.5","3.5","2025","2026","harvest_2025.csv"
"EB3120","Elk","Fishlake/Thousand Lakes","Limited Entry","Multiseason","Male Only","13","13.0","9.0","69.2","19.8","3.0","2025","2026","harvest_2025.csv"
"EB3121","Elk","San Juan Bull Elk","Limited Entry","Multiseason","Male Only","4","4.0","4.0","100.0","14.0","4.5","2025","2026","harvest_2025.csv"
"EB3121","Elk","","","","","4","12.3","4.0","20.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3122","Elk","","","","","4","24.3","1.0","21.0","25.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3122","Elk","Diamond Mtn","Limited Entry","Multiseason","Male Only","4","4.0","4.0","100.0","8.3","4.0","2025","2026","harvest_2025.csv"
"EB3124","Elk","","","","","2","16.0","2.0","86.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3124","Elk","Wasatch Mtns","Limited Entry","Multiseason","Male Only","24","24.0","16.0","66.7","14.9","3.6","2025","2026","harvest_2025.csv"
"EB3126","Elk","Manti","Limited Entry","Mid Any Legal Weapon","Male Only","208","208.0","144.0","69.2","6.0","3.8","2025","2026","harvest_2025.csv"
"EB3126","Elk","","","","","195","6.8","124.0","23.0","63.4","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3127","Elk","Wasatch Mtns","Limited Entry","Mid Any Legal Weapon","Male Only","215","211.0","145.0","68.7","6.0","3.8","2025","2026","harvest_2025.csv"
"EB3127","Elk","","","","","239","6.3","129.0","82.0","53.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3128","Elk","Box Elder, Grouse Creek","Conservation","Any Legal Weapon","Male Only","2","1.0","1.0","100.0","10.0","1.0","2025","2026","harvest_2025.csv"
"EB3130","Elk","Box Elder, Pilot Mtn","Limited Entry","Archery","Male Only","3","3.0","0.0","0.0","13.7","1.3","2025","2026","harvest_2025.csv"
"EB3130","Elk","","","","","4","14.0","0.0","2.0","0.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3132","Elk","","","","","28","14.1","7.0","20.0","25.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3132","Elk","Cache, North","Limited Entry","September Archery","Male Only","25","24.0","9.0","37.5","12.9","4.1","2025","2026","harvest_2025.csv"
"EB3135","Elk","Barney Top/Kaiparowits","Limited Entry","September Archery","Male Only","10","9.0","2.0","22.2","16.8","2.3","2025","2026","harvest_2025.csv"
"EB3135","Elk","","","","","9","16.1","3.0","2.0","33.3","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3136","Elk","","","","","11","9.8","9.0","19.0","81.8","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3136","Elk","Southwest Desert, North","Limited Entry","September Archery","Male Only","19","19.0","8.0","42.1","12.9","3.3","2025","2026","harvest_2025.csv"
"EB3137","Elk","West Desert, Deep Creek","Limited Entry","September Archery","Male Only","13","13.0","8.0","61.5","10.9","4.3","2025","2026","harvest_2025.csv"
"EB3139","Elk","Cache, North","Limited Entry","HAMSS","Male Only","27","27.0","16.0","59.3","7.8","3.8","2025","2026","harvest_2025.csv"
"EB3139","Elk","","","","","28","10.6","10.0","20.0","34.6","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3142","Elk","Barney Top/Kaiparowits","Limited Entry","HAMSS","Male Only","10","9.0","5.0","55.6","8.7","3.8","2025","2026","harvest_2025.csv"
"EB3142","Elk","","","","","10","8.4","4.0","2.0","44.4","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3143","Elk","Southwest Desert, North","Limited Entry","HAMSS","Male Only","18","18.0","13.0","72.2","9.5","2.9","2025","2026","harvest_2025.csv"
"EB3143","Elk","","","","","13","11.4","10.0","19.0","75.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3144","Elk","West Desert, Deep Creek","Limited Entry","HAMSS","Male Only","14","14.0","11.0","78.6","8.2","3.8","2025","2026","harvest_2025.csv"
"EB3145","Elk","Boulder","Limited Entry","Archery","Male Only","32","30.0","15.0","50.0","14.2","3.7","2025","2026","harvest_2025.csv"
"EB3145","Elk","","","","","32","13.3","21.0","1.0","64.3","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3146","Elk","Southwest Desert, South","Limited Entry","Archery","Male Only","43","43.0","19.0","44.2","12.7","3.6","2025","2026","harvest_2025.csv"
"EB3146","Elk","","","","","36","12.9","17.0","17.0","47.1","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3147","Elk","","","","","8","4.0","5.0","1.0","62.5","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3147","Elk","Box Elder, Grouse Creek","Limited Entry","Early Any Legal Weapon","Male Only","7","7.0","6.0","85.7","2.5","4.2","2025","2026","harvest_2025.csv"
"EB3148","Elk","","","","","15","3.1","13.0","1.0","86.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3148","Elk","Boulder","Limited Entry","Early Any Legal Weapon","Male Only","14","14.0","13.0","92.9","2.4","4.3","2025","2026","harvest_2025.csv"
"EB3149","Elk","Southwest Desert, South","Limited Entry","Early Any Legal Weapon","Male Only","18","18.0","15.0","83.3","3.3","4.1","2025","2026","harvest_2025.csv"
"EB3149","Elk","","","","","19","2.9","15.0","17.0","77.8","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3150","Elk","Box Elder, Grouse Creek","Limited Entry","Mid Any Legal Weapon","Male Only","12","12.0","10.0","83.3","5.4","3.8","2025","2026","harvest_2025.csv"
"EB3150","Elk","","","","","14","5.4","7.0","2.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3151","Elk","","","","","21","5.3","18.0","2.0","85.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3151","Elk","Boulder","Limited Entry","Late Any Legal Weapon","Male Only","22","22.0","18.0","81.8","4.8","4.3","2025","2026","harvest_2025.csv"
"EB3152","Elk","","","","","24","5.1","16.0","17.0","65.2","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3152","Elk","Southwest Desert, South","Limited Entry","Late Any Legal Weapon","Male Only","30","30.0","27.0","90.0","5.1","3.6","2025","2026","harvest_2025.csv"
"EB3153","Elk","","","","","4","6.3","1.0","2.0","25.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3153","Elk","Box Elder, Grouse Creek","Limited Entry","Muzzleloader","Male Only","3","3.0","3.0","100.0","4.7","4.0","2025","2026","harvest_2025.csv"
"EB3154","Elk","Boulder","Limited Entry","Muzzleloader","Male Only","19","19.0","17.0","89.5","6.4","3.8","2025","2026","harvest_2025.csv"
"EB3154","Elk","","","","","19","6.0","15.0","1.0","78.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3155","Elk","Southwest Desert, South","Limited Entry","Muzzleloader","Male Only","27","27.0","18.0","66.7","6.9","3.8","2025","2026","harvest_2025.csv"
"EB3155","Elk","","","","","23","6.0","14.0","17.0","61.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3156","Elk","Boulder","Limited Entry","Multiseason","Male Only","5","5.0","4.0","80.0","14.0","3.6","2025","2026","harvest_2025.csv"
"EB3156","Elk","","","","","5","19.4","5.0","2.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3157","Elk","","","","","6","9.3","3.0","17.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3157","Elk","Southwest Desert, South","Limited Entry","Multiseason","Male Only","7","7.0","6.0","85.7","13.0","4.3","2025","2026","harvest_2025.csv"
"EB3158","Elk","","","","","10","8.7","5.0","10.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3158","Elk","Beaver, East","Limited Entry","Late Archery","Male Only","15","15.0","3.0","20.0","9.4","3.6","2025","2026","harvest_2025.csv"
"EB3159","Elk","","","","","26","6.1","21.0","10.0","80.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3159","Elk","Beaver, East","Limited Entry","Mid Any Legal Weapon","Male Only","28","28.0","25.0","89.3","5.3","4.4","2025","2026","harvest_2025.csv"
"EB3160","Elk","","","","","21","10.9","8.0","10.0","40.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3160","Elk","Book Cliffs, Bitter Creek/East","Limited Entry","Archery","Male Only","23","23.0","10.0","43.5","12.6","2.9","2025","2026","harvest_2025.csv"
"EB3161","Elk","Book Cliffs, Bitter Creek/East","Limited Entry","Late Archery","Male Only","5","5.0","1.0","20.0","10.6","3.6","2025","2026","harvest_2025.csv"
"EB3162","Elk","","","","","9","2.4","9.0","10.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3162","Elk","Book Cliffs, Bitter Creek/East","Limited Entry","Early Any Legal Weapon","Male Only","10","10.0","8.0","80.0","3.7","3.9","2025","2026","harvest_2025.csv"
"EB3163","Elk","Book Cliffs, Bitter Creek/East","Limited Entry","Late Any Legal Weapon","Male Only","16","16.0","10.0","62.5","5.2","4.0","2025","2026","harvest_2025.csv"
"EB3164","Elk","","","","","26","6.2","15.0","10.0","56.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3164","Elk","Book Cliffs, Bitter Creek/East","Limited Entry","Mid Any Legal Weapon","Male Only","26","26.0","16.0","61.5","5.8","3.3","2025","2026","harvest_2025.csv"
"EB3165","Elk","","","","","3","12.0","3.0","10.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3165","Elk","Book Cliffs, Bitter Creek/East","Limited Entry","Multiseason","Male Only","4","4.0","4.0","100.0","4.8","3.5","2025","2026","harvest_2025.csv"
"EB3166","Elk","Book Cliffs, Bitter Creek/East","Limited Entry","Muzzleloader","Male Only","13","13.0","13.0","100.0","3.3","4.3","2025","2026","harvest_2025.csv"
"EB3166","Elk","","","","","13","5.7","9.0","10.0","69.2","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3167","Elk","Book Cliffs, Little Creek Roadless","Limited Entry","Mid Any Legal Weapon","Male Only","4","4.0","4.0","100.0","3.5","5.0","2025","2026","harvest_2025.csv"
"EB3168","Elk","","","","","1","1.0","0.0","2.0","0.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3168","Elk","Cache, Meadowville","Limited Entry","Late Archery","Male Only","4","3.0","0.0","0.0","4.3","3.3","2025","2026","harvest_2025.csv"
"EB3169","Elk","","","","","13","5.8","3.0","2.0","25.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3169","Elk","Cache, Meadowville","Limited Entry","Mid Any Legal Weapon","Male Only","13","13.0","7.0","53.8","3.6","3.9","2025","2026","harvest_2025.csv"
"EB3170","Elk","Cache, South","Limited Entry","Late Archery","Male Only","4","4.0","1.0","25.0","11.3","3.0","2025","2026","harvest_2025.csv"
"EB3171","Elk","Cache, South","Limited Entry","Mid Any Legal Weapon","Male Only","11","10.0","10.0","100.0","5.8","4.0","2025","2026","harvest_2025.csv"
"EB3172","Elk","Manti","Limited Entry","Late Archery","Male Only","10","10.0","1.0","10.0","7.4","2.9","2025","2026","harvest_2025.csv"
"EB3172","Elk","","","","","7","10.6","0.0","23.0","0.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3173","Elk","Nebo/San Pitch Mtns","Limited Entry","Archery","Male Only","25","25.0","6.0","24.0","15.3","3.5","2025","2026","harvest_2025.csv"
"EB3174","Elk","Nebo/San Pitch Mtns","Limited Entry","Late Archery","Male Only","8","8.0","5.0","62.5","8.4","3.3","2025","2026","harvest_2025.csv"
"EB3174","Elk","","","","","4","9.0","1.0","28.0","25.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3175","Elk","Nebo/San Pitch Mtns","Limited Entry","Early Any Legal Weapon","Male Only","9","9.0","6.0","66.7","3.3","4.1","2025","2026","harvest_2025.csv"
"EB3175","Elk","","","","","9","2.4","8.0","28.0","88.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3176","Elk","Nebo/San Pitch Mtns","Limited Entry","Late Any Legal Weapon","Male Only","18","18.0","13.0","72.2","5.0","4.1","2025","2026","harvest_2025.csv"
"EB3176","Elk","","","","","14","3.9","9.0","28.0","64.3","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3177","Elk","Nebo/San Pitch Mtns","Limited Entry","Mid Any Legal Weapon","Male Only","27","27.0","22.0","81.5","6.1","3.5","2025","2026","harvest_2025.csv"
"EB3178","Elk","Nebo/San Pitch Mtns","Limited Entry","Multiseason","Male Only","4","4.0","3.0","75.0","43.7","2.3","2025","2026","harvest_2025.csv"
"EB3179","Elk","Nebo/San Pitch Mtns","Limited Entry","Muzzleloader","Male Only","12","12.0","9.0","75.0","6.3","3.3","2025","2026","harvest_2025.csv"
"EB3180","Elk","Fillmore, Pahvant","Limited Entry","Late Archery","Male Only","14","14.0","2.0","14.3","9.5","3.2","2025","2026","harvest_2025.csv"
"EB3181","Elk","Fillmore, Pahvant","Limited Entry","Mid Any Legal Weapon","Male Only","25","25.0","19.0","76.0","4.9","3.8","2025","2026","harvest_2025.csv"
"EB3182","Elk","La Sal Mtns","Limited Entry","Late Archery","Male Only","8","7.0","0.0","0.0","8.7","3.3","2025","2026","harvest_2025.csv"
"EB3183","Elk","La Sal Mtns","Limited Entry","Mid Any Legal Weapon","Male Only","48","47.0","28.0","59.6","6.5","3.6","2025","2026","harvest_2025.csv"
"EB3184","Elk","Monroe","Limited Entry","Late Archery","Male Only","7","7.0","2.0","28.6","10.2","4.5","2025","2026","harvest_2025.csv"
"EB3184","Elk","","","","","5","8.5","1.0","24.0","25.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3185","Elk","Monroe","Limited Entry","Mid Any Legal Weapon","Male Only","11","10.0","8.0","80.0","6.3","4.1","2025","2026","harvest_2025.csv"
"EB3185","Elk","","","","","21","6.3","15.0","24.0","73.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3186","Elk","Mt Dutton","Limited Entry","Late Archery","Male Only","10","10.0","2.0","20.0","8.4","3.8","2025","2026","harvest_2025.csv"
"EB3187","Elk","Mt Dutton","Limited Entry","Mid Any Legal Weapon","Male Only","25","25.0","18.0","72.0","5.8","3.8","2025","2026","harvest_2025.csv"
"EB3188","Elk","","","","","5","11.0","1.0","14.0","20.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3188","Elk","Panguitch Lake","Limited Entry","Late Archery","Male Only","10","10.0","6.0","60.0","8.4","3.9","2025","2026","harvest_2025.csv"
"EB3189","Elk","","","","","19","7.3","10.0","14.0","52.6","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3189","Elk","Panguitch Lake","Limited Entry","Mid Any Legal Weapon","Male Only","22","22.0","19.0","86.4","6.7","3.6","2025","2026","harvest_2025.csv"
"EB3190","Elk","Boulder","Limited Entry","Late Archery","Male Only","5","5.0","1.0","20.0","11.3","2.3","2025","2026","harvest_2025.csv"
"EB3190","Elk","","","","","3","8.5","0.0","2.0","0.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3191","Elk","Boulder","Limited Entry","Mid Any Legal Weapon","Male Only","38","38.0","28.0","73.7","6.2","4.5","2025","2026","harvest_2025.csv"
"EB3191","Elk","","","","","36","8.0","26.0","1.0","71.4","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3192","Elk","Fishlake/Thousand Lakes","Limited Entry","Late Archery","Male Only","12","12.0","3.0","25.0","9.4","3.7","2025","2026","harvest_2025.csv"
"EB3193","Elk","","","","","4","6.3","0.0","20.0","0.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3193","Elk","San Juan Bull Elk","Limited Entry","Late Archery","Male Only","10","8.0","1.0","12.5","8.0","3.7","2025","2026","harvest_2025.csv"
"EB3194","Elk","San Juan Bull Elk","Limited Entry","Mid Any Legal Weapon","Male Only","35","35.0","31.0","88.6","5.4","4.0","2025","2026","harvest_2025.csv"
"EB3194","Elk","","","","","32","6.5","20.0","20.0","62.1","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3195","Elk","","","","","4","7.5","1.0","21.0","25.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3195","Elk","Diamond Mtn","Limited Entry","Late Archery","Male Only","5","5.0","1.0","20.0","5.8","3.3","2025","2026","harvest_2025.csv"
"EB3196","Elk","Diamond Mtn","Limited Entry","Late Any Legal Weapon","Male Only","18","18.0","11.0","61.1","5.0","2.8","2025","2026","harvest_2025.csv"
"EB3196","Elk","","","","","17","5.8","8.0","21.0","47.1","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3197","Elk","","","","","4","8.8","0.0","17.0","0.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3197","Elk","Southwest Desert, South","Limited Entry","Late Archery","Male Only","8","8.0","1.0","12.5","9.5","3.3","2025","2026","harvest_2025.csv"
"EB3198","Elk","Southwest Desert, South","Limited Entry","Mid Any Legal Weapon","Male Only","49","49.0","34.0","69.4","5.2","3.2","2025","2026","harvest_2025.csv"
"EB3198","Elk","","","","","43","6.9","30.0","17.0","70.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3199","Elk","Wasatch Mtns","Limited Entry","Late Archery","Male Only","10","8.0","1.0","12.5","8.4","3.3","2025","2026","harvest_2025.csv"
"EB3199","Elk","","","","","6","7.2","1.0","80.0","20.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3205","Elk","East Canyon","Limited Entry","HAMSS","Male Only","9","7.0","3.0","42.9","4.5","3.2","2025","2026","harvest_2025.csv"
"EB3208","Elk","Morgan-South Rich","Limited Entry","Late Any Legal Weapon","Male Only","10","10.0","9.0","90.0","2.7","4.2","2025","2026","harvest_2025.csv"
"EB3209","Elk","Box Elder, Pilot Mtn","Conservation","Multiseason","Male Only","1","1.0","1.0","100.0","13.0","2.0","2025","2026","harvest_2025.csv"
"EB3210","Elk","North Slope, Three Corners","Limited Entry","Early Any Legal Weapon","Male Only","5","5.0","5.0","100.0","2.0","4.8","2025","2026","harvest_2025.csv"
"EB3500","Elk","","","","","5","7.2","4.0","17.0","80.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3500","Elk","Alton","CWMU","Any Legal Weapon","Male Only","5","5.0","4.0","80.0","4.0","4.8","2025","2026","harvest_2025.csv"
"EB3501","Elk","Bar J Ranch","CWMU","Any Legal Weapon","Male Only","11","11.0","11.0","100.0","3.4","5.0","2025","2026","harvest_2025.csv"
"EB3502","Elk","Bear Mountain","CWMU","Any Legal Weapon","Male Only","8","8.0","8.0","100.0","8.3","5.0","2025","2026","harvest_2025.csv"
