hunt_code,hunt_name,species,residency,draw_family,hunt_class,weapon,hunt_type,draw_pool,unit_name,boundary_id,current_points_context_available,modeled_draw_probability,guaranteed_line_points,point_creep_1yr,harvest_success_pct,average_days_hunted,average_harvest_age,current_age_3yr_average,percent_5plus,management_objective_type,management_objective_range,management_objective_status,management_objective_note,permits_2026_res,permits_2026_nr,permits_2026_total,decision_label,persona_tags,sleeper_score,sleeper_reasons,recommended_action,data_confidence,source_badges,model_version,rule_version,availability_status,harvest_source_file,harvest_source_page,age_source_file,age_source_page,age_source_table_title,age_review_status
LD1023,Diamond Mtn - Private Land Only,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn - Private Land Only,206,true,0,,,100,4,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LD1108,Thousand Lakes - Private Land Only,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Restricted Rifle,Limited Entry - Private Land Only,standard,Thousand Lakes - Private Land Only,632,true,0,,,0,5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LD1108,Thousand Lakes - Private Land Only,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Restricted Rifle,Limited Entry - Private Land Only,standard,Thousand Lakes - Private Land Only,632,true,0,,,0,5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0008,Diamond Mtn Landowner Association,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,,,,,,
LO0008,Diamond Mtn Landowner Association,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,,,,,,
LO0009,Diamond Mtn Landowner Association,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,0,,,100,2.7,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0009,Diamond Mtn Landowner Association,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,0,,,100,2.7,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0010,Diamond Mtn Landowner Association,Deer,Nonresident,LANDOWNER_BIG_GAME,,Muzzleloader,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,0,,,100,4,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0010,Diamond Mtn Landowner Association,Deer,Resident,LANDOWNER_BIG_GAME,,Muzzleloader,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,0,,,100,4,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,no_quota_published,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0011,Diamond Mtn Landowner Association,Elk,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO0011,Diamond Mtn Landowner Association,Elk,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO0012,Diamond Mtn Landowner Association,Elk,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Early Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,100,2,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0012,Diamond Mtn Landowner Association,Elk,Resident,LANDOWNER_BIG_GAME,Private Land Only,Early Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,100,2,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0013,Diamond Mtn Landowner Association,Elk,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Mid Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,100,3,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0013,Diamond Mtn Landowner Association,Elk,Resident,LANDOWNER_BIG_GAME,Private Land Only,Mid Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,100,3,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0014,Diamond Mtn Landowner Association,Elk,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Muzzleloader,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,100,3.2,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0014,Diamond Mtn Landowner Association,Elk,Resident,LANDOWNER_BIG_GAME,Private Land Only,Muzzleloader,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,100,3.2,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|HARD_DRIVER|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0015,Diamond Mtn Landowner Association,Elk,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Late Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,0,7.5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|EXTEND_THE_SEASON|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO0015,Diamond Mtn Landowner Association,Elk,Resident,LANDOWNER_BIG_GAME,Private Land Only,Late Any Legal Weapon,Limited Entry - Private Land Only,standard,Diamond Mtn Landowner Association,206,true,,,,0,7.5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|EXTEND_THE_SEASON|DATA_LIMITED_DO_NOT_OVERSELL,0,not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,MEDIUM,Official DWR Source|Review / Limited Data|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1501,Box Elder,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Box Elder,607,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1501,Box Elder,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Box Elder,607,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1502,Cache,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Cache,29,true,0,,,100,5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1502,Cache,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Cache,29,true,0,,,100,5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1503,Manti/San Rafael,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Manti/San Rafael,619,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1503,Manti/San Rafael,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Manti/San Rafael,619,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1504,Nebo,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Nebo,616,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1504,Nebo,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Nebo,616,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1506,Fillmore,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Fillmore,804,true,0,,,0,7,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1506,Fillmore,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Fillmore,804,true,0,,,0,7,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1508,Kamas,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Kamas,611,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1508,Kamas,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Kamas,611,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1509,"La Sal, La Sal Mtns",Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"La Sal, La Sal Mtns",617,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1509,"La Sal, La Sal Mtns",Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,"La Sal, La Sal Mtns",617,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,HARD_DRIVER|TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1510,Monroe,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Monroe,629,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1510,Monroe,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Monroe,629,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1511,Mt Dutton,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Mt Dutton,630,true,0,,,0,15,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1511,Mt Dutton,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Mt Dutton,630,true,0,,,0,15,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1512,Nine Mile,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Nine Mile,615,true,0,,,33.3,7.7,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1512,Nine Mile,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Nine Mile,615,true,0,,,33.3,7.7,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1513,North Slope,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,North Slope,612,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1513,North Slope,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,North Slope,612,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,,,,
LO1514,Ogden,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Ogden,609,true,0,,,100,3.5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1514,Ogden,Deer,Resident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Ogden,609,true,0,,,100,3.5,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
LO1516,Panguitch Lake,Deer,Nonresident,LANDOWNER_BIG_GAME,Private Land Only,Archery,General Season - Private Land Only,standard,Panguitch Lake,634,true,0,,,100,10,,,,,,,,,,,STATUS / AVAILABILITY ONLY,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,2026-03-06-2025-preliminary-bg-harvest.pdf,8,,,,
