reported_hunt_year,model_target_year,source_file,source_file_sha256,source_page,source_class,data_granularity,report_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,percent_success,average_days,hunter_satisfaction,parse_status,input_family,male_harvest,female_harvest,harvest_objective,average_age,percent_female,percent_5yr_plus,date_inspected,date_harvested,location_of_kill,days_hunted,wound,horn_length_left,horn_length_right,base_circumference_left,base_circumference_right,age_of_sheep,page_title,harvest_quality_year,quality_feature_status,trend_feature_eligible,trend_feature_note,quota_use_status,draw_probability_use_status,do_not_use_for_permit_quota,do_not_use_for_p_draw_directly,raw_record,do_not_use_directly_for_p_draw,average_harvest_age_2023,average_harvest_age_3yr_2023,percent_mature_or_5_plus_2023,percent_mature_or_5_plus_3yr_2023,age_data_available_2023,age_source_package_2023,age_mapping_status_2023,age_match_confidence_2023,age_candidate_count_2023
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5038,"Nine Mile, Range Creek",Limited Entry,Any Legal Weapon,10.0,10.0,10.0,100.0,2.8,4.1,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5038 Nine Mile, Range Creek Limited Entry Any Legal Weapon 10 10 10 2.8 100.0 4.1",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5039,"North Slope, Summit",Limited Entry,Any Legal Weapon,12.0,11.0,9.0,81.8,2.9,3.9,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5039 North Slope, Summit Limited Entry Any Legal Weapon 12 11 9 2.9 81.8 3.9",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5040,"North Slope, Three Corners/West Daggett",Limited Entry,Any Legal Weapon,31.0,29.0,23.0,79.3,1.6,4.1,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5040 North Slope, Three Corners/West Daggett Limited Entry Any Legal Weapon 31 29 23 1.6 79.3 4.1",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5041,"Panguitch Lake/Zion, North",Limited Entry,Any Legal Weapon,25.0,25.0,23.0,91.7,2.0,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5041 Panguitch Lake/Zion, North Limited Entry Any Legal Weapon 25 25 23 2.0 91.7 4.5",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6;8
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5042,Pine Valley,Limited Entry,Any Legal Weapon,23.0,21.0,16.0,75.0,2.7,3.9,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5042 Pine Valley Limited Entry Any Legal Weapon 23 21 16 2.7 75.0 3.9,True,3.3,3,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5044,"San Juan, Hatch Point",Limited Entry,Any Legal Weapon,4.0,4.0,4.0,100.0,1.5,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5044 San Juan, Hatch Point Limited Entry Any Legal Weapon 4 4 4 1.5 100.0 4.0",True,2,4.9,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_unique,needs_hunt_code_crosswalk,1
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5045,"San Rafael, Desert",Limited Entry,Any Legal Weapon,10.0,10.0,10.0,100.0,1.8,4.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5045 San Rafael, Desert Limited Entry Any Legal Weapon 10 10 10 1.8 100.0 4.7",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,5;8
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5046,"San Rafael, North",Limited Entry,Any Legal Weapon,63.0,62.0,58.0,93.3,2.1,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5046 San Rafael, North Limited Entry Any Legal Weapon 63 62 58 2.1 93.3 4.2",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,5;6;8
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5047,"South Slope, Bonanza/Diamond Mtn",Limited Entry,Any Legal Weapon,54.0,53.0,48.0,90.2,1.6,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5047 South Slope, Bonanza/Diamond Mtn Limited Entry Any Legal Weapon 54 53 48 1.6 90.2 4.2",True,,4.3,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5048,"South Slope, Vernal",Limited Entry,Any Legal Weapon,57.0,56.0,49.0,88.5,1.5,4.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5048 South Slope, Vernal Limited Entry Any Legal Weapon 57 56 49 1.5 88.5 4.3",True,,4.3,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5049,Southwest Desert,Limited Entry,Any Legal Weapon,92.0,90.0,74.0,81.9,2.5,3.9,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5049 Southwest Desert Limited Entry Any Legal Weapon 92 90 74 2.5 81.9 3.9,True,4.3,4.2,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5050,"West Desert, Riverbed",Limited Entry,Any Legal Weapon,58.0,58.0,58.0,100.0,1.5,4.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5050 West Desert, Riverbed Limited Entry Any Legal Weapon 58 58 58 1.5 100.0 4.3",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5051,"West Desert, Rush Valley",Limited Entry,Any Legal Weapon,34.0,33.0,25.0,75.8,2.7,3.9,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5051 West Desert, Rush Valley Limited Entry Any Legal Weapon 34 33 25 2.7 75.8 3.9",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5052,"West Desert, Snake Valley",Limited Entry,Any Legal Weapon,70.0,65.0,48.0,75.0,2.2,3.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5052 West Desert, Snake Valley Limited Entry Any Legal Weapon 70 65 48 2.2 75.0 3.8",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5053,"Nine Mile, Range Creek",Limited Entry,Archery,2.0,2.0,2.0,100.0,1.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5053 Nine Mile, Range Creek Limited Entry Archery 2 2 2 1.0 100.0 5.0",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5054,"Panguitch Lake/Zion, North",Limited Entry,Archery,8.0,8.0,6.0,75.0,7.0,4.1,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5054 Panguitch Lake/Zion, North Limited Entry Archery 8 8 6 7.0 75.0 4.1",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6;8
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5055,"San Rafael, Desert",Limited Entry,Archery,2.0,1.0,1.0,100.0,2.0,3.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5055 San Rafael, Desert Limited Entry Archery 2 1 1 2.0 100.0 3.0",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,5;8
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5056,"San Rafael, North",Limited Entry,Muzzleloader,19.0,19.0,17.0,89.5,2.8,3.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5056 San Rafael, North Limited Entry Muzzleloader 19 19 17 2.8 89.5 3.8",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,5;6;8
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5059,"Nine Mile, Anthro-Myton Bench",Limited Entry,Muzzleloader,26.0,25.0,25.0,100.0,1.6,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5059 Nine Mile, Anthro-Myton Bench Limited Entry Muzzleloader 26 25 25 1.6 100.0 4.2",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5060,"South Slope, Bonanza/Diamond Mtn",Limited Entry,Muzzleloader,17.0,17.0,17.0,100.0,1.4,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5060 South Slope, Bonanza/Diamond Mtn Limited Entry Muzzleloader 17 17 17 1.4 100.0 4.0",True,,4.3,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5061,"Panguitch Lake/Zion, North",Limited Entry,Muzzleloader,8.0,8.0,6.0,75.0,3.1,2.9,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5061 Panguitch Lake/Zion, North Limited Entry Muzzleloader 8 8 6 3.1 75.0 2.9",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,6;8
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5062,Pine Valley,Limited Entry,Muzzleloader,7.0,7.0,3.0,42.9,3.1,2.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5062 Pine Valley Limited Entry Muzzleloader 7 7 3 3.1 42.9 2.7,True,3.3,3,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5065,"Fillmore, Oak Creek South",Limited Entry,Muzzleloader,11.0,10.0,10.0,100.0,2.2,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5065 Fillmore, Oak Creek South Limited Entry Muzzleloader 11 10 10 2.2 100.0 4.5",True,5.3,4.7,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,5
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5066,"North Slope, Three Corners/West Daggett",Limited Entry,Muzzleloader,10.0,9.0,6.0,66.7,2.9,3.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5066 North Slope, Three Corners/West Daggett Limited Entry Muzzleloader 10 9 6 2.9 66.7 3.7",True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5072,"South Slope, Vernal",Limited Entry,Muzzleloader,18.0,18.0,17.0,94.1,1.9,3.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5072 South Slope, Vernal Limited Entry Muzzleloader 18 18 17 1.9 94.1 3.8",True,,4.3,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5073,"Cache, Rich",Limited Entry,Any Legal Weapon,8.0,8.0,5.0,57.1,3.0,2.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5073 Cache, Rich Limited Entry Any Legal Weapon 8 8 5 3.0 57.1 2.7",True,2,2,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5074,"Cache, Rich",Limited Entry,Archery,3.0,2.0,1.0,50.0,4.5,3.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5074 Cache, Rich Limited Entry Archery 3 2 1 4.5 50.0 3.5",True,2,2,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5075,"Cache, Rich",Limited Entry,Muzzleloader,3.0,2.0,1.0,50.0,3.5,1.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5075 Cache, Rich Limited Entry Muzzleloader 3 2 1 3.5 50.0 1.0",True,2,2,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5076,"Plateau, Parker Mtn",Limited Entry,Any Legal Weapon,30.0,28.0,25.0,88.5,1.7,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5076 Plateau, Parker Mtn Limited Entry Any Legal Weapon 30 28 25 1.7 88.5 4.2",True,3.1,2.8,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5077,"Plateau, Parker Mtn",Limited Entry,Archery,10.0,10.0,6.0,60.0,7.7,4.1,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5077 Plateau, Parker Mtn Limited Entry Archery 10 10 6 7.7 60.0 4.1",True,3.1,2.8,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
