reported_hunt_year,model_target_year,source_status,source_file,hunt_code,species,sex_type,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,success_rate_pct,average_days_hunted,hunter_satisfaction,harvest_permit_rate,hunter_success_rate,success_norm,satisfaction_norm,effort_inverse_signal,quality_signal_mean,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,reason_codes
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1568,Deer,Male Only,Kamas,General Season,Muzzleloader,209,160,35,21.9,4.1,3.3,0.1675,0.2188,0.219,0.575,0.59,0.397,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1569,Deer,Male Only,La Sal Mtns,General Season,Muzzleloader,260,216,116,53.7,4.1,3.8,0.4462,0.537,0.537,0.7,0.59,0.6185,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1570,Deer,Male Only,Monroe,General Season,Muzzleloader,106,92,57,62,4.3,3.5,0.5377,0.6196,0.62,0.625,0.57,0.6225,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1571,Deer,Male Only,Mt Dutton,General Season,Muzzleloader,64,56,16,28.6,4.6,3.1,0.25,0.2857,0.286,0.525,0.54,0.4055,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1572,Deer,Male Only,Nine Mile,General Season,Muzzleloader,196,169,42,24.9,4.2,3,0.2143,0.2485,0.249,0.5,0.58,0.3745,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1573,Deer,Male Only,North Slope,General Season,Muzzleloader,510,410,95,23.2,4.6,3.1,0.1863,0.2317,0.232,0.525,0.54,0.3785,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1574,Deer,Male Only,Ogden,General Season,Muzzleloader,394,330,70,21.2,4.2,3.1,0.1777,0.2121,0.212,0.525,0.58,0.3685,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1576,Deer,Male Only,Panguitch Lake,General Season,Muzzleloader,385,346,141,40.8,4.3,3.7,0.3662,0.4075,0.408,0.675,0.57,0.5415,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1577,Deer,Male Only,Pine Valley,General Season,Muzzleloader,499,442,144,32.6,4.4,3.3,0.2886,0.3258,0.326,0.575,0.56,0.4505,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1579,Deer,Male Only,Fishlake,General Season,Muzzleloader,213,186,79,42.5,4,3.5,0.3709,0.4247,0.425,0.625,0.6,0.525,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1581,Deer,Male Only,"San Juan, Abajo Mtns",General Season,Muzzleloader,467,398,177,44.5,4,3.6,0.379,0.4447,0.445,0.65,0.6,0.5475,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1582,Deer,Male Only,Vernal/Bonanza,General Season,Muzzleloader,206,184,115,62.5,3.9,3.7,0.5583,0.625,0.625,0.675,0.61,0.65,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1583,Deer,Male Only,Yellowstone,General Season,Muzzleloader,229,204,89,43.6,4.2,3.4,0.3886,0.4363,0.436,0.6,0.58,0.518,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1584,Deer,Male Only,Southwest Desert,General Season,Muzzleloader,76,73,20,27.4,5.1,2.6,0.2632,0.274,0.274,0.4,0.49,0.337,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1585,Deer,Male Only,"Wasatch Mtns, East",General Season,Muzzleloader,917,789,217,27.5,4.2,3.3,0.2366,0.275,0.275,0.575,0.58,0.425,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1586,Deer,Male Only,"Wasatch Mtns, West",General Season,Muzzleloader,1129,947,187,19.7,4,3.1,0.1656,0.1975,0.197,0.525,0.6,0.361,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1589,Deer,Male Only,Zion,General Season,Muzzleloader,489,423,185,43.7,3.8,3.5,0.3783,0.4374,0.437,0.625,0.62,0.531,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1591,Deer,Male Only,Fillmore,General Season,Early Any Legal Weapon,375,323,157,48.6,3.2,3.4,0.4187,0.4861,0.486,0.6,0.68,0.543,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1592,Deer,Male Only,Kamas,General Season,Early Any Legal Weapon,233,194,38,19.6,3.1,3.2,0.1631,0.1959,0.196,0.55,0.69,0.373,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1593,Deer,Male Only,Nine Mile,General Season,Early Any Legal Weapon,224,181,66,36.5,3.3,3,0.2946,0.3646,0.365,0.5,0.67,0.4325,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1594,Deer,Male Only,Panguitch Lake,General Season,Early Any Legal Weapon,397,348,186,53.4,3.2,3.8,0.4685,0.5345,0.534,0.7,0.68,0.617,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1595,Deer,Male Only,Pine Valley,General Season,Early Any Legal Weapon,496,441,156,35.4,3.6,3.3,0.3145,0.3537,0.354,0.575,0.64,0.4645,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1596,Deer,Male Only,Fishlake,General Season,Early Any Legal Weapon,210,191,95,49.7,3.1,3.4,0.4524,0.4974,0.497,0.6,0.69,0.5485,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1597,Deer,Male Only,Zion,General Season,Early Any Legal Weapon,535,479,236,49.3,3.5,3.6,0.4411,0.4927,0.493,0.65,0.65,0.5715,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1598,Deer,Male Only,North Slope,General Season,Early Any Legal Weapon,563,474,147,31,3.3,3.1,0.2611,0.3101,0.31,0.525,0.67,0.4175,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1599,Deer,Male Only,Chalk Creek,General Season,Any Legal Weapon,851,709,305,43,3.8,3.7,0.3584,0.4302,0.43,0.675,0.62,0.5525,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1600,Deer,Male Only,Chalk Creek,General Season,Archery,420,352,66,18.8,8.1,3.3,0.1571,0.1875,0.188,0.575,0.19,0.3815,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1601,Deer,Male Only,Chalk Creek,General Season,Early Any Legal Weapon,433,325,104,32,2.9,3.4,0.2402,0.32,0.32,0.6,0.71,0.46,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1602,Deer,Male Only,Chalk Creek,General Season,Muzzleloader,277,225,57,25.3,4,3.2,0.2058,0.2533,0.253,0.55,0.6,0.4015,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1603,Deer,Male Only,East Canyon,General Season,Any Legal Weapon,761,626,205,32.7,3.8,3.3,0.2694,0.3275,0.327,0.575,0.62,0.451,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1604,Deer,Male Only,East Canyon,General Season,Archery,315,238,37,15.5,8.8,3.4,0.1175,0.1555,0.155,0.6,0.12,0.3775,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1605,Deer,Male Only,East Canyon,General Season,Early Any Legal Weapon,360,274,65,23.7,3,3.2,0.1806,0.2372,0.237,0.55,0.7,0.3935,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1606,Deer,Male Only,East Canyon,General Season,Muzzleloader,316,242,18,7.4,3.6,2.8,0.057,0.0744,0.074,0.45,0.64,0.262,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1607,Deer,Male Only,Morgan-South Rich,General Season,Any Legal Weapon,628,516,155,30,3.4,3.1,0.2468,0.3004,0.3,0.525,0.66,0.4125,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1608,Deer,Male Only,Morgan-South Rich,General Season,Archery,308,223,31,13.9,8.5,3,0.1006,0.139,0.139,0.5,0.15,0.3195,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1609,Deer,Male Only,Morgan-South Rich,General Season,Early Any Legal Weapon,323,226,47,20.8,3,2.9,0.1455,0.208,0.208,0.475,0.7,0.3415,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1610,Deer,Male Only,Morgan-South Rich,General Season,Muzzleloader,181,149,18,12.1,4.8,2.7,0.0994,0.1208,0.121,0.425,0.52,0.273,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1611,Deer,Male Only,"Beaver, East",General Season,Archery,296,258,76,29.5,7.6,3.4,0.2568,0.2946,0.295,0.6,0.24,0.4475,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1612,Deer,Male Only,"Beaver, East",General Season,Muzzleloader,307,275,93,33.8,4.1,3.3,0.3029,0.3382,0.338,0.575,0.59,0.4565,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1613,Deer,Male Only,"Beaver, East",General Season,Any Legal Weapon,1059,989,494,49.9,4.3,3.2,0.4665,0.4995,0.499,0.55,0.57,0.5245,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1614,Deer,Male Only,"Beaver, West",General Season,Archery,91,85,24,28.2,9.5,3.7,0.2637,0.2824,0.282,0.675,0.05,0.4785,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1615,Deer,Male Only,"Beaver, West",General Season,Muzzleloader Restricted,89,79,31,39.2,4.5,3.7,0.3483,0.3924,0.392,0.675,0.55,0.5335,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1616,Deer,Male Only,"Beaver, West",General Season,Rifle Restricted,286,276,143,51.8,4.7,3.4,0.5,0.5181,0.518,0.6,0.53,0.559,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1617,Deer,Male Only,"West Desert, Swasey",General Season,Archery,68,55,21,38.2,9.1,3.6,0.3088,0.3818,0.382,0.65,0.09,0.516,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1618,Deer,Male Only,"West Desert, Swasey",General Season,Muzzleloader,65,54,12,22.2,4.4,3.3,0.1846,0.2222,0.222,0.575,0.56,0.3985,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1619,Deer,Male Only,"West Desert, Swasey",General Season,Any Legal Weapon,228,190,44,23.2,4.5,2.7,0.193,0.2316,0.232,0.425,0.55,0.3285,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1620,Deer,Male Only,Oquirrh/Tintic,General Season,Archery,372,310,84,27.1,8.9,3.4,0.2258,0.271,0.271,0.6,0.11,0.4355,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1621,Deer,Male Only,Oquirrh/Tintic,General Season,Muzzleloader,385,341,114,33.4,4.2,3.3,0.2961,0.3343,0.334,0.575,0.58,0.4545,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1622,Deer,Male Only,Oquirrh/Tintic,General Season,Any Legal Weapon,1412,1270,598,47.1,4,3.4,0.4235,0.4709,0.471,0.6,0.6,0.5355,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1623,Deer,Male Only,Cedar/Stansbury,General Season,Archery,181,155,40,25.8,7.9,3.6,0.221,0.2581,0.258,0.65,0.21,0.454,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1624,Deer,Male Only,Cedar/Stansbury,General Season,Muzzleloader,190,173,39,22.5,4.2,2.9,0.2053,0.2254,0.225,0.475,0.58,0.35,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1625,Deer,Male Only,Cedar/Stansbury,General Season,Any Legal Weapon,621,559,207,37,4.1,3.1,0.3333,0.3703,0.37,0.525,0.59,0.4475,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1627,Deer,Male Only,Cache,General Season,Rifle Restricted,2723,2413,669,27.7,4.2,3,0.2457,0.2772,0.277,0.5,0.58,0.3885,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1628,Deer,Male Only,Cache,General Season,Muzzleloader Restricted,548,428,111,25.9,4.3,3.1,0.2026,0.2593,0.259,0.525,0.57,0.392,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1629,Deer,Male Only,Boulder/Kaiparowits,General Season,Rifle Restricted,1226,1119,458,40.9,4.5,3.1,0.3736,0.4093,0.409,0.525,0.55,0.467,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1630,Deer,Male Only,Boulder/Kaiparowits,General Season,Muzzleloader Restricted,395,352,114,32.4,4.5,3.3,0.2886,0.3239,0.324,0.575,0.55,0.4495,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1631,Deer,Male Only,Box Elder,General Season,Early Any Legal Weapon,963,784,222,28.3,3.1,3,0.2305,0.2832,0.283,0.5,0.69,0.3915,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1770,Deer,Male Only,Box Elder,General Season,Dedicated Hunter,83,78,29,37.2,9.9,3.6,0.3494,0.3718,0.372,0.65,0.01,0.511,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1771,Deer,Male Only,Cache,General Season,Dedicated Hunter,297,281,65,23.1,9.9,3.1,0.2189,0.2313,0.231,0.525,0.01,0.378,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1772,Deer,Male Only,Manti/San Rafael,General Season,Dedicated Hunter,1037,1001,392,39.2,9.7,3.3,0.378,0.3916,0.392,0.575,0.03,0.4835,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1773,Deer,Male Only,Nebo,General Season,Dedicated Hunter,561,518,205,39.6,10.2,3.3,0.3654,0.3958,0.396,0.575,0,0.4855,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1774,Deer,Male Only,Chalk Creek/East Canyon/Morgan-South Rich,General Season,Dedicated Hunter,1,1,0,0,7,5,0.0,0.0,0.0,1.0,0.3,0.5,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1775,Deer,Male Only,Fillmore,General Season,Dedicated Hunter,291,284,123,43.3,10.6,3.6,0.4227,0.4331,0.433,0.65,0,0.5415,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1777,Deer,Male Only,Kamas,General Season,Dedicated Hunter,104,96,32,33.3,9,3.1,0.3077,0.3333,0.333,0.525,0.1,0.429,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1778,Deer,Male Only,La Sal Mtns,General Season,Dedicated Hunter,215,199,95,47.7,9.4,3.7,0.4419,0.4774,0.477,0.675,0.06,0.576,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1779,Deer,Male Only,Monroe,General Season,Dedicated Hunter,73,55,31,56.4,8.5,3.6,0.4247,0.5636,0.564,0.65,0.15,0.607,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1780,Deer,Male Only,Mt Dutton,General Season,Dedicated Hunter,49,47,27,57.4,7.2,3.6,0.551,0.5745,0.574,0.65,0.28,0.612,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1781,Deer,Male Only,Nine Mile,General Season,Dedicated Hunter,163,156,63,40.4,11.6,3,0.3865,0.4038,0.404,0.5,0,0.452,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1782,Deer,Male Only,North Slope,General Season,Dedicated Hunter,136,127,40,31.5,8.1,3.1,0.2941,0.315,0.315,0.525,0.19,0.42,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1783,Deer,Male Only,Ogden,General Season,Dedicated Hunter,125,120,36,30,11.6,3.6,0.288,0.3,0.3,0.65,0,0.475,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1785,Deer,Male Only,Panguitch Lake,General Season,Dedicated Hunter,298,282,114,40.4,11.5,3.4,0.3826,0.4043,0.404,0.6,0,0.502,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1786,Deer,Male Only,Pine Valley,General Season,Dedicated Hunter,404,384,173,45.1,10.1,3,0.4282,0.4505,0.451,0.5,0,0.4755,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1787,Deer,Male Only,Boulder/Kaiparowits,General Season,Dedicated Hunter,265,251,59,23.5,9.4,3.1,0.2226,0.2351,0.235,0.525,0.06,0.38,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,DB1788,Deer,Male Only,Fishlake,General Season,Dedicated Hunter,155,149,59,39.6,8.5,3.7,0.3806,0.396,0.396,0.675,0.15,0.5355,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
