hunt_code,hunt_name,species,sex_type,hunt_type,season,permits_2025_res,permits_2026_res,delta_res,permits_2025_nr,permits_2026_nr,delta_nr,permits_2025_total,permits_2026_total,delta_total,pct_change_total,change_status
PD1044,Vernal-Ouray Valley,Pronghorn,Doe,General Season,Oct 04 2025 - Oct 16 2025,2,9,7,0,1,1,2,10,8,400.0%,CHANGED
BR7220,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,Either Sex,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",2,9,7,0,0,0,2,9,7,350.0%,CHANGED
DB1792,Yellowstone,Deer,Buck,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,50,,,6,,,56,63,7,12.5%,CHANGED
DS6609,"San Rafael, North",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,1,8,7,0,0,0,1,8,7,700.0%,CHANGED
EA1060,"North Slope, West Daggett",Elk,Antlerless,General Season,Oct 29 2025 - Nov 06 2025,13,18,5,0,2,2,13,20,7,53.8%,CHANGED
EA1146,Jump Creek CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,,9,,,0,,2,9,7,350.0%,CHANGED
EA1163,Scofield West CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,12,19,7,0,0,0,12,19,7,58.3%,CHANGED
EB3130,Box Elder Pilot Mtn,Elk,Bull,Limited Entry,Aug 15 2026 - Sept 06 2026,9,2,-7,0,0,0,9,2,-7,-77.8%,CHANGED
EB3162,Book Cliffs Bitter Creek/East,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,15,9,-6,2,1,-1,17,10,-7,-41.2%,CHANGED
EB3180,Fillmore Pahvant,Elk,Bull,Limited Entry,Nov 28 2026 - Dec 13 2026,12,18,6,1,2,1,13,20,7,53.8%,CHANGED
EB3184,Monroe,Elk,Bull,Limited Entry,Nov 28 2026 - Dec 13 2026,1,7,6,0,1,1,1,8,7,700.0%,CHANGED
EB3501,Bar J Ranch CWMU,Elk,Bull,CWMU,Contact operator for 2026 season dates,9,2,-7,0,0,0,9,2,-7,-77.8%,CHANGED
EB3546,Roan Cliffs CWMU,Elk,Bull,CWMU,Contact operator for 2026 season dates,8,1,-7,0,0,0,8,1,-7,-87.5%,CHANGED
EL3188,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,21,14,-7,-33.3%,CHANGED
GO6801,Beaver,Mountain Goat,Hunters Choice,Once-in-a-lifetime,Sept 28 2026 - Oct 26 2026,2,9,7,0,0,0,2,9,7,350.0%,CHANGED
GO6804,High Uintas Kamas,Mountain Goat,Hunters Choice,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,7,1,-6,1,0,-1,8,1,-7,-87.5%,CHANGED
BI6506,Henry Mtns,Bison,Cow Only,Once-in-a-lifetime,"Dec 23, 2026 - Jan 3, 2027",4,11,7,1,0,-1,5,11,6,120.0%,CHANGED
BI6534,"Book Cliffs, Bitter Creek",Bison,Hunters Choice,Once-in-a-lifetime,Sept 12 2026 - Sept 20 2026,,10,,,0,,16,10,-6,-37.5%,CHANGED
BI6535,"Book Cliffs, Bitter Creek",Bison,Hunters Choice,Once-in-a-lifetime,Oct 03 2026 - Oct 15 2026,,8,,,0,,14,8,-6,-42.9%,CHANGED
BR7013,Fishlake/Thousand Lakes,Black Bear,Either Sex,Limited Entry - Spring,"March 28 - May 25, 2026",1,7,6,0,0,0,1,7,6,600.0%,CHANGED
BR7102,Book Cliffs Little Creek Roadless,Black Bear,Either Sex,Limited Entry - Summer,"May 25 - June 28, 2026",11,5,-6,0,0,0,11,5,-6,-54.5%,CHANGED
BR7115,Fishlake/Thousand Lakes,Black Bear,Either Sex,Limited Entry - Summer,"May 25 - June 28, 2026",1,7,6,0,0,0,1,7,6,600.0%,CHANGED
BR7239,La Sal Mtns,Black Bear,Either Sex,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",11,6,-5,1,0,-1,12,6,-6,-50.0%,CHANGED
DA1003,"Monroe/Plateau, Sevier Valley",Deer,Antlerless,General Season,Sep 01 2025 - Sep 30 2025,8,,,1,,,9,15,6,66.7%,CHANGED
DB1000,Henry Mtns,Deer,Buck,Premium Limited Entry,Aug 15 2026 - Sept 11 2026,13,8,-5,2,1,-1,15,9,-6,-40.0%,CHANGED
DB1007,Henry Mtns,Deer,Buck,Premium Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",6,1,-5,1,0,-1,7,1,-6,-85.7%,CHANGED
DB1009,Henry Mtns (Management Buck Deer),Deer,Buck,Management Buck Deer,Oct 26 2026 - Oct 30 2026,4,10,6,1,1,0,5,11,6,120.0%,CHANGED
DB1013,Dolores Triangle,Deer,Buck,Limited Entry,Oct 31 2026 - Nov 13 2026,10,5,-5,1,0,-1,11,5,-6,-54.5%,CHANGED
DB1103,Morgan-South Rich,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,13,7,-6,1,1,0,14,8,-6,-42.9%,CHANGED
DB1107,Thousand Lakes,Deer,Buck,Limited Entry,Sept 23 2026 - Oct 01 2026,,20,,,2,,16,22,6,37.5%,CHANGED
DB1201,Alton - Management Buck CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,7,1,-6,0,0,0,7,1,-6,-85.7%,CHANGED
EA1011,"Cache, Richards Hollow",Elk,Antlerless,General Season,Nov 15 2025 - Dec 31 2025,4,9,5,0,1,1,4,10,6,150.0%,CHANGED
EB3003,Cache Meadowville,Elk,Bull,Limited Entry,Aug 15 2026 - Sept 15 2026,4,9,5,0,1,1,4,10,6,150.0%,CHANGED
EB3013,North Slope Three Corners,Elk,Bull,Limited Entry,Aug 15 2026 - Sept 15 2026,1,6,5,0,1,1,1,7,6,600.0%,CHANGED
EB3037,Cache South,Elk,Bull,Limited Entry,Nov 07 2026 - Nov 15 2026,1,6,5,0,1,1,1,7,6,600.0%,CHANGED
EB3171,Cache South,Elk,Bull,Limited Entry,Oct 03 2026 - Oct 15 2026,6,11,5,0,1,1,6,12,6,100.0%,CHANGED
EB3172,Manti,Elk,Bull,Limited Entry,Nov 28 2026 - Dec 13 2026,4,9,5,0,1,1,4,10,6,150.0%,CHANGED
EB3186,Mt Dutton,Elk,Bull,Limited Entry,Nov 28 2026 - Dec 13 2026,,13,,,2,,21,15,-6,-28.6%,CHANGED
EB3514,Deseret CWMU,Elk,Bull,CWMU,Contact operator for 2026 season dates,22,19,-3,3,0,-3,25,19,-6,-24.0%,CHANGED
EB3543,Preston Nutter Ranch CWMU,Elk,Bull,CWMU,Contact operator for 2026 season dates,9,3,-6,0,0,0,9,3,-6,-66.7%,CHANGED
EL3003,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,9,,,1,,,10,16,6,60.0%,CHANGED
EL3005,Cache South,Elk,Bull,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,9,,,1,,,10,16,6,60.0%,CHANGED
EL3130,Box Elder Pilot Mtn,Elk,Bull,Limited Entry - Private Land Only,Aug 16 2025 - Sept 07 2025 - Private Land Only,1,,,0,,,1,7,6,600.0%,CHANGED
EL3174,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,7,,,1,,,8,14,6,75.0%,CHANGED
EL3208,Morgan-South Rich,Elk,Bull,Limited Entry - Private Land Only,Dec 20 2025 - Dec 28 2025 - Private Land Only,20,,,2,,,22,28,6,27.3%,CHANGED
PB5054,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Aug 15 2026 - Sept 11 2026,,7,,,1,,2,8,6,300.0%,CHANGED
PB5061,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Sept 23 2026 - Oct 01 2026,,7,,,1,,2,8,6,300.0%,CHANGED
PD1031,Westlake CWMU,Pronghorn,Doe,CWMU,Contact operator for 2025 season dates,13,9,-4,2,0,-2,15,9,-6,-40.0%,CHANGED
BI6504,Henry Mtns,Bison,Hunters Choice,Once-in-a-lifetime,Nov 11 2026 - Nov 22 2026,11,5,-6,1,2,1,12,7,-5,-41.7%,CHANGED
BR7010,Panguitch Lake/Zion,Black Bear,Either Sex,Limited Entry - Spring,"March 28 - May 25, 2026",3,9,6,1,0,-1,4,9,5,125.0%,CHANGED
BR7106,Nebo,Black Bear,Either Sex,Limited Entry - Summer,"May 25 - June 28, 2026",12,8,-4,1,0,-1,13,8,-5,-38.5%,CHANGED
BR7211,Nine Mile,Black Bear,Either Sex,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",22,26,4,2,3,1,24,29,5,20.8%,CHANGED
DB1002,Antelope Island,Deer,Buck,Premium Limited Entry,Nov 11 2026 - Nov 18 2026,4,1,-3,2,0,-2,6,1,-5,-83.3%,CHANGED
DB1032,Monroe,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,1,5,4,0,1,1,1,6,5,500.0%,CHANGED
DB1085,"San Juan, Abajo Mtns",Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,17,13,-4,2,1,-1,19,14,-5,-26.3%,CHANGED
DB1116,"San Juan, Mancos Mesa",Deer,Buck,Limited Entry,Nov 07 2026 - Nov 30 2026,9,4,-5,1,1,0,10,5,-5,-50.0%,CHANGED
DB1121,Antelope Island,Deer,Buck,Management Buck Deer,"Nov 16 2026 - Nov 20, 2026",5,2,-3,2,0,-2,7,2,-5,-71.4%,CHANGED
DB1342,Faust Valley CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,6,1,-5,0,0,0,6,1,-5,-83.3%,CHANGED
EA1125,Coldwater Ranch CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,18,25,7,2,0,-2,20,25,5,25.0%,CHANGED
EA1161,Scofield Canyons CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,14,9,-5,0,0,0,14,9,-5,-35.7%,CHANGED
EA1200,Double R Ranch CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,15,10,-5,0,0,0,15,10,-5,-33.3%,CHANGED
EB3011,Mt Dutton,Elk,Bull,Limited Entry,Aug 15 2026 - Sept 15 2026,,19,,,2,,16,21,5,31.3%,CHANGED
EB3042,Fillmore Pahvant,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,3,8,5,1,1,0,4,9,5,125.0%,CHANGED
EB3044,Dolores Triangle,Elk,Bull,Limited Entry,Dec 05 2026 - Jan 31 2027,11,6,-5,1,1,0,12,7,-5,-41.7%,CHANGED
EB3135,Barney Top/Kaiparowits,Elk,Bull,Limited Entry,Sept 01 2026 - Sept 30 2026,5,9,4,0,1,1,5,10,5,100.0%,CHANGED
EB3139,Cache North,Elk,Bull,Limited Entry,Nov 07 2026 - Nov 30 2026,26,22,-4,3,2,-1,29,24,-5,-17.2%,CHANGED
EB3142,Barney Top/Kaiparowits,Elk,Bull,Limited Entry,Nov 07 2026 - Nov 30 2026,5,9,4,0,1,1,5,10,5,100.0%,CHANGED
EB3164,Book Cliffs Bitter Creek/East,Elk,Bull,Limited Entry,Oct 03 2026 - Oct 15 2026,21,25,4,2,3,1,23,28,5,21.7%,CHANGED
EB3185,Monroe,Elk,Bull,Limited Entry,Oct 03 2026 - Oct 15 2026,,18,,,3,,16,21,5,31.3%,CHANGED
EB3540,Old Woman Plateau CWMU,Elk,Bull,CWMU,Contact operator for 2026 season dates,7,2,-5,0,0,0,7,2,-5,-71.4%,CHANGED
EL3033,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,10,,,1,,,11,16,5,45.5%,CHANGED
EL3047,Monroe,Elk,Bull,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,16,21,5,31.3%,CHANGED
EL3177,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,10,,,1,,,11,16,5,45.5%,CHANGED
EL3187,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,,,21,16,-5,-23.8%,CHANGED
EL3189,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,,,21,16,-5,-23.8%,CHANGED
LO1531,Box Elder,Deer,Buck,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,6,,,1,,,7,2,-5,-71.4%,CHANGED
PB5075,"Cache, Rich",Pronghorn,Buck,Limited Entry,Sept 23 2026 - Oct 01 2026,7,2,-5,0,0,0,7,2,-5,-71.4%,CHANGED
PB5080,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Sept 23 2026 - Oct 01 2026,5,9,4,0,1,1,5,10,5,100.0%,CHANGED
PB5346,Junction Valley CWMU,Pronghorn,Buck,CWMU,Contact operator for 2026 season dates,,1,,,0,,6,1,-5,-83.3%,CHANGED
PD1053,Green River Flat CWMU,Pronghorn,Doe,CWMU,Contact operator for 2025 season dates,10,6,-4,1,0,-1,11,6,-5,-45.5%,CHANGED
PD1059,"Parker Mtn, Plains",Pronghorn,Doe,General Season,Oct 08 2025 - Oct 16 2025,31,27,-4,4,3,-1,35,30,-5,-14.3%,CHANGED
RS6722,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Nov 14 2026 - Dec 06 2026,7,2,-5,0,0,0,7,2,-5,-71.4%,CHANGED
BI6539,Henry Mtns,Bison,Cow Only,Once-in-a-lifetime,"Jan 6 - 17, 2027",6,11,5,1,0,-1,7,11,4,57.1%,CHANGED
BR1015,Book Cliffs,Black Bear,Either Sex,Restricted Pursuit - Spring,"March 28 - May 25, 2026",6,0,-6,0,2,2,6,2,-4,-66.7%,CHANGED
BR7216,Fishlake/Thousand Lakes,Black Bear,Either Sex,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,5,4,0,0,0,1,5,4,400.0%,CHANGED
DA1011,George Creek CWMU,Deer,Antlerless,CWMU,Contact operator for 2025 season dates,,5,,,0,,1,5,4,400.0%,CHANGED
DB1020,Dolores Triangle,Deer,Buck,Limited Entry,Nov 14 2026 - Nov 22 2026,10,13,3,1,2,1,11,15,4,36.4%,CHANGED
DB1039,Yellowstone,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,10,6,-4,1,1,0,11,7,-4,-36.4%,CHANGED
DB1086,Vernal/Bonanza,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,3,6,3,0,1,1,3,7,4,133.3%,CHANGED
DB1100,Chalk Creek,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,15,10,-5,0,1,1,15,11,-4,-26.7%,CHANGED
DB1242,Grass Valley/Clark Canyon CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,10,14,4,0,0,0,10,14,4,40.0%,CHANGED
DB1275,Pine Canyon CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,,2,,,0,,6,2,-4,-66.7%,CHANGED
EA1012,"Cache, Richmond Hyde Park",Elk,Antlerless,General Season,Aug 01 2025 - Dec 01 2025,9,4,-5,0,1,1,9,5,-4,-44.4%,CHANGED
EA1056,"North Slope, Greendale",Elk,Antlerless,General Season,Nov 17 2025 - Nov 30 2025,1,4,3,0,1,1,1,5,4,400.0%,CHANGED
EA1084,"San Rafael, North",Elk,Antlerless,General Season,Nov 08 2025 - Jan 31 2026,1,4,3,0,1,1,1,5,4,400.0%,CHANGED
EA1151,Moon Ranch CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,9,6,-3,1,0,-1,10,6,-4,-40.0%,CHANGED
EA1159,Roan Cliffs CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,10,6,-4,0,0,0,10,6,-4,-40.0%,CHANGED
EA1204,"Box Elder, Pilot Mtn",Elk,Antlerless,General Season,Oct 11 2025 - Nov 01 2025,,4,,,1,,1,5,4,400.0%,CHANGED
EA1207,"Nebo, Moroni Hills",Elk,Antlerless,General Season,Aug 01 2025 - Aug 19 2025,13,9,-4,1,1,0,14,10,-4,-28.6%,CHANGED
EB3005,Cache South,Elk,Bull,Limited Entry,Aug 15 2026 - Sept 15 2026,14,10,-4,1,1,0,15,11,-4,-26.7%,CHANGED
EB3043,Fillmore Pahvant,Elk,Bull,Limited Entry,Nov 07 2026 - Nov 15 2026,10,13,3,1,2,1,11,15,4,36.4%,CHANGED
EB3045,La Sal Mtns,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,18,14,-4,2,2,0,20,16,-4,-20.0%,CHANGED
EB3081,Cache Meadowville,Elk,Bull,Limited Entry,Sept 21 2026 - Oct 02 2026,2,5,3,0,1,1,2,6,4,200.0%,CHANGED
EB3147,Box Elder Grouse Creek,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,3,6,3,0,1,1,3,7,4,133.3%,CHANGED
EB3149,Southwest Desert South,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,19,16,-3,3,2,-1,22,18,-4,-18.2%,CHANGED
EB3157,Southwest Desert South,Elk,Bull,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,5,4,0,0,0,1,5,4,400.0%,CHANGED
EB3173,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Aug 15 2026 - Sept 15 2026,32,29,-3,4,3,-1,36,32,-4,-11.1%,CHANGED
EB3210,North Slope Three Corners,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,1,5,4,0,0,0,1,5,4,400.0%,CHANGED
EB3538,Moon Ranch CWMU,Elk,Bull,CWMU,Contact operator for 2026 season dates,4,1,-3,1,0,-1,5,1,-4,-80.0%,CHANGED
EL3045,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,22,,,3,,,25,21,-4,-16.0%,CHANGED
MB6201,Beaver Hollow CWMU,Moose,Bull,CWMU,Contact Operator for 2026 season dates,5,1,-4,0,0,0,5,1,-4,-80.0%,CHANGED
MB6202,Causey Spring CWMU,Moose,Bull,CWMU,Contact Operator for 2026 season dates,5,1,-4,0,0,0,5,1,-4,-80.0%,CHANGED
PB5074,"Cache, Rich",Pronghorn,Buck,Limited Entry,Aug 15 2026 - Sept 11 2026,6,2,-4,0,0,0,6,2,-4,-66.7%,CHANGED
PB5302,Deseret CWMU,Pronghorn,Buck,CWMU,Contact operator for 2026 season dates,22,29,7,3,0,-3,25,29,4,16.0%,CHANGED
PB5315,Zane CWMU,Pronghorn,Buck,CWMU,Contact operator for 2026 season dates,6,2,-4,0,0,0,6,2,-4,-66.7%,CHANGED
BI6503,Henry Mtns,Bison,Hunters Choice,Once-in-a-lifetime,Oct 28 2026 - Nov 8 2026,8,4,-4,1,2,1,9,6,-3,-33.3%,CHANGED
BR7011,Paunsaugunt,Black Bear,Either Sex,Limited Entry - Spring,"March 28 - May 25, 2026",1,4,3,0,0,0,1,4,3,300.0%,CHANGED
BR7112,Panguitch Lake/Zion,Black Bear,Either Sex,Limited Entry - Summer,"May 25 - June 28, 2026",8,5,-3,0,0,0,8,5,-3,-37.5%,CHANGED
BR7213,Panguitch Lake/Zion,Black Bear,Either Sex,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",10,9,-1,2,0,-2,12,9,-3,-25.0%,CHANGED
BR7214,Paunsaugunt,Black Bear,Either Sex,Limited Entry - Fall,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",1,4,3,0,0,0,1,4,3,300.0%,CHANGED
DB1040,Southwest Desert,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,2,4,2,0,1,1,2,5,3,150.0%,CHANGED
DB1044,Book Cliffs,Deer,Buck,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-25, 2026",6,8,2,0,1,1,6,9,3,50.0%,CHANGED
DB1065,North Slope,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,12,14,2,1,2,1,13,16,3,23.1%,CHANGED
DB1081,La Sal Mtns,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,11,8,-3,1,1,0,12,9,-3,-25.0%,CHANGED
DB1112,"West Desert, Swasey",Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,2,4,2,0,1,1,2,5,3,150.0%,CHANGED
DB1114,Cedar/Stansbury,Deer,Buck,Limited Entry,Oct 28 2026 - Nov 05 2026,3,5,2,0,1,1,3,6,3,100.0%,CHANGED
DB1258,Little Red Creek CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,4,1,-3,0,0,0,4,1,-3,-75.0%,CHANGED
DB1266,Mt Carmel CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,6,3,-3,0,0,0,6,3,-3,-50.0%,CHANGED
DS6627,"Escalante, West",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,6,3,-3,0,0,0,6,3,-3,-50.0%,CHANGED
EA1137,Grazing Pasture CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,12,9,-3,0,0,0,12,9,-3,-25.0%,CHANGED
EA1171,Summit Point CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,2,5,3,0,0,0,2,5,3,150.0%,CHANGED
EA1226,"Nebo, Moroni Hills",Elk,Antlerless,General Season,Sep 13 2025 - Oct 03 2025,6,9,3,1,1,0,7,10,3,42.9%,CHANGED
EB3032,Cache Meadowville,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,7,3,-4,0,1,1,7,4,-3,-42.9%,CHANGED
EB3121,San Juan Bull Elk,Elk,Bull,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,4,3,0,0,0,1,4,3,300.0%,CHANGED
EB3170,Cache South,Elk,Bull,Limited Entry,Nov 28 2026 - Dec 13 2026,2,4,2,0,1,1,2,5,3,150.0%,CHANGED
EB3544,Redd Ranches CWMU,Elk,Bull,CWMU,Contact operator for 2026 season dates,4,2,-2,1,0,-1,5,2,-3,-60.0%,CHANGED
EL3042,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,22,,,2,,,24,21,-3,-12.5%,CHANGED
EL3096,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,6,,,0,,,6,3,-3,-50.0%,CHANGED
EL3154,Boulder,Elk,Bull,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,6,,,0,,,6,3,-3,-50.0%,CHANGED
EL3173,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,17,,,2,,,19,16,-3,-15.8%,CHANGED
GO6817,La Sal Mtns,Mountain Goat,Hunters Choice,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,13,10,-3,2,2,0,15,12,-3,-20.0%,CHANGED
LO1627,Cache,Deer,Buck,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,5,,,0,,,5,2,-3,-60.0%,CHANGED
LO1628,Cache,Deer,Buck,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,5,,,0,,,5,2,-3,-60.0%,CHANGED
PB5339,Iron Spring CWMU,Pronghorn,Buck,CWMU,Contact operator for 2026 season dates,4,1,-3,0,0,0,4,1,-3,-75.0%,CHANGED
TK1021,East Zion CWMU,Turkey,Bearded,CWMU,Contact Operator for 2026 season dates,,,,,,,1,4,3,300.0%,CHANGED
BI6505,Henry Mtns,Bison,Cow Only,Once-in-a-lifetime,Dec 9 2026 - Dec 20 2026,12,8,-4,1,3,2,13,11,-2,-15.4%,CHANGED
BR7113,Paunsaugunt,Black Bear,Either Sex,Limited Entry - Summer,"May 25 - June 28, 2026",1,3,2,0,0,0,1,3,2,200.0%,CHANGED
BR7119,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,Either Sex,Limited Entry - Summer,"May 25 - June 28, 2026",3,5,2,0,0,0,3,5,2,66.7%,CHANGED
DA1033,"San Juan, Monticello",Deer,Antlerless,General Season,Aug 01 2025 - Sep 14 2025,7,,,0,,,7,5,-2,-28.6%,CHANGED
DB1008,Paunsaugunt,Deer,Buck,Premium Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 31, 2026",2,3,1,0,1,1,2,4,2,100.0%,CHANGED
DB1227,Deer Haven CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,4,2,-2,0,0,0,4,2,-2,-50.0%,CHANGED
DB1230,Double R Ranch CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,4,2,-2,0,0,0,4,2,-2,-50.0%,CHANGED
DB1332,West Ridge CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,3,5,2,0,0,0,3,5,2,66.7%,CHANGED
DB1333,5S CWMU,Deer,Buck,CWMU,Contact Operator for 2026 season dates,3,2,-1,1,0,-1,4,2,-2,-50.0%,CHANGED
DS6608,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,2,3,1,0,1,1,2,4,2,100.0%,CHANGED
EA1158,Cactus Ranch LLC CWMU,Elk,Antlerless,CWMU,Contact operator for 2025 season dates,4,7,3,1,0,-1,5,7,2,40.0%,CHANGED
EB1002,Any Bull Elk Units,Elk,Bull,General Season - Any Bull,Oct 29 2025 - Nov 06 2025,3,,,1,,,4,6,2,50.0%,CHANGED
EB3031,Box Elder Pilot Mtn,Elk,Bull,Limited Entry,Sept 12 2026 - Oct 02 2026,7,6,-1,2,1,-1,9,7,-2,-22.2%,CHANGED
EB3046,La Sal Mtns,Elk,Bull,Limited Entry,Nov 07 2026 - Nov 15 2026,22,24,2,3,3,0,25,27,2,8.0%,CHANGED
EB3047,Monroe,Elk,Bull,Limited Entry,Sept 16 2026 - Sept 20 2026,2,3,1,0,1,1,2,4,2,100.0%,CHANGED
EB3083,Cache South,Elk,Bull,Limited Entry,Sept 21 2026 - Oct 02 2026,4,5,1,0,1,1,4,6,2,50.0%,CHANGED
EB3091,North Slope Three Corners,Elk,Bull,Limited Entry,Sept 21 2026 - Oct 02 2026,2,4,2,0,0,0,2,4,2,100.0%,CHANGED
EB3153,Box Elder Grouse Creek,Elk,Bull,Limited Entry,Sept 21 2026 - Oct 02 2026,1,2,1,0,1,1,1,3,2,200.0%,CHANGED
EB3156,Boulder,Elk,Bull,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2,4,2,0,0,0,2,4,2,100.0%,CHANGED
