snapshot_utc,source_url,hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,quota_res,quota_nres,quota_total
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1207,"Nebo, Moroni Hills",Elk,Antlerless,Any Legal Weapon,General Season,Aug 01 2025 - Aug 19 2025,9,1,10
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1208,Nebo,Elk,Antlerless,Any Legal Weapon,General Season,Nov 15 2025 - Jan 18 2026,247,28,275
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1209,"Fillmore, Oak Creek LE",Elk,Antlerless,Any Legal Weapon,General Season,Nov 15 2025 - Jan 30 2026,45,5,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1217,"Wasatch Mtns, Avintaquin",Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,135,15,150
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1220,Manti (Expo),Elk,Antlerless,Any Legal Weapon,General Season,"Oct 4 - Oct 16, 2025",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1221,Fishlake/Thousand Lake (Expo),Elk,Antlerless,Any Legal Weapon,General Season,"Oct 4 - Oct 16, 2025",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1222,"Beaver, East",Elk,Antlerless,Any Legal Weapon,General Season,Nov 22 2025 - Dec 12 2025,27,3,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1223,"Beaver, East",Elk,Antlerless,Any Legal Weapon,General Season,Dec 13 2025 - Dec 27 2025,27,3,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1224,"Book Cliffs, Bitter Creek/South",Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,117,13,130
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1225,"Book Cliffs, Bitter Creek/South",Elk,Antlerless,Any Legal Weapon,General Season,Nov 17 2025 - Dec 14 2025,147,16,163
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1226,"Nebo, Moroni Hills",Elk,Antlerless,Any Legal Weapon,General Season,Sep 13 2025 - Oct 03 2025,9,1,10
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1228,Morgan-South Rich,Elk,Antlerless,Any Legal Weapon,General Season,Dec 01 2025 - Dec 21 2025,67,8,75
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1229,Morgan-South Rich,Elk,Antlerless,Any Legal Weapon,General Season,Dec 22 2025 - Jan 31 2026,144,16,160
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1231,"West Desert, Tintic Valley",Elk,Antlerless,Any Legal Weapon,General Season,Nov 08 2025 - Jan 31 2026,45,5,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1233,Avintaquin Canyon CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,4,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1234,Royal Ivory Outfitters CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1235,Sharp Mountain CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1236,East Canyon,Elk,Antlerless,Any Legal Weapon,General Season,Dec 01 2025 - Jan 11 2026,135,15,150
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1237,"La Sal, La Sal Mtns-North",Elk,Antlerless,Any Legal Weapon,General Season,Nov 17 2025 - Dec 07 2025,157,18,175
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1239,"Nine Mile, Range Creek",Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,45,5,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1240,"Nine Mile, Range Creek",Elk,Antlerless,Any Legal Weapon,General Season,Nov 27 2025 - Jan 31 2026,135,15,150
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1242,"Vernal, Buckskin Hills-Jensen",Elk,Antlerless,Any Legal Weapon,General Season,Dec 01 2025 - Dec 31 2025,90,10,100
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1243,"Vernal, Buckskin Hills-Jensen",Elk,Antlerless,Any Legal Weapon,General Season,Jan 01 2026 - Jan 31 2026,90,10,100
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1244,Yellowstone,Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Oct 17 2025,90,10,100
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1245,Yellowstone,Elk,Antlerless,Muzzleloader,General Season,Oct 29 2025 - Nov 06 2025,45,5,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1250,"North Slope, West Daggett",Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,27,3,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1251,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,Any Legal Weapon,General Season,Aug 01 2025 - Aug 15 2025,13,2,15
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1254,Pine Valley,Elk,Antlerless,Any Legal Weapon,General Season,Nov 11 2025 - Jan 11 2026,27,3,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1256,Little Pole Canyon CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1257,Tunnel Hollow CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1258,La Sal (Expo),Elk,Antlerless,Any Legal Weapon,General Season,"Oct 4 - Oct 16, 2025",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1259,Diamond Mountain CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1260,West Ridge CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1261,Blackhawk CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1263,Weber Florence Creek/Stillman Creek CWMU,Elk,Antlerless,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,35,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1264,"Wasatch Mtns, Rabbit Gulch",Elk,Antlerless,Any Legal Weapon,General Season,Jan 17 2026 - Jan 25 2026,45,5,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1265,"Wasatch Mtns, Tabby Mtn",Elk,Antlerless,Any Legal Weapon,General Season,Dec 20 2025 - Dec 30 2025,90,10,100
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1266,"Box Elder, Hansel Mtn",Elk,Antlerless,Any Legal Weapon,General Season,Aug 01 2025 - Jan 31 2026,18,2,20
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1267,Cache,Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,81,9,90
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1268,"North Slope, Summit",Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1269,Ogden (Excludes Hyrum),Elk,Antlerless,Any Legal Weapon,General Season,Dec 01 2025 - Dec 31 2025,180,20,200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1270,Fishlake (Conservation),Elk,Antlerless,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 22 - Dec 31, 2025",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1271,Manti (Conservation),Elk,Antlerless,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 19, 2025 - Jan 31, 2026",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1272,"East Canyon, East",Elk,Antlerless,Any Legal Weapon,General Season,Dec 01 2025 - Jan 31 2026,135,15,150
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1273,"North Slope, Three Corners",Elk,Antlerless,Any Legal Weapon,General Season,Dec 20 2025 - Jan 04 2026,22,3,25
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1274,"North Slope, Three Corners",Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 05 2025,22,3,25
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1276,"Wasatch Mtns, Box Elder Peak",Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,40,5,45
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1277,"North Slope, Three Corners",Elk,Antlerless,Any Legal Weapon,General Season,Nov 22 2025 - Nov 30 2025,22,3,25
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1278,"Manti, Ferron-Nelson Mtn",Elk,Antlerless,Any Legal Weapon,General Season,Oct 04 2025 - Nov 30 2025,45,5,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1279,"Manti, Ferron-Nelson Mtn",Elk,Antlerless,Any Legal Weapon,General Season,Dec 01 2025 - Jan 31 2026,45,5,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1280,"La Sal, La Sal Mtns-North",Elk,Antlerless,Any Legal Weapon,General Season,Dec 08 2025 - Dec 31 2025,157,18,175
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1281,"Mt Dutton, Deep Creek",Elk,Antlerless,Any Legal Weapon,General Season,Dec 20 2025 - Jan 11 2026,67,8,75
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1282,"Ogden, North",Elk,Antlerless,Archery,General Season,Dec 16 2025 - Jan 31 2026,180,20,200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1283,Panguitch Lake,Elk,Antlerless,Archery,General Season,Aug 16 2025 - Aug 31 2025,31,4,35
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1284,Panguitch Lake,Elk,Antlerless,Muzzleloader,General Season,Oct 29 2025 - Nov 06 2025,31,4,35
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1285,Panguitch Lake,Elk,Antlerless,Any Legal Weapon,General Season,Dec 13 2025 - Dec 21 2025,31,4,35
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA1286,Monroe,Elk,Antlerless,Any Legal Weapon,General Season,2026 Season Dates Pending,0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2000,Antlerless Elk Control,Elk,Antlerless,Any Legal Weapon,Antlerless Elk Control,"Valid for the season/weapon listed on your qualifying permit on the Chalk Creek, East Canyon, Kamas, Henry Mtns, Morgan-S. Rich, Ogden, Pine Valley & Zion Units",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2002,Morgan-South Rich,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,600
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2003,East Canyon,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,500
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2004,Chalk Creek,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,600
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2005,"North Slope, West Daggett",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,100
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2006,Yellowstone,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,2000
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2008,"Nine Mile, Anthro-Myton Bench",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,250
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2009,"La Sal, La Sal Mtns",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,70
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2010,San Juan,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,50
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2011,Manti,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,300
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2012,"Wasatch Mtns, West",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,400
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2013,"Wasatch Mtns, Currant Creek",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,2000
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2014,"Wasatch Mtns, Avintaquin - White River",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,400
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2015,Paunsaugunt,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,100
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2016,Nebo,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,275
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2017,Mt Dutton,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,75
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2018,Panguitch Lake,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,75
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2019,"West Desert, Tintic Valley",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,60
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2020,Zion,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,320
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2021,"Beaver, East",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2026,"Box Elder, Hansel Mtn",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2027,Cache,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,300
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2028,Vernal/Bonanza,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,450
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2029,"Nine Mile, Range Creek",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,150
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2030,Diamond Mtn,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2033,Kamas,Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 17 2025,225,25,250
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2034,"Nine Mile, Anthro",Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2036,"Oquirrh-Stansbury, East",Elk,Antlerless,Any Legal Weapon,General Season,Nov 08 2025 - Jan 31 2026,54,6,60
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2037,Yellowstone,Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2038,Wasatch Mtns,Elk,Antlerless,Archery,General Season,Aug 16 2025 - Sep 05 2025,1080,120,1200
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2039,"Fillmore, Pahvant",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,150
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2040,Kamas,Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,150
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2041,Cache (Conservation),Elk,Antlerless,Any Legal Weapon,Conservation,"Oct 4 - Oct 26, 2025",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2045,Wasatch Mtns (Conservation),Elk,Antlerless,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",0,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Antlerless,EA2046,"Box Elder, Sawtooth",Elk,Antlerless,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,0,0,25
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1000,"Box Elder, Snowville",Pronghorn,Doe,Any Legal Weapon,General Season,Nov 08 2025 - Dec 07 2025,72,8,80
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1012,"Box Elder, Promontory",Pronghorn,Doe,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,22,3,25
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1017,"Box Elder, West",Pronghorn,Doe,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,49,6,55
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1031,Westlake CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1033,"San Rafael, Poison Springs Bench",Pronghorn,Doe,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,13,2,15
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1034,"Fillmore, Oak Creek South",Pronghorn,Doe,Any Legal Weapon,General Season,Aug 01 2025 - Aug 13 2025,27,3,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1035,"Fillmore, Oak Creek South",Pronghorn,Doe,Any Legal Weapon,General Season,Nov 01 2025 - Nov 29 2025,27,3,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1043,"Nine Mile, Anthro-Pleasant Valley",Pronghorn,Doe,Any Legal Weapon,General Season,Aug 01 2025 - Aug 16 2025,9,1,10
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1044,Vernal-Ouray Valley,Pronghorn,Doe,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,9,1,10
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1047,Antelope Creek CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1048,The Rose of Snowville CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1049,Zane CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1050,Cottonwood Ridge CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1051,Pahvant Ensign CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1052,Heist CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1053,Green River Flat CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,0
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1054,Parker Mtn,Pronghorn,Doe,Archery,General Season,Aug 30 2025 - Sep 12 2025,27,3,30
2026-05-26T18:42:45+00:00,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,PD1055,Parker Mtn,Pronghorn,Doe,Muzzleloader,General Season,Oct 29 2025 - Nov 08 2025,31,4,35
