hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Cedar/Stansbury,DB1114,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1114,925,Buck,Deer,Muzzleloader,Limited Entry,Oct 28 2026 - Nov 05 2026,5,1,6,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,93
Little Rockies,DB1115,928,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1115,928,Buck,Deer,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 30 2026,4,1,5,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,94
"San Juan, Mancos Mesa",DB1116,929,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1116,929,Buck,Deer,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,4,1,5,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,95
Dolores Triangle,DB1118,108,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1118,108,Buck,Deer,Multiseason,Conservation,"Arch: Oct 31-Nov 13, 2026 | Any Legal Weapon: Nov 14-22, 2026 | Muzz: Nov 23-Dec 1, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,96
Moab Valley,DB1119,930,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1119,930,Buck,Deer,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 22 2026,9,1,10,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,97
Castle Valley,DB1120,932,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1120,932,Buck,Deer,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 22 2026,13,2,15,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,98
Antelope Island,DB1121,1,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1121,1,Buck,Deer,Any Legal Weapon,Management Buck Deer,"Nov 16 2026 - Nov 20, 2026",2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,99
Alton - Premium Buck CWMU,DB1200,526,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1200,526,Buck,Deer,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,100
Alton - Management Buck CWMU,DB1201,526,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1201,526,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,101
Antelope Creek CWMU,DB1202,581,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1202,581,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,102
Avintaquin Canyon CWMU,DB1203,599,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1203,599,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,103
Bally Watts CWMU,DB1204,559,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1204,559,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,104
Bar J Ranch CWMU,DB1205,527,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1205,527,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,105
Bear Mountain CWMU,DB1206,582,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1206,582,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,106
Bear Springs CWMU,DB1207,575,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1207,575,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,107
Blackhawk CWMU,DB1208,808,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1208,808,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,108
Blind Springs CWMU,DB1209,500,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1209,500,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,109
Blue Spring Hills CWMU,DB1211,510,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1211,510,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,110
Bluebell CWMU,DB1212,604,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1212,604,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,111
Boobe Hole CWMU,DB1213,529,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1213,529,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,112
Buckhorn Ranch CWMU,DB1215,598,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1215,598,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,113
Castle Valley Outdoors CWMU,DB1216,545,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1216,545,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,114
Causey Spring CWMU,DB1217,560,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1217,560,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,115
Chimney Rock CWMU,DB1219,732,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1219,732,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,116
Coldwater Ranch CWMU,DB1222,505,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1222,505,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,117
Cotton Thomas CWMU,DB1224,640,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1224,640,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,118
Deer Haven CWMU,DB1227,606,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1227,606,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,119
Deseret CWMU,DB1228,568,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1228,568,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,13,0,13,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,120
Dilly Ranch CWMU,DB1229,733,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1229,733,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,121
Double R Ranch CWMU,DB1230,554,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1230,554,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,122
Dove Creek CWMU,DB1231,512,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1231,512,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,123
Durst Mountain CWMU,DB1232,567,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1232,567,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,124
East Fork Chalk Creek CWMU,DB1233,520,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1233,520,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,4,0,4,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,125
East Zion CWMU,DB1234,807,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1234,807,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,126
Engineer Springs CWMU,DB1236,519,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1236,519,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,127
Ensign Ranches CWMU,DB1237,522,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1237,522,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,128
Folley Ridge CWMU,DB1238,579,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1238,579,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,129
Fort Ranch CWMU,DB1239,514,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1239,514,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,130
George Creek CWMU,DB1240,806,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1240,806,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,131
Golden Spike CWMU,DB1241,497,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1241,497,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,132
Grass Valley/Clark Canyon CWMU,DB1242,525,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1242,525,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,14,0,14,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,133
Grazing Pasture CWMU,DB1243,530,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1243,530,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,134
Green Canyon CWMU,DB1244,489,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1244,489,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,135
Guildersleeve CWMU,DB1245,573,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1245,573,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,136
Hardscrabble CWMU,DB1246,577,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1246,577,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,137
Heaston East CWMU,DB1248,555,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1248,555,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,138
Hiawatha CWMU,DB1249,550,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1249,550,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,139
Indian Creek CWMU,DB1250,495,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1250,495,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,140
Indian Head CWMU,DB1251,735,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1251,735,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,141
Ingham Peak CWMU,DB1252,493,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1252,493,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,142
Circle E Ranch CWMU,DB1253,549,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1253,549,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,143
Johnson Mountain Ranch CWMU,DB1255,531,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1255,531,Buck,Deer,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,144
Junction Valley CWMU,DB1256,589,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1256,589,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,145
Little Red Creek CWMU,DB1258,484,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1258,484,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,146
Tunnel Hollow CWMU,DB1259,569,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1259,569,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,147
Middle Ridge CWMU,DB1260,565,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1260,565,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,148
Minnie Maud Ridge CWMU,DB1261,551,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1261,551,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,149
Moon Ranch CWMU,DB1263,485,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1263,485,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,150
Mountain Meadow CWMU,DB1264,518,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1264,518,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,151
Mountain Top CWMU,DB1265,572,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1265,572,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,152
Mt Carmel CWMU,DB1266,533,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1266,533,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,153
North Promontory CWMU,DB1269,513,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1269,513,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,154
Nucor West CWMU,DB1270,503,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1270,503,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,155
Oak Ranch CWMU,DB1271,534,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1271,534,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,156
Old Woman Plateau CWMU,DB1272,535,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1272,535,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,157
Park Valley Hereford CWMU,DB1273,504,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1273,504,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,158
Patmos Ridge CWMU,DB1274,736,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1274,736,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,159
Pine Canyon CWMU,DB1275,592,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1275,592,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,160
Pocatello Valley CWMU,DB1277,501,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1277,501,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,161
Preston Nutter Ranch CWMU,DB1279,542,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1279,542,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,162
Promontory Point CWMU,DB1280,502,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1280,502,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,163
Rattlesnake Pass CWMU,DB1281,496,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1281,496,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,164
Redd Ranches CWMU,DB1282,548,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1282,548,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,165
Roan Cliffs CWMU,DB1283,543,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1283,543,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,166
Sand Creek CWMU,DB1285,740,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1285,740,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,167
Pisgah Mountain CWMU,DB1286,574,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1286,574,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,168
Scofield Canyons CWMU,DB1287,539,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1287,539,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,169
Scofield West CWMU,DB1288,541,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1288,541,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,170
Sharp Mountain CWMU,DB1289,490,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1289,490,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,171
Skull Crack CWMU,DB1290,578,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1290,578,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,172
Skull Valley South CWMU,DB1291,585,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1291,585,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,173
Soldier Summit CWMU,DB1292,552,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1292,552,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,174
South Canyon CWMU,DB1293,491,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1293,491,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,175
Spring Creek Acres CWMU,DB1294,741,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1294,741,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,176
Spring Creek/Dodge CWMU,DB1295,546,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1295,546,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,177
Strawberry Ridge CWMU,DB1298,562,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1298,562,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,178
Summit Point CWMU,DB1299,547,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1299,547,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,179
Thatcher Mountain CWMU,DB1300,602,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1300,602,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,180
Three C CWMU,DB1301,553,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1301,553,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,181
North Peaks CWMU,DB1303,492,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1303,492,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,182
Two Bear CWMU,DB1304,521,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1304,521,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,183
Wallsburg CWMU,DB1305,586,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1305,586,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,184
Washakie CWMU,DB1306,499,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1306,499,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,185
West Hills CWMU,DB1308,511,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1308,511,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,186
West Willow Creek Ranch CWMU,DB1309,805,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1309,805,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,187
White's Valley CWMU,DB1310,488,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1310,488,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,188
Woodruff Creek South CWMU,DB1312,571,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1312,571,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,189
