reviewed_family,hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
ELK_ANTLERLESS,"Beaver, East",EA2021,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2021,685,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,30,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,190
ELK_ANTLERLESS,"Box Elder, Hansel Mtn",EA2026,18,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2026,18,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,200,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,191
ELK_ANTLERLESS,Cache,EA2027,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2027,29,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,300,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,192
ELK_ANTLERLESS,Vernal/Bonanza,EA2028,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2028,614,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,450,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,193
ELK_ANTLERLESS,"Nine Mile, Range Creek",EA2029,277,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2029,277,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,194
ELK_ANTLERLESS,Diamond Mtn,EA2030,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2030,206,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,200,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,195
ELK_ANTLERLESS,Kamas,EA2033,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2033,611,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,225,25,250,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,196
ELK_ANTLERLESS,"Nine Mile, Anthro",EA2034,128,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2034,128,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,197
ELK_ANTLERLESS,"Oquirrh-Stansbury, East",EA2036,86,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2036,86,Antlerless,Elk,Any Legal Weapon,General Season,Nov 08 2025 - Jan 31 2026,54,6,60,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,198
ELK_ANTLERLESS,Yellowstone,EA2037,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2037,613,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,199
ELK_ANTLERLESS,Wasatch Mtns,EA2038,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2038,222,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 05 2025,1080,120,1200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,200
ELK_ANTLERLESS,"Fillmore, Pahvant",EA2039,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2039,88,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,201
ELK_ANTLERLESS,Kamas,EA2040,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2040,611,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,202
ELK_ANTLERLESS,Cache (Conservation),EA2041,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2041,29,Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 26, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,203
ELK_ANTLERLESS,Wasatch Mtns (Conservation),EA2045,5118,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2045,5118,Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,204
ELK_ANTLERLESS,"Box Elder, Sawtooth",EA2046,868,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2046,868,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,25,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,205
ELK_BULL,Elk - Statewide Permit,EB1000,5119,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1000,5119,Bull,Elk,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",,,1,TOTAL_ONLY,2026 ELK BULL ALL HUNTS.xlsx,2
ELK_BULL,Any Bull Elk Units,EB1001,5120,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1001,5120,Bull,Elk,Any Legal Weapon,General Season - Any Bull,Oct 04 2025 - Oct 10 2025,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,3
ELK_BULL,Any Bull Elk Units,EB1002,5121,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1002,5121,Bull,Elk,Muzzleloader,General Season - Any Bull,Oct 29 2025 - Nov 06 2025,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,4
ELK_BULL,Spike Only Units,EB1003,5122,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1003,5122,Bull,Elk,Any Legal Weapon,General Season - Spike Bull,Oct 04 2025 - Oct 16 2025,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,5
ELK_BULL,Spike Only Units,EB1004,5123,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1004,5123,Bull,Elk,Muzzleloader,General Season - Spike Bull,Oct 29 2025 - Nov 06 2025,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,6
ELK_BULL,Archery Hunters Choice Elk,EB1005,5124,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1005,5124,Bull,Elk,Archery,General Season - Archery,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery)",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,7
ELK_BULL,Draw-only Youth Any Bull/Hunters Choice Elk,EB1007,5125,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1007,5125,Bull,Elk,Any Legal Weapon,General Season - Any Bull,Sept 12 2026 - Sept 22 2026,,,750,TOTAL_ONLY,2026 ELK BULL ALL HUNTS.xlsx,8
ELK_BULL,Spike Only Elk Units - Multiseason,EB1009,5126,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1009,5126,Bull,Elk,Multiseason,General Season - Spike Bull,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 | ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,9
ELK_BULL,Any Bull Elk Units,EB1010,5127,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1010,5127,Bull,Elk,Any Legal Weapon,General Season - Any Bull,Oct 11 2025 - Oct 17 2025,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,10
ELK_BULL,Youth General Season Bull Elk,EB1011,5128,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1011,5128,Bull,Elk,Any Legal Weapon,General Season - Youth,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,11
ELK_BULL,Uinta Basin Private Lands Any Bull Elk,EB1012,931,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB1012,931,Bull,Elk,Any Legal Weapon,General Season - Any Bull,Aug 01 2025 - Nov 15 2025 - Valid only on private property within the unit,,,500,TOTAL_ONLY,2026 ELK BULL ALL HUNTS.xlsx,12
ELK_BULL,Beaver East,EB3000,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3000,685,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,22,3,25,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,13
ELK_BULL,Book Cliffs Little Creek Roadless,EB3002,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3002,12,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,14
ELK_BULL,Cache Meadowville,EB3003,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3003,33,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,15
ELK_BULL,Cache South,EB3005,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3005,41,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,16
ELK_BULL,Manti,EB3006,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3006,51,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,148,17,165,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,17
ELK_BULL,Fillmore Pahvant,EB3008,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3008,88,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,18
ELK_BULL,La Sal Mtns,EB3009,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3009,617,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,36,4,40,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,19
ELK_BULL,Monroe,EB3010,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3010,629,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,20
ELK_BULL,Mt Dutton,EB3011,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3011,630,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,21
ELK_BULL,North Slope Three Corners,EB3013,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3013,140,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,22
ELK_BULL,Panguitch Lake,EB3015,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3015,634,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,17,2,19,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,23
ELK_BULL,Fishlake/Thousand Lakes,EB3018,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3018,175,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,84,9,93,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,24
ELK_BULL,San Juan Bull Elk,EB3019,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3019,183,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,25
ELK_BULL,Diamond Mtn,EB3020,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3020,206,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,25,3,28,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,26
ELK_BULL,Wasatch Mtns,EB3022,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3022,222,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,130,15,145,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,27
ELK_BULL,Beaver East,EB3024,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3024,685,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,28
ELK_BULL,Beaver East,EB3025,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3025,685,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,15,2,17,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,29
ELK_BULL,Book Cliffs Little Creek Roadless,EB3028,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3028,12,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,30
ELK_BULL,Box Elder Pilot Mtn,EB3031,682,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3031,682,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 12 2026 - Oct 02 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,31
ELK_BULL,Cache Meadowville,EB3032,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3032,33,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,32
ELK_BULL,Cache Meadowville,EB3033,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3033,33,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,33
ELK_BULL,Cache South,EB3036,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3036,41,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,34
ELK_BULL,Cache South,EB3037,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3037,41,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,35
ELK_BULL,Manti,EB3038,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3038,51,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,61,7,68,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,36
ELK_BULL,Manti,EB3039,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3039,51,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,102,11,113,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,37
ELK_BULL,Fillmore Pahvant,EB3042,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3042,88,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,38
ELK_BULL,Fillmore Pahvant,EB3043,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3043,88,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,39
ELK_BULL,Dolores Triangle,EB3044,108,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3044,108,Bull,Elk,Any Legal Weapon,Limited Entry,Dec 05 2026 - Jan 31 2027,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,40
ELK_BULL,La Sal Mtns,EB3045,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3045,617,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,14,2,16,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,41
ELK_BULL,La Sal Mtns,EB3046,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3046,617,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,24,3,27,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,42
ELK_BULL,Monroe,EB3047,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3047,629,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,43
ELK_BULL,Monroe,EB3048,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3048,629,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,44
ELK_BULL,Mt Dutton,EB3049,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3049,630,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,45
ELK_BULL,Mt Dutton,EB3050,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3050,630,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,46
ELK_BULL,North Slope Three Corners,EB3053,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3053,140,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,47
ELK_BULL,Panguitch Lake,EB3056,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3056,634,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,7,1,8,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,48
ELK_BULL,Panguitch Lake,EB3057,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3057,634,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,49
ELK_BULL,Fishlake/Thousand Lakes,EB3063,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3063,175,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,34,4,38,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,50
ELK_BULL,Fishlake/Thousand Lakes,EB3064,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3064,175,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,99,11,110,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,51
ELK_BULL,Fishlake/Thousand Lakes,EB3065,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3065,175,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,57,6,63,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,52
ELK_BULL,San Juan Bull Elk,EB3066,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3066,183,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,53
ELK_BULL,San Juan Bull Elk,EB3067,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3067,183,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,20,2,22,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,54
ELK_BULL,Diamond Mtn,EB3068,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3068,206,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,55
ELK_BULL,Diamond Mtn,EB3069,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3069,206,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,30,3,33,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,56
ELK_BULL,Wasatch Mtns,EB3072,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3072,222,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,54,6,60,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,57
ELK_BULL,Wasatch Mtns,EB3073,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3073,222,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,89,10,99,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,58
ELK_BULL,Beaver East,EB3077,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3077,685,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,59
ELK_BULL,Book Cliffs Little Creek Roadless,EB3079,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3079,12,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,60
ELK_BULL,Cache Meadowville,EB3081,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3081,33,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,61
ELK_BULL,Cache South,EB3083,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3083,41,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,62
ELK_BULL,Manti,EB3084,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3084,51,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,89,10,99,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,63
ELK_BULL,Fillmore Pahvant,EB3086,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3086,88,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,64
ELK_BULL,La Sal Mtns,EB3087,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3087,617,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,22,2,24,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,65
ELK_BULL,Monroe,EB3088,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3088,629,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,66
ELK_BULL,Mt Dutton,EB3089,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3089,630,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,67
ELK_BULL,North Slope Three Corners,EB3091,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3091,140,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,68
ELK_BULL,Panguitch Lake,EB3093,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3093,634,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,69
ELK_BULL,Fishlake/Thousand Lakes,EB3096,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3096,175,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,50,6,56,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,70
ELK_BULL,San Juan Bull Elk,EB3097,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3097,183,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,17,2,19,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,71
