hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Diamond Mtn,EB3122,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3122,206,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,87
Wasatch Mtns,EB3124,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3124,222,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",15,2,17,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,88
Manti,EB3126,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3126,51,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,175,20,195,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,89
Wasatch Mtns,EB3127,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3127,222,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,155,17,172,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,90
Box Elder Grouse Creek,EB3128,867,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3128,867,Bull,Elk,Multiseason,Conservation,"Any Legal Weapon: Sept 16-20, 2026 & Oct 3 - 15, 2026 | Muzz: Sept 21-Oct 2, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,91
Box Elder Pilot Mtn,EB3130,682,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3130,682,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 06 2026,2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,92
Cache North,EB3132,36,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3132,36,Bull,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,22,2,24,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,93
Barney Top/Kaiparowits,EB3135,869,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3135,869,Bull,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,94
Southwest Desert North,EB3136,871,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3136,871,Bull,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,21,2,23,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,95
West Desert Deep Creek,EB3137,241,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3137,241,Bull,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,96
Cache North,EB3139,36,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3139,36,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,22,2,24,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,97
Barney Top/Kaiparowits,EB3142,869,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3142,869,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,98
Southwest Desert North,EB3143,871,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3143,871,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,21,2,23,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,99
West Desert Deep Creek,EB3144,241,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3144,241,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Nov 07 2026 - Nov 30 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,100
Boulder,EB3145,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3145,172,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,31,4,35,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,101
Southwest Desert South,EB3146,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3146,872,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,39,4,43,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,102
Box Elder Grouse Creek,EB3147,867,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3147,867,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,6,1,7,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,103
Boulder,EB3148,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3148,172,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,13,1,14,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,104
Southwest Desert South,EB3149,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3149,872,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,16,2,18,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,105
Box Elder Grouse Creek,EB3150,867,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3150,867,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,106
Boulder,EB3151,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3151,172,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,22,2,24,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,107
Southwest Desert South,EB3152,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3152,872,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,26,3,29,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,108
Box Elder Grouse Creek,EB3153,867,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3153,867,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,1,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,109
Boulder,EB3154,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3154,172,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,19,2,21,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,110
Southwest Desert South,EB3155,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3155,872,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,23,3,26,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,111
Boulder,EB3156,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3156,172,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,112
Southwest Desert South,EB3157,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3157,872,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,113
Beaver East,EB3158,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3158,685,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,114
Beaver East,EB3159,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3159,685,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,27,3,30,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,115
Book Cliffs Bitter Creek/East,EB3160,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3160,899,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,22,2,24,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,116
Book Cliffs Bitter Creek/East,EB3161,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3161,899,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,117
Book Cliffs Bitter Creek/East,EB3162,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3162,899,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,118
Book Cliffs Bitter Creek/East,EB3163,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3163,899,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,14,2,16,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,119
Book Cliffs Bitter Creek/East,EB3164,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3164,899,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,25,3,28,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,120
Book Cliffs Bitter Creek/East,EB3165,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3165,899,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,121
Book Cliffs Bitter Creek/East,EB3166,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3166,899,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,1,14,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,122
Book Cliffs Little Creek Roadless,EB3167,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3167,12,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,4,1,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,123
Cache Meadowville,EB3168,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3168,33,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,124
Cache Meadowville,EB3169,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3169,33,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,11,1,12,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,125
Cache South,EB3170,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3170,41,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,126
Cache South,EB3171,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3171,41,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,11,1,12,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,127
Manti,EB3172,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3172,51,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,128
Nebo/San Pitch Mtns,EB3173,901,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3173,901,Bull,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,129
Nebo/San Pitch Mtns,EB3174,901,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3174,901,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,130
Nebo/San Pitch Mtns,EB3175,901,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3175,901,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,12,1,13,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,131
Nebo/San Pitch Mtns,EB3176,901,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3176,901,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,20,2,22,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,132
Nebo/San Pitch Mtns,EB3177,901,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3177,901,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,34,4,38,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,133
Nebo/San Pitch Mtns,EB3178,901,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3178,901,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,134
Nebo/San Pitch Mtns,EB3179,901,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3179,901,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,17,2,19,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,135
Fillmore Pahvant,EB3180,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3180,88,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,136
Fillmore Pahvant,EB3181,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3181,88,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,22,3,25,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,137
La Sal Mtns,EB3182,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3182,617,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,138
La Sal Mtns,EB3183,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3183,617,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,42,5,47,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,139
Monroe,EB3184,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3184,629,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,7,1,8,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,140
Monroe,EB3185,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3185,629,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,18,3,21,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,141
Mt Dutton,EB3186,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3186,630,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,142
Mt Dutton,EB3187,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3187,630,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,22,3,25,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,143
Panguitch Lake,EB3188,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3188,634,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,144
Panguitch Lake,EB3189,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3189,634,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,20,2,22,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,145
Boulder,EB3190,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3190,172,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,146
Boulder,EB3191,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3191,172,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,37,4,41,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,147
Fishlake/Thousand Lakes,EB3192,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3192,175,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,148
San Juan Bull Elk,EB3193,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3193,183,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,149
San Juan Bull Elk,EB3194,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3194,183,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,33,4,37,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,150
Diamond Mtn,EB3195,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3195,206,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,151
Diamond Mtn,EB3196,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3196,206,Bull,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,17,2,19,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,152
Southwest Desert South,EB3197,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3197,872,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,153
Southwest Desert South,EB3198,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3198,872,Bull,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,46,5,51,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,154
Wasatch Mtns,EB3199,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3199,222,Bull,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,155
East Canyon,EB3205,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3205,276,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry,Dec 19 2026 - Dec 27 2026,7,1,8,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,156
Morgan-South Rich,EB3208,117,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3208,117,Bull,Elk,Any Legal Weapon,Limited Entry,Dec 19 2026 - Dec 27 2026,9,1,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,157
Box Elder Pilot Mtn,EB3209,683,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3209,683,Bull,Elk,Multiseason,Conservation,"Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,158
North Slope Three Corners,EB3210,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3210,140,Bull,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,5,0,5,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,159
Alton CWMU,EB3500,526,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3500,526,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,160
Bar J Ranch CWMU,EB3501,527,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3501,527,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,161
Bear Mountain CWMU,EB3502,582,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3502,582,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,162
Bear Springs CWMU,EB3503,575,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3503,575,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,163
Blackhawk CWMU,EB3504,808,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3504,808,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,164
Boobe Hole CWMU,EB3505,529,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3505,529,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,165
Causey Spring CWMU,EB3506,560,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3506,560,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,166
Chimney Rock CWMU,EB3508,732,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3508,732,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,167
Coldwater Ranch CWMU,EB3509,505,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3509,505,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,168
Cotton Thomas CWMU,EB3511,640,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3511,640,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,169
Deseret CWMU,EB3514,568,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3514,568,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,19,0,19,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,170
Double Cone CWMU,EB3515,516,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3515,516,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,171
Durst Mountain CWMU,EB3516,567,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3516,567,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,172
East Fork Chalk Creek CWMU,EB3517,520,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3517,520,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,173
Ensign Ranches CWMU,EB3519,522,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3519,522,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,6,0,6,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,174
Folley Ridge CWMU,EB3520,579,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3520,579,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,175
Grass Valley/Clark Canyon CWMU,EB3521,525,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3521,525,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,10,0,10,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,176
Grazing Pasture CWMU,EB3522,530,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EB3522,530,Bull,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 ELK BULL ALL HUNTS.xlsx,177
