hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Manti,EA2011,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2011,51,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,300,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,180
"Wasatch Mtns, West",EA2012,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2012,620,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,400,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,181
"Wasatch Mtns, Currant Creek",EA2013,227,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2013,227,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,2000,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,182
"Wasatch Mtns, Avintaquin - White River",EA2014,817,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2014,817,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,400,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,183
Paunsaugunt,EA2015,163,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2015,163,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,100,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,184
Nebo,EA2016,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2016,616,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,275,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,185
Mt Dutton,EA2017,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2017,630,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,75,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,186
Panguitch Lake,EA2018,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2018,634,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,75,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,187
"West Desert, Tintic Valley",EA2019,116,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2019,116,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,60,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,188
Zion,EA2020,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2020,635,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,320,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,189
"Beaver, East",EA2021,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2021,685,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,30,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,190
"Box Elder, Hansel Mtn",EA2026,18,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2026,18,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,200,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,191
Cache,EA2027,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2027,29,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,300,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,192
Vernal/Bonanza,EA2028,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2028,614,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,450,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,193
"Nine Mile, Range Creek",EA2029,277,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2029,277,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,194
Diamond Mtn,EA2030,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2030,206,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,200,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,195
Kamas,EA2033,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2033,611,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,225,25,250,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,196
"Nine Mile, Anthro",EA2034,128,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2034,128,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,197
"Oquirrh-Stansbury, East",EA2036,86,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2036,86,Antlerless,Elk,Any Legal Weapon,General Season,Nov 08 2025 - Jan 31 2026,54,6,60,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,198
Yellowstone,EA2037,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2037,613,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,199
Wasatch Mtns,EA2038,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2038,222,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 05 2025,1080,120,1200,FULL_SPLIT,2026 ELK ANTLERLESS DRAW.xlsx,200
"Fillmore, Pahvant",EA2039,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2039,88,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,201
Kamas,EA2040,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2040,611,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,202
Cache (Conservation),EA2041,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2041,29,Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 26, 2025",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,203
Wasatch Mtns (Conservation),EA2045,5118,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2045,5118,Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK ANTLERLESS DRAW.xlsx,204
"Box Elder, Sawtooth",EA2046,868,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EA2046,868,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,25,TOTAL_ONLY,2026 ELK ANTLERLESS DRAW.xlsx,205
