removed_at_utc,effective_year,surface,hunt_code,removal_reason,removed_row_count,hunt_name,species,sex_type,weapon,hunt_class,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,source_status
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1024,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: West Desert, Mountain Ranges)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1025,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Zion),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1026,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: San Juan, Desert)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1027,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: San Juan, Mountains)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1028,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Salt Lake)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1029,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury, East)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1030,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, East)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1031,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, West)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1032,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury, West)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1033,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Chalk Creek),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1034,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Kamas),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG1035,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, Mineral Mountains)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7501,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Chalk Creek/Kamas),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7502,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: East Canyon),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7504,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7600,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Beaver),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7601,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Desert)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7602,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: West Desert, Tintic-Vernon)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7603,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Raft River)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7605,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo (excluding West Face)),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7606,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo-West Face),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7607,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Northeast Manti),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7609,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Southeast Manti),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7610,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: East Canyon, Davis)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7611,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Fillmore, Pahvant)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7612,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Monroe),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7613,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Mt Dutton),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7615,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Panguitch Lake),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7618,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Boulder),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7619,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Fishlake),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,CG7620,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Thousand Lakes),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1007,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Box Elder, Grouse Creek",,,Any Legal Weapon,,General Season,,180,20,200,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1053,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Nine Mile, West Anthro",,,Any Legal Weapon,,General Season,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1287,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Box Elder, Grouse Creek",,,Any Legal Weapon,,General Season,,27,3,30,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1288,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Manti, Ferron Lower Escarpment",,,Any Legal Weapon,,General Season,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1289,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Manti, Ferron Lower Escarpment",,,Any Legal Weapon,,General Season,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1290,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Manti, Ferron Lower Escarpment",,,Any Legal Weapon,,General Season,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1291,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Mt Dutton, North",,,Any Legal Weapon,,General Season,,72,8,80,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1292,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Mt Dutton, North",,,Any Legal Weapon,,General Season,,72,8,80,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1293,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"North Slope, Three Corners",,,Any Legal Weapon,,General Season,,22,3,25,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1294,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Paunsaugunt, East Creek",,,Any Legal Weapon,,General Season,,22,3,25,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1295,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Avintaquin",,,Muzzleloader,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1296,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Currant Creek",,,Muzzleloader,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1297,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Red Creek West",,,Any Legal Weapon,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1298,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Wildcat/Timber Canyon",,,Any Legal Weapon,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1299,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, West-Central",,,Any Legal Weapon,,General Season,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,EA1300,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, West-Central",,,Any Legal Weapon,,General Season,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched,PD1039,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Panguitch Lake/Zion, North",,,Any Legal Weapon,,Antlerless,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG0001,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Northwest Manti),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG0002,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG0006,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Southwest Manti),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG0009,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Morgan-South Rich),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG0015,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Currant Creek-North)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG0016,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, West-Strawberry)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1001,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Book Cliffs, East)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1002,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Book Cliffs, Rattlesnake Canyon/Nine Mile, South)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1003,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Pilot Mtn)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1004,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Cache),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1005,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Fillmore, Oak Creek)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1006,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Henry Mtns),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1007,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Kaiparowits),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1008,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: La Sal Mtns),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1009,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Nine Mile, North)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1010,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: North Slope, Summit/West Daggett)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1011,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: North Slope, Three Corners)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1012,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Ogden),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1013,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Paunsaugunt),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1014,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Pine Valley, North)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1015,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Pine Valley, South)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1016,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: San Juan),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1017,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: San Rafael),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1018,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Bonanza/Diamond Mtn/Vernal),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1019,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Yellowstone),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1020,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Southwest Desert),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1021,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Avintaquin/Currant Creek)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1022,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Cascade)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1023,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Timpanogos)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1024,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: West Desert, Mountain Ranges)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1025,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Zion),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1026,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: San Juan, Desert)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1027,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: San Juan, Mountains)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1028,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Salt Lake)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1029,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury, East)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1030,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, East)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1031,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, West)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1032,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury, West)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1033,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Chalk Creek),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1034,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Kamas),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG1035,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, Mineral Mountains)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7501,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Chalk Creek/Kamas),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7502,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: East Canyon),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7504,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7600,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Beaver),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7601,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Desert)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7602,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: West Desert, Tintic-Vernon)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7603,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Raft River)",,,Any Legal Weapon,,Statewide OTC,,,,,
