data_year,record_type,dataset_family,hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,permits_reported,bull_harvest,cow_harvest,calf_harvest,antlerless_harvest,total_harvest,hunters_afield,mean_days_hunted,success_rate_percent,source_file,source_page,source_row,table_title
2024,harvest_results,elk_general_season_2024_extract,EB1004,Manti,Elk,,muzzleloader,General Season,,,16,,,,,133,4.3,12,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,83,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Wasatch Mtns,Elk,,muzzleloader,General Season,,,19,,,,,105,3.9,18.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,84,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,West Desert,Elk,,muzzleloader,General Season,,,0,,,,,2,2.5,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,85,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Cache,Elk,,muzzleloader,General Season,,,2,,,,,66,4.7,3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,86,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Southwest Desert,Elk,,muzzleloader,General Season,,,3,,,,,35,4.4,8.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,87,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Fillmore,Elk,,muzzleloader,General Season,,,0,,,,,12,3.5,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,88,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Beaver,Elk,,muzzleloader,General Season,,,2,,,,,25,5.4,8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,89,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Monroe,Elk,,muzzleloader,General Season,,,5,,,,,40,3.9,12.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,90,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Mt Dutton,Elk,,muzzleloader,General Season,,,1,,,,,12,2.9,8.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,91,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Fishlake/Thousand Lakes,Elk,,muzzleloader,General Season,,,36,,,,,183,4.2,19.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,92,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Boulder/Kaiparowits,Elk,,muzzleloader,General Season,,,2,,,,,17,3.7,11.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,93,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Panguitch Lake,Elk,,muzzleloader,General Season,,,0,,,,,17,2.8,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,94,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1004,Diamond Mtn,Elk,,muzzleloader,General Season,,,0,,,,,1,4,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,4,95,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Statewide totals,Elk,,muzzleloader,General-season,,,222,,,,,1708,4.6,13,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,96,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Box Elder,Elk,,muzzleloader,General-season,,,3,,,,,43,3,7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,97,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Book Cliffs,Elk,,muzzleloader,General-season,,,2,,,,,8,3.3,25,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,98,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,"Nine Mile, Anthro",Elk,,muzzleloader,General-season,,,7,,,,,80,3.2,8.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,99,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,"Nine Mile, Range Creek",Elk,,muzzleloader,General-season,,,11,,,,,81,3.4,13.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,100,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,San Rafael,Elk,,muzzleloader,General-season,,,0,,,,,3,3,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,101,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,San Juan,Elk,,muzzleloader,General-season,,,3,,,,,21,3.4,14.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,102,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Henry Mtns,Elk,,muzzleloader,General-season,,,,,,,,0,,,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,103,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Nebo,Elk,,muzzleloader,General-season,,,2,,,,,31,3.6,6.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,104,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Oquirrh-Stansbury,Elk,,muzzleloader,General-season,,,2,,,,,40,4.2,5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,105,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,West Desert,Elk,,muzzleloader,General-season,,,2,,,,,57,3.8,3.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,106,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Cache,Elk,,muzzleloader,General-season,,,6,,,,,65,2.9,9.2,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,107,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Fillmore,Elk,,muzzleloader,General-season,,,5,,,,,27,3.2,18.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,108,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Beaver,Elk,,muzzleloader,General-season,,,1,,,,,19,3.6,5.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,109,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Paunsaugunt,Elk,,muzzleloader,General-season,,,6,,,,,45,3.5,13.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,110,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Zion,Elk,,muzzleloader,General-season,,,5,,,,,64,3.7,7.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,111,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Ogden,Elk,,muzzleloader,General-season,,,16,,,,,136,3.7,11.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,112,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Pine Valley,Elk,,muzzleloader,General-season,,,5,,,,,40,4.1,12.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,113,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Morgan-South Rich,Elk,,muzzleloader,General-season,,,21,,,,,162,3.9,13,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,114,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,East Canyon,Elk,,muzzleloader,General-season,,,16,,,,,91,3.4,17.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,115,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Chalk Creek,Elk,,muzzleloader,General-season,,,15,,,,,81,4.4,18.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,116,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Kamas,Elk,,muzzleloader,General-season,,,5,,,,,95,3.6,5.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,117,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,"North Slope, Summit",Elk,,muzzleloader,General-season,,,7,,,,,170,4.2,4.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,118,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,"North Slope, West Daggett",Elk,,muzzleloader,General-season,,,15,,,,,163,4.8,9.2,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,119,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Yellowstone,Elk,,muzzleloader,General-season,,,40,,,,,247,4.3,16.2,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,120,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_general_season_2024_extract,EB1002,Vernal/Bonanza,Elk,,muzzleloader,General-season,,,27,,,,,233,4.5,11.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,5,121,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024."
2024,harvest_results,elk_limited_antlerless_2024_extract,EA2034,"Nine Mile, Anthro",Elk,,,,,37,,0,1,,1,24,7.7,4.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,2,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1268,"North Slope, Summit",Elk,,,,,183,,9,0,,9,151,8.9,6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,3,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1085,Vernal/Bonanza,Elk,,,,,100,,10,2,,12,89,8.2,13.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,4,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA2038,Wasatch Mtns,Elk,,,,,881,,70,9,,79,728,5.7,10.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,5,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA2037,Yellowstone,Elk,,,,,180,,14,7,,21,151,7.4,13.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,6,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1225,"Book Cliffs, Bitter Creek/South",Elk,,,,,158,,94,10,,104,138,2.7,75.2,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,7,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1060,"North Slope, West Daggett",Elk,,,,,20,,1,0,,1,15,5.5,6.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,8,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1061,"North Slope, West Daggett",Elk,,,,,20,,3,0,,3,18,5.3,16.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,9,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1189,"Wasatch Mtns, West-Central",Elk,,,,,421,,39,4,,43,345,3.7,12.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,10,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1245,Yellowstone,Elk,,,,,49,,5,0,,5,39,4.9,13.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,1,11,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1222,"Beaver, East",Elk,,,,,29,,12,0,,12,26,3.9,45.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,12,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1223,"Beaver, East",Elk,,,,,29,,15,0,,15,24,4.1,60.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,13,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1224,"Book Cliffs, Bitter Creek/South",Elk,,,,,124,,56,3,,59,121,4.3,48.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,14,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1075,Boulder East,Elk,,,,,15,,7,2,,9,12,3.3,75,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,15,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1076,Boulder West,Elk,,,,,20,,9,1,,10,17,3.6,60,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,16,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1077,Boulder-Circle Cliffs,Elk,,,,,20,,14,0,,14,19,4.6,76.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,17,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1266,"Box Elder, Hansel Mtn",Elk,,,,,20,,3,0,,3,18,7.3,18.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,18,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1203,"Box Elder, Pilot Mtn",Elk,,,,,5,,3,0,,3,5,4.5,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,19,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1204,"Box Elder, Pilot Mtn",Elk,,,,,5,,0,0,,0,5,3.2,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,20,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1267,Cache,Elk,,,,,120,,18,1,,19,112,6.1,17.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,21,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1010,"Cache, Rich",Elk,,,,,18,,3,0,,3,18,8.1,14.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,22,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1193,"Cache, Rich",Elk,,,,,19,,4,2,,6,14,4.7,46.2,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,23,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1011,"Cache, Richards Hollow",Elk,,,,,20,,10,3,,13,19,5,68.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,24,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1012,"Cache, Richmond Hyde Park",Elk,,,,,10,,1,0,,1,5,8.6,20,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,25,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1206,"Cache, Richmond Hyde Park",Elk,,,,,10,,4,0,,4,9,7.5,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,26,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1026,Chalk Creek,Elk,,,,,340,,67,4,,71,245,6.8,28.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,27,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1089,Diamond Mtn,Elk,,,,,48,,8,3,,11,43,3.7,26.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,28,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1090,Diamond Mtn,Elk,,,,,48,,14,0,,14,46,3.2,31.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,29,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1236,East Canyon,Elk,,,,,296,,76,9,,85,250,5.6,34.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,30,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1209,"Fillmore, Oak Creek LE",Elk,,,,,49,,11,4,,15,44,9.4,34.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,31,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1030,"Fillmore, Pahvant",Elk,,,,,49,,14,1,,15,45,4.4,33.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,32,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1031,"Fillmore, Pahvant",Elk,,,,,49,,17,3,,20,41,9.3,48.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,33,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1078,Fishlake/Thousand Lakes,Elk,,,,,133,,39,7,,46,129,5.5,35.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,34,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1079,Fishlake/Thousand Lakes East,Elk,,,,,48,,28,1,,29,46,3.7,63,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,35,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1080,Fishlake/Thousand Lakes West,Elk,,,,,28,,21,2,,23,27,3.9,84.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,36,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1033,Kamas,Elk,,,,,124,,24,1,,25,107,6.2,23.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,37,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA2033,Kamas,Elk,,,,,100,,1,0,,1,64,6.4,1.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,38,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1035,"Kamas, Oakley",Elk,,,,,124,,13,4,,17,102,6.4,16.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,39,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1037,"La Sal, Dolores Triangle",Elk,,,,,47,,16,2,,18,40,3.8,45.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,40,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1038,"La Sal, La Sal Mtns",Elk,,,,,296,,45,9,,54,270,5.5,20,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,41,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1039,"La Sal, La Sal Mtns",Elk,,,,,246,,20,5,,25,201,7.2,12.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,42,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1237,"La Sal, La Sal Mtns, North",Elk,,,,,148,,31,4,,35,120,6.2,29,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,2,43,
