source_file,hunt_code,hunt_name_subfile,permits_subfile,permits_master,comparison_status,hunt_name_master
24_OIL_ALL.pdf,MB6217,Cwmu Bull Moose - Sharp Mountain - Any Legal Weapon Page 467,1,1.0,permit_match,Cwmu Bull Moose - Sharp Mountain - Any Legal Weapon Page 467
24_OIL_ALL.pdf,MB6219,Cwmu Bull Moose - Skull Crack - Any Legal Weapon Page 468,2,2.0,permit_match,Cwmu Bull Moose - Skull Crack - Any Legal Weapon Page 468
24_OIL_ALL.pdf,MB6220,Cwmu Bull Moose - South Canyon - Any Legal Weapon Page 469,1,1.0,permit_match,Cwmu Bull Moose - South Canyon - Any Legal Weapon Page 469
24_OIL_ALL.pdf,MB6222,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon Page 470,1,1.0,permit_match,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon Page 470
24_OIL_ALL.pdf,MB6223,Cwmu Bull Moose - Three C - Any Legal Weapon Page 471,1,1.0,permit_match,Cwmu Bull Moose - Three C - Any Legal Weapon Page 471
24_OIL_ALL.pdf,MB6224,Cwmu Bull Moose - Two Bear - Any Legal Weapon Page 472,1,1.0,permit_match,Cwmu Bull Moose - Two Bear - Any Legal Weapon Page 472
24_OIL_ALL.pdf,MB6240,Cwmu Bull Moose - Chimney Rock - Any Legal Weapon Page 473,1,1.0,permit_match,Cwmu Bull Moose - Chimney Rock - Any Legal Weapon Page 473
24_OIL_ALL.pdf,MB6251,Cwmu Bull Moose - Hardscrabble - Any Legal Weapon Page 474,1,1.0,permit_match,Cwmu Bull Moose - Hardscrabble - Any Legal Weapon Page 474
24_OIL_ALL.pdf,MB6254,Cwmu Bull Moose - Sj Ranch - Any Legal Weapon Page 475,1,1.0,permit_match,Cwmu Bull Moose - Sj Ranch - Any Legal Weapon Page 475
24_OIL_ALL.pdf,MB6256,Cwmu Bull Moose - Woodruff Creek South - Any Legal Weapon Page 476,1,1.0,permit_match,Cwmu Bull Moose - Woodruff Creek South - Any Legal Weapon Page 476
24_OIL_ALL.pdf,MB6258,Cwmu Bull Moose - Jacob's Creek - Any Legal Weapon Page 477,1,1.0,permit_match,Cwmu Bull Moose - Jacob's Creek - Any Legal Weapon Page 477
24_OIL_ALL.pdf,MB6259,Cwmu Bull Moose - Royal Ivory Outfitters - Any Legal Weapon Page 478,1,1.0,permit_match,Cwmu Bull Moose - Royal Ivory Outfitters - Any Legal Weapon Page 478
24_OIL_ALL.pdf,MB6263,Cwmu Bull Moose - Moon Ranch - Any Legal Weapon Page 479,1,1.0,permit_match,Cwmu Bull Moose - Moon Ranch - Any Legal Weapon Page 479
24_OIL_ALL.pdf,MB6264,Cwmu Bull Moose - Sand Creek - Any Legal Weapon Page 480,1,1.0,permit_match,Cwmu Bull Moose - Sand Creek - Any Legal Weapon Page 480
24_OIL_ALL.pdf,MB6265,Cwmu Bull Moose - Little Pole Canyon - Any Legal Weapon Page 481,1,1.0,permit_match,Cwmu Bull Moose - Little Pole Canyon - Any Legal Weapon Page 481
24_OIL_ALL.pdf,MB6266,Cwmu Bull Moose - Weber Florence Creek/stillman Creek - Any Legal Weapon Page 482,4,4.0,permit_match,Cwmu Bull Moose - Weber Florence Creek/stillman Creek - Any Legal Weapon Page 482
24_OIL_ALL.pdf,RS6701,"Rocky Mountain Bighorn Sheep - Book Cliffs, South - Any Legal Weapon Page 568",6936,6936.0,permit_match,"Rocky Mountain Bighorn Sheep - Book Cliffs, South - Any Legal Weapon Page 568"
24_OIL_ALL.pdf,RS6703,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 569",1926,1926.0,permit_match,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 569"
24_OIL_ALL.pdf,RS6704,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 570",1593,1593.0,permit_match,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 570"
24_OIL_ALL.pdf,RS6708,"Rocky Mountain Bighorn Sheep - North Slope, Three Corners - Any Legal Weapon Page 571",2,2.0,permit_match,"Rocky Mountain Bighorn Sheep - North Slope, Three Corners - Any Legal Weapon Page 571"
24_OIL_ALL.pdf,RS6709,"Rocky Mountain Bighorn Sheep - North Slope, Summit/west Daggett - Any Legal Weapon Page 572",3,3.0,permit_match,"Rocky Mountain Bighorn Sheep - North Slope, Summit/west Daggett - Any Legal Weapon Page 572"
24_OIL_ALL.pdf,RS6712,"Rocky Mountain Bighorn Sheep - Nine Mile, Gray Canyon - Any Legal Weapon Page 573",6,6.0,permit_match,"Rocky Mountain Bighorn Sheep - Nine Mile, Gray Canyon - Any Legal Weapon Page 573"
24_OIL_ALL.pdf,RS6713,"Rocky Mountain Bighorn Sheep - Nine Mile, Jack Creek - Any Legal Weapon Page 574",4,4.0,permit_match,"Rocky Mountain Bighorn Sheep - Nine Mile, Jack Creek - Any Legal Weapon Page 574"
24_OIL_ALL.pdf,RS6720,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 575",3,3.0,permit_match,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 575"
24_OIL_ALL.pdf,RS6721,"Rocky Mountain Bighorn Sheep - Oquirrh-stansbury, West - Any Legal Weapon Page 576",4,4.0,permit_match,"Rocky Mountain Bighorn Sheep - Oquirrh-stansbury, West - Any Legal Weapon Page 576"
24_OIL_ALL.pdf,RS6722,"Rocky Mountain Bighorn Sheep Archery - Box Elder, Newfoundland Mtn - Archery Page 577",3,3.0,permit_match,"Rocky Mountain Bighorn Sheep Archery - Box Elder, Newfoundland Mtn - Archery Page 577"
24_OIL_ALL.pdf,RS6724,"Rocky Mountain Bighorn Sheep - Wasatch Mtns, West - Any Legal Weapon Page 578",4,4.0,permit_match,"Rocky Mountain Bighorn Sheep - Wasatch Mtns, West - Any Legal Weapon Page 578"
24_OIL_ALL.pdf,RS6725,Rocky Mountain Bighorn Sheep - Nebo - Any Legal Weapon Page 579,2,2.0,permit_match,Rocky Mountain Bighorn Sheep - Nebo - Any Legal Weapon Page 579
24_OIL_ALL.pdf,RS6726,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 580",1947,1947.0,permit_match,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 580"
24_OIL_ALL.pdf,RS6727,"Rocky Mountain Bighorn Sheep Archery - Fillmore, Oak Creek - Archery Page 581",2,2.0,permit_match,"Rocky Mountain Bighorn Sheep Archery - Fillmore, Oak Creek - Archery Page 581"
24_youth_antlerless_drawing_odds_report.pdf,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1009,"Antlerless Deer - Pine Valley, Enterprise - Any Legal Weapon",10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1011,Cwmu Antlerless Deer - George Creek - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1012,Cwmu Two Doe Antlerless Deer - Junction Valley - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1013,Cwmu Antlerless Deer - Mt Carmel - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1018,"Two Doe Antlerless Deer - Pine Valley, New Harmony - Archery, Mzldr, Shotgn Only",4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1027,"Antlerless Deer - East Canyon, Davis-north Salt Lake - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1030,"Antlerless Deer - Nine Mile, Price River Valley - Archery",2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1031,"Antlerless Deer - Oquirrh-stansbury, Settlement Cyn - Archery",4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1033,"Antlerless Deer - San Juan, Monticello - Archery",1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1041,"Antlerless Deer - Nine Mile, Green River Valley - Any Legal Weapon",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1042,"Antlerless Deer - San Juan, Monticello - Archery",1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1044,Two Doe Antlerless Deer - Myton - Any Legal Weapon,10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1045,"Antlerless Deer - Fillmore, Oak City - Archery",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1046,"Antlerless Deer - Nine Mile, Price River Valley - Archery, Mzldr, Shotgn Only",5,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1047,Two Doe Antlerless Deer - Vernal-ouray Valley - Any Legal Weapon,15,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1048,Antlerless Deer - Fillmore City - Archery,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1049,Antlerless Deer - Ashley Valley - Archery,8,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,DA1050,Cwmu Antlerless Deer - The Rose Of Snowville - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1010,"Antlerless Elk - Cache, Rich - Any Legal Weapon",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1011,"Antlerless Elk - Cache, Richards Hollow - Any Legal Weapon",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1012,"Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1013,Antlerless Elk - Central Manti - Any Legal Weapon,14,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1015,Antlerless Elk - Ferron Canyon - Any Legal Weapon,10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1017,Antlerless Elk - Gordon Creek-price Canyon - Any Legal Weapon,13,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1018,Antlerless Elk - Horn Mtn - Any Legal Weapon,10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1020,Antlerless Elk - Mohrland-stump Flat - Any Legal Weapon,17,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1021,Antlerless Elk - Nebo - Any Legal Weapon,40,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1022,Antlerless Elk - North Manti - Any Legal Weapon,53,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1023,Antlerless Elk - South Manti - Any Legal Weapon,21,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1024,Antlerless Elk - South Manti - Any Legal Weapon,22,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1025,Antlerless Elk - West Manti - Any Legal Weapon,21,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1026,Antlerless Elk - Chalk Creek - Any Legal Weapon,16,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1030,"Antlerless Elk - Fillmore, Pahvant - Any Legal Weapon",10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1031,"Antlerless Elk - Fillmore, Pahvant - Any Legal Weapon",9,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1033,Antlerless Elk - Kamas - Any Legal Weapon,24,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1035,"Antlerless Elk - Kamas, Oakley - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1037,"Antlerless Elk - La Sal, Dolores Triangle - Any Legal Weapon",7,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1038,"Antlerless Elk - La Sal, La Sal Mtns - Any Legal Weapon",29,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1039,"Antlerless Elk - La Sal, La Sal Mtns - Any Legal Weapon",40,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1040,"Antlerless Elk - Monroe, Koosharem Valley - Any Legal Weapon",1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1044,"Antlerless Elk - Morgan-south Rich, South Rich - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1049,"Antlerless Elk - Mt Dutton, Deep Creek - Any Legal Weapon",14,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1054,"Antlerless Elk - Nine Mile, West Anthro - Any Legal Weapon",10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1056,"Antlerless Elk - North Slope, Greendale - Any Legal Weapon",0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1058,"Antlerless Elk - North Slope, Henry's Fork-burnt Fork - Any Legal Weapon",16,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1060,"Antlerless Elk - North Slope, West Daggett - Muzzleloader",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1061,"Antlerless Elk - North Slope, West Daggett - Muzzleloader",2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1063,Antlerless Elk - Ogden - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1069,Antlerless Elk - Panguitch Lake - Any Legal Weapon,7,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1073,Antlerless Elk - Paunsaugunt - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1074,Antlerless Elk - Pine Valley - Any Legal Weapon,0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1075,Antlerless Elk - Boulder East - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1076,Antlerless Elk - Boulder West - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1077,Antlerless Elk - Boulder-circle Cliffs - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1078,Antlerless Elk - Fishlake/thousand Lakes - Any Legal Weapon,27,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1079,Antlerless Elk - Fishlake/thousand Lakes East - Any Legal Weapon,11,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1080,Antlerless Elk - Fishlake/thousand Lakes West - Any Legal Weapon,6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1081,Antlerless Elk - San Juan - Any Legal Weapon,29,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1082,Antlerless Elk - San Juan - Any Legal Weapon,24,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1084,"Antlerless Elk - San Rafael, North - Any Legal Weapon",0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1085,Antlerless Elk - Vernal/bonanza - Archery,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1087,Antlerless Elk - Vernal/bonanza - Any Legal Weapon,20,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1089,Antlerless Elk - Diamond Mtn - Any Legal Weapon,10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1090,Antlerless Elk - Diamond Mtn - Any Legal Weapon,10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1094,Antlerless Elk - Mosby Mtn - Any Legal Weapon,20,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1101,Antlerless Elk - Southwest Desert - Any Legal Weapon,24,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1106,"Antlerless Elk - Wasatch Mtns, Avintaquin - Any Legal Weapon",18,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1110,"Antlerless Elk - Wasatch Mtns, Salt Lake - Any Legal Weapon",9,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1111,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1112,"Antlerless Elk - Wasatch Mtns, Wallsburg - Any Legal Weapon",14,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1113,"Antlerless Elk - Wasatch Mtns, West Heber - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1114,"Antlerless Elk - Wasatch Mtns, West Timpanogos - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1116,Antlerless Elk - Zion - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1117,Antlerless Elk - Zion - Any Legal Weapon,18,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1118,Cwmu Antlerless Elk - Alton - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1119,Cwmu Antlerless Elk - Bar J Ranch - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1120,Cwmu Antlerless Elk - Bear Mountain - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1121,Cwmu Antlerless Elk - Boobe Hole - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1122,Cwmu Antlerless Elk - Causey Spring - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1124,Cwmu Antlerless Elk - Chimney Rock - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1125,Cwmu Antlerless Elk - Coldwater Ranch - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1129,Cwmu Antlerless Elk - Deseret - Any Legal Weapon,62,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1130,Cwmu Antlerless Elk - Double Cone - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1131,Cwmu Antlerless Elk - Durst Mountain - Any Legal Weapon,6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1132,Cwmu Antlerless Elk - East Fork Chalk Creek - Any Legal Weapon,6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1134,Cwmu Antlerless Elk - Ensign Ranches - Any Legal Weapon,12,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1135,Cwmu Antlerless Elk - Folley Ridge - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1136,Cwmu Antlerless Elk - Grass Valley/clark Canyon - Any Legal Weapon,10,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1137,Cwmu Antlerless Elk - Grazing Pasture - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1138,Cwmu Antlerless Elk - Guildersleeve - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1139,Cwmu Antlerless Elk - Hardscrabble - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1140,Cwmu Antlerless Elk - Heaston East - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1141,Cwmu Antlerless Elk - Hiawatha - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1142,Cwmu Antlerless Elk - Indian Head - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1143,Cwmu Antlerless Elk - J.b. Ranch - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1145,Cwmu Antlerless Elk - Johnson Mountain Ranch - Any Legal Weapon,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1146,Cwmu Antlerless Elk - Jump Creek - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1147,Cwmu Antlerless Elk - Little Red Creek - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1149,Cwmu Antlerless Elk - Minnie Maud Ridge - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1151,Cwmu Antlerless Elk - Moon Ranch - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1153,Cwmu Antlerless Elk - Old Woman Plateau - Any Legal Weapon,0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1156,Cwmu Antlerless Elk - Preston Nutter Ranch - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1157,Cwmu Antlerless Elk - Redd Ranches - Any Legal Weapon,7,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1158,Cwmu Antlerless Elk - Riverview Ranch Llc - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1159,Cwmu Antlerless Elk - Roan Cliffs - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1160,Cwmu Antlerless Elk - Sand Creek - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1161,Cwmu Antlerless Elk - Scofield Canyons - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1162,Cwmu Antlerless Elk - Scofield East - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1163,Cwmu Antlerless Elk - Scofield West - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1164,Cwmu Antlerless Elk - Sj Ranch - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1165,Cwmu Antlerless Elk - Skull Crack - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1166,Cwmu Antlerless Elk - Soldier Summit - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1167,Cwmu Antlerless Elk - South Canyon - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1168,Cwmu Antlerless Elk - Spring Creek/dodge - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1170,Cwmu Antlerless Elk - Strawberry Ridge - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1172,Cwmu Antlerless Elk - Three C - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1174,Cwmu Antlerless Elk - Two Bear - Any Legal Weapon,12,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1175,Cwmu Antlerless Elk - Wallsburg - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1176,Cwmu Antlerless Elk - Weber Florence Creek/stillman Creek - Any Legal Weapon,12,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1177,Cwmu Antlerless Elk - Woodruff Creek South - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1189,"Antlerless Elk - Wasatch Mtns, West-central - Muzzleloader",26,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1192,Cwmu Antlerless Elk - Pahvant Ensign - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1193,"Antlerless Elk - Cache, Rich - Any Legal Weapon",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1196,"Antlerless Elk - North Slope, Summit - Any Legal Weapon",13,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1200,Cwmu Antlerless Elk - Double R Ranch - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1201,Cwmu Antlerless Elk - Mountain Sky Ranch - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1203,"Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1204,"Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1206,"Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1207,Antlerless Elk - Moroni Hills - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1208,Antlerless Elk - Nebo - Any Legal Weapon,43,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1209,"Antlerless Elk - Fillmore, Oak Creek Le - Any Legal Weapon",11,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1217,"Antlerless Elk - Wasatch Mtns, Avintaquin - Any Legal Weapon",11,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1222,"Antlerless Elk - Beaver, East - Any Legal Weapon",9,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1223,"Antlerless Elk - Beaver, East - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1224,"Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",25,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1225,"Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",32,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1228,Antlerless Elk - Morgan-south Rich - Any Legal Weapon,5,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1229,Antlerless Elk - Morgan-south Rich - Any Legal Weapon,28,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1231,"Antlerless Elk - West Desert, Tintic Valley - Any Legal Weapon",20,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1233,Cwmu Antlerless Elk - Avintaquin Canyon - Any Legal Weapon,0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1234,Cwmu Antlerless Elk - Royal Ivory Outfitters - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1235,Cwmu Antlerless Elk - Sharp Mountain - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1236,Antlerless Elk - East Canyon - Any Legal Weapon,45,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1237,"Antlerless Elk - La Sal, La Sal Mtns-north - Any Legal Weapon",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1239,"Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon",4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1240,"Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon",13,,missing_in_master,
