hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
LO1542,LO1542,615,615,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nine Mile,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1543,LO1543,612,612,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,North Slope,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Private,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1544,LO1544,609,609,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Ogden,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1546,LO1546,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1547,LO1547,636,636,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Pine Valley,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1549,LO1549,633,633,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fishlake,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Private,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1551,LO1551,618,618,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"San Juan, Abajo Mtns",Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1552,LO1552,614,614,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Vernal/Bonanza,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1553,LO1553,613,613,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Yellowstone,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1554,LO1554,625,625,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Southwest Desert,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1555,LO1555,621,621,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Wasatch Mtns, East",Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1556,LO1556,620,620,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Wasatch Mtns, West",Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1559,LO1559,635,635,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Zion,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1561,LO1561,607,607,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Box Elder,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1563,LO1563,619,619,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Manti/San Rafael,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1564,LO1564,616,616,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1566,LO1566,804,804,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1568,LO1568,611,611,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Kamas,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1569,LO1569,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"La Sal, La Sal Mtns",Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1570,LO1570,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Monroe,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1571,LO1571,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mt Dutton,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1572,LO1572,615,615,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nine Mile,Deer,Buck,General Season - Private Land Only,Muzzleloader,Public,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1573,LO1573,612,612,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,North Slope,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1574,LO1574,609,609,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Ogden,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1576,LO1576,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Deer,Buck,General Season - Private Land Only,Muzzleloader,Public,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1577,LO1577,636,636,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Pine Valley,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1579,LO1579,633,633,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fishlake,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1581,LO1581,618,618,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"San Juan, Abajo Mtns",Deer,Buck,General Season - Private Land Only,Muzzleloader,Public,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1582,LO1582,614,614,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Vernal/Bonanza,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1583,LO1583,613,613,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Yellowstone,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1584,LO1584,625,625,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Southwest Desert,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1585,LO1585,621,621,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Wasatch Mtns, East",Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1586,LO1586,620,620,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Wasatch Mtns, West",Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1589,LO1589,635,635,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Zion,Deer,Buck,General Season - Private Land Only,Muzzleloader,Public,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1591,LO1591,804,804,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Public,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1592,LO1592,611,611,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Kamas,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Private,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1593,LO1593,615,615,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nine Mile,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Public,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1594,LO1594,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Public,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1595,LO1595,636,636,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Pine Valley,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Private,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1596,LO1596,633,633,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fishlake,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Private,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1597,LO1597,635,635,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Zion,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Public,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1598,LO1598,612,612,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,North Slope,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Public,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1599,LO1599,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1600,LO1600,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1601,LO1601,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Public,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1602,LO1602,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Chalk Creek,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1603,LO1603,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1604,LO1604,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1605,LO1605,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Private,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1606,LO1606,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1607,LO1607,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1608,LO1608,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1609,LO1609,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Early),Private,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1610,LO1610,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1611,LO1611,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, East",Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1612,LO1612,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, East",Deer,Buck,General Season - Private Land Only,Muzzleloader,Private,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1613,LO1613,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, East",Deer,Buck,General Season - Private Land Only,Any Legal Weapon (Late),Public,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1614,LO1614,672,672,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Beaver, West",Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
