hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,hunt_name,raw_hunt_name,species,sex_type,weapon,reported_draw_year,model_target_year,source_file,source_sha256,pdf_page_number,source_report_page,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,total_public_draw_permits,source_classification
DB1217,560,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1217,560,Causey Spring,Cwmu Buck Deer - Causey Spring - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,97,112,30,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1219,732,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1219,732,Chimney Rock,Cwmu Buck Deer - Chimney Rock - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,98,113,31,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1222,505,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1222,505,Coldwater Ranch,Cwmu Buck Deer - Coldwater Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,99,114,77,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1224,640,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1224,640,Cotton Thomas,Cwmu Buck Deer - Cotton Thomas - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,100,115,16,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1227,606,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1227,606,Deer Haven,Cwmu Buck Deer - Deer Haven - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,101,116,21,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1228,568,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1228,568,Deseret,Cwmu Buck Deer - Deseret - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,102,117,225,7,6,13,0,0,0,0,13,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1229,733,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1229,733,Dilly Ranch,Cwmu Buck Deer - Dilly Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,103,118,23,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1230,554,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1230,554,Double R Ranch,Cwmu Buck Deer - Double R Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,104,119,25,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1231,512,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1231,512,Dove Creek,Cwmu Buck Deer - Dove Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,105,120,27,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1232,567,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1232,567,Durst Mountain,Cwmu Buck Deer - Durst Mountain - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,106,121,35,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1233,520,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1233,520,East Fork Chalk Creek,Cwmu Buck Deer - East Fork Chalk Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,107,122,35,2,2,4,0,0,0,0,4,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1234,807,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1234,807,East Zion,Cwmu Buck Deer - East Zion - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,108,123,20,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1236,519,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1236,519,Engineer Springs,Cwmu Buck Deer - Engineer Springs - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,109,124,15,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1237,522,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1237,522,Ensign Ranches,Cwmu Buck Deer - Ensign Ranches - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,110,125,140,2,1,3,0,0,0,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1238,579,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1238,579,Folley Ridge,Cwmu Buck Deer - Folley Ridge - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,111,126,27,2,1,3,0,0,0,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1239,514,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1239,514,Fort Ranch,Cwmu Buck Deer - Fort Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,112,127,5,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1240,806,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1240,806,George Creek,Cwmu Buck Deer - George Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,113,128,13,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1241,497,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1241,497,Golden Spike,Cwmu Buck Deer - Golden Spike - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,114,129,22,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1242,525,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1242,525,Grass Valley/clark Canyon,Cwmu Buck Deer - Grass Valley/clark Canyon - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,115,130,113,7,7,14,0,0,0,0,14,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1243,530,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1243,530,Grazing Pasture,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,116,131,3,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1244,489,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1244,489,Green Canyon,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,117,132,26,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1245,573,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1245,573,Guildersleeve,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,118,133,11,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1246,577,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1246,577,Hardscrabble,Cwmu Buck Deer - Hardscrabble - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,119,134,11,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1248,555,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1248,555,Heaston East,Cwmu Buck Deer - Heaston East - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,120,135,102,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1249,550,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1249,550,Hiawatha,Cwmu Buck Deer - Hiawatha - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,121,136,6,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1250,495,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1250,495,Indian Creek,Cwmu Buck Deer - Indian Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,122,137,5,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1251,735,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1251,735,Indian Head,Cwmu Buck Deer - Indian Head - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,123,138,30,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1252,493,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1252,493,Ingham Peak,Cwmu Buck Deer - Ingham Peak - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,124,139,20,3,2,5,0,0,0,0,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1253,549,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1253,549,Circle E Ranch,Cwmu Buck Deer - Circle E Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,125,140,8,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1255,531,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1255,531,Johnson Mountain Ranch,Cwmu Buck Deer - Johnson Mountain Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,126,141,6,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1256,589,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1256,589,Junction Valley,Cwmu Buck Deer - Junction Valley - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,127,142,59,3,3,6,0,0,0,0,6,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1258,484,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1258,484,Little Red Creek,Cwmu Buck Deer - Little Red Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,128,143,24,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1259,569,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1259,569,Tunnel Hollow,Cwmu Buck Deer - Tunnel Hollow - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,129,144,34,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1260,565,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1260,565,Middle Ridge,Cwmu Buck Deer - Middle Ridge - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,130,145,7,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1261,551,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1261,551,Minnie Maud Ridge,Cwmu Buck Deer - Minnie Maud Ridge - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,131,146,32,3,2,5,0,0,0,0,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1263,485,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1263,485,Moon Ranch,Cwmu Buck Deer - Moon Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,132,147,21,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1264,518,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1264,518,Mountain Meadow,Cwmu Buck Deer - Mountain Meadow - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,133,148,10,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1265,572,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1265,572,Mountain Top,Cwmu Buck Deer - Mountain Top - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,134,149,12,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1266,533,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1266,533,Mt Carmel,Cwmu Buck Deer - Mt Carmel - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,135,150,22,2,1,3,0,0,0,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1269,513,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1269,513,North Promontory,Cwmu Buck Deer - North Promontory - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,136,151,31,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1270,503,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1270,503,Nucor West,Cwmu Buck Deer - Nucor West - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,137,152,18,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1271,534,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1271,534,Oak Ranch,Cwmu Buck Deer - Oak Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,138,153,2,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1272,535,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1272,535,Old Woman Plateau,Cwmu Buck Deer - Old Woman Plateau - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,139,154,8,2,1,3,0,0,0,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1273,504,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1273,504,Park Valley Hereford,Cwmu Buck Deer - Park Valley Hereford - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,140,155,20,3,3,6,0,0,0,0,6,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1274,736,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1274,736,Patmos Ridge,Cwmu Buck Deer - Patmos Ridge - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,141,156,10,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1275,592,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1275,592,Pine Canyon,Cwmu Buck Deer - Pine Canyon - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,142,157,9,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1277,501,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1277,501,Pocatello Valley,Cwmu Buck Deer - Pocatello Valley - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,143,158,25,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1279,542,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1279,542,Preston Nutter Ranch,Cwmu Buck Deer - Preston Nutter Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,144,159,53,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1280,502,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1280,502,Promontory Point,Cwmu Buck Deer - Promontory Point - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,145,160,34,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1281,496,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1281,496,Rattlesnake Pass,Cwmu Buck Deer - Rattlesnake Pass - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,146,161,40,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1282,548,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1282,548,Redd Ranches,Cwmu Buck Deer - Redd Ranches - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,147,162,21,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1283,543,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1283,543,Roan Cliffs,Cwmu Buck Deer - Roan Cliffs - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,148,163,13,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
