hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
DB1790,DB1790,618,618,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf,POINT_ROW,4,2023,2024,"San Juan, Abajo Mtns",Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,3,1,62,3,59,3,62,62,0,2,23,23,CANDIDATE_REVIEW_ONLY
DB1791,DB1791,614,614,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf | 22_youth_dh_odds.pdf,POINT_ROW,5,2023,2024,Vernal/Bonanza,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,4,1,97,1,76,1,77,77,0,3,15,24,CANDIDATE_REVIEW_ONLY
DB1792,DB1792,613,613,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf | 22_youth_dh_odds.pdf,POINT_ROW,5,2023,2024,Yellowstone,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,4,1,98,3,60,3,63,63,0,3,16,25,CANDIDATE_REVIEW_ONLY
DB1793,DB1793,625,625,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf,POINT_ROW,7,2023,2024,Southwest Desert,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,4,3,131,4,1,1,2,2,0,3,26,26,CANDIDATE_REVIEW_ONLY
DB1794,DB1794,621,621,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf | 22_youth_dh_odds.pdf,POINT_ROW,5,2023,2024,"Wasatch Mtns, East",Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,5,0,352,0,237,0,237,237,0,5,18,27,CANDIDATE_REVIEW_ONLY
DB1795,DB1795,620,620,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf,POINT_ROW,5,2023,2024,"Wasatch Mtns, West",Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,4,1,246,2,242,2,244,244,0,3,28,28,CANDIDATE_REVIEW_ONLY
DB1796,DB1796,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf,POINT_ROW,5,2023,2024,"West Desert, Tintic - Any Legal Weapon",Deer,,General-season,Any Legal Weapon,Public,,5,0,67,0,32,0,32,32,0,4,29,29,CANDIDATE_REVIEW_ONLY
DB1797,DB1797,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf | 22_youth_dh_odds.pdf,POINT_ROW,4,2023,2024,"West Desert, West - Any Legal Weapon",Deer,,General-season,Any Legal Weapon,Public,,4,0,30,0,25,0,25,25,0,3,21,30,CANDIDATE_REVIEW_ONLY
DB1798,DB1798,635,635,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,2022 Dedicated Hunter deer draw results.pdf | 22_youth_dh_odds.pdf,POINT_ROW,8,2023,2024,Zion,Deer,Buck,General Season,Dedicated Hunter,Public,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,4,4,211,21,61,7,68,68,0,3,22,31,CANDIDATE_REVIEW_ONLY
DS1000,DS1000,5110,5110,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,sportsman_2022_23_draw_odds_model_target_2024,2022-23 Sportsman draw odds report.pdf,SUPPLEMENTAL_PERMIT_TOTAL_ROW,1,2023,2024,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,Male Only,Sportsman,Any Legal Weapon,Sportsman Permit,,0,0,0,0,0,0,1,0,,,,,CANDIDATE_REVIEW_ONLY
DS6600,DS6600,94,94,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,23,2023,2024,Henry Mtns,Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,23,0,409,0,4,0,4,4,0,22,525,525,CANDIDATE_REVIEW_ONLY
DS6601,DS6601,98,98,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,55,2023,2024,"Kaiparowits, East",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,26,29,603,2453,7,1,8,8,0,28,526,526,CANDIDATE_REVIEW_ONLY
DS6602,DS6602,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,25,2023,2024,"Desert Bighorn Sheep - Kaiparowits, Escalante - Any Legal Weapon",Desert Bighorn Sheep,,,Any Legal Weapon,Public,,25,0,496,0,8,0,8,8,0,24,527,527,CANDIDATE_REVIEW_ONLY
DS6603,DS6603,100,100,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,58,2023,2024,"Kaiparowits, West",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,28,30,1087,3201,3,1,4,4,0,29,528,528,CANDIDATE_REVIEW_ONLY
DS6604,DS6604,688,688,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,24,2023,2024,"La Sal, Potash/South Cisco",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,24,0,298,0,4,0,4,4,0,23,529,529,CANDIDATE_REVIEW_ONLY
DS6606,DS6606,187,187,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,25,2023,2024,"San Juan, Lockhart",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,25,0,144,0,3,0,3,3,0,24,530,530,CANDIDATE_REVIEW_ONLY
DS6607,DS6607,190,190,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,26,2023,2024,"San Juan, South",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,26,0,207,0,2,0,2,2,0,25,531,531,CANDIDATE_REVIEW_ONLY
DS6608,DS6608,193,193,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,52,2023,2024,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,24,28,368,1641,5,1,6,6,0,27,532,532,CANDIDATE_REVIEW_ONLY
DS6609,DS6609,194,194,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,26,2023,2024,"San Rafael, North",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,26,0,677,0,4,0,4,4,0,26,533,533,CANDIDATE_REVIEW_ONLY
DS6610,DS6610,195,195,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,55,2023,2024,"San Rafael, South",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,25,30,593,1836,11,1,12,12,0,29,534,534,CANDIDATE_REVIEW_ONLY
DS6611,DS6611,635,635,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,55,2023,2024,Zion,Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,26,29,1735,3468,1,1,2,2,0,28,535,535,CANDIDATE_REVIEW_ONLY
DS6620,DS6620,306,306,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,27,2023,2024,"Pine Valley, Virgin River",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Dec 25 2026,27,0,562,0,2,0,2,2,0,26,536,536,CANDIDATE_REVIEW_ONLY
DS6621,DS6621,305,305,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,27,2023,2024,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Dec 25 2026,27,0,587,0,4,0,4,4,0,26,537,537,CANDIDATE_REVIEW_ONLY
DS6622,DS6622,308,308,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,23,2023,2024,"San Juan, North",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,23,0,106,0,3,0,3,3,0,24,538,538,CANDIDATE_REVIEW_ONLY
DS6623,DS6623,309,309,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,19,2023,2024,"San Juan, San Juan River",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,19,0,84,0,1,0,1,1,0,20,539,539,CANDIDATE_REVIEW_ONLY
DS6624,DS6624,193,193,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,50,2023,2024,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Archery,Public,Nov 11 2026 - Dec 17 2026,26,24,7234,10440,48,3,51,51,0,25,540,542,CANDIDATE_REVIEW_ONLY
EA1004,EA1004,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf,POINT_ROW,11,2023,2024,"Antlerless Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",Elk,Antlerless,General-season,Any Legal Weapon,Public,,6,5,34,11,25,3,28,28,0,5,26,26,CANDIDATE_REVIEW_ONLY
EA1007,EA1007,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,2022 Antlerless big game draw results.pdf,POINT_ROW,9,2023,2024,"Antlerless Elk - Box Elder, Grouse Creek - Any Legal Weapon",Elk,Antlerless,General-season,Any Legal Weapon,Public,,5,4,93,9,4,1,5,5,0,4,27,27,CANDIDATE_REVIEW_ONLY
EA1008,EA1008,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,2022 Antlerless big game draw results.pdf,POINT_ROW,11,2023,2024,"Antlerless Elk - Box Elder, Grouse Creek - Any Legal Weapon",Elk,Antlerless,General-season,Any Legal Weapon,Public,,5,6,52,14,4,1,5,5,0,5,28,28,CANDIDATE_REVIEW_ONLY
EA1009,EA1009,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,46,2023,2024,"Antlerless Elk - Cache, East - Any Legal Weapon",Elk,Antlerless,General-season,Any Legal Weapon,Public,,25,20,1669,136,923,88,1011,478,0,17,23,29,CANDIDATE_REVIEW_ONLY
EA1010,EA1010,38,38,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,43,2023,2024,"Cache, Rich",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,23,19,217,6,118,10,128,61,0,17,24,30,CANDIDATE_REVIEW_ONLY
EA1011,EA1011,39,39,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,44,2023,2024,"Cache, Richards Hollow",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Dec 31 2025,23,20,186,29,84,10,94,43,0,17,25,31,CANDIDATE_REVIEW_ONLY
EA1012,EA1012,40,40,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,41,2023,2024,"Cache, Richmond Hyde Park",Elk,Antlerless,General Season,Any Legal Weapon,Public,Aug 01 2025 - Dec 01 2025,21,19,45,3,16,3,19,10,0,17,26,32,CANDIDATE_REVIEW_ONLY
EA1013,EA1013,43,43,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,50,2023,2024,"Manti, Central",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,26,23,1837,78,59,10,69,15,0,17,27,33,CANDIDATE_REVIEW_ONLY
EA1015,EA1015,45,45,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,48,2023,2024,"Manti, Ferron Canyon",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,25,22,653,69,80,7,87,9,0,17,28,34,CANDIDATE_REVIEW_ONLY
EA1017,EA1017,47,47,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,48,2023,2024,"Manti, Gordon Creek-Price Canyon",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 27 2025 - Jan 31 2026,25,22,619,21,63,6,69,10,0,17,29,35,CANDIDATE_REVIEW_ONLY
EA1018,EA1018,49,49,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,47,2023,2024,"Manti, Horn Mtn",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 19 2025 - Dec 31 2025,25,21,284,8,52,7,59,5,0,17,30,36,CANDIDATE_REVIEW_ONLY
EA1020,EA1020,55,55,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,47,2023,2024,"Manti, Mohrland-Stump Flat",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 27 2025 - Jan 31 2026,25,21,245,22,89,13,102,10,0,17,31,37,CANDIDATE_REVIEW_ONLY
EA1021,EA1021,616,616,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,47,2023,2024,Nebo,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,24,22,881,54,280,28,308,90,0,17,32,38,CANDIDATE_REVIEW_ONLY
EA1022,EA1022,58,58,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,49,2023,2024,"Manti, North",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,25,23,1704,81,390,40,430,125,0,17,33,39,CANDIDATE_REVIEW_ONLY
EA1023,EA1023,862,862,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,49,2023,2024,"Manti, South",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,25,23,884,54,108,11,119,10,0,17,34,40,CANDIDATE_REVIEW_ONLY
EA1024,EA1024,862,862,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,48,2023,2024,"Manti, South",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 19 2025 - Jan 31 2026,25,22,963,73,158,21,179,20,0,17,35,41,CANDIDATE_REVIEW_ONLY
EA1025,EA1025,861,861,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,46,2023,2024,"Manti, West",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 19 2025 - Jan 31 2026,24,21,445,29,181,18,199,69,0,17,36,42,CANDIDATE_REVIEW_ONLY
EA1026,EA1026,69,69,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,42,2023,2024,Chalk Creek,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Jan 31 2026,22,19,585,21,819,28,847,295,0,17,37,43,CANDIDATE_REVIEW_ONLY
EA1030,EA1030,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,48,2023,2024,"Fillmore, Pahvant",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Dec 06 2025,24,23,420,59,82,9,91,49,0,17,38,44,CANDIDATE_REVIEW_ONLY
EA1031,EA1031,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 Antlerless big game draw results.pdf | 2022 _Youth antlerless big game draw results.pdf | 2023 Antlerless big game draw results.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,48,2023,2024,"Fillmore, Pahvant",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 13 2025 - Jan 30 2026,25,22,465,45,84,10,94,49,0,17,39,45,CANDIDATE_REVIEW_ONLY
