reported_draw_year,model_target_year,source_family,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,hunt_name,species,sex_type,hunt_type,hunt_class,weapon,resident_total_permits,nonresident_total_permits,total_public_draw_permits,source_file,source_sha256,source_pdf_pages,source_row_count,permit_total_status
2023,2024,ANTLERLESS_BIG_GAME,EA1163,541,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1163,541,Cwmu Antlerless Elk - Scofield West - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,13,0,13,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,122,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1164,576,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1164,576,Cwmu Antlerless Elk - Sj Ranch - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,3,0,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,123,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1165,578,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1165,578,Cwmu Antlerless Elk - Skull Crack - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,7,0,7,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,124,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1166,552,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1166,552,Cwmu Antlerless Elk - Soldier Summit - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,4,0,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,125,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1167,491,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1167,491,Cwmu Antlerless Elk - South Canyon - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,6,0,6,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,126,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1168,546,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1168,546,Cwmu Antlerless Elk - Spring Creek/dodge - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,11,0,11,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,127,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1170,562,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1170,562,Cwmu Antlerless Elk - Strawberry Ridge - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,5,0,5,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,128,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1171,547,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1171,547,Cwmu Antlerless Elk - Summit Point - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,2,0,2,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,129,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1172,553,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1172,553,Cwmu Antlerless Elk - Three C - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,7,0,7,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,130,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1174,521,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1174,521,Cwmu Antlerless Elk - Two Bear - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,28,0,28,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,131,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1175,586,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1175,586,Cwmu Antlerless Elk - Wallsburg - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,5,0,5,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,132,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1176,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA1176,,Cwmu Antlerless Elk - Weber Florence Creek - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,28,0,28,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,133,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1177,571,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1177,571,Cwmu Antlerless Elk - Woodruff Creek South - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,2,0,2,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,134,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1187,838,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1187,838,"Antlerless Elk - Paunsaugunt, Hatch Bench - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,9,1,10,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,135,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1189,448,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1189,448,"Antlerless Elk - Wasatch Mtns, West-central - Muzzleloader",Elk,,Antlerless,Antlerless Elk,Muzzleloader,167,21,188,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,136,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1192,826,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1192,826,Cwmu Antlerless Elk - Pahvant Ensign - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,3,0,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,137,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1193,38,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1193,38,"Antlerless Elk - Cache, Rich - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,16,3,19,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,138,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1194,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA1194,,"Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,4,0,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,139,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1196,138,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1196,138,"Antlerless Elk - North Slope, Summit - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,35,4,39,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,140,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1198,575,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1198,575,Cwmu Antlerless Elk - Bear Springs - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,2,0,2,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,141,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1201,858,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1201,858,Cwmu Antlerless Elk - Mountain Sky Ranch - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,4,0,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,142,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1203,682,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1203,682,"Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,1,1,2,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,143,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1204,682,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1204,682,"Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,3,1,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,144,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1205,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA1205,,"Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,3,0,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,145,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1206,40,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1206,40,"Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,3,1,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,146,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1207,107,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1207,107,"Antlerless Elk - Central Mtns, Moroni Hills - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,8,2,10,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,147,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1208,616,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1208,616,"Antlerless Elk - Central Mtns, Nebo - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,90,8,98,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,148,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1209,85,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1209,85,"Antlerless Elk - Fillmore, Oak Creek Le - Any Legal Weapon",Elk,,Limited Entry,Antlerless Elk,Any Legal Weapon,17,2,19,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,149,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1217,224,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1217,224,"Antlerless Elk - Wasatch Mtns, Avintaquin - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,60,4,64,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,150,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1222,685,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1222,685,"Antlerless Elk - Beaver, East - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,13,3,16,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,151,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1223,685,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1223,685,"Antlerless Elk - Beaver, East - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,11,2,13,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,152,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1224,449,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1224,449,"Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,45,8,53,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,153,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1225,449,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1225,449,"Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,57,7,64,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,154,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1226,107,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1226,107,"Antlerless Elk - Central Mtns, Moroni Hills - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,10,0,10,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,155,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1227,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA1227,,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,4,0,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,156,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1228,117,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1228,117,Antlerless Elk - Morgan-south Rich - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,40,4,44,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,157,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1229,117,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1229,117,Antlerless Elk - Morgan-south Rich - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,78,14,92,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,158,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1231,116,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1231,116,"Antlerless Elk - West Desert, Tintic Valley - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,38,3,41,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,159,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1233,599,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1233,599,Cwmu Antlerless Elk - Avintaquin Canyon - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,3,0,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,160,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1234,828,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1234,828,Cwmu Antlerless Elk - Royal Ivory Outfitters - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,5,0,5,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,161,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1235,490,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1235,490,Cwmu Antlerless Elk - Sharp Mountain - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,8,0,8,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,162,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1236,276,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1236,276,Antlerless Elk - East Canyon - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,190,15,205,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,163,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1237,879,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1237,879,"Antlerless Elk - La Sal, La Sal Mtns, North - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,31,12,43,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,164,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1239,277,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1239,277,"Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,20,3,23,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,165,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1240,277,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1240,277,"Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,44,5,49,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,166,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1242,880,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1242,880,"Antlerless Elk - South Slope, Buckskin Hills-jensen - Any Legal Weapon",Elk,Male Only,Antlerless,Antlerless Elk,Any Legal Weapon,45,4,49,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,167,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1243,880,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1243,880,"Antlerless Elk - South Slope, Buckskin Hills-jensen - Any Legal Weapon",Elk,Male Only,Antlerless,Antlerless Elk,Any Legal Weapon,42,7,49,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,168,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1244,613,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1244,613,"Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,74,11,85,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,169,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1245,613,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1245,613,"Antlerless Elk - South Slope, Yellowstone - Muzzleloader",Elk,,Antlerless,Antlerless Elk,Muzzleloader,22,1,23,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,170,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1250,142,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1250,142,"Antlerless Elk - North Slope, West Daggett - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,20,2,22,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,171,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1251,893,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1251,893,"Antlerless Elk - Southwest Desert, Burbank/garrison - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,7,2,9,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,172,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1252,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA1252,,"Antlerless Elk - Southwest Desert, Burbank/garrison - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,5,1,6,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,173,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1253,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA1253,,"Antlerless Elk - Southwest Desert, Desert Experimental Range - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,2,1,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,174,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1254,636,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1254,636,Antlerless Elk - Pine Valley - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,11,2,13,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,175,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1255,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA1255,,Cwmu Antlerless Elk - 5s - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,2,0,2,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,176,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1256,556,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1256,556,Cwmu Antlerless Elk - Little Pole Canyon - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,6,0,6,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,177,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA1257,569,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA1257,569,Cwmu Antlerless Elk - Tunnel Hollow - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,2,0,2,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,178,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA2033,611,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA2033,611,Antlerless Elk - Kamas - Archery,Elk,,Antlerless,Antlerless Elk,Archery,26,4,30,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,179,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA2034,128,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA2034,128,"Antlerless Elk - Nine Mile, Anthro - Archery",Elk,,Antlerless,Antlerless Elk,Archery,6,2,8,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,180,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA2035,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,EA2035,,Antlerless Elk - Ogden - Any Legal Weapon,Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,26,2,28,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,181,36,ROLLED_UP_FROM_POINT_ROWS
