reported_hunt_year,model_target_year,hunt_code,boundary_id,hunt_name,species,sex_type,hunt_type,hunt_class,weapon,source_permits,hunters,harvest,percent_success,avg_days,satisfaction,source_file,source_sha256,source_page,source_row,canonical_match_status,validation_status,validation_notes,calculated_percent_success,percent_success_delta
2025,2026,EA1080,699,Fishlake/Thousand Lakes West,Elk,Antlerless,General Season,,Any Legal Weapon,59,58,45,77.6,4.1,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,13,DATABASE_MATCHED,VALID,,77.586,0.014
2025,2026,EA1081,710,San Juan,Elk,Antlerless,General Season,,Any Legal Weapon,122,115,45,39.1,5.0,3.3,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,14,DATABASE_MATCHED,VALID,,39.13,0.03
2025,2026,EA1082,710,San Juan,Elk,Antlerless,General Season,,Any Legal Weapon,121,107,55,51.4,5.6,3.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,15,DATABASE_MATCHED,VALID,,51.402,0.002
2025,2026,EA1084,194,"San Rafael, North",Elk,Antlerless,General Season,,Any Legal Weapon,5,1,0,0.0,2.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,16,DATABASE_MATCHED,VALID,,0.0,0.0
2025,2026,EA1085,614,Vernal/Bonanza,Elk,Antlerless,General Season,,Archery,100,91,12,13.2,9.0,2.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,17,DATABASE_MATCHED,VALID,,13.187,0.013
2025,2026,EA1087,614,Bonanza/Vernal,Elk,Antlerless,General Season,,Any Legal Weapon,99,97,28,28.9,5.5,3.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,18,DATABASE_MATCHED,VALID,,28.866,0.034
2025,2026,EA1089,206,Diamond Mtn,Elk,Antlerless,General Season,,Any Legal Weapon,49,46,10,21.7,4.2,2.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,19,DATABASE_MATCHED,VALID,,21.739,0.039
2025,2026,EA1090,206,Diamond Mtn,Elk,Antlerless,General Season,,Any Legal Weapon,49,45,11,24.4,4.3,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,20,DATABASE_MATCHED,VALID,,24.444,0.044
2025,2026,EA1094,814,"Vernal, Mosby Mtn",Elk,Antlerless,General Season,,Any Legal Weapon,98,85,40,47.1,6.4,3.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,21,DATABASE_MATCHED,VALID,,47.059,0.041
2025,2026,EA1101,625,Southwest Desert,Elk,Antlerless,General Season,,Any Legal Weapon,98,94,65,69.1,5.0,3.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,22,DATABASE_MATCHED,VALID,,69.149,0.049
2025,2026,EA1106,224,"Wasatch Mtns, Avintaquin",Elk,Antlerless,General Season,,Any Legal Weapon,194,159,35,22.0,4.0,3.1,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,23,DATABASE_MATCHED,VALID,,22.013,0.013
2025,2026,EA1110,234,"Wasatch Mtns, Salt Lake",Elk,Antlerless,General Season,,Any Legal Weapon,45,38,12,31.6,8.5,3.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,24,DATABASE_MATCHED,VALID,,31.579,0.021
2025,2026,EA1111,238,"Wasatch Mtns, Wallsburg",Elk,Antlerless,General Season,,Any Legal Weapon,34,32,2,6.3,5.7,2.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,25,DATABASE_MATCHED,VALID,,6.25,0.05
2025,2026,EA1112,238,"Wasatch Mtns, Wallsburg",Elk,Antlerless,General Season,,Any Legal Weapon,54,43,11,25.6,4.5,2.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,26,DATABASE_MATCHED,VALID,,25.581,0.019
2025,2026,EA1113,240,"Wasatch Mtns, West Heber",Elk,Antlerless,General Season,,Any Legal Weapon,29,21,8,38.1,7.7,3.1,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,27,DATABASE_MATCHED,VALID,,38.095,0.005
2025,2026,EA1114,480,"Wasatch Mtns, West Timpanogos",Elk,Antlerless,General Season,,Any Legal Weapon,24,19,9,47.4,4.7,2.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,28,DATABASE_MATCHED,VALID,,47.368,0.032
2025,2026,EA1117,635,Zion,Elk,Antlerless,General Season,,Any Legal Weapon,214,164,26,15.9,9.0,2.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,29,DATABASE_MATCHED,VALID,,15.854,0.046
2025,2026,EA1118,526,Alton CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,6,5,1,20.0,7.2,2.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,30,DATABASE_MATCHED,VALID,,20.0,0.0
2025,2026,EA1119,527,Bar J Ranch CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,20,20,15,75.0,2.4,4.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,31,DATABASE_MATCHED,VALID,,75.0,0.0
2025,2026,EA1120,582,Bear Mountain CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,21,19,9,47.4,3.0,3.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,32,DATABASE_MATCHED,VALID,,47.368,0.032
2025,2026,EA1121,529,Boobe Hole CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,10,10,7,70.0,1.5,4.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,33,DATABASE_MATCHED,VALID,,70.0,0.0
2025,2026,EA1122,560,Causey Spring CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,5,5,1,20.0,6.2,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,34,DATABASE_MATCHED,VALID,,20.0,0.0
2025,2026,EA1124,732,Chimney Rock CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,15,15,14,93.3,3.3,4.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,35,DATABASE_MATCHED,VALID,,93.333,0.033
2025,2026,EA1125,505,Coldwater Ranch CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,25,25,25,100.0,1.3,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,36,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EA1129,568,Deseret CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,608,580,332,57.2,2.7,3.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,37,DATABASE_MATCHED,VALID,,57.241,0.041
2025,2026,EA1130,516,Double Cone CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,7,6,4,66.7,2.2,4.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,38,DATABASE_MATCHED,VALID,,66.667,0.033
2025,2026,EA1131,567,Durst Mountain CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,33,33,24,72.7,1.8,4.3,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,39,DATABASE_MATCHED,VALID,,72.727,0.027
2025,2026,EA1132,520,East Fork Chalk Creek CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,51,42,11,26.2,3.3,3.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,40,DATABASE_MATCHED,VALID,,26.19,0.01
2025,2026,EA1134,522,Ensign Ranches CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,91,87,57,65.5,2.0,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,41,DATABASE_MATCHED,VALID,,65.517,0.017
2025,2026,EA1135,579,Folley Ridge CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,20,19,12,63.2,1.7,4.3,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,42,DATABASE_MATCHED,VALID,,63.158,0.042
2025,2026,EA1136,525,Grass Valley/Clark Canyon CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,81,80,37,46.3,3.3,3.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,43,DATABASE_MATCHED,VALID,,46.25,0.05
2025,2026,EA1137,530,Grazing Pasture CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,15,15,13,86.7,2.6,4.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,44,DATABASE_MATCHED,VALID,,86.667,0.033
2025,2026,EA1138,573,Guildersleeve CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,20,20,12,60.0,2.4,3.7,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,45,DATABASE_MATCHED,VALID,,60.0,0.0
2025,2026,EA1139,577,Hardscrabble CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,9,9,2,22.2,4.1,3.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,46,DATABASE_MATCHED,VALID,,22.222,0.022
2025,2026,EA1140,555,Heaston East CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,24,24,24,100.0,1.3,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,47,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EA1141,550,Hiawatha CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,16,12,7,58.3,3.0,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,48,DATABASE_MATCHED,VALID,,58.333,0.033
2025,2026,EA1142,735,Indian Head CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,12,12,10,83.3,3.2,4.7,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,49,DATABASE_MATCHED,VALID,,83.333,0.033
2025,2026,EA1143,549,Circle E Ranch CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,35,35,34,97.1,2.0,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,50,DATABASE_MATCHED,VALID,,97.143,0.043
2025,2026,EA1145,531,Johnson Mountain Ranch CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,21,21,17,81.0,1.7,4.1,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,51,DATABASE_MATCHED,VALID,,80.952,0.048
2025,2026,EA1146,734,Jump Creek CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,13,13,12,92.3,2.7,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,52,DATABASE_MATCHED,VALID,,92.308,0.008
2025,2026,EA1147,484,Little Red Creek CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,15,15,10,66.7,2.1,4.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,53,DATABASE_MATCHED,VALID,,66.667,0.033
2025,2026,EA1149,551,Minnie Maud Ridge CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,14,14,4,28.6,3.1,3.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,54,DATABASE_MATCHED,VALID,,28.571,0.029
2025,2026,EA1151,485,Moon Ranch CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,6,6,2,33.3,3.0,2.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,55,DATABASE_MATCHED,VALID,,33.333,0.033
2025,2026,EA1153,535,Old Woman Plateau CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,4,4,4,100.0,3.0,4.5,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,56,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EA1156,542,Preston Nutter Ranch CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,20,20,16,80.0,2.1,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,57,DATABASE_MATCHED,VALID,,80.0,0.0
2025,2026,EA1157,548,Redd Ranches CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,34,31,19,61.3,2.5,4.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,58,DATABASE_MATCHED,VALID,,61.29,0.01
2025,2026,EA1158,517,Cactus Ranch LLC CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,9,8,2,25.0,4.7,4.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,59,DATABASE_MATCHED,VALID,,25.0,0.0
2025,2026,EA1159,543,Roan Cliffs CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,6,6,6,100.0,1.5,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,60,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EA1160,740,Sand Creek CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,4,4,3,75.0,1.8,4.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,61,DATABASE_MATCHED,VALID,,75.0,0.0
2025,2026,EA1161,539,Scofield Canyons CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,9,8,8,100.0,2.0,4.7,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,9,62,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EA1162,540,Scofield East CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,14,13,9,69.2,1.9,4.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,2,DATABASE_MATCHED,VALID,,69.231,0.031
2025,2026,EA1163,541,Scofield West CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,32,31,23,74.2,3.0,4.1,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,3,DATABASE_MATCHED,VALID,,74.194,0.006
2025,2026,EA1164,576,SJ Ranch CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,6,6,5,83.3,3.3,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,4,DATABASE_MATCHED,VALID,,83.333,0.033
2025,2026,EA1165,578,Skull Crack CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,14,14,13,92.9,1.1,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,5,DATABASE_MATCHED,VALID,,92.857,0.043
2025,2026,EA1166,552,Soldier Summit CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,16,15,7,46.7,2.4,3.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,6,DATABASE_MATCHED,VALID,,46.667,0.033
2025,2026,EA1167,491,South Canyon CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,12,10,8,80.0,1.9,4.1,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,7,DATABASE_MATCHED,VALID,,80.0,0.0
2025,2026,EA1168,546,Spring Creek/Dodge CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,20,19,12,63.2,3.7,3.8,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,8,DATABASE_MATCHED,VALID,,63.158,0.042
2025,2026,EA1170,562,Strawberry Ridge CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,10,10,9,90.0,2.0,4.6,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,9,DATABASE_MATCHED,VALID,,90.0,0.0
2025,2026,EA1171,547,Summit Point CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,10,9,6,66.7,3.8,4.3,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,10,DATABASE_MATCHED,VALID,,66.667,0.033
2025,2026,EA1172,553,Three C CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,14,13,8,61.5,11.5,3.7,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,11,DATABASE_MATCHED,VALID,,61.538,0.038
2025,2026,EA1174,521,Two Bear CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,58,56,40,71.4,1.7,4.2,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,12,DATABASE_MATCHED,VALID,,71.429,0.029
2025,2026,EA1175,586,Wallsburg CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,10,7,2,28.6,2.3,3.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,13,DATABASE_MATCHED,VALID,,28.571,0.029
2025,2026,EA1177,571,Woodruff Creek South CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,8,8,3,37.5,1.9,5.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,14,DATABASE_MATCHED,VALID,,37.5,0.0
2025,2026,EA1180,684,La Sal (Conservation),Elk,Antlerless,Conservation,,Any Legal Weapon,2,2,2,100.0,1.0,3.0,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,15,DATABASE_MATCHED,VALID,,100.0,0.0
2025,2026,EA1187,838,"Paunsaugunt, Hatch Bench",Elk,Antlerless,General Season,,Any Legal Weapon,15,12,1,8.3,8.2,1.9,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,16,DATABASE_MATCHED,VALID,,8.333,0.033
2025,2026,EA1189,448,"Wasatch Mtns, West-Central",Elk,Antlerless,General Season,,Muzzleloader,423,354,49,13.8,4.0,3.1,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,17,DATABASE_MATCHED,VALID,,13.842,0.042
2025,2026,EA1192,826,Pahvant Ensign CWMU,Elk,Antlerless,CWMU,,Any Legal Weapon,6,6,1,16.7,2.0,2.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,18,DATABASE_MATCHED,VALID,,16.667,0.033
2025,2026,EA1193,38,"Cache, Rich",Elk,Antlerless,General Season,,Any Legal Weapon,20,20,12,60.0,4.1,3.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,19,DATABASE_MATCHED,VALID,,60.0,0.0
2025,2026,EA1196,138,"North Slope, Summit",Elk,Antlerless,General Season,,Any Legal Weapon,75,73,18,24.7,4.2,3.4,pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,e6cbb75de4bc893508ea44d47127314cb76fcb592dcb5a1e4433eb418f7ed377,10,20,DATABASE_MATCHED,VALID,,24.658,0.042
