source_file,source_sha256,inferred_species,inferred_year,source_class,report_type,file_size_bytes,page_count,extraction_priority,extraction_strategy,confidence,reason
pipeline/RAW/hunt_unit_database/2013/pdf/harvest_report/04F508BD__2013_all_species_hr.pdf,4f057c9514c0d883c9374a23392ad3b71e304b21117ebec43323ad143e578bd2,Unknown,2013,harvest_results,harvest_result,123547,18,HIGH,structured_table,HIGH,canonical copy selected for duplicate sha256 set | meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.xlsx,1e27808888fa509783f057c145b1c91a6caa28eebfe3ceb61b300e2524fc41bf,Elk,2025,harvest_results,harvest_result,21441,,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/formatted_tables/statewide_mule_deer_harvest_history/STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.csv,e8501c55725e17ad22f096e498958d50c600056fda5c784340b962a5e71a9f14,Deer,2025,harvest_results,harvest_result,6236,,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/formatted_tables/statewide_mule_deer_harvest_history/STATEWIDE_MULE_DEER_HARVEST_HISTORY_UTAH_1925_2024.xlsx,5f640b9463992922a0446b0da1d4fe1662bb9cb8bf0cf86845772384b7db065d,Deer,2025,harvest_results,harvest_result,14546,,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/formatted_tables/truth_source_2024/2024_HARVEST_RESULTS_TRUTH_SOURCE.csv,0f57d07f2881c790ddc11e0fab0eab4da8a99b19a31ced0fa76b65ad0613b0a7,Unknown,2025,harvest_results,harvest_result,237426,,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/24_bg_report.pdf,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,Unknown,2025,harvest_results,harvest_result,4106845,190,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Average age of harvested mountain goats, by management unit, Utah 2015–2024.pdf",e30ea11ec1209f2378eaa44ec936d50e7ee9ff3cdb99b1d78d21d5a0d03cbf87,Mountain Goat,2025,biology_population,average_age,66896,1,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=wide_year_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Black Bear/24_black_bear_mortality_report.pdf,03c4ca343be9588fd3cdf7fd61ccd57401b1f4b4a2c7c25586b062d7368674d5,Black Bear,2025,harvest_results,harvest_result,595467,27,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Black Bear/24_black_bear_report_unit.pdf,aa763800e799b1405889aac497b807b4a0212c4c39159fbdd761aa4fd21a1452,Black Bear,2025,harvest_results,harvest_result,145036,7,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Black Bear/24_black_bear_summer_unit.pdf,e8a261462b885cee5a60765d0c9ad18f309d8116e4e9dac42ebae63ab6364c07,Black Bear,2025,harvest_results,harvest_result,126245,4,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Desert Sheep/Desert Sheep.pdf,1e9586d8747156e48bc985e0665bef44c717f88741217d747caa7eab8246f8e0,Bighorn Sheep,2025,harvest_results,harvest_result,168116,9,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK ANTLERLESS BY UNIT 2015-2024.pdf,5182cae2db597d7aaa951c22a7aa838aabc919668f02bb3cecb51397367e4042,Elk,2025,harvest_results,harvest_by_unit,92453,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK ANTLERLESS GENERAL SEASON.pdf,633e388b9ca96b90c07e25e2757288a729d7cb8d7b630ecd8dac2360f9f4c4df,Elk,2025,harvest_results,harvest_result,161825,3,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK AVERAGE AGE HARVEST.pdf,462cbcfcbebede94166744db317876b63baa612cd50182a38f2ef61b7ec745d9,Elk,2025,biology_population,average_age,82531,1,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=wide_year_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK BULL BY UNIT.pdf,36282c6569d1878dc18d6937d42a127a2b0c6dc335f621adfad8d6a9fb88bc53,Elk,2025,harvest_results,harvest_by_unit,111537,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK BY UNIT 2024.pdf,072c9df50bebc094fe418809e46205f12647446f5e78ee5a7a381f84501334a0,Elk,2025,harvest_results,harvest_by_unit,504578,23,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,6c85ee63b88aa5bb3469f0db9b0f7f73acd5b17f37cf7bc44f74e1f65a64afef,Elk,2025,harvest_results,harvest_by_unit,90507,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK CWMU bull elk harvest.pdf,9d20070d2a53baf1841196c4a02aaf36931b7d4bf2f5a9c5a370228956f2b63e,Elk,2025,harvest_results,harvest_result,141060,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,7a38e20199731cef967983eb7e1461845de1fe05145e8067ec1a15ec9b4fd916,Elk,2025,harvest_results,harvest_result,70857,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK GENERAL SEASON.pdf,1ea8e732ab0213731414b9dd0760dc05017c476eb9a845aeed5c503dc1bcfc5f,Elk,2025,harvest_results,harvest_result,232398,6,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK LIMITED ANTLERLESS.pdf,f0498b59f497eca438157040d3304fc1f68a232279672432a6922aba0fc33327,Elk,2025,harvest_results,harvest_result,336249,10,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK LIMITED ENTRY youth any bull hunters choice elk harvest.pdf,60941ba99f26f4368702b816c4c6491f157a6d3304951469354e70a2e8fee685,Elk,2025,harvest_results,harvest_result,182361,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK STATEWIDE STATS.pdf,f63459bb1f4fe5243ab2ca7c6c106524ff2e8c44c67cf6e5683d9b135f5e0b7d,Elk,2025,harvest_results,harvest_result,84592,3,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK WINTER TREND.pdf,da72148cebda627273bf093175e762c07dfa38c8d6e5135a40a6f5bc9337cb98,Elk,2025,biology_population,winter_trend,224939,20,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=wide_year_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 LIMITED ENTRY ELK HARVEST.pdf,fd8fdb0edcf22fa8d7492e63b67ef434a1e1cdec5112b155393e0419044046f9,Elk,2025,harvest_results,harvest_result,315670,8,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/24_elk_bg_report.pdf,79e8b558d9b71081b3c7b0951e30e61d95c705ee94e081127dbc73bd83977121,Elk,2025,harvest_results,harvest_result,2761086,56,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/ELK 2024 WINTER POPULATION.pdf,ca633ed4f07c5819628cfbd9c425c60951e0def007694e56d43731048544a136,Elk,2025,biology_population,winter_population,83070,1,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=wide_year_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/PRESEASON CALF ELK PER 100 COWS 2015–2024.pdf,f21515ba7124357d1a141e77fac7de516fdcca74bb8c9db6ef184e3dfa19a5ae,Elk,2025,biology_population,preseason_classification,2148126,1,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=wide_year_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/2024 oil moose and antlerless moose.pdf,86bef2d1eb6ded13c8181fe58929ea3d150bb023db42e841bdc4c19ef6a9b730,Moose,2025,harvest_results,harvest_result,76523,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Average age of harvested bull moose, by management unit, 2015–2024..pdf",5a2db90bd36b8f2c1e053e835262a73fcbe775b0eb9f0fa89baa557a8b3009c0,Moose,2025,biology_population,average_age,75211,1,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=wide_year_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/bull moose historical.pdf,75303deaafcd83f3e87a63d67c40a7213e40e29f96be9246b608447b2fb48cb6,Moose,2025,harvest_results,harvest_result,87510,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Moose winter trend count data by management unit.pdf,9e2bb7c6ebad3f042e4e1c39eea093857050e52c7bbb201825b1b477f0f5a934,Moose,2025,biology_population,winter_trend,104487,4,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=wide_year_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Once-in-a-lifetime bison harvest by hunt, Utah 2024.pdf",017b98c69fbb2f093239a1bcfd8a4bd4d479e726267148cf576298298e515cb2,Bison,2025,harvest_results,harvest_result,77160,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Statewide moose harvest statistics, Utah 1958–2024..pdf",7036d8a89fa6b8557be1e438bf6b8cc6d4ef64125fe79c4f33c18b7a905da0a1,Moose,2025,harvest_results,harvest_result,95263,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Total moose harvest by management unit, Utah 2024..pdf",cef0f7ca9c4adea910b8300cd8c2cbe7c1c5e798b35f820f9199236376266dcc,Moose,2025,harvest_results,harvest_by_unit,72995,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mountain Goat/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,Mountain Goat,2025,harvest_results,harvest_by_unit,75089,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mountain Goat/Total mountain goat harvest by hunt, Utah 2024.pdf",096e06e9de3b00fee666647f9e051c354ec4690e4ecea3819e9ebe94a6ad48fd,Mountain Goat,2025,harvest_results,harvest_result,77484,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mountain Goat/Total nanny mountain goat harvest by management unit, Utah 2015–2024..pdf",88d7e9efac522dd87faa59bc901670bf90b1675358693d71704718c6d8da1872,Mountain Goat,2025,harvest_results,harvest_by_unit,74477,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/2024 DEER HARVEST HISTORY.pdf,b775b531dc50da634819c11511aad0513868ad3148a50027d1dbe7bfd2e09ffe,Deer,2025,harvest_results,harvest_result,2146887,3,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/2024 mule deer.pdf,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,Deer,2025,harvest_results,harvest_result,2744313,53,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/Total antlerless deer harvest by management unit, Utah 2015–2024..pdf",9fa9282916d299fe2a80858f92857f12b8e47e3791e8b1c726f014b45f218568,Deer,2025,harvest_results,harvest_by_unit,2161152,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/Total buck deer harvest by management unit, Utah 2015–2024..pdf",9f9f82ffcf47b44c0f2af7bdff85f4902ed948c779eaab4d0431d735c3997785,Deer,2025,harvest_results,harvest_by_unit,96986,2,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/Total deer harvest by management unit, Utah 2024..pdf",c907e7afdd686253124ab7849bfcdac28a6783a9ddad115c7982a94edf098a36,Deer,2025,harvest_results,harvest_by_unit,101110,1,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pages from 24_bg_report-2.pdf,75759b0b8060b7917c6014fad9aa798d7f99c09f411a5cdec43df90dc756695e,Unknown,2025,harvest_results,harvest_result,1947369,45,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pages from 24_bg_report-2_backup_before_page_numbers.pdf,b038cd0b6a8e82698c18760be592097ef258851e450caec88bfa45e6983b25e9,Unknown,2025,harvest_results,harvest_result,877714,45,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pages from 24_bg_report.pdf,f570d7a2ee62e52c083c3843000f7c37f1684e2de457a34500d7ba0757a618fa,Unknown,2025,harvest_results,harvest_result,1664672,127,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pronghorn/Pronghorn data.pdf,8b02c1c3c594c73c03dbd436984c4f6c803c3b861b983aafa9206b98bc4d78b7,Pronghorn,2025,harvest_results,harvest_result,683352,29,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=structured_table; priority=HIGH; confidence=HIGH
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_all_info_index_report_20260508.json,5e9f5e021056c267fdfc5ceebed364021ab1bcdbe24a638080407c03b2fbb434,Unknown,2026,harvest_results,harvest_result,1614,,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=text_parse; priority=LOW; confidence=HIGH
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_patch_report_20260508.json,7804f24dbee851a3f9ee5530e09e96e845a4f0a4212a8dfbd867f0521874b2de,Unknown,2026,harvest_results,harvest_result,1289,,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=text_parse; priority=LOW; confidence=HIGH
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_pdf_extracted_text_20260508.txt,bd148df900e3a56ae30f4ef82c8c721f21a51c680e08fa48898d2a37a851f81f,Unknown,2026,harvest_results,harvest_result,250704,,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=text_parse; priority=LOW; confidence=HIGH
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_rule_text_patch_report_20260508.json,6b573d08c546f1a15f5f16c04bbcf46822723c0f281672ac41e9101607733c85,Unknown,2026,harvest_results,harvest_result,1021,,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage | Step1C strategy=text_parse; priority=LOW; confidence=HIGH
