species,reported_hunt_year,model_target_year,feature_scope,harvest_family,hunt_code,hunt_name,region,county_or_area,permits_or_permits_sold,hunters_afield_or_total_hunters,total_harvest,male_harvest,female_harvest,unknown_harvest,percent_success,mean_days_afield,mean_public_days_afield,mean_private_days_afield,data_quality_grade,source_file,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,reason_codes
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Wayne,Southern,Wayne,,26.0,5.0,,,,20.0,2.0,2.0,1.4,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring Youth General Season,,Regional total,Southern,Regional total,,526.0,103.0,,,,19.6,3.4,3.4,0.9,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Daggett,Northeastern,Daggett,,15.0,0.0,,,,0.0,2.7,2.7,0.0,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Duchesne,Northeastern,Duchesne,,77.0,52.0,,,,66.7,2.9,2.9,1.7,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Uintah,Northeastern,Uintah,,129.0,62.0,,,,48.0,3.3,3.3,3.0,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring Youth General Season,,Regional total,Northeastern,Regional total,,221.0,114.0,,,,51.6,3.1,3.1,2.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Carbon,Southeastern,Carbon,,5.0,0.0,,,,0.0,2.0,2.0,3.0,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Emery,Southeastern,Emery,,21.0,10.0,,,,50.0,1.5,1.5,1.5,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Grand,Southeastern,Grand,,52.0,10.0,,,,20.0,8.3,8.3,0.1,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,San Juan,Southeastern,San Juan,,113.0,31.0,,,,27.3,3.4,3.4,0.8,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring Youth General Season,,Regional total,Southeastern,Regional total,,191.0,51.0,,,,26.7,4.5,4.5,0.7,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Unknown,Southeastern,Unknown,,15.0,5.0,,,,33.3,8.0,8.0,0.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring Youth General Season,,Statewide total**,Southeastern,Statewide total**,,1809.0,483.0,,,,26.8,3.6,3.6,1.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Box Elder,Northern,Box Elder,,326.0,54.0,,,,16.4,2.5,2.5,1.9,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Cache,Northern,Cache,,670.0,205.0,,,,30.7,3.5,3.5,1.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Davis,Northern,Davis,,268.0,67.0,,,,25.0,3.3,3.3,0.1,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Morgan,Northern,Morgan,,174.0,58.0,,,,33.3,1.8,1.8,1.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Rich,Northern,Rich,,13.0,0.0,,,,0.0,1.0,1.0,0.0,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Summit,Northern,Summit,,143.0,31.0,,,,21.9,2.1,2.1,0.8,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Weber,Northern,Weber,,496.0,130.0,,,,26.1,3.2,3.2,1.4,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring General Season,,Regional total,Northern,Regional total,,2090.0,545.0,,,,26.1,3.0,3.0,1.2,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Juab,Central,Juab,,304.0,63.0,,,,20.6,4.0,4.0,0.2,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Salt Lake,Central,Salt Lake,,286.0,94.0,,,,32.8,2.6,2.6,1.0,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Sanpete,Central,Sanpete,,518.0,116.0,,,,22.4,3.7,3.7,0.8,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Tooele,Central,Tooele,,478.0,76.0,,,,15.9,4.8,4.8,0.2,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Utah,Central,Utah,,1242.0,268.0,,,,21.6,4.2,4.2,0.4,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Wasatch,Central,Wasatch,,250.0,27.0,,,,10.7,3.4,3.4,0.5,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring General Season,,Regional total,Central,Regional total,,3078.0,644.0,,,,20.9,4.0,4.0,0.5,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Beaver,Southern,Beaver,,147.0,31.0,,,,21.2,3.7,3.7,0.2,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Garfield,Southern,Garfield,,188.0,71.0,,,,38.1,4.0,4.0,0.4,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Iron,Southern,Iron,,456.0,76.0,,,,16.7,3.8,3.8,0.7,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Kane,Southern,Kane,,121.0,45.0,,,,37.0,2.3,2.3,1.0,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Millard,Southern,Millard,,281.0,45.0,,,,15.9,4.3,4.3,0.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Piute,Southern,Piute,,27.0,4.0,,,,16.7,5.0,5.0,0.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Sevier,Southern,Sevier,,299.0,45.0,,,,14.9,4.1,4.1,0.5,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Washington,Southern,Washington,,505.0,80.0,,,,15.9,2.8,2.8,1.2,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Wayne,Southern,Wayne,,134.0,36.0,,,,26.7,3.2,3.2,0.5,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring General Season,,Regional total,Southern,Regional total,,2158.0,433.0,,,,20.1,3.6,3.6,0.7,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Daggett,Northeastern,Daggett,,63.0,0.0,,,,0.0,6.1,6.1,0.1,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Duchesne,Northeastern,Duchesne,,313.0,152.0,,,,48.6,2.2,2.2,2.2,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Uintah,Northeastern,Uintah,,317.0,85.0,,,,26.8,3.9,3.9,2.5,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring General Season,,Regional total,Northeastern,Regional total,,693.0,237.0,,,,34.2,3.3,3.3,2.2,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Carbon,Southeastern,Carbon,,36.0,13.0,,,,37.5,2.4,2.4,1.8,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Emery,Southeastern,Emery,,121.0,22.0,,,,18.5,2.9,2.9,2.8,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Grand,Southeastern,Grand,,138.0,18.0,,,,12.9,2.4,2.4,0.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,San Juan,Southeastern,San Juan,,290.0,85.0,,,,29.2,3.8,3.8,0.3,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,regional_total,Turkey Spring General Season,,Regional total,Southeastern,Regional total,,585.0,138.0,,,,23.6,3.2,3.2,0.9,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Unknown,Southeastern,Unknown,,313.0,152.0,,,,48.6,2.4,2.4,0.8,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,county_or_area,Turkey Spring General Season,,Statewide total*,Southeastern,Statewide total*,,7512.0,2149.0,,,,28.6,4.1,4.1,1.0,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2010,2011,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,10118.0,8301.0,1363.0,,,,16.4,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2011,2012,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,6528.0,5662.0,1136.0,,,,20.1,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2012,2013,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,5275.0,4506.0,953.0,,,,21.1,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2013,2014,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,6588.0,5788.0,1241.0,,,,21.4,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2014,2015,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,7812.0,6734.0,1759.0,,,,26.1,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2015,2016,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,8514.0,7314.0,2017.0,,,,27.6,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2016,2017,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,8586.0,7522.0,1978.0,,,,26.3,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2017,2018,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,8542.0,7075.0,1686.0,,,,23.8,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2018,2019,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,9654.0,8157.0,2027.0,,,,24.8,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2019,2020,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,9969.0,8619.0,2209.0,,,,25.6,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2020,2021,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,12443.0,10589.0,2955.0,,,,27.9,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2021,2022,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,11668.0,9539.0,2035.0,,,,21.3,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2022,2023,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,10310.0,8493.0,1923.0,,,,22.6,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2023,2024,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,10067.0,8249.0,1881.0,,,,22.8,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
Turkey,2024,2025,statewide_history,Turkey General Season Statewide History,,Statewide general season,,,11192.0,9321.0,2632.0,,,,28.2,,,,B,2023-24 turkey.pdf,True,True,True,TURKEY_HARVEST_HISTORY|QUALITY_FEATURE_ONLY|NO_DIRECT_P_DRAW
