reported_hunt_year,model_target_year,species,hunt_family,hunt_code,hunt_name,row_scope,source_family,source_label,source_universe,source_file,source_page,harvest,permits,hunters_afield,percent_success,average_days,trend_feature_eligible,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw
2024,2025,Black Bear,Black Bear,BR7225,"Book Cliffs, Little Creek Roadless**",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,0.0,7.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7215,Boulder/Kaiparowits,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,3.0,12.0,,25.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7228,Cache/Ogden,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,0.0,1.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7218,Diamond Mtn/Vernal/Bonanza,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,1.0,7.0,,14.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7207,"Fillmore, Pahvant",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,0.0,1.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7216,Fishlake/Thousand Lakes,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,3.0,4.0,,75.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7229,"Kamas/North Slope, Summit",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,0.0,4.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7208,La Sal,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,4.0,6.0,,67.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7203,"Manti, North",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,4.0,11.0,,36.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7204,"Manti, South/San Rafael, North",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,9.0,17.0,,53.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7210,Mt Dutton,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,1.0,3.0,,33.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7205,Nebo,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,2.0,6.0,,33.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7211,Nine Mile,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,3.0,32.0,,9.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7212,"North Slope, Three Corners/West Daggett",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,0.0,2.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7213,Panguitch Lake/Zion,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,3.0,8.0,,38.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7214,Paunsaugunt,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,1.0,3.0,,33.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7217,San Juan,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,3.0,6.0,,50.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7220,"Wasatch Mtns, Avintaquin/Currant Creek",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,4.0,9.0,,44.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7221,"Wasatch Mtns, West-Central",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,8.0,12.0,,67.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7219,Yellowstone,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,12.0,0.0,4.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7318,Beaver,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,1.0,3.0,,33.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7300,"Book Cliffs, Bitter Creek/South",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,3.0,7.0,,43.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7301,"Book Cliffs, Little Creek Roadless",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,0.0,2.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7310,Boulder/Kaiparowits,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,5.0,12.0,,42.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7324,Chalk Creek/East Canyon/Morgan-South Rich,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,0.0,1.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7313,Diamond Mtn/Vernal/Bonanza,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,2.0,9.0,,22.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7311,Fishlake/Thousand Lakes,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,0.0,3.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7321,"Kamas/North Slope, Summit",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,2.0,5.0,,40.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7307,La Sal,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,7.0,14.0,,50.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7303,"Manti, North",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,8.0,14.0,,57.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7304,"Manti, South/San Rafael, North",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,7.0,15.0,,47.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7322,Mt Dutton,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,0.0,1.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7305,Nebo,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,5.0,5.0,,100.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7317,Nine Mile,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,2.0,9.0,,22.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7308,"North Slope, Three Corners/West Daggett",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,0.0,1.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7309,Panguitch Lake/Zion,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,2.0,4.0,,50.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7323,Paunsaugunt,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,0.0,1.0,,0.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7312,San Juan,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,4.0,14.0,,29.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7315,"Wasatch Mtns, Avintaquin/Currant Creek",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,2.0,5.0,,40.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7316,"Wasatch Mtns, West-Central",hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,9.0,17.0,,53.0,,True,True,True
2024,2025,Black Bear,Black Bear,BR7314,Yellowstone,hunt_code,Black Bear,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_black_bear_report.pdf,14.0,3.0,3.0,,100.0,,True,True,True
2024,2025,Deer,Deer,DB1500,Beaver,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,75.0,340.0,309.0,24.3,8.2,True,True,True
2024,2025,Deer,Deer,DB1518,Boulder/Kaiparowits,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,90.0,355.0,338.0,26.5,7.0,True,True,True
2024,2025,Deer,Deer,DB1501,Box Elder,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,185.0,905.0,714.0,25.9,6.6,True,True,True
2024,2025,Deer,Deer,DB1502,Cache,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,75.0,732.0,623.0,12.0,7.5,True,True,True
2024,2025,Deer,Deer,DB1600,Chalk Creek,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,45.0,383.0,309.0,14.6,7.3,True,True,True
2024,2025,Deer,Deer,DB1604,East Canyon,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,50.0,320.0,238.0,21.1,6.6,True,True,True
2024,2025,Deer,Deer,DB1506,Fillmore,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,76.0,376.0,347.0,21.9,7.0,True,True,True
2024,2025,Deer,Deer,DB1519,Fishlake,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,46.0,222.0,198.0,23.1,7.8,True,True,True
2024,2025,Deer,Deer,DB1508,Kamas,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,14.0,226.0,182.0,7.4,7.2,True,True,True
2024,2025,Deer,Deer,DB1509,"La Sal, La Sal Mtns",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,74.0,251.0,216.0,34.4,6.7,True,True,True
2024,2025,Deer,Deer,DB1503,Manti/San Rafael,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,256.0,1500.0,1305.0,19.6,7.1,True,True,True
2024,2025,Deer,Deer,DB1510,Monroe,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,42.0,180.0,158.0,26.4,7.1,True,True,True
2024,2025,Deer,Deer,DB1608,Morgan-South Rich,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,26.0,274.0,203.0,12.9,7.6,True,True,True
2024,2025,Deer,Deer,DB1511,Mt Dutton,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,14.0,67.0,63.0,22.2,7.9,True,True,True
2024,2025,Deer,Deer,DB1504,Nebo,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,89.0,807.0,711.0,12.6,8.1,True,True,True
2024,2025,Deer,Deer,DB1512,Nine Mile,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,56.0,230.0,198.0,28.1,6.7,True,True,True
2024,2025,Deer,Deer,DB1513,North Slope,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,49.0,457.0,384.0,12.9,7.9,True,True,True
2024,2025,Deer,Deer,DB1514,Ogden,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,57.0,346.0,271.0,21.2,7.4,True,True,True
2024,2025,Deer,Deer,DB1515,Oquirrh-Stansbury,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,65.0,459.0,407.0,16.0,7.3,True,True,True
2024,2025,Deer,Deer,DB1516,Panguitch Lake,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,121.0,390.0,361.0,33.4,7.8,True,True,True
2024,2025,Deer,Deer,DB1517,Pine Valley,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,134.0,624.0,553.0,24.2,8.1,True,True,True
2024,2025,Deer,Deer,DB1521,"San Juan, Abajo Mtns",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,108.0,419.0,362.0,29.7,6.8,True,True,True
2024,2025,Deer,Deer,DB1524,Southwest Desert,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,19.0,83.0,76.0,24.6,11.0,True,True,True
2024,2025,Deer,Deer,DB1520,Thousand Lakes,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,9.0,57.0,48.0,17.9,7.6,True,True,True
2024,2025,Deer,Deer,DB1522,Vernal/Bonanza,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,105.0,323.0,293.0,36.0,8.5,True,True,True
2024,2025,Deer,Deer,DB1525,"Wasatch Mtns, East",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,114.0,922.0,793.0,14.4,7.3,True,True,True
2024,2025,Deer,Deer,DB1526,"Wasatch Mtns, West",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,159.0,1121.0,895.0,17.8,6.7,True,True,True
2024,2025,Deer,Deer,DB1527,"West Desert, Tintic",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,18.0,145.0,121.0,14.6,7.6,True,True,True
2024,2025,Deer,Deer,DB1528,"West Desert, West",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,12.0,77.0,58.0,20.8,5.3,True,True,True
2024,2025,Deer,Deer,DB1523,Yellowstone,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,47.0,234.0,196.0,24.2,7.1,True,True,True
2024,2025,Deer,Deer,DB1529,Zion,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,9.0,186.0,603.0,542.0,34.4,7.9,True,True,True
2024,2025,Deer,Deer,DB1560,Beaver,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,103.0,300.0,267.0,38.7,4.2,True,True,True
2024,2025,Deer,Deer,DB1578,Boulder/Kaiparowits,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,107.0,339.0,297.0,35.9,4.4,True,True,True
2024,2025,Deer,Deer,DB1561,Box Elder,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,198.0,894.0,709.0,28.0,3.9,True,True,True
2024,2025,Deer,Deer,DB1562,Cache,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,100.0,702.0,610.0,16.3,4.3,True,True,True
2024,2025,Deer,Deer,DB1602,Chalk Creek,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,23.0,378.0,296.0,7.9,4.1,True,True,True
2024,2025,Deer,Deer,DB1606,East Canyon,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,27.0,310.0,228.0,11.9,3.7,True,True,True
2024,2025,Deer,Deer,DB1566,Fillmore,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,114.0,356.0,330.0,34.4,4.2,True,True,True
2024,2025,Deer,Deer,DB1579,Fishlake,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,64.0,193.0,170.0,37.7,4.0,True,True,True
2024,2025,Deer,Deer,DB1568,Kamas,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,28.0,219.0,170.0,16.7,4.1,True,True,True
2024,2025,Deer,Deer,DB1569,"La Sal, La Sal Mtns",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,97.0,230.0,198.0,48.9,4.2,True,True,True
2024,2025,Deer,Deer,DB1563,Manti/San Rafael,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,321.0,1371.0,1203.0,26.7,4.1,True,True,True
2024,2025,Deer,Deer,DB1570,Monroe,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,58.0,148.0,136.0,42.9,4.4,True,True,True
2024,2025,Deer,Deer,DB1610,Morgan-South Rich,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,12.0,262.0,185.0,6.7,4.0,True,True,True
2024,2025,Deer,Deer,DB1571,Mt Dutton,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,24.0,63.0,59.0,41.1,4.8,True,True,True
2024,2025,Deer,Deer,DB1564,Nebo,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,148.0,774.0,688.0,21.5,4.1,True,True,True
2024,2025,Deer,Deer,DB1572,Nine Mile,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,38.0,220.0,183.0,20.8,4.2,True,True,True
2024,2025,Deer,Deer,DB1573,North Slope,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,38.0,423.0,370.0,10.2,4.5,True,True,True
2024,2025,Deer,Deer,DB1574,Ogden,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,39.0,343.0,263.0,14.9,4.3,True,True,True
2024,2025,Deer,Deer,DB1575,Oquirrh-Stansbury,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,117.0,430.0,386.0,30.3,3.9,True,True,True
2024,2025,Deer,Deer,DB1576,Panguitch Lake,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,132.0,363.0,327.0,40.5,4.3,True,True,True
2024,2025,Deer,Deer,DB1577,Pine Valley,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,173.0,596.0,539.0,32.0,4.6,True,True,True
2024,2025,Deer,Deer,DB1581,"San Juan, Abajo Mtns",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,152.0,404.0,354.0,42.9,4.1,True,True,True
2024,2025,Deer,Deer,DB1584,Southwest Desert,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,25.0,83.0,76.0,32.9,5.0,True,True,True
2024,2025,Deer,Deer,DB1580,Thousand Lakes,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,9.0,51.0,42.0,21.2,3.9,True,True,True
2024,2025,Deer,Deer,DB1582,Vernal/Bonanza,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,87.0,174.0,156.0,55.7,3.9,True,True,True
2024,2025,Deer,Deer,DB1585,"Wasatch Mtns, East",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,156.0,858.0,756.0,20.7,4.2,True,True,True
2024,2025,Deer,Deer,DB1586,"Wasatch Mtns, West",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,98.0,1074.0,938.0,10.5,4.3,True,True,True
2024,2025,Deer,Deer,DB1587,"West Desert, Tintic",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,40.0,137.0,119.0,33.9,4.2,True,True,True
2024,2025,Deer,Deer,DB1588,"West Desert, West",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,18.0,78.0,58.0,30.2,4.1,True,True,True
2024,2025,Deer,Deer,DB1583,Yellowstone,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,65.0,192.0,172.0,38.1,4.3,True,True,True
2024,2025,Deer,Deer,DB1589,Zion,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,11.0,159.0,570.0,511.0,31.1,4.2,True,True,True
2024,2025,Deer,Deer,DB1601,Chalk Creek,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,58.0,375.0,284.0,20.2,3.3,True,True,True
2024,2025,Deer,Deer,DB1605,East Canyon,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,46.0,307.0,239.0,19.2,2.9,True,True,True
2024,2025,Deer,Deer,DB1591,Fillmore,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,118.0,368.0,323.0,36.6,3.6,True,True,True
2024,2025,Deer,Deer,DB1596,Fishlake,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,91.0,189.0,172.0,52.8,3.3,True,True,True
2024,2025,Deer,Deer,DB1592,Kamas,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,16.0,216.0,141.0,11.3,2.8,True,True,True
2024,2025,Deer,Deer,DB1609,Morgan-South Rich,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,28.0,265.0,192.0,14.5,3.1,True,True,True
2024,2025,Deer,Deer,DB1593,Nine Mile,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,61.0,236.0,197.0,31.1,3.4,True,True,True
2024,2025,Deer,Deer,DB1598,North Slope,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,85.0,421.0,349.0,24.3,3.7,True,True,True
2024,2025,Deer,Deer,DB1594,Panguitch Lake,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,161.0,364.0,334.0,48.2,3.4,True,True,True
2024,2025,Deer,Deer,DB1595,Pine Valley,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,183.0,578.0,518.0,35.4,3.7,True,True,True
2024,2025,Deer,Deer,DB1597,Zion,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,12.0,245.0,585.0,526.0,46.6,3.5,True,True,True
2024,2025,Deer,Deer,DB1530,Beaver,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,516.0,969.0,909.0,56.8,4.4,True,True,True
2024,2025,Deer,Deer,DB1548,Boulder/Kaiparowits,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,505.0,1033.0,946.0,53.4,4.3,True,True,True
2024,2025,Deer,Deer,DB1531,Box Elder,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,945.0,2720.0,2353.0,40.1,4.1,True,True,True
2024,2025,Deer,Deer,DB1532,Cache,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,512.0,2138.0,1886.0,27.2,4.3,True,True,True
2024,2025,Deer,Deer,DB1599,Chalk Creek,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,196.0,762.0,639.0,30.7,4.0,True,True,True
2024,2025,Deer,Deer,DB1603,East Canyon,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,135.0,621.0,479.0,28.2,3.6,True,True,True
2024,2025,Deer,Deer,DB1536,Fillmore,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,339.0,778.0,724.0,46.8,4.9,True,True,True
2024,2025,Deer,Deer,DB1549,Fishlake,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,182.0,378.0,343.0,53.0,4.2,True,True,True
2024,2025,Deer,Deer,DB1538,Kamas,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,52.0,429.0,337.0,15.5,4.0,True,True,True
2024,2025,Deer,Deer,DB1539,"La Sal, La Sal Mtns",hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,372.0,714.0,623.0,59.7,4.2,True,True,True
2024,2025,Deer,Deer,DB1533,Manti/San Rafael,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,1530.0,4173.0,3782.0,40.5,4.3,True,True,True
2024,2025,Deer,Deer,DB1540,Monroe,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,263.0,465.0,426.0,61.8,4.6,True,True,True
2024,2025,Deer,Deer,DB1607,Morgan-South Rich,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,86.0,537.0,441.0,19.6,4.0,True,True,True
2024,2025,Deer,Deer,DB1541,Mt Dutton,hunt_code,Big Game,2024_for_2025_enhanced_v3,harvest_long_enhanced,24_bg_report.pdf,13.0,105.0,199.0,185.0,56.8,4.5,True,True,True
