hunt_code,reported_hunt_year,model_target_years,species,hunt_family,hunt_names,row_count,harvest_sum,permits_sum,hunters_afield_sum,weighted_success_pct,average_reported_success_pct,row_scopes,source_families,source_labels,source_files
EB3026,2024,2025,Elk,Elk,"Book Cliffs, Bitter Creek/South",4,8.0,8.0,8.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3028,2024,2025,Elk,Elk,"Book Cliffs, Little Creek Roadless",4,8.0,8.0,8.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3031,2024,2025,Elk,Elk,"Box Elder, Pilot Mtn",4,28.0,44.0,44.0,63.64,60.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3032,2024,2025,Elk,Elk,"Cache, Meadowville",4,20.0,32.0,32.0,62.5,57.1,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3033,2024,2025,Elk,Elk,"Cache, Meadowville",4,12.0,32.0,28.0,42.86,50.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3036,2024,2025,Elk,Elk,"Cache, South",4,0.0,16.0,16.0,0.0,0.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3037,2024,2025,Elk,Elk,"Cache, South",4,16.0,28.0,28.0,57.14,57.1,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3038,2024,2025,Elk,Elk,Manti,4,224.0,312.0,308.0,72.73,72.4,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3039,2024,2025,Elk,Elk,Manti,4,364.0,460.0,460.0,79.13,79.1,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3040,2024,2025,Elk,Elk,Nebo,4,8.0,8.0,8.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3042,2024,2025,Elk,Elk,"Fillmore, Pahvant",4,40.0,48.0,48.0,83.33,81.8,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3043,2024,2025,Elk,Elk,"Fillmore, Pahvant",4,44.0,56.0,56.0,78.57,76.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3044,2024,2025,Elk,Elk,"La Sal, Dolores Triangle",4,24.0,28.0,28.0,85.71,83.3,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3045,2024,2025,Elk,Elk,"La Sal, La Sal Mtns",4,60.0,76.0,76.0,78.95,78.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3046,2024,2025,Elk,Elk,"La Sal, La Sal Mtns",4,60.0,108.0,104.0,57.69,57.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3047,2024,2025,Elk,Elk,Monroe,4,48.0,48.0,48.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3048,2024,2025,Elk,Elk,Monroe,4,32.0,48.0,48.0,66.67,66.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3049,2024,2025,Elk,Elk,Mt Dutton,4,28.0,28.0,28.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3050,2024,2025,Elk,Elk,Mt Dutton,4,44.0,52.0,52.0,84.62,84.6,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3053,2024,2025,Elk,Elk,"North Slope, Three Corners",4,48.0,56.0,56.0,85.71,85.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3056,2024,2025,Elk,Elk,Panguitch Lake,4,24.0,36.0,36.0,66.67,66.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3057,2024,2025,Elk,Elk,Panguitch Lake,4,40.0,40.0,40.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3063,2024,2025,Elk,Elk,Fishlake/Thousand Lakes,4,96.0,148.0,148.0,64.86,63.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3064,2024,2025,Elk,Elk,Fishlake/Thousand Lakes,4,256.0,408.0,404.0,63.37,63.8,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3065,2024,2025,Elk,Elk,Fishlake/Thousand Lakes,4,180.0,244.0,244.0,73.77,73.2,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3066,2024,2025,Elk,Elk,San Juan Bull Elk,4,64.0,80.0,80.0,80.0,78.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3067,2024,2025,Elk,Elk,San Juan Bull Elk,4,48.0,68.0,68.0,70.59,70.6,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3068,2024,2025,Elk,Elk,Diamond Mtn,4,84.0,100.0,100.0,84.0,82.6,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3069,2024,2025,Elk,Elk,Diamond Mtn,4,128.0,144.0,144.0,88.89,88.6,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3072,2024,2025,Elk,Elk,Wasatch Mtns,4,228.0,356.0,352.0,64.77,65.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3073,2024,2025,Elk,Elk,Wasatch Mtns,4,372.0,560.0,556.0,66.91,66.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3077,2024,2025,Elk,Elk,"Beaver, East",4,40.0,52.0,52.0,76.92,76.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3078,2024,2025,Elk,Elk,"Book Cliffs, Bitter Creek/South",4,4.0,4.0,4.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3079,2024,2025,Elk,Elk,"Book Cliffs, Little Creek Roadless",4,4.0,4.0,4.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3081,2024,2025,Elk,Elk,"Cache, Meadowville",4,16.0,32.0,32.0,50.0,50.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3083,2024,2025,Elk,Elk,"Cache, South",4,16.0,20.0,20.0,80.0,80.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3084,2024,2025,Elk,Elk,Manti,4,272.0,412.0,412.0,66.02,66.3,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3086,2024,2025,Elk,Elk,"Fillmore, Pahvant",4,32.0,48.0,48.0,66.67,66.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3087,2024,2025,Elk,Elk,"La Sal, La Sal Mtns",4,68.0,100.0,96.0,70.83,70.8,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3088,2024,2025,Elk,Elk,Monroe,4,36.0,44.0,44.0,81.82,81.8,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3089,2024,2025,Elk,Elk,Mt Dutton,4,32.0,44.0,44.0,72.73,72.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3091,2024,2025,Elk,Elk,"North Slope, Three Corners",4,12.0,16.0,16.0,75.0,75.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3093,2024,2025,Elk,Elk,Panguitch Lake,4,36.0,40.0,40.0,90.0,90.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3096,2024,2025,Elk,Elk,Fishlake/Thousand Lakes,4,144.0,208.0,208.0,69.23,70.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3097,2024,2025,Elk,Elk,San Juan Bull Elk,4,48.0,68.0,68.0,70.59,68.8,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3098,2024,2025,Elk,Elk,Diamond Mtn,4,68.0,84.0,84.0,80.95,80.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3100,2024,2025,Elk,Elk,Wasatch Mtns,4,328.0,488.0,488.0,67.21,67.5,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3102,2024,2025,Elk,Elk,"Beaver, East",4,16.0,16.0,16.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3104,2024,2025,Elk,Elk,"Book Cliffs, Little Creek Roadless",4,4.0,4.0,4.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3105,2024,2025,Elk,Elk,"Cache, Meadowville",4,8.0,12.0,12.0,66.67,66.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3107,2024,2025,Elk,Elk,"Cache, South",4,8.0,8.0,8.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3108,2024,2025,Elk,Elk,Manti,4,76.0,88.0,88.0,86.36,85.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3109,2024,2025,Elk,Elk,Nebo,4,4.0,4.0,4.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3110,2024,2025,Elk,Elk,"Fillmore, Pahvant",4,4.0,12.0,12.0,33.33,33.3,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3111,2024,2025,Elk,Elk,"La Sal, La Sal Mtns",4,16.0,28.0,28.0,57.14,57.1,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3112,2024,2025,Elk,Elk,Monroe,4,12.0,12.0,12.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3113,2024,2025,Elk,Elk,Mt Dutton,4,12.0,12.0,12.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3115,2024,2025,Elk,Elk,"North Slope, Three Corners",4,8.0,8.0,8.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3117,2024,2025,Elk,Elk,Panguitch Lake,4,8.0,12.0,12.0,66.67,50.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3120,2024,2025,Elk,Elk,Fishlake/Thousand Lakes,4,44.0,48.0,48.0,91.67,90.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3121,2024,2025,Elk,Elk,San Juan Bull Elk,4,16.0,16.0,16.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3122,2024,2025,Elk,Elk,Diamond Mtn,4,4.0,16.0,16.0,25.0,25.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3124,2024,2025,Elk,Elk,Wasatch Mtns,4,84.0,108.0,108.0,77.78,76.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3126,2024,2025,Elk,Elk,Manti,4,496.0,788.0,780.0,63.59,63.4,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3127,2024,2025,Elk,Elk,Wasatch Mtns,4,516.0,964.0,956.0,53.97,53.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3130,2024,2025,Elk,Elk,"Box Elder, Pilot Mtn",4,0.0,16.0,16.0,0.0,0.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3132,2024,2025,Elk,Elk,"Cache, North",4,28.0,112.0,112.0,25.0,25.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3135,2024,2025,Elk,Elk,Barney Top/Kaiparowits,4,12.0,36.0,36.0,33.33,33.3,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3136,2024,2025,Elk,Elk,"Southwest Desert, North",4,36.0,44.0,44.0,81.82,81.8,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3137,2024,2025,Elk,Elk,"West Desert, Deep Creek",4,32.0,52.0,52.0,61.54,58.3,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3139,2024,2025,Elk,Elk,"Cache, North",4,40.0,112.0,112.0,35.71,34.6,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3142,2024,2025,Elk,Elk,Barney Top/Kaiparowits,4,16.0,40.0,40.0,40.0,44.4,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3143,2024,2025,Elk,Elk,"Southwest Desert, North",4,40.0,52.0,52.0,76.92,75.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3144,2024,2025,Elk,Elk,"West Desert, Deep Creek",4,40.0,52.0,52.0,76.92,75.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3145,2024,2025,Elk,Elk,Boulder,4,84.0,128.0,128.0,65.62,64.3,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3146,2024,2025,Elk,Elk,"Southwest Desert, South",4,68.0,148.0,144.0,47.22,47.1,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3147,2024,2025,Elk,Elk,"Box Elder, Grouse Creek",4,20.0,32.0,32.0,62.5,62.5,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3148,2024,2025,Elk,Elk,Boulder,4,52.0,60.0,60.0,86.67,86.7,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3149,2024,2025,Elk,Elk,"Southwest Desert, South",4,60.0,76.0,76.0,78.95,77.8,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3150,2024,2025,Elk,Elk,"Box Elder, Grouse Creek",4,28.0,56.0,56.0,50.0,50.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3151,2024,2025,Elk,Elk,Boulder,4,72.0,84.0,84.0,85.71,85.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3152,2024,2025,Elk,Elk,"Southwest Desert, South",4,64.0,96.0,96.0,66.67,65.2,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3153,2024,2025,Elk,Elk,"Box Elder, Grouse Creek",4,4.0,16.0,16.0,25.0,25.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3154,2024,2025,Elk,Elk,Boulder,4,60.0,76.0,76.0,78.95,78.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3155,2024,2025,Elk,Elk,"Southwest Desert, South",4,56.0,92.0,92.0,60.87,61.9,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3156,2024,2025,Elk,Elk,Boulder,4,20.0,20.0,20.0,100.0,100.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3157,2024,2025,Elk,Elk,"Southwest Desert, South",4,12.0,24.0,24.0,50.0,50.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3158,2024,2025,Elk,Elk,"Beaver, East",4,20.0,40.0,40.0,50.0,50.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3159,2024,2025,Elk,Elk,"Beaver, East",4,84.0,104.0,104.0,80.77,80.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
EB3160,2024,2025,Elk,Elk,"Book Cliffs, Bitter Creek/East",4,32.0,84.0,84.0,38.1,40.0,hunt_code,Big Game|Elk,2024_for_2025_enhanced_v3,2024 ELK BY UNIT 2024.pdf|2024 LIMITED ENTRY ELK HARVEST.pdf|24_bg_report.pdf|24_elk_bg_report.pdf
