hunt_code,species,hunt_name,reported_hunt_year,model_target_year,permits,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,average_days,percent_success,hunter_satisfaction,source_file,source_page,section_title,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible
EB3506,Elk,Causey Spring,2024,2025,11,11.0,8,,,,4.0,70.0,,2024 ELK CWMU bull elk harvest.pdf,1,number harvest afield hunted rate (%),,True,True,True
EB3508,Elk,Chimney Rock,2024,2025,20,20.0,16,,,,3.8,82.4,,2024 ELK CWMU bull elk harvest.pdf,1,number harvest afield hunted rate (%),,True,True,True
EB3509,Elk,Coldwater Ranch,2024,2025,18,18.0,18,,,,3.3,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3511,Elk,Cotton Thomas,2024,2025,3,3.0,3,,,,4.0,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3514,Elk,Deseret,2024,2025,112,112.0,105,,,,3.7,93.3,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3515,Elk,Double Cone,2024,2025,7,7.0,7,,,,3.2,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3516,Elk,Durst Mountain,2024,2025,25,20.0,14,,,,3.5,72.7,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3517,Elk,East Fork Chalk Creek,2024,2025,30,30.0,23,,,,7.8,75.9,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3519,Elk,Ensign Ranches,2024,2025,26,26.0,24,,,,4.1,90.9,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3520,Elk,Folley Ridge,2024,2025,17,17.0,15,,,,2.9,85.7,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3521,Elk,Grass Valley/Clark Canyon,2024,2025,97,94.0,58,,,,4.1,61.6,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3522,Elk,Grazing Pasture,2024,2025,5,5.0,5,,,,2.6,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3523,Elk,Guildersleeve,2024,2025,19,19.0,17,,,,4.0,87.5,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3524,Elk,Hardscrabble,2024,2025,12,12.0,10,,,,6.4,80.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3525,Elk,Heaston East,2024,2025,20,20.0,19,,,,3.5,94.1,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3526,Elk,Hiawatha,2024,2025,10,10.0,9,,,,5.8,87.5,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3527,Elk,Indian Head,2024,2025,10,10.0,10,,,,3.5,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3528,Elk,Ingham Peak,2024,2025,6,6.0,4,,,,3.2,60.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3529,Elk,J. B. Ranch,2024,2025,9,9.0,9,,,,3.0,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3530,Elk,Jacob's Creek,2024,2025,10,10.0,6,,,,4.4,55.6,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3531,Elk,Johnson Mountain Ranch,2024,2025,19,18.0,18,,,,3.9,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3532,Elk,Jump Creek,2024,2025,5,5.0,4,,,,3.8,80.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3533,Elk,Junction Valley,2024,2025,5,5.0,2,,,,4.7,33.3,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3534,Elk,Little Red Creek,2024,2025,14,14.0,12,,,,4.1,83.3,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3536,Elk,Minnie Maud Ridge,2024,2025,45,44.0,37,,,,4.8,85.4,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3538,Elk,Moon Ranch,2024,2025,10,7.0,3,,,,6.2,50.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3540,Elk,Old Woman Plateau,2024,2025,10,10.0,10,,,,5.4,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3541,Elk,Patmos Ridge,2024,2025,6,5.0,4,,,,10.3,75.0,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3543,Elk,Preston Nutter Ranch,2024,2025,19,19.0,7,,,,3.6,38.9,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3544,Elk,Redd Ranches,2024,2025,19,19.0,17,,,,4.1,88.9,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3545,Elk,Riverview Ranch LLC,2024,2025,7,7.0,7,,,,9.0,100.0,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3546,Elk,Roan Cliffs,2024,2025,10,10.0,9,,,,4.5,87.5,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3547,Elk,Sand Creek,2024,2025,5,5.0,3,,,,2.8,50.0,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3548,Elk,Scofield Canyons,2024,2025,8,8.0,7,,,,1.9,87.5,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3549,Elk,Scofield East,2024,2025,8,8.0,7,,,,3.0,87.5,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3550,Elk,Scofield West,2024,2025,10,10.0,8,,,,3.4,77.8,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3551,Elk,SJ Ranch,2024,2025,8,8.0,6,,,,4.8,75.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3552,Elk,Skull Crack,2024,2025,8,8.0,7,,,,3.0,87.5,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3553,Elk,Soldier Summit,2024,2025,16,16.0,14,,,,4.3,87.5,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3554,Elk,South Canyon,2024,2025,12,12.0,9,,,,3.6,72.7,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3555,Elk,Spring Creek/Dodge,2024,2025,13,13.0,12,,,,3.4,90.9,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3557,Elk,Strawberry Ridge,2024,2025,20,20.0,19,,,,3.3,95.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3558,Elk,Summit Point,2024,2025,4,4.0,4,,,,8.0,100.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3559,Elk,Three C,2024,2025,10,10.0,10,,,,4.9,100.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3561,Elk,Two Bear,2024,2025,50,50.0,43,,,,3.3,86.8,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3562,Elk,Wallsburg,2024,2025,10,10.0,7,,,,4.6,70.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3563,Elk,Weber Florence Creek,2024,2025,90,89.0,70,,,,3.7,79.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3564,Elk,Woodruff Creek South,2024,2025,18,18.0,14,,,,4.5,75.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3565,Elk,North Peaks,2024,2025,7,7.0,4,,,,4.7,50.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3603,Elk,Pahvant Ensign,2024,2025,7,7.0,7,,,,3.0,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3604,Elk,Double R Ranch,2024,2025,9,9.0,8,,,,3.3,87.5,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3606,Elk,Mountain Sky Ranch,2024,2025,2,2.0,2,,,,15.5,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3607,Elk,West Willow Creek Ranch,2024,2025,3,3.0,3,,,,3.5,100.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3608,Elk,Avintaquin Canyon,2024,2025,4,4.0,3,,,,3.0,66.7,,2024 ELK CWMU bull elk harvest.pdf,1,number harvest afield hunted rate (%),,True,True,True
EB3609,Elk,Royal Ivory Outfitters,2024,2025,19,19.0,18,,,,4.8,94.4,,2024 ELK CWMU bull elk harvest.pdf,2,number harvest afield hunted rate (%),,True,True,True
EB3610,Elk,Sharp Mountain,2024,2025,18,18.0,15,,,,5.0,83.3,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3611,Elk,West Ridge,2024,2025,18,18.0,9,,,,6.6,50.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3613,Elk,Little Pole Canyon,2024,2025,3,3.0,2,,,,4.7,66.7,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3614,Elk,Tunnel Hollow,2024,2025,7,7.0,6,,,,4.2,83.3,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3616,Elk,Sweetwater,2024,2025,3,3.0,3,,,,5.0,100.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
EB3617,Elk,Diamond Mountain CWMU,2024,2025,5,5.0,5,,,,3.5,100.0,,2024 ELK CWMU bull elk harvest.pdf,1,,,True,True,True
EB3619,Elk,Weber Florence Creek/Stillman Creek,2024,2025,10,10.0,7,,,,3.3,70.0,,2024 ELK CWMU bull elk harvest.pdf,2,,,True,True,True
GO6800,Mountain Goat,Beaver,2024,2025,2,10.0,8,,,,10.0,10.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6801,Mountain Goat,Beaver,2024,2025,3,9.0,6,,,,10.0,10.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6803,Mountain Goat,Nebo,2024,2025,2,12.0,10,,,,14.0,14.0,,24_bg_report.pdf,182,,,True,True,True
GO6804,Mountain Goat,High Uintas Kamas,2024,2025,0,2.0,2,,,,2.0,2.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6805,Mountain Goat,Hig.h Uintas Central,2024,2025,1,5.0,4,,,,5.0,5.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6806,Mountain Goat,High Uintas East,2024,2025,0,2.0,2,,,,2.0,2.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6807,Mountain Goat,High Uintas Leidy Peak,2024,2025,0,1.0,1,,,,1.0,1.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6808,Mountain Goat,High Uintas West,2024,2025,2,9.0,7,,,,10.0,9.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6810,Mountain Goat,"Ogden, Willard Peak",2024,2025,0,0.0,0,,,,1.0,1.0,,24_bg_report.pdf,182,,,True,True,True
GO6813,Mountain Goat,"Wasatch Mtns, Provo Peak",2024,2025,1,4.0,3,,,,5.0,5.0,,24_bg_report.pdf,182,,,True,True,True
GO6814,Mountain Goat,Mt Dutton,2024,2025,0,1.0,1,,,,2.0,2.0,,24_bg_report.pdf,182,,,True,True,True
GO6817,Mountain Goat,"La Sal, La Sal Mtns",2024,2025,2,10.0,8,,,,11.0,11.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
GO6818,Mountain Goat,"Wasatch Mtns, Box Elder Peak",2024,2025,1,3.0,2,,,,3.0,3.0,,24_bg_report.pdf,182,,,True,True,True
GO6819,Mountain Goat,"Wasatch Mtns, Lone Peak",2024,2025,0,1.0,1,,,,2.0,2.0,,24_bg_report.pdf,182,,,True,True,True
GO6820,Mountain Goat,"Wasatch Mtns, Timpanogos",2024,2025,2,10.0,8,,,,11.0,11.0,,24_bg_report.pdf,182,,,True,True,True
GO6821,Mountain Goat,Nebo (archery),2024,2025,2,9.0,7,,,,11.0,11.0,,24_bg_report.pdf,182,,,True,True,True
GO6822,Mountain Goat,Beaver (archery),2024,2025,1,2.0,1,,,,2.0,2.0,,24_bg_report.pdf,182,number harvest harvest harvest afield hunted rate (%),,True,True,True
LD0001,Mule Deer,Paunsaugunt Any legal weapon,2024,2025,5,5.0,5,,,,4.0,100.0,,2024 mule deer.pdf,15,number harvest afield hunted rate (%),,True,True,True
LD0003,Mule Deer,Paunsaugunt Any legal weapon,2024,2025,1,1.0,0,,,,7.0,0.0,,2024 mule deer.pdf,15,number harvest afield hunted rate (%),,True,True,True
LD0004,Mule Deer,"Book Cliffs, South Any legal weapon",2024,2025,1,1.0,1,,,,3.0,100.0,,2024 mule deer.pdf,15,number harvest afield hunted rate (%),,True,True,True
LD0005,Mule Deer,Diamond Mtn Any legal weapon,2024,2025,1,1.0,1,,,,3.0,100.0,,2024 mule deer.pdf,15,number harvest afield hunted rate (%),,True,True,True
LD0007,Mule Deer,Diamond Mtn Any legal weapon,2024,2025,1,1.0,1,,,,2.0,100.0,,2024 mule deer.pdf,15,number harvest afield hunted rate (%),,True,True,True
MB6000,Moose,Cache,2024,2025,16,16.0,16,,,,7.4,100.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6001,Moose,Chalk Creek,2024,2025,3,3.0,3,,,,4.0,100.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6002,Moose,East Canyon,2024,2025,4,4.0,4,,,,12.3,100.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6003,Moose,"East Canyon, Morgan–Summit",2024,2025,3,3.0,2,,,,22.3,66.7,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6004,Moose,Kamas,2024,2025,5,5.0,5,,,,10.3,100.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6005,Moose,Morgan–South Rich,2024,2025,5,5.0,4,,,,9.8,80.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6006,Moose,"North Slope, Summit",2024,2025,27,27.0,27,,,,6.1,100.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6007,Moose,"North Slope, Three Corners/West Daggett",2024,2025,9,9.0,9,,,,3.2,100.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6008,Moose,Ogden,2024,2025,9,9.0,9,,,,9.4,100.0,,24_bg_report.pdf,150,,,True,True,True
MB6009,Moose,Diamond Mtn/Vernal,2024,2025,2,2.0,2,,,,7.0,100.0,,24_bg_report.pdf,150,number harvest afield hunted rate (%),,True,True,True
MB6010,Moose,Yellowstone,2024,2025,4,4.0,4,,,,4.0,100.0,,24_bg_report.pdf,150,,,True,True,True
MB6011,Moose,Wasatch Mtns/Central Mtns,2024,2025,24,24.0,24,,,,10.4,100.0,,24_bg_report.pdf,150,,,True,True,True
MB6200,Moose,Bear Springs,2024,2025,2,2.0,2,,,,10.0,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6202,Moose,Causey Spring,2024,2025,3,3.0,3,,,,2.0,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6206,Moose,Deseret,2024,2025,4,4.0,4,,,,3.8,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6207,Moose,Durst Mountain,2024,2025,2,2.0,2,,,,3.0,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6208,Moose,East Fork Chalk Creek,2024,2025,5,5.0,4,,,,4.0,75.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6209,Moose,Ensign Ranches,2024,2025,2,2.0,2,,,,2.5,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6211,Moose,Grass Valley/Clark Canyon,2024,2025,9,9.0,9,,,,1.7,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6217,Moose,Sharp Mountain,2024,2025,2,2.0,2,,,,3.5,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6219,Moose,Skull Crack,2024,2025,6,6.0,6,,,,2.8,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6220,Moose,South Canyon,2024,2025,2,2.0,1,,,,4.5,50.0,,24_bg_report.pdf,151,,,True,True,True
MB6222,Moose,Strawberry Ridge,2024,2025,3,3.0,3,,,,4.0,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6223,Moose,Three C,2024,2025,2,2.0,2,,,,5.5,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6224,Moose,Two Bear,2024,2025,2,1.0,1,,,,3.0,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6225,Moose,Wallsburg,2024,2025,1,1.0,1,,,,4.0,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6240,Moose,Chimney Rock,2024,2025,2,2.0,2,,,,3.0,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6251,Moose,Hardscrabble,2024,2025,2,2.0,2,,,,2.5,100.0,,24_bg_report.pdf,151,number harvest afield hunted rate (%),,True,True,True
MB6254,Moose,SJ Ranch,2024,2025,2,2.0,2,,,,4.5,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6256,Moose,Woodruff Creek South,2024,2025,3,3.0,3,,,,5.3,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6258,Moose,Jacob's Creek,2024,2025,3,3.0,3,,,,3.3,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6259,Moose,Royal Ivory Outfitters,2024,2025,3,3.0,2,,,,2.5,50.0,,24_bg_report.pdf,151,,,True,True,True
MB6262,Moose,Junction Valley,2024,2025,2,2.0,2,,,,2.0,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6263,Moose,Moon Ranch,2024,2025,1,1.0,1,,,,3.0,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6264,Moose,Sand Creek,2024,2025,1,1.0,1,,,,1.0,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6265,Moose,Little Pole Canyon,2024,2025,1,1.0,1,,,,1.0,100.0,,24_bg_report.pdf,151,,,True,True,True
MB6266,Moose,Weber Florence Creek/Stillman Creek,2024,2025,9,9.0,9,,,,3.9,100.0,,24_bg_report.pdf,151,,,True,True,True
PB5000,Pronghorn,Beaver,2024,2025,10,9.0,7,,,,6.3,77.8,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5001,Pronghorn,"Book Cliffs, Bitter Creek",2024,2025,13,12.0,11,,,,1.4,91.7,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5002,Pronghorn,"Book Cliffs, South",2024,2025,8,8.0,4,,,,4.0,50.0,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5003,Pronghorn,"Box Elder, Promontory",2024,2025,4,4.0,0,,,,4.0,0.0,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5004,Pronghorn,"Box Elder, Puddle Valley",2024,2025,4,4.0,4,,,,2.0,100.0,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5005,Pronghorn,"Box Elder, Snowville",2024,2025,9,7.0,3,,,,5.1,42.9,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5006,Pronghorn,"Box Elder, West",2024,2025,9,8.0,6,,,,3.9,71.4,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5008,Pronghorn,"Fillmore, Oak Creek South",2024,2025,13,12.0,10,,,,7.1,83.3,,Pronghorn data.pdf,5,,,True,True,True
PB5009,Pronghorn,"La Sal, Potash/South Cisco",2024,2025,5,5.0,4,,,,4.6,80.0,,Pronghorn data.pdf,5,,,True,True,True
PB5011,Pronghorn,"Nine Mile, Anthro-Myton Bench",2024,2025,29,28.0,25,,,,4.3,89.3,,Pronghorn data.pdf,5,,,True,True,True
PB5012,Pronghorn,"North Slope, Three Corners/West Daggett",2024,2025,12,11.0,8,,,,5.0,70.0,,Pronghorn data.pdf,5,,,True,True,True
PB5013,Pronghorn,Pine Valley,2024,2025,7,7.0,5,,,,6.4,71.4,,Pronghorn data.pdf,5,,,True,True,True
PB5015,Pronghorn,"San Rafael, North",2024,2025,21,20.0,13,,,,6.3,65.0,,Pronghorn data.pdf,5,,,True,True,True
PB5016,Pronghorn,Diamond Mtn/Bonanza,2024,2025,19,18.0,17,,,,4.0,94.4,,Pronghorn data.pdf,5,number harvest afield hunted rate (%),,True,True,True
PB5017,Pronghorn,Vernal,2024,2025,19,19.0,13,,,,6.9,68.4,,Pronghorn data.pdf,5,,,True,True,True
PB5018,Pronghorn,Southwest Desert,2024,2025,31,31.0,23,,,,5.5,74.1,,Pronghorn data.pdf,5,,,True,True,True
PB5019,Pronghorn,"West Desert, Riverbed",2024,2025,16,15.0,15,,,,3.2,100.0,,Pronghorn data.pdf,5,,,True,True,True
PB5020,Pronghorn,"West Desert, Rush Valley",2024,2025,8,8.0,2,,,,8.0,25.0,,Pronghorn data.pdf,5,,,True,True,True
PB5021,Pronghorn,"West Desert, Snake Valley",2024,2025,20,19.0,12,,,,4.9,61.1,,Pronghorn data.pdf,5,,,True,True,True
PB5024,Pronghorn,Southwest Desert,2024,2025,31,31.0,26,,,,2.8,83.9,,Pronghorn data.pdf,6,,,True,True,True
PB5025,Pronghorn,Beaver,2024,2025,42,42.0,40,,,,2.2,95.2,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5026,Pronghorn,"Book Cliffs, Bitter Creek",2024,2025,53,50.0,45,,,,1.6,91.1,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5027,Pronghorn,"Book Cliffs, South",2024,2025,31,30.0,29,,,,1.4,96.6,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5028,Pronghorn,"Box Elder, Promontory",2024,2025,16,15.0,9,,,,2.3,57.1,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5029,Pronghorn,"Box Elder, Puddle Valley",2024,2025,18,18.0,17,,,,1.8,94.1,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5030,Pronghorn,"Box Elder, Snowville",2024,2025,39,38.0,36,,,,2.2,94.7,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5031,Pronghorn,"Box Elder, West",2024,2025,40,40.0,32,,,,3.0,80.0,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5032,Pronghorn,Cache/Morgan-South Rich/Ogden,2024,2025,3,3.0,3,,,,6.3,100.0,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
PB5033,Pronghorn,"Fillmore, Oak Creek South",2024,2025,41,37.0,37,,,,2.0,100.0,,Pronghorn data.pdf,7,,,True,True,True
PB5034,Pronghorn,Kaiparowits,2024,2025,2,2.0,2,,,,1.0,100.0,,Pronghorn data.pdf,7,,,True,True,True
PB5035,Pronghorn,"La Sal, Potash/South Cisco",2024,2025,22,22.0,21,,,,1.8,95.5,,Pronghorn data.pdf,7,,,True,True,True
PB5037,Pronghorn,"Nine Mile, Anthro-Myton Bench",2024,2025,89,87.0,85,,,,1.8,97.5,,Pronghorn data.pdf,7,,,True,True,True
PB5038,Pronghorn,"Nine Mile, Range Creek",2024,2025,11,11.0,11,,,,1.6,100.0,,Pronghorn data.pdf,7,,,True,True,True
PB5039,Pronghorn,"North Slope, Summit",2024,2025,14,13.0,12,,,,2.9,92.3,,Pronghorn data.pdf,7,,,True,True,True
PB5040,Pronghorn,"North Slope, Three Corners/West Daggett",2024,2025,37,37.0,31,,,,2.4,83.3,,Pronghorn data.pdf,7,,,True,True,True
PB5041,Pronghorn,"Panguitch Lake/Zion, North",2024,2025,25,25.0,23,,,,2.4,91.7,,Pronghorn data.pdf,7,,,True,True,True
PB5042,Pronghorn,Pine Valley,2024,2025,24,24.0,20,,,,2.0,81.8,,Pronghorn data.pdf,7,,,True,True,True
PB5044,Pronghorn,"San Juan, Hatch Point",2024,2025,6,6.0,6,,,,1.2,100.0,,Pronghorn data.pdf,7,,,True,True,True
PB5045,Pronghorn,"San Rafael, Desert",2024,2025,6,6.0,4,,,,2.0,66.7,,Pronghorn data.pdf,7,,,True,True,True
PB5046,Pronghorn,"San Rafael, North",2024,2025,67,67.0,66,,,,1.8,98.5,,Pronghorn data.pdf,7,,,True,True,True
PB5047,Pronghorn,Diamond Mtn/Bonanza,2024,2025,59,57.0,57,,,,2.1,100.0,,Pronghorn data.pdf,7,,,True,True,True
PB5048,Pronghorn,Vernal,2024,2025,62,62.0,51,,,,2.3,82.0,,Pronghorn data.pdf,7,,,True,True,True
PB5049,Pronghorn,Southwest Desert,2024,2025,102,99.0,81,,,,2.9,81.4,,Pronghorn data.pdf,7,,,True,True,True
PB5050,Pronghorn,"West Desert, Riverbed",2024,2025,68,66.0,64,,,,1.7,96.8,,Pronghorn data.pdf,7,,,True,True,True
PB5051,Pronghorn,"West Desert, Rush Valley",2024,2025,34,34.0,29,,,,1.9,85.3,,Pronghorn data.pdf,7,,,True,True,True
PB5052,Pronghorn,"West Desert, Snake Valley",2024,2025,84,84.0,68,,,,2.5,80.5,,Pronghorn data.pdf,7,,,True,True,True
PB5053,Pronghorn,"Nine Mile, Range Creek",2024,2025,3,3.0,2,,,,6.0,50.0,,Pronghorn data.pdf,5,,,True,True,True
PB5054,Pronghorn,"Panguitch Lake/Zion, North",2024,2025,8,8.0,6,,,,6.4,71.4,,Pronghorn data.pdf,5,,,True,True,True
PB5055,Pronghorn,"San Rafael, Desert",2024,2025,1,1.0,1,,,,13.0,100.0,,Pronghorn data.pdf,5,,,True,True,True
PB5056,Pronghorn,"San Rafael, North",2024,2025,21,21.0,16,,,,3.0,76.2,,Pronghorn data.pdf,6,number harvest afield hunted rate (%),,True,True,True
PB5059,Pronghorn,"Nine Mile, Anthro-Myton Bench",2024,2025,29,29.0,26,,,,2.0,89.3,,Pronghorn data.pdf,6,number harvest afield hunted rate (%),,True,True,True
PB5060,Pronghorn,Diamond Mtn/Bonanza,2024,2025,18,18.0,17,,,,1.8,94.4,,Pronghorn data.pdf,6,number harvest afield hunted rate (%),,True,True,True
PB5061,Pronghorn,"Panguitch Lake/Zion, North",2024,2025,8,8.0,8,,,,2.5,100.0,,Pronghorn data.pdf,6,number harvest afield hunted rate (%),,True,True,True
PB5062,Pronghorn,Pine Valley,2024,2025,7,7.0,4,,,,3.7,57.1,,Pronghorn data.pdf,6,number harvest afield hunted rate (%),,True,True,True
PB5065,Pronghorn,"Fillmore, Oak Creek South",2024,2025,13,13.0,11,,,,2.8,84.6,,Pronghorn data.pdf,6,number harvest afield hunted rate (%),,True,True,True
PB5066,Pronghorn,"North Slope, Three Corners/West Daggett",2024,2025,12,11.0,9,,,,2.4,81.8,,Pronghorn data.pdf,6,number harvest afield hunted rate (%),,True,True,True
PB5072,Pronghorn,Vernal,2024,2025,20,20.0,13,,,,3.3,63.2,,Pronghorn data.pdf,6,,,True,True,True
PB5073,Pronghorn,"Cache, Rich",2024,2025,4,3.0,1,,,,2.7,33.3,,Pronghorn data.pdf,7,number harvest afield hunted rate (%),,True,True,True
