reported_hunt_year,model_target_year,source_file,source_page,section_title,row_label,metric_count,metric_raw,raw_line,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,6 Chalk Creek,4,12|0|12|—,6 Chalk Creek 12 0 12 —,12.0,0.0,12.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,5 East Canyon,4,9|0|9|—,5 East Canyon 9 0 9 —,9.0,0.0,9.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,15 Henry Mtns,4,0|0|0|—,15 Henry Mtns 0 0 0 —,0.0,0.0,0.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,7 Kamas,3,11|1|12,7 Kamas 11 1 12,11.0,1.0,12.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,4 Morgan-South Rich,4,11|1|12|—,4 Morgan-South Rich 11 1 12 —,11.0,1.0,12.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,3 Ogden,4,19|4|23|—,3 Ogden 19 4 23 —,19.0,4.0,23.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,30 Pine Valley,4,9|1|10|—,30 Pine Valley 9 1 10 —,9.0,1.0,10.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,29 Zion,4,11|1|12|—,29 Zion 11 1 12 —,11.0,1.0,12.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,21,harvest harvest harvest afield,Unknown,4,3|0|3|—,Unknown 3 0 3 —,3.0,0.0,3.0,,,,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),22 Beaver,6,11|4|15|54|50|30.0,22 Beaver 11 4 15 54 50 30.0,11.0,4.0,15.0,54.0,50.0,30.0,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),10 Book Cliffs,6,0|0|0|4|3|0.0,10 Book Cliffs 0 0 0 4 3 0.0,0.0,0.0,0.0,4.0,3.0,0.0,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),25C/26 Boulder/Kaiparowits,6,11|0|11|124|104|8.5,25C/26 Boulder/Kaiparowits 11 0 11 124 104 8.5,11.0,0.0,11.0,124.0,104.0,8.5,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),1 Box Elder,6,20|4|24|71|58|35.4,1 Box Elder 20 4 24 71 58 35.4,20.0,4.0,24.0,71.0,58.0,35.4,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),2 Cache,6,28|6|34|93|80|36.4,2 Cache 28 6 34 93 80 36.4,28.0,6.0,34.0,93.0,80.0,36.4,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),6 Chalk Creek,6,14|0|14|76|64|20.0,6 Chalk Creek 14 0 14 76 64 20.0,14.0,0.0,14.0,76.0,64.0,20.0,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),5 East Canyon,6,13|0|13|47|35|35.0,5 East Canyon 13 0 13 47 35 35.0,13.0,0.0,13.0,47.0,35.0,35.0,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),21 Fillmore,6,19|2|21|58|56|37.5,21 Fillmore 19 2 21 58 56 37.5,19.0,2.0,21.0,58.0,56.0,37.5,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,22,harvest harvest harvest afield (%),25AB Fishlake/Thousand Lakes,6,16|2|18|51|49|34.4,25AB Fishlake/Thousand Lakes 16 2 18 51 49 34.4,16.0,2.0,18.0,51.0,49.0,34.4,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),22 Beaver,6,18|5|23|55|49|46.9,22 Beaver 18 5 23 55 49 46.9,18.0,5.0,23.0,55.0,49.0,46.9,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),10 Book Cliffs,6,20|0|20|20|20|100.0,10 Book Cliffs 20 0 20 20 20 100.0,20.0,0.0,20.0,20.0,20.0,100.0,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),25C/26 Boulder/Kaiparowits,6,16|0|16|114|96|15.0,25C/26 Boulder/Kaiparowits 16 0 16 114 96 15.0,16.0,0.0,16.0,114.0,96.0,15.0,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),1 Box Elder,6,40|3|43|133|124|34.7,1 Box Elder 40 3 43 133 124 34.7,40.0,3.0,43.0,133.0,124.0,34.7,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),2 Cache,6,14|2|16|33|33|47.1,2 Cache 14 2 16 33 33 47.1,14.0,2.0,16.0,33.0,33.0,47.1,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),6 Chalk Creek,6,64|4|68|123|109|59.5,6 Chalk Creek 64 4 68 123 109 59.5,64.0,4.0,68.0,123.0,109.0,59.5,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),9C Diamond Mtn,6,11|1|12|48|41|30.4,9C Diamond Mtn 11 1 12 48 41 30.4,11.0,1.0,12.0,48.0,41.0,30.4,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),5 East Canyon,6,8|0|8|25|23|33.3,5 East Canyon 8 0 8 25 23 33.3,8.0,0.0,8.0,25.0,23.0,33.3,,,,,,,,,
2024,2025,2024 ELK BY UNIT 2024.pdf,23,harvest harvest harvest afield (%),21 Fillmore,6,43|2|45|112|98|45.9,21 Fillmore 43 2 45 112 98 45.9,43.0,2.0,45.0,112.0,98.0,45.9,,,,,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",22 Beaver,10,149|178|134|182|146|77|112|130|158|172,22 Beaver 149 178 134 182 146 77 112 130 158 172,149.0,178.0,134.0,182.0,146.0,77.0,112.0,130.0,158.0,172.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",10 Book Cliffs,10,312|412|385|305|261|194|207|157|215|215,10 Book Cliffs 312 412 385 305 261 194 207 157 215 215,312.0,412.0,385.0,305.0,261.0,194.0,207.0,157.0,215.0,215.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",25C/26 Boulder/Kaiparowits,10,142|133|116|74|114|95|158|142|148|172,25C/26 Boulder/Kaiparowits 142 133 116 74 114 95 158 142 148 172,142.0,133.0,116.0,74.0,114.0,95.0,158.0,142.0,148.0,172.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",1 Box Elder,10,68|96|79|93|120|94|138|104|81|122,1 Box Elder 68 96 79 93 120 94 138 104 81 122,68.0,96.0,79.0,93.0,120.0,94.0,138.0,104.0,81.0,122.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",2 Cache,10,309|284|263|285|254|237|253|241|226|171,2 Cache 309 284 263 285 254 237 253 241 226 171,309.0,284.0,263.0,285.0,254.0,237.0,253.0,241.0,226.0,171.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",6 Chalk Creek,10,320|344|312|331|307|342|343|437|338|342,6 Chalk Creek 320 344 312 331 307 342 343 437 338 342,320.0,344.0,312.0,331.0,307.0,342.0,343.0,437.0,338.0,342.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",9C Diamond Mtn,10,65|69|76|64|71|67|73|88|128|108,9C Diamond Mtn 65 69 76 64 71 67 73 88 128 108,65.0,69.0,76.0,64.0,71.0,67.0,73.0,88.0,128.0,108.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,1,"Total bull elk harvest by management unit, Utah 2015–2024.",5 East Canyon,10,219|279|184|191|183|182|186|198|132|185,5 East Canyon 219 279 184 191 183 182 186 198 132 185,219.0,279.0,184.0,191.0,183.0,182.0,186.0,198.0,132.0,185.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",27 Paunsaugunt,10,62|53|74|49|66|48|62|43|56|56,27 Paunsaugunt 62 53 74 49 66 48 62 43 56 56,62.0,53.0,74.0,49.0,66.0,48.0,62.0,43.0,56.0,56.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",30 Pine Valley,10,20|16|33|61|20|4|21|31|12|22,30 Pine Valley 20 16 33 61 20 4 21 31 12 22,20.0,16.0,33.0,61.0,20.0,4.0,21.0,31.0,12.0,22.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",14 San Juan,10,88|86|115|98|100|135|137|150|119|131,14 San Juan 88 86 115 98 100 135 137 150 119 131,88.0,86.0,115.0,98.0,100.0,135.0,137.0,150.0,119.0,131.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",12 San Rafael,10,0|4|0|0|20|12|9|11|12|5,12 San Rafael 0 4 0 0 20 12 9 11 12 5,0.0,4.0,0.0,0.0,20.0,12.0,9.0,11.0,12.0,5.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",20 Southwest Desert,10,260|162|167|195|142|150|167|125|198|187,20 Southwest Desert 260 162 167 195 142 150 167 125 198 187,260.0,162.0,167.0,195.0,142.0,150.0,167.0,125.0,198.0,187.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",9BD Vernal/Bonanza,10,557|522|470|465|369|424|467|519|389|397,9BD Vernal/Bonanza 557 522 470 465 369 424 467 519 389 397,557.0,522.0,470.0,465.0,369.0,424.0,467.0,519.0,389.0,397.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",17 Wasatch Mtns,10,944|800|721|897|807|853|858|869|826|833,17 Wasatch Mtns 944 800 721 897 807 853 858 869 826 833,944.0,800.0,721.0,897.0,807.0,853.0,858.0,869.0,826.0,833.0,,,,,
2024,2025,2024 ELK BY UNIT HISTORICAL 2015–2024.pdf,2,"Total bull elk harvest by management unit, Utah 2015–2024 (continued).",19 West Desert,10,102|73|84|80|97|73|58|76|109|114,19 West Desert 102 73 84 80 97 73 58 76 109 114,102.0,73.0,84.0,80.0,97.0,73.0,58.0,76.0,109.0,114.0,,,,,
2024,2025,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,1,"General-season extended archery elk harvest by management unit, Utah 2024.",1 Box Elder,6,0|0|0|0|32|0.0,1 Box Elder 0 0 0 0 32 0.0,0.0,0.0,0.0,0.0,32.0,0.0,,,,,,,,,
2024,2025,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,1,"General-season extended archery elk harvest by management unit, Utah 2024.",2 Cache,6,4|0|0|4|57|7.0,2 Cache 4 0 0 4 57 7.0,4.0,0.0,0.0,4.0,57.0,7.0,,,,,,,,,
2024,2025,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,1,"General-season extended archery elk harvest by management unit, Utah 2024.",5 East Canyon,6,5|1|1|7|595|1.2,5 East Canyon 5 1 1 7 595 1.2,5.0,1.0,1.0,7.0,595.0,1.2,,,,,,,,,
2024,2025,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,1,"General-season extended archery elk harvest by management unit, Utah 2024.",9B Vernal/Bonanza,6,11|2|0|13|177|7.3,9B Vernal/Bonanza 11 2 0 13 177 7.3,11.0,2.0,0.0,13.0,177.0,7.3,,,,,,,,,
2024,2025,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,1,"General-season extended archery elk harvest by management unit, Utah 2024.",17 Wasatch Mtns,6,10|2|0|12|817|1.5,17 Wasatch Mtns 10 2 0 12 817 1.5,10.0,2.0,0.0,12.0,817.0,1.5,,,,,,,,,
2024,2025,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,1,"General-season extended archery elk harvest by management unit, Utah 2024.",9A Yellowstone,6,3|2|0|5|116|4.3,9A Yellowstone 3 2 0 5 116 4.3,3.0,2.0,0.0,5.0,116.0,4.3,,,,,,,,,
2024,2025,2024 ELK GENERAL EXTENDED ARCHERY HARVEST.pdf,1,"General-season extended archery elk harvest by management unit, Utah 2024.",Unknown,6,0|0|0|0|116|0.0,Unknown 0 0 0 0 116 0.0,0.0,0.0,0.0,0.0,116.0,0.0,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",22 Beaver,4,20|348|4.0|5.7,22 Beaver 20 348 4.0 5.7,20.0,348.0,4.0,5.7,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",10 Book Cliffs,4,87|454|4.8|19.2,10 Book Cliffs 87 454 4.8 19.2,87.0,454.0,4.8,19.2,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",25C/26 Boulder/Kaiparowits,4,19|279|4.2|6.8,25C/26 Boulder/Kaiparowits 19 279 4.2 6.8,19.0,279.0,4.2,6.8,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",1 Box Elder,4,1|22|4.6|4.5,1 Box Elder 1 22 4.6 4.5,1.0,22.0,4.6,4.5,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",2 Cache,4,20|553|4.8|3.6,2 Cache 20 553 4.8 3.6,20.0,553.0,4.8,3.6,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",9C Diamond Mtn,4,3|68|4.2|4.4,9C Diamond Mtn 3 68 4.2 4.4,3.0,68.0,4.2,4.4,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",21 Fillmore,4,38|367|4.2|10.4,21 Fillmore 38 367 4.2 10.4,38.0,367.0,4.2,10.4,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,1,"General-season any legal weapon spike-bull elk harvest by management unit, Utah 2024.",25AB Fishlake/Thousand Lakes,4,102|1057|4.7|9.6,25AB Fishlake/Thousand Lakes 102 1057 4.7 9.6,102.0,1057.0,4.7,9.6,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",22 Beaver,4,17|227|3.0|7.5,22 Beaver 17 227 3.0 7.5,17.0,227.0,3.0,7.5,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",10 Book Cliffs,4,2|18|3.1|11.1,10 Book Cliffs 2 18 3.1 11.1,2.0,18.0,3.1,11.1,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",1 Box Elder,4,41|207|2.8|19.8,1 Box Elder 41 207 2.8 19.8,41.0,207.0,2.8,19.8,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",2 Cache,4,13|245|2.8|5.3,2 Cache 13 245 2.8 5.3,13.0,245.0,2.8,5.3,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",6 Chalk Creek,4,40|362|2.9|11.0,6 Chalk Creek 40 362 2.9 11.0,40.0,362.0,2.9,11.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",5 East Canyon,4,57|354|2.8|16.1,5 East Canyon 57 354 2.8 16.1,57.0,354.0,2.8,16.1,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",21 Fillmore,4,14|240|3.1|5.8,21 Fillmore 14 240 3.1 5.8,14.0,240.0,3.1,5.8,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,2,"General-season early any legal weapon any-bull elk harvest by management unit, Utah 2024.",15 Henry Mtns,4,0|25|3.2|0.0,15 Henry Mtns 0 25 3.2 0.0,0.0,25.0,3.2,0.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",22 Beaver,4,1|85|3.1|1.2,22 Beaver 1 85 3.1 1.2,1.0,85.0,3.1,1.2,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",10 Book Cliffs,4,0|18|1.8|0.0,10 Book Cliffs 0 18 1.8 0.0,0.0,18.0,1.8,0.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",1 Box Elder,4,5|77|2.8|6.5,1 Box Elder 5 77 2.8 6.5,5.0,77.0,2.8,6.5,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",2 Cache,4,6|118|2.8|5.1,2 Cache 6 118 2.8 5.1,6.0,118.0,2.8,5.1,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",6 Chalk Creek,4,14|128|2.9|10.9,6 Chalk Creek 14 128 2.9 10.9,14.0,128.0,2.9,10.9,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",5 East Canyon,4,27|160|2.7|16.9,5 East Canyon 27 160 2.7 16.9,27.0,160.0,2.7,16.9,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",21 Fillmore,4,4|68|2.5|5.9,21 Fillmore 4 68 2.5 5.9,4.0,68.0,2.5,5.9,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,3,"General-season late any legal weapon any-bull elk harvest by management unit, Utah 2024.",15 Henry Mtns,4,3|16|3.2|18.8,15 Henry Mtns 3 16 3.2 18.8,3.0,16.0,3.2,18.8,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",22 Beaver,4,2|25|5.4|8.0,22 Beaver 2 25 5.4 8.0,2.0,25.0,5.4,8.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",10 Book Cliffs,4,3|19|5.4|15.8,10 Book Cliffs 3 19 5.4 15.8,3.0,19.0,5.4,15.8,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",25C/26 Boulder/Kaiparowits,4,2|17|3.7|11.8,25C/26 Boulder/Kaiparowits 2 17 3.7 11.8,2.0,17.0,3.7,11.8,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",1 Box Elder,4,0|1|3.0|0.0,1 Box Elder 0 1 3.0 0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",2 Cache,4,2|66|4.7|3.0,2 Cache 2 66 4.7 3.0,2.0,66.0,4.7,3.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",9C Diamond Mtn,4,0|1|4.0|0.0,9C Diamond Mtn 0 1 4.0 0.0,0.0,1.0,4.0,0.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",21 Fillmore,4,0|12|3.5|0.0,21 Fillmore 0 12 3.5 0.0,0.0,12.0,3.5,0.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,4,"General-season muzzleloader spike-bull elk harvest by management unit, Utah 2024.",25AB Fishlake/Thousand Lakes,4,36|183|4.2|19.7,25AB Fishlake/Thousand Lakes 36 183 4.2 19.7,36.0,183.0,4.2,19.7,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",22 Beaver,4,1|19|3.6|5.3,22 Beaver 1 19 3.6 5.3,1.0,19.0,3.6,5.3,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",10 Book Cliffs,4,2|8|3.3|25.0,10 Book Cliffs 2 8 3.3 25.0,2.0,8.0,3.3,25.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",1 Box Elder,4,3|43|3.0|7.0,1 Box Elder 3 43 3.0 7.0,3.0,43.0,3.0,7.0,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",2 Cache,4,6|65|2.9|9.2,2 Cache 6 65 2.9 9.2,6.0,65.0,2.9,9.2,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",6 Chalk Creek,4,15|81|4.4|18.5,6 Chalk Creek 15 81 4.4 18.5,15.0,81.0,4.4,18.5,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",5 East Canyon,4,16|91|3.4|17.6,5 East Canyon 16 91 3.4 17.6,16.0,91.0,3.4,17.6,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",21 Fillmore,4,5|27|3.2|18.5,21 Fillmore 5 27 3.2 18.5,5.0,27.0,3.2,18.5,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,5,"General-season muzzleloader any-bull elk harvest by management unit, Utah 2024.",15 Henry Mtns,4,—|0|—|—,15 Henry Mtns — 0 — —,,0.0,,,,,,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),22 Beaver,7,28|3|0|31|355|8.9|8.7,22 Beaver 28 3 0 31 355 8.9 8.7,28.0,3.0,0.0,31.0,355.0,8.9,8.7,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),10 Book Cliffs,7,34|0|0|34|219|13.5|15.5,10 Book Cliffs 34 0 0 34 219 13.5 15.5,34.0,0.0,0.0,34.0,219.0,13.5,15.5,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),25C/26 Boulder/Kaiparowits,7,33|4|0|37|259|13.7|14.2,25C/26 Boulder/Kaiparowits 33 4 0 37 259 13.7 14.2,33.0,4.0,0.0,37.0,259.0,13.7,14.2,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),1 Box Elder,7,0|0|0|0|19|5.8|0.0,1 Box Elder 0 0 0 0 19 5.8 0.0,0.0,0.0,0.0,0.0,19.0,5.8,0.0,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),2 Cache,7,19|4|1|24|452|14.7|5.4,2 Cache 19 4 1 24 452 14.7 5.4,19.0,4.0,1.0,24.0,452.0,14.7,5.4,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),6 Chalk Creek,7,1|0|0|1|14|4.5|7.7,6 Chalk Creek 1 0 0 1 14 4.5 7.7,1.0,0.0,0.0,1.0,14.0,4.5,7.7,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),9C Diamond Mtn,7,7|0|0|7|63|12.8|10.5,9C Diamond Mtn 7 0 0 7 63 12.8 10.5,7.0,0.0,0.0,7.0,63.0,12.8,10.5,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),5 East Canyon,7,0|0|0|0|16|4.0|0.0,5 East Canyon 0 0 0 0 16 4.0 0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,,,,,,,,
2024,2025,2024 ELK GENERAL SEASON.pdf,6,harvest harvest harvest harvest afield hunted rate (%),21 Fillmore,7,12|0|0|12|212|7.5|6.1,21 Fillmore 12 0 0 12 212 7.5 6.1,12.0,0.0,0.0,12.0,212.0,7.5,6.1,,,,,,,,
2024,2025,2024 ELK LIMITED ANTLERLESS.pdf,8,harvest harvest harvest afield,6 Chalk Creek,4,12|0|12|—,6 Chalk Creek 12 0 12 —,12.0,0.0,12.0,,,,,,,,,,,,
2024,2025,2024 ELK LIMITED ANTLERLESS.pdf,8,harvest harvest harvest afield,5 East Canyon,4,9|0|9|—,5 East Canyon 9 0 9 —,9.0,0.0,9.0,,,,,,,,,,,,
2024,2025,2024 ELK LIMITED ANTLERLESS.pdf,8,harvest harvest harvest afield,15 Henry Mtns,4,0|0|0|—,15 Henry Mtns 0 0 0 —,0.0,0.0,0.0,,,,,,,,,,,,
