file,line,hunt_code,action,old_total,new_total,reason
processed_data/point_ladder_view.csv,55254,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55255,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55256,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55257,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55258,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55259,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55260,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55261,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55262,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55263,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55264,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55265,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55266,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55267,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55268,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55269,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55270,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55271,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55272,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55273,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55274,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55275,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55276,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55277,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55278,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55279,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55280,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55281,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55282,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55283,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55284,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55285,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55286,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55287,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55288,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,55289,GO1000,UPDATE_TOTAL,,1,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57072,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57073,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57074,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57075,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57076,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57077,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57078,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57079,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57080,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57081,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57082,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57083,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57084,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57085,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57086,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57087,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57088,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57089,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57090,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57091,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57092,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57093,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57094,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57095,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57096,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57097,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57098,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57099,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57100,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57101,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57102,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57103,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57104,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57105,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57106,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57107,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57108,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57109,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57110,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57111,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57112,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57113,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57114,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57115,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57116,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57117,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57118,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57119,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57120,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57121,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57122,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57123,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57124,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57125,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57126,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57127,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57128,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57129,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57130,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57131,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57132,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57133,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57134,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57135,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57136,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57137,LO0015,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57732,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57733,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57734,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57735,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57736,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57737,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57738,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57739,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57740,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57741,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57742,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57743,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57744,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57745,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57746,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57747,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57748,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57749,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57750,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57751,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57752,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57753,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57754,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57755,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57756,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57757,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57758,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57759,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57760,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57761,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57762,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57763,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57764,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57765,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57766,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57767,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57768,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57769,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57770,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57771,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57772,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57773,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57774,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57775,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57776,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57777,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57778,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57779,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57780,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57781,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57782,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57783,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57784,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57785,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57786,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57787,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57788,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57789,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57790,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57791,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57792,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57793,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57794,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57795,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57796,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57797,LO1531,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57864,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57865,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57866,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57867,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57868,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57869,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57870,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57871,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57872,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57873,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57874,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57875,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57876,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57877,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57878,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57879,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57880,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57881,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57882,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57883,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57884,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57885,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57886,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57887,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57888,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57889,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57890,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57891,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57892,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57893,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57894,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57895,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57896,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57897,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57898,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57899,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57900,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57901,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57902,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57903,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57904,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57905,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57906,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57907,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57908,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57909,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57910,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57911,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57912,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57913,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57914,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57915,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57916,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57917,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57918,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57919,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57920,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57921,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57922,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57923,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57924,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57925,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57926,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57927,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57928,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57929,LO1534,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57930,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57931,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57932,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57933,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57934,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57935,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57936,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57937,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57938,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57939,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57940,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57941,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57942,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57943,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57944,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57945,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57946,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57947,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57948,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57949,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57950,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57951,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57952,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57953,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57954,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57955,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57956,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57957,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57958,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57959,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57960,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57961,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57962,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,57963,LO1536,UPDATE_TOTAL,,2,db-empty total patched from candidate list
