reported_hunt_year,model_target_year,source_file,source_sha256,source_kind,source_page,source_section,hunt_code,species,unit_or_prefix,hunt_name,metric_tokens,metrics_json,raw_line,harvest_total,permits,hunters_afield,average_days,percent_success,harvest_male_or_buck_or_bull_or_ram,harvest_female_or_cow_or_doe,harvest_young,parse_confidence,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1038,Antlerless Elk,13A,"La Sal, La Sal Mtns",72|5|77|267|227|5.2|34.1,"[72, 5, 77, 267, 227, 5.2, 34.1]","13A EA1038 La Sal, La Sal Mtns 72 5 77 267 227 5.2 34.1",77.0,267,227.0,5.2,34.1,72.0,72.0,5.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1039,Antlerless Elk,13A,"La Sal, La Sal Mtns",86|3|89|247|212|7.6|42.1,"[86, 3, 89, 247, 212, 7.6, 42.1]","13A EA1039 La Sal, La Sal Mtns 86 3 89 247 212 7.6 42.1",89.0,247,212.0,7.6,42.1,86.0,86.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1237,Antlerless Elk,13A,"La Sal, La Sal Mtns, North",11|1|12|98|80|6.3|15.6,"[11, 1, 12, 98, 80, 6.3, 15.6]","13A EA1237 La Sal, La Sal Mtns, North 11 1 12 98 80 6.3 15.6",12.0,98,80.0,6.3,15.6,11.0,11.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1040,Antlerless Elk,23,"Monroe, Koosharem Valley",2|0|2|9|9|5.5|25.0,"[2, 0, 2, 9, 9, 5.5, 25.0]","23 EA1040 Monroe, Koosharem Valley 2 0 2 9 9 5.5 25.0",2.0,9,9.0,5.5,25.0,2.0,2.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1238,Antlerless Elk,23,"Monroe, Rock Springs",6|0|6|19|19|5.7|30.0,"[6, 0, 6, 19, 19, 5.7, 30.0]","23 EA1238 Monroe, Rock Springs 6 0 6 19 19 5.7 30.0",6.0,19,19.0,5.7,30.0,6.0,6.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1228,Antlerless Elk,4,Morgan-South Rich,14|2|16|100|82|4.2|19.5,"[14, 2, 16, 100, 82, 4.2, 19.5]",4 EA1228 Morgan-South Rich 14 2 16 100 82 4.2 19.5,16.0,100,82.0,4.2,19.5,14.0,14.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1229,Antlerless Elk,4,Morgan-South Rich,48|6|54|99|86|3.1|63.5,"[48, 6, 54, 99, 86, 3.1, 63.5]",4 EA1229 Morgan-South Rich 48 6 54 99 86 3.1 63.5,54.0,99,86.0,3.1,63.5,48.0,48.0,6.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1044,Antlerless Elk,4,"Morgan-South Rich, South Rich",12|0|12|48|36|4.7|35.0,"[12, 0, 12, 48, 36, 4.7, 35.0]","4 EA1044 Morgan-South Rich, South Rich 12 0 12 48 36 4.7 35.0",12.0,48,36.0,4.7,35.0,12.0,12.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1049,Antlerless Elk,24,"Mt Dutton, Deep Creek",6|0|6|24|24|3.9|25.0,"[6, 0, 6, 24, 24, 3.9, 25.0]","24 EA1049 Mt Dutton, Deep Creek 6 0 6 24 24 3.9 25.0",6.0,24,24.0,3.9,25.0,6.0,6.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1186,Antlerless Elk,24/25,Mt Dutton/Plateau,18|4|22|28|27|2.9|81.0,"[18, 4, 22, 28, 27, 2.9, 81.0]",24/25 EA1186 Mt Dutton/Plateau 18 4 22 28 27 2.9 81.0,22.0,28,27.0,2.9,81.0,18.0,18.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1052,Antlerless Elk,11A,"Nine Mile, Avintaquin-West Anthro",93|5|98|263|229|3.7|42.7,"[93, 5, 98, 263, 229, 3.7, 42.7]","11A EA1052 Nine Mile, Avintaquin-West Anthro 93 5 98 263 229 3.7 42.7",98.0,263,229.0,3.7,42.7,93.0,93.0,5.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1239,Antlerless Elk,11B,"Nine Mile, Range Creek",4|0|4|40|25|6.2|14.3,"[4, 0, 4, 40, 25, 6.2, 14.3]","11B EA1239 Nine Mile, Range Creek 4 0 4 40 25 6.2 14.3",4.0,40,25.0,6.2,14.3,4.0,4.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1240,Antlerless Elk,11B,"Nine Mile, Range Creek",27|3|30|44|42|5.1|72.0,"[27, 3, 30, 44, 42, 5.1, 72.0]","11B EA1240 Nine Mile, Range Creek 27 3 30 44 42 5.1 72.0",30.0,44,42.0,5.1,72.0,27.0,27.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1054,Antlerless Elk,11A,"Nine Mile, West Anthro",57|3|60|270|232|4.5|25.9,"[57, 3, 60, 270, 232, 4.5, 25.9]","11A EA1054 Nine Mile, West Anthro 57 3 60 270 232 4.5 25.9",60.0,270,232.0,4.5,25.9,57.0,57.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1055,Antlerless Elk,8AB,"North Slope, Greendale",0|0|0|5|3|4.5|0.0,"[0, 0, 0, 5, 3, 4.5, 0.0]","8AB EA1055 North Slope, Greendale 0 0 0 5 3 4.5 0.0",0.0,5,3.0,4.5,0.0,0.0,0.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1056,Antlerless Elk,8AB,"North Slope, Greendale",1|0|1|5|5|4.6|20.0,"[1, 0, 1, 5, 5, 4.6, 20.0]","8AB EA1056 North Slope, Greendale 1 0 1 5 5 4.6 20.0",1.0,5,5.0,4.6,20.0,1.0,1.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1058,Antlerless Elk,8AB,"North Slope, Henrys Fork-Burnt Fork",20|3|23|49|45|5.4|51.6,"[20, 3, 23, 49, 45, 5.4, 51.6]","8AB EA1058 North Slope, Henrys Fork-Burnt Fork 20 3 23 49 45 5.4 51.6",23.0,49,45.0,5.4,51.6,20.0,20.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1196,Antlerless Elk,8AB,"North Slope, Summit",8|0|8|49|46|6.8|17.1,"[8, 0, 8, 49, 46, 6.8, 17.1]","8AB EA1196 North Slope, Summit 8 0 8 49 46 6.8 17.1",8.0,49,46.0,6.8,17.1,8.0,8.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1060,Antlerless Elk,8AB,"North Slope, West Daggett",2|0|2|11|10|4.6|20.0,"[2, 0, 2, 11, 10, 4.6, 20.0]","8AB EA1060 North Slope, West Daggett 2 0 2 11 10 4.6 20.0",2.0,11,10.0,4.6,20.0,2.0,2.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1061,Antlerless Elk,8AB,"North Slope, West Daggett",8|0|8|21|17|4.9|45.5,"[8, 0, 8, 21, 17, 4.9, 45.5]","8AB EA1061 North Slope, West Daggett 8 0 8 21 17 4.9 45.5",8.0,21,17.0,4.9,45.5,8.0,8.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1063,Antlerless Elk,3,Ogden,7|0|7|18|18|4.8|37.5,"[7, 0, 7, 18, 18, 4.8, 37.5]",3 EA1063 Ogden 7 0 7 18 18 4.8 37.5,7.0,18,18.0,4.8,37.5,7.0,7.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1064,Antlerless Elk,3,Ogden,6|0|6|20|15|3.8|40.0,"[6, 0, 6, 20, 15, 3.8, 40.0]",3 EA1064 Ogden 6 0 6 20 15 3.8 40.0,6.0,20,15.0,3.8,40.0,6.0,6.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1066,Antlerless Elk,28,Panguitch Lake,13|1|14|79|76|4.0|18.8,"[13, 1, 14, 79, 76, 4.0, 18.8]",28 EA1066 Panguitch Lake 13 1 14 79 76 4.0 18.8,14.0,79,76.0,4.0,18.8,13.0,13.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1067,Antlerless Elk,28,Panguitch Lake,19|2|21|79|74|4.0|27.9,"[19, 2, 21, 79, 74, 4.0, 27.9]",28 EA1067 Panguitch Lake 19 2 21 79 74 4.0 27.9,21.0,79,74.0,4.0,27.9,19.0,19.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1068,Antlerless Elk,28,Panguitch Lake,25|2|27|99|82|3.6|32.7,"[25, 2, 27, 99, 82, 3.6, 32.7]",28 EA1068 Panguitch Lake 25 2 27 99 82 3.6 32.7,27.0,99,82.0,3.6,32.7,25.0,25.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1069,Antlerless Elk,28,Panguitch Lake,12|3|15|75|66|3.8|23.3,"[12, 3, 15, 75, 66, 3.8, 23.3]",28 EA1069 Panguitch Lake 12 3 15 75 66 3.8 23.3,15.0,75,66.0,3.8,23.3,12.0,12.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1241,Antlerless Elk,28,Panguitch Lake,6|2|8|74|72|4.8|11.1,"[6, 2, 8, 74, 72, 4.8, 11.1]",28 EA1241 Panguitch Lake 6 2 8 74 72 4.8 11.1,8.0,74,72.0,4.8,11.1,6.0,6.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1073,Antlerless Elk,27,Paunsaugunt,4|0|4|49|42|4.5|8.7,"[4, 0, 4, 49, 42, 4.5, 8.7]",27 EA1073 Paunsaugunt 4 0 4 49 42 4.5 8.7,4.0,49,42.0,4.5,8.7,4.0,4.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1187,Antlerless Elk,27,"Paunsaugunt, Hatch Bench",2|0|2|25|23|4.1|10.0,"[2, 0, 2, 25, 23, 4.1, 10.0]","27 EA1187 Paunsaugunt, Hatch Bench 2 0 2 25 23 4.1 10.0",2.0,25,23.0,4.1,10.0,2.0,2.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1074,Antlerless Elk,30,Pine Valley,3|0|3|19|19|11.1|15.4,"[3, 0, 3, 19, 19, 11.1, 15.4]",30 EA1074 Pine Valley 3 0 3 19 19 11.1 15.4,3.0,19,19.0,11.1,15.4,3.0,3.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1075,Antlerless Elk,25C/26,"Plateau, Boulder East",4|0|4|9|9|3.4|40.0,"[4, 0, 4, 9, 9, 3.4, 40.0]","25C/26 EA1075 Plateau, Boulder East 4 0 4 9 9 3.4 40.0",4.0,9,9.0,3.4,40.0,4.0,4.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1076,Antlerless Elk,25C/26,"Plateau, Boulder West",1|0|1|10|9|5.3|14.3,"[1, 0, 1, 10, 9, 5.3, 14.3]","25C/26 EA1076 Plateau, Boulder West 1 0 1 10 9 5.3 14.3",1.0,10,9.0,5.3,14.3,1.0,1.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1077,Antlerless Elk,25C/26,"Plateau, Boulder-Circle Cliffs",12|1|13|20|18|12.0|72.7,"[12, 1, 13, 20, 18, 12.0, 72.7]","25C/26 EA1077 Plateau, Boulder-Circle Cliffs 12 1 13 20 18 12.0 72.7",13.0,20,18.0,12.0,72.7,12.0,12.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1078,Antlerless Elk,25AB,"Plateau, Fishlake/Thousand Lakes",70|8|78|263|248|5.2|31.6,"[70, 8, 78, 263, 248, 5.2, 31.6]","25AB EA1078 Plateau, Fishlake/Thousand Lakes 70 8 78 263 248 5.2 31.6",78.0,263,248.0,5.2,31.6,70.0,70.0,8.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1079,Antlerless Elk,25AB,"Plateau, Fishlake/Thousand Lakes East",48|4|52|83|77|3.8|67.9,"[48, 4, 52, 83, 77, 3.8, 67.9]","25AB EA1079 Plateau, Fishlake/Thousand Lakes East 48 4 52 83 77 3.8 67.9",52.0,83,77.0,3.8,67.9,48.0,48.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1080,Antlerless Elk,25AB,"Plateau, Fishlake/Thousand Lakes West",40|4|44|83|77|4.7|57.1,"[40, 4, 44, 83, 77, 4.7, 57.1]","25AB EA1080 Plateau, Fishlake/Thousand Lakes West 40 4 44 83 77 4.7 57.1",44.0,83,77.0,4.7,57.1,40.0,40.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1081,Antlerless Elk,14,San Juan,35|4|39|129|116|4.5|34.0,"[35, 4, 39, 129, 116, 4.5, 34.0]",14 EA1081 San Juan 35 4 39 129 116 4.5 34.0,39.0,129,116.0,4.5,34.0,35.0,35.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1082,Antlerless Elk,14,San Juan,76|2|78|138|129|5.5|60.0,"[76, 2, 78, 138, 129, 5.5, 60.0]",14 EA1082 San Juan 76 2 78 138 129 5.5 60.0,78.0,138,129.0,5.5,60.0,76.0,76.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1084,Antlerless Elk,12,"San Rafael, North",0|0|0|5|5|7.0|0.0,"[0, 0, 0, 5, 5, 7.0, 0.0]","12 EA1084 San Rafael, North 0 0 0 5 5 7.0 0.0",0.0,5,5.0,7.0,0.0,0.0,0.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1085,Antlerless Elk,9BD,"South Slope, Bonanza/Vernal",13|6|19|100|79|8.6|23.7,"[13, 6, 19, 100, 79, 8.6, 23.7]","9BD EA1085 South Slope, Bonanza/Vernal 13 6 19 100 79 8.6 23.7",19.0,100,79.0,8.6,23.7,13.0,13.0,6.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,93,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1087,Antlerless Elk,9BD,"South Slope, Bonanza/Vernal",32|4|36|111|102|6.0|35.2,"[32, 4, 36, 111, 102, 6.0, 35.2]","9BD EA1087 South Slope, Bonanza/Vernal 32 4 36 111 102 6.0 35.2",36.0,111,102.0,6.0,35.2,32.0,32.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1242,Antlerless Elk,9BD,"South Slope, Buckskin Hills-Jensen",43|4|47|113|93|4.6|50.0,"[43, 4, 47, 113, 93, 4.6, 50.0]","9BD EA1242 South Slope, Buckskin Hills-Jensen 43 4 47 113 93 4.6 50.0",47.0,113,93.0,4.6,50.0,43.0,43.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1243,Antlerless Elk,9BD,"South Slope, Buckskin Hills-Jensen",38|6|44|104|93|3.9|47.1,"[38, 6, 44, 104, 93, 3.9, 47.1]","9BD EA1243 South Slope, Buckskin Hills-Jensen 38 6 44 104 93 3.9 47.1",44.0,104,93.0,3.9,47.1,38.0,38.0,6.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
