reported_hunt_year,model_target_year,source_file,source_sha256,source_kind,source_page,source_section,hunt_code,species,unit_or_prefix,hunt_name,metric_tokens,metrics_json,raw_line,harvest_total,permits,hunters_afield,average_days,percent_success,harvest_male_or_buck_or_bull_or_ram,harvest_female_or_cow_or_doe,harvest_young,parse_confidence,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report,14,"Black bear multi-season* limited-entry harvest, by hunt, Utah 2021.",BR7316,Black Bear,,"Wasatch Mtns, West-Central",11|4|1|5|45,"[11, 4, 1, 5, 45]","BR7316 Wasatch Mtns, West-Central 11 4 1 5 45",5.0,11,1.0,5.0,45.0,4.0,1.0,,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Beaver,29|8|6|14|48|43|29,"[29, 8, 6, 14, 48, 43, 29]",Beaver 29 8 6 14 48 43 29,43.0,6,,,29.0,14.0,48.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Book Cliffs, Bitter Creek/South",83|15|7|22|27|32|43,"[83, 15, 7, 22, 27, 32, 43]","Book Cliffs, Bitter Creek/South 83 15 7 22 27 32 43",32.0,7,,,43.0,22.0,27.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Book Cliffs, Little Creek Roadless",23|3|4|7|30|57|14,"[23, 3, 4, 7, 30, 57, 14]","Book Cliffs, Little Creek Roadless 23 3 4 7 30 57 14",57.0,4,,,14.0,7.0,30.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Cache/Ogden,9|1|0|1|11|0|100,"[9, 1, 0, 1, 11, 0, 100]",Cache/Ogden 9 1 0 1 11 0 100,0.0,0,,,100.0,1.0,11.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Central Mtns, Manti-North",77|15|8|23|30|35|24,"[77, 15, 8, 23, 30, 35, 24]","Central Mtns, Manti-North 77 15 8 23 30 35 24",35.0,8,,,24.0,23.0,30.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Central Mtns, Manti-South/San Rafael, North",78|24|15|39|50|38|26,"[78, 24, 15, 39, 50, 38, 26]","Central Mtns, Manti-South/San Rafael, North 78 24 15 39 50 38 26",38.0,15,,,26.0,39.0,50.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Central Mtns, Nebo",53|10|7|17|32|41|24,"[53, 10, 7, 17, 32, 41, 24]","Central Mtns, Nebo 53 10 7 17 32 41 24",41.0,7,,,24.0,17.0,32.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Chalk Creek/East Canyon/Morgan-South Rich,19|5|3|8|42|38|38,"[19, 5, 3, 8, 42, 38, 38]",Chalk Creek/East Canyon/Morgan-South Rich 19 5 3 8 42 38 38,38.0,3,,,38.0,8.0,42.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Fillmore, Pahvant",2|0|0|0|0|—|—,"[2, 0, 0, 0, 0, null, null]","Fillmore, Pahvant 2 0 0 0 0 — —",,0,,,,0.0,0.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Kamas/North Slope, Summit",30|2|9|11|37|82|0,"[30, 2, 9, 11, 37, 82, 0]","Kamas/North Slope, Summit 30 2 9 11 37 82 0",82.0,9,,,0.0,11.0,37.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,La Sal,167|29|26|55|33|47|43,"[167, 29, 26, 55, 33, 47, 43]",La Sal 167 29 26 55 33 47 43,47.0,26,,,43.0,55.0,33.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Monroe,1|0|0|0|0|—|—,"[1, 0, 0, 0, 0, null, null]",Monroe 1 0 0 0 0 — —,,0,,,,0.0,0.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Mt Dutton,8|1|2|3|38|67|0,"[8, 1, 2, 3, 38, 67, 0]",Mt Dutton 8 1 2 3 38 67 0,67.0,2,,,0.0,3.0,38.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Nine Mile,81|20|12|32|40|38|33,"[81, 20, 12, 32, 40, 38, 33]",Nine Mile 81 20 12 32 40 38 33,38.0,12,,,33.0,32.0,40.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"North Slope, Three Corners/West Daggett",12|1|7|8|67|88|14,"[12, 1, 7, 8, 67, 88, 14]","North Slope, Three Corners/West Daggett 12 1 7 8 67 88 14",88.0,7,,,14.0,8.0,67.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Panguitch Lake/Zion,24|9|2|11|46|18|18,"[24, 9, 2, 11, 46, 18, 18]",Panguitch Lake/Zion 24 9 2 11 46 18 18,18.0,2,,,18.0,11.0,46.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,Paunsaugunt,9|5|4|9|100|44|38,"[9, 5, 4, 9, 100, 44, 38]",Paunsaugunt 9 5 4 9 100 44 38,44.0,4,,,38.0,9.0,100.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Plateau, Boulder/Kaiparowits",118|17|9|26|22|33|24,"[118, 17, 9, 26, 22, 33, 24]","Plateau, Boulder/Kaiparowits 118 17 9 26 22 33 24",33.0,9,,,24.0,26.0,22.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Plateau, Fishlake/Thousand Lakes",14|6|2|8|57|25|75,"[14, 6, 2, 8, 57, 25, 75]","Plateau, Fishlake/Thousand Lakes 14 6 2 8 57 25 75",25.0,2,,,75.0,8.0,57.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,San Juan,167|30|14|45|27|31|38,"[167, 30, 14, 45, 27, 31, 38]",San Juan 167 30 14 45^ 27 31 38,31.0,14,,,38.0,45.0,27.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"South Slope, Bonanza/Diamond Mtn/Vernal",39|12|8|20|51|40|35,"[39, 12, 8, 20, 51, 40, 35]","South Slope, Bonanza/Diamond Mtn/Vernal 39 12 8 20 51 40 35",40.0,8,,,35.0,20.0,51.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"South Slope, Yellowstone",21|7|3|10|48|30|44,"[21, 7, 3, 10, 48, 30, 44]","South Slope, Yellowstone 21 7 3 10 48 30 44",30.0,3,,,44.0,10.0,48.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Wasatch Mtns, Avintaquin/Currant Creek",33|13|10|23|70|43|25,"[33, 13, 10, 23, 70, 43, 25]","Wasatch Mtns, Avintaquin/Currant Creek 33 13 10 23 70 43 25",43.0,10,,,25.0,23.0,70.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,9,"Statewide black bear harvest by unit / subunit, Utah 2021.",,Black Bear,,"Wasatch Mtns, West-Central",80|25|14|39|49|36|19,"[80, 25, 14, 39, 49, 36, 19]","Wasatch Mtns, West-Central 80 25 14 39 49 36 19",36.0,14,,,19.0,39.0,49.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,Chalk Creek/East Canyon/Morgan-South Rich Spring,5|3|0|3|60,"[5, 3, 0, 3, 60]",Chalk Creek/East Canyon/Morgan-South Rich Spring 5 3 0 3 60,3.0,5,,,60.0,3.0,0.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,Chalk Creek/East Canyon/Morgan-South Rich Fall,3|0|0|0|0,"[3, 0, 0, 0, 0]",Chalk Creek/East Canyon/Morgan-South Rich Fall 3 0 0 0 0,0.0,3,,,0.0,0.0,0.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,Nine Mile Spring,22|7|3|10|45,"[22, 7, 3, 10, 45]",Nine Mile Spring 22 7 3 10 45,10.0,22,,,45.0,7.0,3.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,Nine Mile Fall,10|2|1|3|30,"[10, 2, 1, 3, 30]",Nine Mile Fall 10 2 1 3 30,3.0,10,,,30.0,2.0,1.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,"North Slope, Three Corners/West Daggett Spring",4|1|3|4|100,"[4, 1, 3, 4, 100]","North Slope, Three Corners/West Daggett Spring 4 1 3 4 100",4.0,4,,,100.0,1.0,3.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,"North Slope, Three Corners/West Daggett Fall",2|0|0|0|0,"[2, 0, 0, 0, 0]","North Slope, Three Corners/West Daggett Fall 2 0 0 0 0",0.0,2,,,0.0,0.0,0.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,"South Slope, Bonanza/Diamond Mtn/Vernal Fall",3|2|1|3|100,"[3, 2, 1, 3, 100]","South Slope, Bonanza/Diamond Mtn/Vernal Fall 3 2 1 3 100",3.0,3,,,100.0,2.0,1.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,"South Slope, Yellowstone Spring",5|5|1|6|120,"[5, 5, 1, 6, 120]","South Slope, Yellowstone Spring 5 5 1 6 120",6.0,5,,,120.0,5.0,1.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,"South Slope, Yellowstone Fall",3|0|0|0|0,"[3, 0, 0, 0, 0]","South Slope, Yellowstone Fall 3 0 0 0 0",0.0,3,,,0.0,0.0,0.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,"Wasatch Mtns, Avintaquin/Currant Creek Spring",12|6|2|8|67,"[12, 6, 2, 8, 67]","Wasatch Mtns, Avintaquin/Currant Creek Spring 12 6 2 8 67",8.0,12,,,67.0,6.0,2.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
2021,2022,21_black_bear_report.pdf,cf3d10ad60d1bfcd0bb508c78aec78ac6273c7207a577c1348b3f1ff8e5bbfb4,black_bear_annual_report_unit_or_objective,13,"Black bear spot & stalk limited-entry harvest, (any legal weapon), by hunt, Utah 2021.",,Black Bear,,"Wasatch Mtns, Avintaquin/Currant Creek Fall",3|2|2|4|133,"[3, 2, 2, 4, 133]","Wasatch Mtns, Avintaquin/Currant Creek Fall 3 2 2 4 133",4.0,3,,,133.0,2.0,2.0,,LOW,Bear unit/harvest-objective row without hunt code.,True,True,False,NO_HUNT_CODE_IN_SOURCE|UNIT_LEVEL_BEAR_ROW
