hunt_code,reported_hunt_year,model_target_year,species,hunt_name,harvest_2021_sum,harvest_success_percent_2021_mean,harvest_average_days_2021_mean,harvest_hunters_afield_2021_sum,harvest_permits_2021_sum,source_row_count_2021,harvest_source_files_2021,harvest_quality_flags_2021
EA1056,2021,2022,Antlerless Elk,"North Slope, Greendale",1.0,20.0,4.6,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1058,2021,2022,Antlerless Elk,"North Slope, Henrys Fork-Burnt Fork",23.0,51.6,5.4,45.0,49,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1060,2021,2022,Antlerless Elk,"North Slope, West Daggett",2.0,20.0,4.6,10.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1061,2021,2022,Antlerless Elk,"North Slope, West Daggett",8.0,45.5,4.9,17.0,21,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1063,2021,2022,Antlerless Elk,Ogden,7.0,37.5,4.8,18.0,18,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1064,2021,2022,Antlerless Elk,Ogden,6.0,40.0,3.8,15.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1066,2021,2022,Antlerless Elk,Panguitch Lake,14.0,18.8,4.0,76.0,79,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1067,2021,2022,Antlerless Elk,Panguitch Lake,21.0,27.9,4.0,74.0,79,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1068,2021,2022,Antlerless Elk,Panguitch Lake,27.0,32.7,3.6,82.0,99,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1069,2021,2022,Antlerless Elk,Panguitch Lake,15.0,23.3,3.8,66.0,75,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1073,2021,2022,Antlerless Elk,Paunsaugunt,4.0,8.7,4.5,42.0,49,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1074,2021,2022,Antlerless Elk,Pine Valley,3.0,15.4,11.1,19.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1075,2021,2022,Antlerless Elk,"Plateau, Boulder East",4.0,40.0,3.4,9.0,9,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1076,2021,2022,Antlerless Elk,"Plateau, Boulder West",1.0,14.3,5.3,9.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1077,2021,2022,Antlerless Elk,"Plateau, Boulder-Circle Cliffs",13.0,72.7,12.0,18.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1078,2021,2022,Antlerless Elk,"Plateau, Fishlake/Thousand Lakes",78.0,31.6,5.2,248.0,263,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1079,2021,2022,Antlerless Elk,"Plateau, Fishlake/Thousand Lakes East",52.0,67.9,3.8,77.0,83,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1080,2021,2022,Antlerless Elk,"Plateau, Fishlake/Thousand Lakes West",44.0,57.1,4.7,77.0,83,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1081,2021,2022,Antlerless Elk,San Juan,39.0,34.0,4.5,116.0,129,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1082,2021,2022,Antlerless Elk,San Juan,78.0,60.0,5.5,129.0,138,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1084,2021,2022,Antlerless Elk,"San Rafael, North",0.0,0.0,7.0,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1085,2021,2022,Antlerless Elk,"South Slope, Bonanza/Vernal",19.0,23.7,8.6,79.0,100,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1087,2021,2022,Antlerless Elk,"South Slope, Bonanza/Vernal",36.0,35.2,6.0,102.0,111,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1089,2021,2022,Antlerless Elk,"South Slope, Diamond Mtn",21.0,43.8,4.0,48.0,54,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1090,2021,2022,Antlerless Elk,"South Slope, Diamond Mtn",18.0,37.5,4.7,48.0,53,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1091,2021,2022,Antlerless Elk,"South Slope, Diamond Mtn",22.0,46.9,3.9,47.0,50,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1094,2021,2022,Antlerless Elk,"South Slope, Mosby Mtn",26.0,29.8,7.0,88.0,95,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1098,2021,2022,Antlerless Elk,"South Slope, Yellowstone",37.0,51.2,5.0,72.0,84,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1099,2021,2022,Antlerless Elk,"South Slope, Yellowstone",31.0,42.5,5.3,72.0,79,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1100,2021,2022,Antlerless Elk,"South Slope, Yellowstone",12.0,18.9,3.9,63.0,82,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1101,2021,2022,Antlerless Elk,Southwest Desert,39.0,45.5,5.5,86.0,97,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1110,2021,2022,Antlerless Elk,"Wasatch Mtns, Salt Lake",26.0,69.0,7.5,38.0,41,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1111,2021,2022,Antlerless Elk,"Wasatch Mtns, Wallsburg",9.0,31.3,4.9,30.0,30,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1112,2021,2022,Antlerless Elk,"Wasatch Mtns, Wallsburg",17.0,36.7,3.9,46.0,49,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1113,2021,2022,Antlerless Elk,"Wasatch Mtns, West Heber",14.0,72.7,4.9,19.0,26,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1114,2021,2022,Antlerless Elk,"Wasatch Mtns, West Timpanogos",15.0,55.0,5.3,28.0,33,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1116,2021,2022,Antlerless Elk,Zion,7.0,8.7,7.5,85.0,103,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1117,2021,2022,Antlerless Elk,Zion,36.0,22.5,7.3,162.0,207,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1118,2021,2022,Antlerless Elk,Alton,7.0,100.0,8.5,7.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1119,2021,2022,Antlerless Elk,Bar J Ranch,11.0,70.0,2.5,16.0,16,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1120,2021,2022,Antlerless Elk,Bear Mountain,5.0,25.0,2.9,20.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1121,2021,2022,Antlerless Elk,Boobe Hole,3.0,33.3,2.7,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1122,2021,2022,Antlerless Elk,Causey Spring,3.0,66.7,4.7,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1124,2021,2022,Antlerless Elk,Chimney Rock,11.0,100.0,2.0,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1125,2021,2022,Antlerless Elk,Coldwater Ranch,14.0,83.3,1.4,17.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1126,2021,2022,Antlerless Elk,Cotton Thomas,,,,0.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1129,2021,2022,Antlerless Elk,Deseret,253.0,85.6,1.6,296.0,305,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1130,2021,2022,Antlerless Elk,Double Cone,6.0,80.0,4.0,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1131,2021,2022,Antlerless Elk,Durst Mountain,17.0,78.9,1.5,22.0,24,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1132,2021,2022,Antlerless Elk,East Fork Chalk Creek,10.0,35.7,4.6,27.0,29,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1134,2021,2022,Antlerless Elk,Ensign Ranches,41.0,57.1,2.0,71.0,78,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1135,2021,2022,Antlerless Elk,Folley Ridge,3.0,50.0,1.0,5.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1136,2021,2022,Antlerless Elk,Grass Valley/Clark Canyon,34.0,82.1,1.3,42.0,49,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1137,2021,2022,Antlerless Elk,Grazing Pasture,12.0,88.9,3.9,14.0,15,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1138,2021,2022,Antlerless Elk,Guildersleeve,7.0,100.0,1.2,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1139,2021,2022,Antlerless Elk,Hardscrabble,4.0,57.1,3.0,8.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1140,2021,2022,Antlerless Elk,Heaston East,10.0,100.0,2.3,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1141,2021,2022,Antlerless Elk,Hiawatha,10.0,66.7,2.0,15.0,15,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1142,2021,2022,Antlerless Elk,Indian Head,6.0,80.0,3.4,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1143,2021,2022,Antlerless Elk,J. B. Ranch,31.0,92.6,1.9,33.0,33,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1145,2021,2022,Antlerless Elk,Johnson Mountain Ranch,19.0,88.2,1.4,21.0,21,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1146,2021,2022,Antlerless Elk,Jump Creek,11.0,75.0,2.8,15.0,15,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1147,2021,2022,Antlerless Elk,Little Red Creek,12.0,62.5,2.1,19.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1149,2021,2022,Antlerless Elk,Minnie Maud Ridge,4.0,100.0,4.5,4.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1151,2021,2022,Antlerless Elk,Moon Ranch,2.0,33.3,2.3,7.0,7,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1153,2021,2022,Antlerless Elk,Old Woman Plateau,3.0,66.7,2.0,4.0,4,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1155,2021,2022,Antlerless Elk,Powder Mountain,,,,0.0,2,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1156,2021,2022,Antlerless Elk,Preston Nutter Ranch,5.0,100.0,1.3,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1157,2021,2022,Antlerless Elk,Redd Ranches,16.0,55.0,3.2,29.0,30,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1158,2021,2022,Antlerless Elk,Riverview Ranch LLC,7.0,100.0,2.0,7.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1159,2021,2022,Antlerless Elk,Roan Cliffs,1.0,33.3,1.0,4.0,4,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1160,2021,2022,Antlerless Elk,Sand Creek,6.0,100.0,2.3,6.0,6,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1161,2021,2022,Antlerless Elk,Scofield Canyons,4.0,50.0,1.5,9.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1162,2021,2022,Antlerless Elk,Scofield East,5.0,50.0,3.0,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1163,2021,2022,Antlerless Elk,Scofield West,11.0,35.3,4.0,32.0,38,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1164,2021,2022,Antlerless Elk,SJ Ranch,2.0,25.0,2.3,6.0,6,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1165,2021,2022,Antlerless Elk,Skull Crack,14.0,100.0,1.1,14.0,15,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1166,2021,2022,Antlerless Elk,Soldier Summit,11.0,100.0,1.8,11.0,11,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1167,2021,2022,Antlerless Elk,South Canyon,5.0,50.0,1.9,9.0,9,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1168,2021,2022,Antlerless Elk,Spring Creek/Dodge,7.0,40.0,4.0,17.0,19,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1170,2021,2022,Antlerless Elk,Strawberry Ridge,5.0,50.0,1.5,10.0,10,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1172,2021,2022,Antlerless Elk,Three C,11.0,66.7,2.8,16.0,18,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1174,2021,2022,Antlerless Elk,Two Bear,34.0,88.9,1.5,38.0,38,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1175,2021,2022,Antlerless Elk,Wallsburg,3.0,50.0,2.0,5.0,8,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1176,2021,2022,Antlerless Elk,Weber Florence Creek,29.0,65.4,3.2,45.0,50,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1186,2021,2022,Antlerless Elk,Mt Dutton/Plateau,22.0,81.0,2.9,27.0,28,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1187,2021,2022,Antlerless Elk,"Paunsaugunt, Hatch Bench",2.0,10.0,4.1,23.0,25,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1189,2021,2022,Antlerless Elk,"Wasatch Mtns, West-Central",117.0,33.9,4.4,346.0,405,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1190,2021,2022,Antlerless Elk,"Beaver, North",59.0,50.0,5.5,118.0,128,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1192,2021,2022,Antlerless Elk,Pahvant Ensign,12.0,60.0,1.6,20.0,20,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1193,2021,2022,Antlerless Elk,"Cache, Rich",30.0,46.3,7.4,65.0,71,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1194,2021,2022,Antlerless Elk,"Cache, Richmond Hyde Park",2.0,12.5,5.3,12.0,14,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1196,2021,2022,Antlerless Elk,"North Slope, Summit",8.0,17.1,6.8,46.0,49,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1198,2021,2022,Antlerless Elk,Bear Springs,1.0,100.0,2.0,1.0,1,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1201,2021,2022,Antlerless Elk,Mountain Sky Ranch,2.0,66.7,2.7,3.0,3,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1203,2021,2022,Antlerless Elk,"Box Elder, Pilot Mtn",0.0,0.0,3.0,3.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1204,2021,2022,Antlerless Elk,"Box Elder, Pilot Mtn",4.0,75.0,3.3,5.0,5,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1205,2021,2022,Antlerless Elk,"Cache, Richmond Hyde Park",5.0,42.9,5.1,12.0,15,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
EA1206,2021,2022,Antlerless Elk,"Cache, Richmond Hyde Park",8.0,60.0,7.1,14.0,14,1,21_bg_report.pdf,QUALITY_FEATURE_FROM_2021_REPORT_FOR_2022_MODEL_TARGET|REVIEW_COMPLEX_TABLE_PARSE_BEFORE_PRODUCTION
