source_file,source_page,hunt_code,hunt_name,totals_line,totals_numbers,res_total_permits,nr_total_permits,total_permits,parse_style
24_dh_odds.pdf,16,DB1785,Panguitch Lake - Any Legal Weapon,Totals 356 0 44 44 1 in 8.1 Totals 28 0 6 6 1 in 4.7,356;0;44;44;28;0;6;6,44,6,50,res_nr_split
24_dh_odds.pdf,17,DB1786,Pine Valley - Any Legal Weapon,Totals 921 0 154 154 1 in 6.0 Totals 87 0 18 18 1 in 4.8,921;0;154;154;87;0;18;18,154,18,172,res_nr_split
24_dh_odds.pdf,18,DB1787,Boulder/kaiparowits - Any Legal Weapon,Totals 336 0 87 87 1 in 3.9 Totals 13 0 11 11 1 in 1.2,336;0;87;87;13;0;11;11,87,11,98,res_nr_split
24_dh_odds.pdf,19,DB1788,Fishlake - Any Legal Weapon,Totals 154 0 42 42 1 in 3.7 Totals 3 0 3 3 1 in 1.0,154;0;42;42;3;0;3;3,42,3,45,res_nr_split
24_dh_odds.pdf,20,DB1789,Thousand Lakes - Any Legal Weapon,Totals 31 0 2 2 1 in 15.5 Totals 0 0 0 0 N/A,31;0;2;2;0;0;0;0,2,0,2,res_nr_split
24_dh_odds.pdf,21,DB1790,"San Juan, Abajo Mtns - Any Legal Weapon",Totals 54 0 54 54 1 in 1.0 Totals 11 0 11 11 1 in 1.0,54;0;54;54;11;0;11;11,54,11,65,res_nr_split
24_dh_odds.pdf,22,DB1791,Vernal/bonanza - Any Legal Weapon,Totals 193 0 44 44 1 in 4.4 Totals 1 0 1 1 1 in 1.0,193;0;44;44;1;0;1;1,44,1,45,res_nr_split
24_dh_odds.pdf,23,DB1792,Yellowstone - Any Legal Weapon,Totals 161 0 44 44 1 in 3.7 Totals 2 0 2 2 1 in 1.0,161;0;44;44;2;0;2;2,44,2,46,res_nr_split
24_dh_odds.pdf,24,DB1793,Southwest Desert - Any Legal Weapon,Totals 146 0 20 20 1 in 7.3 Totals 10 0 2 2 1 in 5.0,146;0;20;20;10;0;2;2,20,2,22,res_nr_split
24_dh_odds.pdf,25,DB1794,"Wasatch Mtns, East - Any Legal Weapon",Totals 682 0 292 292 1 in 2.3 Totals 2 0 2 2 1 in 1.0,682;0;292;292;2;0;2;2,292,2,294,res_nr_split
24_dh_odds.pdf,26,DB1795,"Wasatch Mtns, West - Any Legal Weapon",Totals 186 0 183 183 1 in 1.0 Totals 4 0 4 4 1 in 1.0,186;0;183;183;4;0;4;4,183,4,187,res_nr_split
24_dh_odds.pdf,27,DB1796,"West Desert, Tintic - Any Legal Weapon",Totals 31 0 28 28 1 in 1.1 Totals 0 0 0 0 N/A,31;0;28;28;0;0;0;0,28,0,28,res_nr_split
24_dh_odds.pdf,28,DB1797,"West Desert, West - Any Legal Weapon",Totals 40 0 1 1 1 in 40.0 Totals 0 0 0 0 N/A,40;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_dh_odds.pdf,29,DB1798,Zion - Any Legal Weapon,Totals 356 0 159 159 1 in 2.2 Totals 27 0 21 21 1 in 1.3,356;0;159;159;27;0;21;21,159,21,180,res_nr_split
24_dh_odds.pdf,30,DB1799,Chalk Creek - Any Legal Weapon,Totals 12 0 12 12 1 in 1.0 Totals 0 0 0 0 N/A,12;0;12;12;0;0;0;0,12,0,12,res_nr_split
24_dh_odds.pdf,31,DB1800,East Canyon - Any Legal Weapon,Totals 44 0 44 44 1 in 1.0 Totals 0 0 0 0 N/A,44;0;44;44;0;0;0;0,44,0,44,res_nr_split
24_dh_odds.pdf,32,DB1801,Morgan-south Rich - Any Legal Weapon,Totals 11 0 10 10 1 in 1.1 Totals 0 0 0 0 N/A,11;0;10;10;0;0;0;0,10,0,10,res_nr_split
24_le_bull_elk.pdf,2,EB3000,"Limited-entry Archery Bull Elk - Beaver, East - Archery Page 222",Totals 396 9 9 18 1 in 22.0 Totals 514 1 1 2 1 in 257.0,396;9;9;18;514;1;1;2,18,2,20,res_nr_split
24_le_bull_elk.pdf,3,EB3002,"Limited-entry Archery Bull Elk - Book Cliffs, Little Creek Roadless - Archery Page 223",Totals 49 1 1 2 1 in 24.5 Totals 0 0 0 0 N/A,49;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_le_bull_elk.pdf,4,EB3003,"Limited-entry Archery Bull Elk - Cache, Meadowville - Archery Page 224",Totals 13 6 6 12 1 in 1.1 Totals 11 0 1 1 1 in 11.0,13;6;6;12;11;0;1;1,12,1,13,res_nr_split
24_le_bull_elk.pdf,5,EB3005,"Limited-entry Archery Bull Elk - Cache, South - Archery Page 225",Totals 206 4 3 7 1 in 29.4 Totals 36 0 1 1 1 in 36.0,206;4;3;7;36;0;1;1,7,1,8,res_nr_split
24_le_bull_elk.pdf,6,EB3006,Limited-entry Archery Bull Elk - Manti - Archery Page 226,Totals 1003 75 74 149 1 in 6.7 Totals 453 8 8 16 1 in 28.3,1003;75;74;149;453;8;8;16,149,16,165,res_nr_split
24_le_bull_elk.pdf,7,EB3008,"Limited-entry Archery Bull Elk - Fillmore, Pahvant - Archery Page 227",Totals 174 8 8 16 1 in 10.9 Totals 128 1 1 2 1 in 64.0,174;8;8;16;128;1;1;2,16,2,18,res_nr_split
24_le_bull_elk.pdf,8,EB3009,"Limited-entry Archery Bull Elk - La Sal, La Sal Mtns - Archery Page 228",Totals 188 18 17 35 1 in 5.4 Totals 138 2 2 4 1 in 34.5,188;18;17;35;138;2;2;4,35,4,39,res_nr_split
24_le_bull_elk.pdf,9,EB3010,Limited-entry Archery Bull Elk - Monroe - Archery Page 229,Totals 258 9 8 17 1 in 15.2 Totals 304 1 1 2 1 in 152.0,258;9;8;17;304;1;1;2,17,2,19,res_nr_split
24_le_bull_elk.pdf,10,EB3011,Limited-entry Archery Bull Elk - Mt Dutton - Archery Page 230,Totals 160 8 7 15 1 in 10.7 Totals 145 1 1 2 1 in 72.5,160;8;7;15;145;1;1;2,15,2,17,res_nr_split
24_le_bull_elk.pdf,11,EB3013,"Limited-entry Archery Bull Elk - North Slope, Three Corners - Archery Page 231",Totals 91 3 3 6 1 in 15.2 Totals 62 0 1 1 1 in 62.0,91;3;3;6;62;0;1;1,6,1,7,res_nr_split
24_le_bull_elk.pdf,12,EB3015,Limited-entry Archery Bull Elk - Panguitch Lake - Archery Page 232,Totals 259 6 6 12 1 in 21.6 Totals 250 1 1 2 1 in 125.0,259;6;6;12;250;1;1;2,12,2,14,res_nr_split
24_le_bull_elk.pdf,13,EB3018,Limited-entry Archery Bull Elk - Fishlake/thousand Lakes - Archery Page 233,Totals 392 38 38 76 1 in 5.2 Totals 203 4 4 8 1 in 25.4,392;38;38;76;203;4;4;8,76,8,84,res_nr_split
24_le_bull_elk.pdf,14,EB3019,Limited-entry Archery Bull Elk - San Juan Bull Elk - Archery Page 234,Totals 319 11 11 22 1 in 14.5 Totals 809 2 1 3 1 in 269.7,319;11;11;22;809;2;1;3,22,3,25,res_nr_split
24_le_bull_elk.pdf,15,EB3020,Limited-entry Archery Bull Elk - Diamond Mtn - Archery Page 235,Totals 126 11 10 21 1 in 6.0 Totals 51 1 1 2 1 in 25.5,126;11;10;21;51;1;1;2,21,2,23,res_nr_split
24_le_bull_elk.pdf,16,EB3022,Limited-entry Archery Bull Elk - Wasatch Mtns - Archery Page 236,Totals 1057 91 90 181 1 in 5.8 Totals 381 10 9 19 1 in 20.1,1057;91;90;181;381;10;9;19,181,19,200,res_nr_split
24_le_bull_elk.pdf,17,EB3024,"Limited-entry Alw (rifle) Bull Elk - Early - Beaver, East - Any Legal Weapon Page 237",Totals 1504 4 3 7 1 in 214.9 Totals 1199 0 1 1 in 1199.0,1504;4;3;7;1199;0;1;1,7,1,8,res_nr_split
24_le_bull_elk.pdf,18,EB3025,"Limited-entry Alw (rifle) Bull Elk - Late - Beaver, East - Any Legal Weapon Page 238",Totals 379 7 6 13 1 in 29.2 Totals 216 1 1 2 1 in 108.0,379;7;6;13;216;1;1;2,13,2,15,res_nr_split
24_le_bull_elk.pdf,19,EB3028,"Limited-entry Alw (rifle) Bull Elk - Early - Book Cliffs, Little Creek Roadless - Any Legal Weapon Page 239",Totals 184 1 1 2 1 in 92.0 Totals 0 0 0 0 N/A,184;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_le_bull_elk.pdf,20,EB3031,"Limited-entry Alw (rifle) Bull Elk - Early - Box Elder, Pilot Mtn - Any Legal Weapon Page 240",Totals 367 5 4 9 1 in 40.8 Totals 160 0 1 1 1 in 160.0,367;5;4;9;160;0;1;1,9,1,10,res_nr_split
24_le_bull_elk.pdf,21,EB3032,"Limited-entry Alw (rifle) Bull Elk - Early - Cache, Meadowville - Any Legal Weapon Page 241",Totals 114 2 2 4 1 in 28.5 Totals 38 0 1 1 1 in 38.0,114;2;2;4;38;0;1;1,4,1,5,res_nr_split
24_le_bull_elk.pdf,22,EB3033,"Limited-entry Alw (rifle) Bull Elk - Late - Cache, Meadowville - Any Legal Weapon Page 242",Totals 44 4 4 8 1 in 5.5 Totals 6 0 1 1 1 in 6.0,44;4;4;8;6;0;1;1,8,1,9,res_nr_split
24_le_bull_elk.pdf,23,EB3036,"Limited-entry Alw (rifle) Bull Elk - Early - Cache, South - Any Legal Weapon Page 243",Totals 800 1 1 2 1 in 400.0 Totals 95 0 1 1 1 in 95.0,800;1;1;2;95;0;1;1,2,1,3,res_nr_split
24_le_bull_elk.pdf,24,EB3037,"Limited-entry Alw (rifle) Bull Elk - Late - Cache, South - Any Legal Weapon Page 244",Totals 273 3 2 5 1 in 54.6 Totals 35 0 1 1 1 in 35.0,273;3;2;5;35;0;1;1,5,1,6,res_nr_split
24_le_bull_elk.pdf,25,EB3038,Limited-entry Alw (rifle) Bull Elk - Early - Manti - Any Legal Weapon Page 245,Totals 3076 31 31 62 1 in 49.6 Totals 656 3 3 6 1 in 109.3,3076;31;31;62;656;3;3;6,62,6,68,res_nr_split
24_le_bull_elk.pdf,26,EB3039,Limited-entry Alw (rifle) Bull Elk - Late - Manti - Any Legal Weapon Page 246,Totals 1147 51 51 102 1 in 11.2 Totals 241 6 5 11 1 in 21.9,1147;51;51;102;241;6;5;11,102,11,113,res_nr_split
24_le_bull_elk.pdf,27,EB3042,"Limited-entry Alw (rifle) Bull Elk - Early - Fillmore, Pahvant - Any Legal Weapon Page 247",Totals 853 4 3 7 1 in 121.9 Totals 363 0 1 1 1 in 363.0,853;4;3;7;363;0;1;1,7,1,8,res_nr_split
24_le_bull_elk.pdf,28,EB3043,"Limited-entry Alw (rifle) Bull Elk - Late - Fillmore, Pahvant - Any Legal Weapon Page 248",Totals 207 6 5 11 1 in 18.8 Totals 81 0 1 1 1 in 81.0,207;6;5;11;81;0;1;1,11,1,12,res_nr_split
24_le_bull_elk.pdf,29,EB3044,"Limited-entry Alw (rifle) Bull Elk - Late - La Sal, Dolores Triangle - Any Legal Weapon Page 249",Totals 108 3 3 6 1 in 18.0 Totals 98 0 1 1 1 in 98.0,108;3;3;6;98;0;1;1,6,1,7,res_nr_split
24_le_bull_elk.pdf,30,EB3045,"Limited-entry Alw (rifle) Bull Elk - Early - La Sal, La Sal Mtns - Any Legal Weapon Page 250",Totals 494 7 6 13 1 in 38.0 Totals 183 0 1 1 1 in 183.0,494;7;6;13;183;0;1;1,13,1,14,res_nr_split
24_le_bull_elk.pdf,31,EB3046,"Limited-entry Alw (rifle) Bull Elk - Late - La Sal, La Sal Mtns - Any Legal Weapon Page 251",Totals 163 12 12 24 1 in 6.8 Totals 73 1 1 2 1 in 36.5,163;12;12;24;73;1;1;2,24,2,26,res_nr_split
24_le_bull_elk.pdf,32,EB3047,Limited-entry Alw (rifle) Bull Elk - Early - Monroe - Any Legal Weapon Page 252,Totals 1327 4 3 7 1 in 189.6 Totals 665 0 1 1 1 in 665.0,1327;4;3;7;665;0;1;1,7,1,8,res_nr_split
24_le_bull_elk.pdf,33,EB3048,Limited-entry Alw (rifle) Bull Elk - Late - Monroe - Any Legal Weapon Page 253,Totals 299 6 6 12 1 in 24.9 Totals 127 0 1 1 1 in 127.0,299;6;6;12;127;0;1;1,12,1,13,res_nr_split
24_le_bull_elk.pdf,34,EB3049,Limited-entry Alw (rifle) Bull Elk - Early - Mt Dutton - Any Legal Weapon Page 254,Totals 564 3 3 6 1 in 94.0 Totals 227 0 1 1 1 in 227.0,564;3;3;6;227;0;1;1,6,1,7,res_nr_split
24_le_bull_elk.pdf,35,EB3050,Limited-entry Alw (rifle) Bull Elk - Late - Mt Dutton - Any Legal Weapon Page 255,Totals 301 5 5 10 1 in 30.1 Totals 182 0 1 1 1 in 182.0,301;5;5;10;182;0;1;1,10,1,11,res_nr_split
24_le_bull_elk.pdf,36,EB3053,"Limited-entry Alw (rifle) Bull Elk - Mid - North Slope, Three Corners - Any Legal Weapon Page 256",Totals 404 7 6 13 1 in 31.1 Totals 78 1 1 2 1 in 39.0,404;7;6;13;78;1;1;2,13,2,15,res_nr_split
24_le_bull_elk.pdf,37,EB3056,Limited-entry Alw (rifle) Bull Elk - Early - Panguitch Lake - Any Legal Weapon Page 257,Totals 999 3 2 5 1 in 199.8 Totals 0 0 0 0 N/A,999;3;2;5;0;0;0;0,5,0,5,res_nr_split
24_le_bull_elk.pdf,38,EB3057,Limited-entry Alw (rifle) Bull Elk - Late - Panguitch Lake - Any Legal Weapon Page 258,Totals 302 5 4 9 1 in 33.6 Totals 116 0 1 1 1 in 116.0,302;5;4;9;116;0;1;1,9,1,10,res_nr_split
24_le_bull_elk.pdf,39,EB3063,Limited-entry Alw (rifle) Bull Elk - Early - Fishlake/thousand Lakes - Any Legal Weapon Page 259,Totals 1111 15 15 30 1 in 37.0 Totals 313 2 1 3 1 in 104.3,1111;15;15;30;313;2;1;3,30,3,33,res_nr_split
24_le_bull_elk.pdf,40,EB3064,Limited-entry Alw (rifle) Bull Elk - Mid - Fishlake/thousand Lakes - Any Legal Weapon Page 260,Totals 578 45 45 90 1 in 6.4 Totals 178 5 4 9 1 in 19.8,578;45;45;90;178;5;4;9,90,9,99,res_nr_split
24_le_bull_elk.pdf,41,EB3065,Limited-entry Alw (rifle) Bull Elk - Late - Fishlake/thousand Lakes - Any Legal Weapon Page 261,Totals 498 26 25 51 1 in 9.8 Totals 121 3 2 5 1 in 24.2,498;26;25;51;121;3;2;5,51,5,56,res_nr_split
24_le_bull_elk.pdf,42,EB3066,Limited-entry Alw (rifle) Bull Elk - Early - San Juan Bull Elk - Any Legal Weapon Page 262,Totals 1485 5 4 9 1 in 165.0 Totals 2030 0 1 1 in 2030.0,1485;5;4;9;2030;0;1;1,9,1,10,res_nr_split
24_le_bull_elk.pdf,43,EB3067,Limited-entry Alw (rifle) Bull Elk - Late - San Juan Bull Elk - Any Legal Weapon Page 263,Totals 200 8 8 16 1 in 12.5 Totals 199 1 1 2 1 in 99.5,200;8;8;16;199;1;1;2,16,2,18,res_nr_split
24_le_bull_elk.pdf,44,EB3068,Limited-entry Alw (rifle) Bull Elk - Early - Diamond Mtn - Any Legal Weapon Page 264,Totals 432 4 3 7 1 in 61.7 Totals 157 0 1 1 1 in 157.0,432;4;3;7;157;0;1;1,7,1,8,res_nr_split
24_le_bull_elk.pdf,45,EB3069,Limited-entry Alw (rifle) Bull Elk - Mid - Diamond Mtn - Any Legal Weapon Page 265,Totals 285 12 12 24 1 in 11.9 Totals 83 2 1 3 1 in 27.7,285;12;12;24;83;2;1;3,24,3,27,res_nr_split
24_le_bull_elk.pdf,46,EB3072,Limited-entry Alw (rifle) Bull Elk - Early - Wasatch Mtns - Any Legal Weapon Page 266,Totals 2769 36 36 72 1 in 38.5 Totals 546 4 3 7 1 in 78.0,2769;36;36;72;546;4;3;7,72,7,79,res_nr_split
24_le_bull_elk.pdf,47,EB3073,Limited-entry Alw (rifle) Bull Elk - Late - Wasatch Mtns - Any Legal Weapon Page 267,Totals 1030 62 62 124 1 in 8.3 Totals 208 7 6 13 1 in 16.0,1030;62;62;124;208;7;6;13,124,13,137,res_nr_split
24_le_bull_elk.pdf,48,EB3077,"Limited-entry Muzzleloader Bull Elk - Beaver, East - Muzzleloader Page 268",Totals 223 6 6 12 1 in 18.6 Totals 221 0 1 1 1 in 221.0,223;6;6;12;221;0;1;1,12,1,13,res_nr_split
24_le_bull_elk.pdf,49,EB3079,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Little Creek Roadless - Muzzleloader Page 269",Totals 32 0 1 1 1 in 32.0 Totals 0 0 0 0 N/A,32;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_le_bull_elk.pdf,50,EB3081,"Limited-entry Muzzleloader Bull Elk - Cache, Meadowville - Muzzleloader Page 270",Totals 18 4 3 7 1 in 2.6 Totals 9 0 1 1 1 in 9.0,18;4;3;7;9;0;1;1,7,1,8,res_nr_split
24_le_bull_elk.pdf,51,EB3083,"Limited-entry Muzzleloader Bull Elk - Cache, South - Muzzleloader Page 271",Totals 116 2 2 4 1 in 29.0 Totals 15 0 1 1 1 in 15.0,116;2;2;4;15;0;1;1,4,1,5,res_nr_split
24_le_bull_elk.pdf,52,EB3084,Limited-entry Muzzleloader Bull Elk - Manti - Muzzleloader Page 272,Totals 723 45 45 90 1 in 8.0 Totals 216 5 4 9 1 in 24.0,723;45;45;90;216;5;4;9,90,9,99,res_nr_split
24_le_bull_elk.pdf,53,EB3086,"Limited-entry Muzzleloader Bull Elk - Fillmore, Pahvant - Muzzleloader Page 273",Totals 129 5 5 10 1 in 12.9 Totals 90 0 1 1 1 in 90.0,129;5;5;10;90;0;1;1,10,1,11,res_nr_split
24_le_bull_elk.pdf,54,EB3087,"Limited-entry Muzzleloader Bull Elk - La Sal, La Sal Mtns - Muzzleloader Page 274",Totals 150 11 11 22 1 in 6.8 Totals 65 1 1 2 1 in 32.5,150;11;11;22;65;1;1;2,22,2,24,res_nr_split
24_le_bull_elk.pdf,55,EB3088,Limited-entry Muzzleloader Bull Elk - Monroe - Muzzleloader Page 275,Totals 163 5 5 10 1 in 16.3 Totals 188 0 1 1 1 in 188.0,163;5;5;10;188;0;1;1,10,1,11,res_nr_split
24_le_bull_elk.pdf,56,EB3089,Limited-entry Muzzleloader Bull Elk - Mt Dutton - Muzzleloader Page 276,Totals 138 5 5 10 1 in 13.8 Totals 55 0 1 1 1 in 55.0,138;5;5;10;55;0;1;1,10,1,11,res_nr_split
24_le_bull_elk.pdf,57,EB3091,"Limited-entry Muzzleloader Bull Elk - North Slope, Three Corners - Muzzleloader Page 277",Totals 50 2 2 4 1 in 12.5 Totals 0 0 0 0 N/A,50;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_le_bull_elk.pdf,58,EB3093,Limited-entry Muzzleloader Bull Elk - Panguitch Lake - Muzzleloader Page 278,Totals 135 4 4 8 1 in 16.9 Totals 167 0 1 1 1 in 167.0,135;4;4;8;167;0;1;1,8,1,9,res_nr_split
24_le_bull_elk.pdf,59,EB3096,Limited-entry Muzzleloader Bull Elk - Fishlake/thousand Lakes - Muzzleloader Page 279,Totals 309 23 22 45 1 in 6.9 Totals 121 3 2 5 1 in 24.2,309;23;22;45;121;3;2;5,45,5,50,res_nr_split
24_le_bull_elk.pdf,60,EB3097,Limited-entry Muzzleloader Bull Elk - San Juan Bull Elk - Muzzleloader Page 280,Totals 215 7 7 14 1 in 15.4 Totals 241 1 1 2 1 in 120.5,215;7;7;14;241;1;1;2,14,2,16,res_nr_split
24_le_bull_elk.pdf,61,EB3098,Limited-entry Muzzleloader Bull Elk - Diamond Mtn - Muzzleloader Page 281,Totals 92 7 6 13 1 in 7.1 Totals 47 0 1 1 1 in 47.0,92;7;6;13;47;0;1;1,13,1,14,res_nr_split
24_le_bull_elk.pdf,62,EB3100,Limited-entry Muzzleloader Bull Elk - Wasatch Mtns - Muzzleloader Page 282,Totals 652 55 54 109 1 in 6.0 Totals 154 5 5 10 1 in 15.4,652;55;54;109;154;5;5;10,109,10,119,res_nr_split
24_le_bull_elk.pdf,63,EB3102,"Limited-entry Multi-season Bull Elk - Beaver, East - Any Legal Weapon Page 283",Totals 325 2 1 3 1 in 108.3 Totals 0 0 0 0 N/A,325;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_le_bull_elk.pdf,64,EB3104,"Limited-entry Multi-season Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon Page 284",Totals 35 0 1 1 1 in 35.0 Totals 0 0 0 0 N/A,35;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_le_bull_elk.pdf,65,EB3105,"Limited-entry Multi-season Bull Elk - Cache, Meadowville - Any Legal Weapon Page 285",Totals 30 1 1 2 1 in 15.0 Totals 0 0 0 0 N/A,30;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_le_bull_elk.pdf,66,EB3107,"Limited-entry Multi-season Bull Elk - Cache, South - Any Legal Weapon Page 286",Totals 173 0 1 1 1 in 173.0 Totals 0 0 0 0 N/A,173;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_le_bull_elk.pdf,67,EB3108,Limited-entry Multi-season Bull Elk - Manti - Any Legal Weapon Page 287,Totals 555 9 9 18 1 in 30.8 Totals 118 1 1 2 1 in 59.0,555;9;9;18;118;1;1;2,18,2,20,res_nr_split
24_le_bull_elk.pdf,68,EB3110,"Limited-entry Multi-season Bull Elk - Fillmore, Pahvant - Any Legal Weapon Page 288",Totals 141 1 1 2 1 in 70.5 Totals 0 0 0 0 N/A,141;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_le_bull_elk.pdf,69,EB3111,"Limited-entry Multi-season Bull Elk - La Sal, La Sal Mtns - Any Legal Weapon Page 289",Totals 84 3 2 5 1 in 16.8 Totals 0 0 0 0 N/A,84;3;2;5;0;0;0;0,5,0,5,res_nr_split
24_le_bull_elk.pdf,70,EB3112,Limited-entry Multi-season Bull Elk - Monroe - Any Legal Weapon Page 290,Totals 251 1 1 2 1 in 125.5 Totals 0 0 0 0 N/A,251;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_le_bull_elk.pdf,71,EB3113,Limited-entry Multi-season Bull Elk - Mt Dutton - Any Legal Weapon Page 291,Totals 103 1 1 2 1 in 51.5 Totals 0 0 0 0 N/A,103;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_le_bull_elk.pdf,72,EB3115,"Limited-entry Multi-season Bull Elk - North Slope, Three Corners - Any Legal Weapon Page 292",Totals 73 0 1 1 1 in 73.0 Totals 0 0 0 0 N/A,73;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_le_bull_elk.pdf,73,EB3117,Limited-entry Multi-season Bull Elk - Panguitch Lake - Any Legal Weapon Page 293,Totals 203 1 1 2 1 in 101.5 Totals 0 0 0 0 N/A,203;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_le_bull_elk.pdf,74,EB3120,Limited-entry Multi-season Bull Elk - Fishlake/thousand Lakes - Any Legal Weapon Page 294,Totals 199 5 4 9 1 in 22.1 Totals 96 0 1 1 1 in 96.0,199;5;4;9;96;0;1;1,9,1,10,res_nr_split
24_le_bull_elk.pdf,75,EB3121,Limited-entry Multi-season Bull Elk - San Juan Bull Elk - Any Legal Weapon Page 295,Totals 334 2 1 3 1 in 111.3 Totals 0 0 0 0 N/A,334;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_le_bull_elk.pdf,76,EB3122,Limited-entry Multi-season Bull Elk - Diamond Mtn - Any Legal Weapon Page 296,Totals 86 2 1 3 1 in 28.7 Totals 0 0 0 0 N/A,86;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_le_bull_elk.pdf,77,EB3124,Limited-entry Multi-season Bull Elk - Wasatch Mtns - Any Legal Weapon Page 297,Totals 621 11 10 21 1 in 29.6 Totals 80 2 1 3 1 in 26.7,621;11;10;21;80;2;1;3,21,3,24,res_nr_split
24_le_bull_elk.pdf,78,EB3126,Limited-entry Alw (rifle) Bull Elk - Mid - Manti - Any Legal Weapon Page 298,Totals 1531 89 89 178 1 in 8.6 Totals 341 9 9 18 1 in 18.9,1531;89;89;178;341;9;9;18,178,18,196,res_nr_split
24_le_bull_elk.pdf,79,EB3127,Limited-entry Alw (rifle) Bull Elk - Mid - Wasatch Mtns - Any Legal Weapon Page 299,Totals 1620 109 108 217 1 in 7.5 Totals 257 12 12 24 1 in 10.7,1620;109;108;217;257;12;12;24,217,24,241,res_nr_split
24_le_bull_elk.pdf,80,EB3130,"Limited-entry Archery Bull Elk - Box Elder, Pilot Mtn - Archery Page 300",Totals 32 2 1 3 1 in 10.7 Totals 0 0 0 0 N/A,32;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_le_bull_elk.pdf,81,EB3132,"Limited-entry September Archery Bull Elk - Cache, North - Archery Page 301",Totals 165 13 12 25 1 in 6.6 Totals 61 2 1 3 1 in 20.3,165;13;12;25;61;2;1;3,25,3,28,res_nr_split
24_le_bull_elk.pdf,82,EB3135,Limited-entry September Archery Bull Elk - Barney Top/kaiparowits - Archery Page 302,Totals 42 5 4 9 1 in 4.7 Totals 77 0 1 1 1 in 77.0,42;5;4;9;77;0;1;1,9,1,10,res_nr_split
24_le_bull_elk.pdf,83,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery Page 303",Totals 98 6 6 12 1 in 8.2 Totals 85 0 1 1 1 in 85.0,98;6;6;12;85;0;1;1,12,1,13,res_nr_split
24_le_bull_elk.pdf,84,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery Page 304",Totals 82 6 6 12 1 in 6.8 Totals 52 0 1 1 1 in 52.0,82;6;6;12;52;0;1;1,12,1,13,res_nr_split
24_le_bull_elk.pdf,85,EB3139,"Limited-entry Hamss Bull Elk - Cache, North - H.a.m.s.s. Page 305",Totals 126 13 12 25 1 in 5.0 Totals 29 2 1 3 1 in 9.7,126;13;12;25;29;2;1;3,25,3,28,res_nr_split
24_le_bull_elk.pdf,86,EB3142,Limited-entry Hamss Bull Elk - Barney Top/kaiparowits - H.a.m.s.s. Page 306,Totals 42 5 4 9 1 in 4.7 Totals 26 0 1 1 1 in 26.0,42;5;4;9;26;0;1;1,9,1,10,res_nr_split
24_le_bull_elk.pdf,87,EB3143,"Limited-entry Hamss Bull Elk - Southwest Desert, North - H.a.m.s.s. Page 307",Totals 88 6 6 12 1 in 7.3 Totals 18 0 1 1 1 in 18.0,88;6;6;12;18;0;1;1,12,1,13,res_nr_split
24_le_bull_elk.pdf,88,EB3144,"Limited-entry Hamss Bull Elk - West Desert, Deep Creek - H.a.m.s.s. Page 308",Totals 77 6 6 12 1 in 6.4 Totals 20 0 1 1 1 in 20.0,77;6;6;12;20;0;1;1,12,1,13,res_nr_split
24_le_bull_elk.pdf,89,EB3145,Limited-entry Archery Bull Elk - Boulder - Archery Page 309,Totals 380 14 14 28 1 in 13.6 Totals 371 1 1 2 1 in 185.5,380;14;14;28;371;1;1;2,28,2,30,res_nr_split
24_le_bull_elk.pdf,90,EB3146,"Limited-entry Archery Bull Elk - Southwest Desert, South - Archery Page 310",Totals 214 16 15 31 1 in 6.9 Totals 117 2 2 4 1 in 29.3,214;16;15;31;117;2;2;4,31,4,35,res_nr_split
24_le_bull_elk.pdf,91,EB3147,"Limited-entry Alw (rifle) Bull Elk - Early - Box Elder, Grouse Creek - Any Legal Weapon Page 311",Totals 168 4 3 7 1 in 24.0 Totals 59 0 1 1 1 in 59.0,168;4;3;7;59;0;1;1,7,1,8,res_nr_split
24_le_bull_elk.pdf,92,EB3148,Limited-entry Alw (rifle) Bull Elk - Early - Boulder - Any Legal Weapon Page 312,Totals 1224 6 5 11 1 in 111.3 Totals 659 0 1 1 1 in 659.0,1224;6;5;11;659;0;1;1,11,1,12,res_nr_split
