source_file,source_page,hunt_code,hunt_name,totals_line,totals_numbers,res_total_permits,nr_total_permits,total_permits,parse_style
24_bg-odds.pdf,475,PB5329,Cwmu Buck Pronghorn - Snowville Flat - Any Legal Weapon Page 559,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,14;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,476,PB5330,Cwmu Buck Pronghorn - George Creek - Any Legal Weapon Page 560,Totals 5 0 1 1 1 in 5.0 Totals 0 0 0 0 N/A,5;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,477,PB5331,Limited-entry Alw (rifle) Buck Pronghorn - Mt Dutton/paunsaugunt - Any Legal Weapon Page 561,Totals 198 14 14 28 1 in 7.1 Totals 184 2 1 3 1 in 61.3,198;14;14;28;184;2;1;3,28,3,31,res_nr_split
24_bg-odds.pdf,478,PB5332,Limited-entry Archery Buck Pronghorn - Mt Dutton/paunsaugunt - Archery Page 562,Totals 22 4 3 7 1 in 3.1 Totals 27 0 1 1 1 in 27.0,22;4;3;7;27;0;1;1,7,1,8,res_nr_split
24_bg-odds.pdf,479,PB5337,Cwmu Buck Pronghorn - Heist - Any Legal Weapon Page 563,Totals 5 1 1 2 1 in 2.5 Totals 0 0 0 0 N/A,5;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,480,PB5339,Cwmu Buck Pronghorn - Iron Spring - Any Legal Weapon Page 564,Totals 2 0 1 1 1 in 2.0 Totals 0 0 0 0 N/A,2;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,481,PB5341,Cwmu Buck Pronghorn - Sweetwater - Any Legal Weapon Page 565,Totals 6 0 1 1 1 in 6.0 Totals 0 0 0 0 N/A,6;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,482,PB5342,Cwmu Buck Pronghorn - Salt Wells - Any Legal Weapon Page 566,Totals 7 1 1 2 1 in 3.5 Totals 0 0 0 0 N/A,7;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,483,PB5345,Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon Page 567,Totals 10 1 1 2 1 in 5.0 Totals 0 0 0 0 N/A,10;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,485,BI6500,Bison (hunter’s Choice) - Antelope Island - Any Legal Weapon Page 1,Totals 3089 1 1 2 in 1544.5 Totals 0 0 0 0 N/A,3089;1;1;2;1544;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,486,BI6503,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 2,Totals 4858 5 4 9 1 in 539.8 Totals 2464 0 1 1 in 2464.0,4858;5;4;9;2464;0;1;1,9,1,10,res_nr_split
24_bg-odds.pdf,487,BI6504,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 3,Totals 1702 5 4 9 1 in 189.1 Totals 1151 0 1 1 in 1151.0,1702;5;4;9;1151;0;1;1,9,1,10,res_nr_split
24_bg-odds.pdf,488,BI6505,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 4,Totals 360 2 2 4 1 in 90.0 Totals 133 0 1 1 1 in 133.0,360;2;2;4;133;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,489,BI6506,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 5,Totals 292 3 3 6 1 in 48.7 Totals 144 0 1 1 1 in 144.0,292;3;3;6;144;0;1;1,6,1,7,res_nr_split
24_bg-odds.pdf,490,BI6509,Bison Archery (hunter’s Choice) - Henry Mtns - Archery Page 6,Totals 352 2 2 4 1 in 88.0 Totals 581 0 1 1 1 in 581.0,352;2;2;4;581;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,491,BI6516,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 7,Totals 988 3 3 6 1 in 164.7 Totals 1030 0 1 1 in 1030.0,988;3;3;6;1030;0;1;1,6,1,7,res_nr_split
24_bg-odds.pdf,492,BI6528,"Bison Archery (hunter’s Choice) - Book Cliffs, Little Creek/south - Archery Page 8",Totals 146 2 2 4 1 in 36.5 Totals 269 0 1 1 1 in 269.0,146;2;2;4;269;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,493,BI6529,"Bison (cow Only) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 9",Totals 118 2 2 4 1 in 29.5 Totals 79 0 1 1 1 in 79.0,118;2;2;4;79;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,494,BI6530,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 10",Totals 270 2 1 3 1 in 90.0 Totals 293 0 1 1 1 in 293.0,270;2;1;3;293;0;1;1,3,1,4,res_nr_split
24_bg-odds.pdf,495,BI6531,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 11",Totals 117 2 2 4 1 in 29.3 Totals 205 0 1 1 1 in 205.0,117;2;2;4;205;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,496,BI6532,"Bison Archery (hunter’s Choice) - Book Cliffs, Bitter Creek - Archery Page 12",Totals 183 2 2 4 1 in 45.8 Totals 362 0 1 1 1 in 362.0,183;2;2;4;362;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,497,BI6534,"Bison (hunter’s Choice) - Book Cliffs, Bitter Creek - Any Legal Weapon Page 13",Totals 996 2 2 4 1 in 249.0 Totals 745 0 1 1 1 in 745.0,996;2;2;4;745;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,498,BI6535,"Bison (hunter’s Choice) - Book Cliffs, Bitter Creek - Any Legal Weapon Page 14",Totals 687 2 2 4 1 in 171.8 Totals 511 0 1 1 1 in 511.0,687;2;2;4;511;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,499,BI6536,"Bison (cow Only) - Book Cliffs, Bitter Creek - Any Legal Weapon Page 15",Totals 161 0 1 1 1 in 161.0 Totals 91 0 1 1 1 in 91.0,161;0;1;1;91;0;1;1,1,1,2,res_nr_split
24_bg-odds.pdf,500,BI6537,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 16",Totals 259 5 4 9 1 in 28.8 Totals 385 0 1 1 1 in 385.0,259;5;4;9;385;0;1;1,9,1,10,res_nr_split
24_bg-odds.pdf,502,DS6600,Desert Bighorn Sheep - Henry Mtns - Any Legal Weapon Page 204,Totals 367 1 1 2 1 in 183.5 Totals 0 0 0 0 N/A,367;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,503,DS6601,"Desert Bighorn Sheep - Kaiparowits, East - Any Legal Weapon Page 205",Totals 844 4 3 7 1 in 120.6 Totals 2998 0 1 1 in 2998.0,844;4;3;7;2998;0;1;1,7,1,8,res_nr_split
24_bg-odds.pdf,504,DS6602,"Desert Bighorn Sheep - Kaiparowits, Escalante - Any Legal Weapon Page 206",Totals 467 4 3 7 1 in 66.7 Totals 2000 0 1 1 in 2000.0,467;4;3;7;2000;0;1;1,7,1,8,res_nr_split
24_bg-odds.pdf,505,DS6603,"Desert Bighorn Sheep - Kaiparowits, West - Any Legal Weapon Page 207",Totals 851 3 2 5 1 in 170.2 Totals 3785 0 1 1 in 3785.0,851;3;2;5;3785;0;1;1,5,1,6,res_nr_split
24_bg-odds.pdf,506,DS6604,"Desert Bighorn Sheep - La Sal, Potash/south Cisco - Any Legal Weapon Page 208",Totals 353 3 3 6 1 in 58.8 Totals 0 0 0 0 N/A,353;3;3;6;0;0;0;0,6,0,6,res_nr_split
24_bg-odds.pdf,507,DS6606,"Desert Bighorn Sheep - San Juan, Lockhart - Any Legal Weapon Page 209",Totals 130 1 1 2 1 in 65.0 Totals 0 0 0 0 N/A,130;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,508,DS6607,"Desert Bighorn Sheep - San Juan, South - Any Legal Weapon Page 210",Totals 192 1 1 2 1 in 96.0 Totals 0 0 0 0 N/A,192;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,509,DS6608,"Desert Bighorn Sheep - San Rafael, Dirty Devil - Any Legal Weapon Page 211",Totals 499 3 3 6 1 in 83.2 Totals 1801 0 1 1 in 1801.0,499;3;3;6;1801;0;1;1,6,1,7,res_nr_split
24_bg-odds.pdf,510,DS6609,"Desert Bighorn Sheep - San Rafael, North - Any Legal Weapon Page 212",Totals 617 2 1 3 1 in 205.7 Totals 0 0 0 0 N/A,617;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,511,DS6610,"Desert Bighorn Sheep - San Rafael, South - Any Legal Weapon Page 213",Totals 810 6 5 11 1 in 73.6 Totals 2123 0 1 1 in 2123.0,810;6;5;11;2123;0;1;1,11,1,12,res_nr_split
24_bg-odds.pdf,512,DS6611,Desert Bighorn Sheep - Zion - Any Legal Weapon Page 214,Totals 1378 1 1 2 1 in 689.0 Totals 0 0 0 0 N/A,1378;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,513,DS6620,"Desert Bighorn Sheep - Pine Valley, Virgin River - Any Legal Weapon Page 215",Totals 569 1 1 2 1 in 284.5 Totals 0 0 0 0 N/A,569;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,514,DS6621,"Desert Bighorn Sheep - Pine Valley, Beaver Dam - Any Legal Weapon Page 216",Totals 785 3 3 6 1 in 130.8 Totals 0 0 0 0 N/A,785;3;3;6;0;0;0;0,6,0,6,res_nr_split
24_bg-odds.pdf,515,DS6622,"Desert Bighorn Sheep - San Juan, North - Any Legal Weapon Page 217",Totals 166 2 1 3 1 in 55.3 Totals 0 0 0 0 N/A,166;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,516,DS6623,"Desert Bighorn Sheep - San Juan, San Juan River - Any Legal Weapon Page 218",Totals 69 0 1 1 1 in 69.0 Totals 0 0 0 0 N/A,69;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,517,DS6624,"Desert Bighorn Sheep Archery - San Rafael, Dirty Devil - Archery Page 219",Totals 197 1 1 2 1 in 98.5 Totals 0 0 0 0 N/A,197;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,518,DS6625,Desert Bighorn Sheep - Mineral Mtns - Any Legal Weapon Page 220,Totals 366 1 1 2 1 in 183.0 Totals 0 0 0 0 N/A,366;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,520,GO6800,Mountain Goat - Beaver - Any Legal Weapon Page 431,Totals 1399 4 3 7 1 in 199.9 Totals 3116 0 1 1 in 3116.0,1399;4;3;7;3116;0;1;1,7,1,8,res_nr_split
24_bg-odds.pdf,521,GO6801,Mountain Goat - Beaver - Any Legal Weapon Page 432,Totals 927 5 4 9 1 in 103.0 Totals 0 0 0 0 N/A,927;5;4;9;0;0;0;0,9,0,9,res_nr_split
24_bg-odds.pdf,522,GO6803,Mountain Goat - Nebo - Any Legal Weapon Page 433,Totals 727 6 6 12 1 in 60.6 Totals 1356 0 1 1 in 1356.0,727;6;6;12;1356;0;1;1,12,1,13,res_nr_split
24_bg-odds.pdf,523,GO6804,Mountain Goat - High Uintas Kamas - Any Legal Weapon Page 434,Totals 206 0 1 1 1 in 206.0 Totals 0 0 0 0 N/A,206;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,524,GO6805,Mountain Goat - High Uintas Central - Any Legal Weapon Page 435,Totals 305 2 1 3 1 in 101.7 Totals 600 0 1 1 1 in 600.0,305;2;1;3;600;0;1;1,3,1,4,res_nr_split
24_bg-odds.pdf,525,GO6806,Mountain Goat - High Uintas East - Any Legal Weapon Page 436,Totals 130 0 1 1 1 in 130.0 Totals 934 0 1 1 1 in 934.0,130;0;1;1;934;0;1;1,1,1,2,res_nr_split
24_bg-odds.pdf,526,GO6807,Mountain Goat - High Uintas Leidy Peak - Any Legal Weapon Page 437,Totals 129 0 1 1 1 in 129.0 Totals 0 0 0 0 N/A,129;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,527,GO6808,Mountain Goat - High Uintas West - Any Legal Weapon Page 438,Totals 623 4 4 8 1 in 77.9 Totals 819 0 1 1 1 in 819.0,623;4;4;8;819;0;1;1,8,1,9,res_nr_split
24_bg-odds.pdf,528,GO6810,"Mountain Goat - Ogden, Willard Peak - Any Legal Weapon Page 439",Totals 1110 0 1 1 in 1110.0 Totals 0 0 0 0 N/A,1110;0;1;1;1110;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,529,GO6813,"Mountain Goat - Wasatch Mtns, Provo Peak - Any Legal Weapon Page 440",Totals 200 3 2 5 1 in 40.0 Totals 0 0 0 0 N/A,200;3;2;5;0;0;0;0,5,0,5,res_nr_split
24_bg-odds.pdf,530,GO6814,Mountain Goat - Mt Dutton - Any Legal Weapon Page 441,Totals 169 1 1 2 1 in 84.5 Totals 0 0 0 0 N/A,169;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,531,GO6817,"Mountain Goat - La Sal, La Sal Mtns - Any Legal Weapon Page 442",Totals 341 5 5 10 1 in 34.1 Totals 1563 0 1 1 in 1563.0,341;5;5;10;1563;0;1;1,10,1,11,res_nr_split
24_bg-odds.pdf,532,GO6818,"Mountain Goat - Wasatch Mtns, Box Elder Peak - Any Legal Weapon Page 443",Totals 109 2 1 3 1 in 36.3 Totals 0 0 0 0 N/A,109;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,533,GO6819,"Mountain Goat - Wasatch Mtns, Lone Peak - Any Legal Weapon Page 444",Totals 125 1 1 2 1 in 62.5 Totals 0 0 0 0 N/A,125;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,534,GO6820,"Mountain Goat - Wasatch Mtns, Timpanogos - Any Legal Weapon Page 445",Totals 503 5 5 10 1 in 50.3 Totals 0 0 0 0 N/A,503;5;5;10;0;0;0;0,10,0,10,res_nr_split
24_bg-odds.pdf,535,GO6821,Mountain Goat Archery - Nebo - Archery Page 446,Totals 308 5 4 9 1 in 34.2 Totals 765 0 1 1 1 in 765.0,308;5;4;9;765;0;1;1,9,1,10,res_nr_split
24_bg-odds.pdf,536,GO6822,Mountain Goat Archery - Beaver - Archery Page 447,Totals 195 1 1 2 1 in 97.5 Totals 0 0 0 0 N/A,195;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,538,MB6000,Bull Moose - Cache - Any Legal Weapon Page 448,Totals 3498 7 6 13 1 in 269.1 Totals 1972 1 1 2 1 in 986.0,3498;7;6;13;1972;1;1;2,13,2,15,res_nr_split
24_bg-odds.pdf,539,MB6001,Bull Moose - Chalk Creek - Any Legal Weapon Page 449,Totals 776 2 1 3 1 in 258.7 Totals 0 0 0 0 N/A,776;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,540,MB6002,Bull Moose - East Canyon - Any Legal Weapon Page 450,Totals 759 2 2 4 1 in 189.8 Totals 0 0 0 0 N/A,759;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,541,MB6003,"Bull Moose - East Canyon, Morgan-summit - Any Legal Weapon Page 451",Totals 277 2 1 3 1 in 92.3 Totals 0 0 0 0 N/A,277;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,542,MB6004,Bull Moose - Kamas - Any Legal Weapon Page 452,Totals 1033 2 2 4 1 in 258.3 Totals 0 0 0 0 N/A,1033;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,543,MB6005,Bull Moose - Morgan-south Rich - Any Legal Weapon Page 453,Totals 323 2 2 4 1 in 80.8 Totals 399 0 1 1 1 in 399.0,323;2;2;4;399;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,544,MB6006,"Bull Moose - North Slope, Summit - Any Legal Weapon Page 454",Totals 3109 11 11 22 1 in 141.3 Totals 2742 2 1 3 1 in 914.0,3109;11;11;22;2742;2;1;3,22,3,25,res_nr_split
24_bg-odds.pdf,545,MB6007,"Bull Moose - North Slope, Three Corners/west Daggett - Any Legal Weapon Page 455",Totals 1104 4 4 8 1 in 138.0 Totals 1014 0 1 1 in 1014.0,1104;4;4;8;1014;0;1;1,8,1,9,res_nr_split
24_bg-odds.pdf,546,MB6008,Bull Moose - Ogden - Any Legal Weapon Page 456,Totals 1560 4 3 7 1 in 222.9 Totals 814 0 1 1 1 in 814.0,1560;4;3;7;814;0;1;1,7,1,8,res_nr_split
24_bg-odds.pdf,547,MB6009,Bull Moose - Diamond Mtn/vernal - Any Legal Weapon Page 457,Totals 404 1 1 2 1 in 202.0 Totals 0 0 0 0 N/A,404;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,548,MB6010,Bull Moose - Yellowstone - Any Legal Weapon Page 458,Totals 941 2 2 4 1 in 235.3 Totals 0 0 0 0 N/A,941;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,549,MB6011,Bull Moose - Wasatch Mtns/central Mtns - Any Legal Weapon Page 459,Totals 7898 10 9 19 1 in 415.7 Totals 2941 0 1 1 in 2941.0,7898;10;9;19;2941;0;1;1,19,1,20,res_nr_split
24_bg-odds.pdf,550,MB6200,Cwmu Bull Moose - Bear Springs - Any Legal Weapon Page 460,Totals 91 0 1 1 1 in 91.0 Totals 0 0 0 0 N/A,91;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,551,MB6202,Cwmu Bull Moose - Causey Spring - Any Legal Weapon Page 461,Totals 192 0 1 1 1 in 192.0 Totals 0 0 0 0 N/A,192;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,552,MB6206,Cwmu Bull Moose - Deseret - Any Legal Weapon Page 462,Totals 657 1 1 2 1 in 328.5 Totals 0 0 0 0 N/A,657;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,553,MB6207,Cwmu Bull Moose - Durst Mountain - Any Legal Weapon Page 463,Totals 78 0 1 1 1 in 78.0 Totals 0 0 0 0 N/A,78;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,554,MB6208,Cwmu Bull Moose - East Fork Chalk Creek - Any Legal Weapon Page 464,Totals 112 1 1 2 1 in 56.0 Totals 0 0 0 0 N/A,112;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,555,MB6209,Cwmu Bull Moose - Ensign Ranches - Any Legal Weapon Page 465,Totals 126 0 1 1 1 in 126.0 Totals 0 0 0 0 N/A,126;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,556,MB6211,Cwmu Bull Moose - Grass Valley/clark Canyon - Any Legal Weapon Page 466,Totals 256 2 1 3 1 in 85.3 Totals 0 0 0 0 N/A,256;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,557,MB6217,Cwmu Bull Moose - Sharp Mountain - Any Legal Weapon Page 467,Totals 49 0 1 1 1 in 49.0 Totals 0 0 0 0 N/A,49;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,558,MB6219,Cwmu Bull Moose - Skull Crack - Any Legal Weapon Page 468,Totals 411 1 1 2 1 in 205.5 Totals 0 0 0 0 N/A,411;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,559,MB6220,Cwmu Bull Moose - South Canyon - Any Legal Weapon Page 469,Totals 34 0 1 1 1 in 34.0 Totals 0 0 0 0 N/A,34;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,560,MB6222,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon Page 470,Totals 78 0 1 1 1 in 78.0 Totals 0 0 0 0 N/A,78;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,561,MB6223,Cwmu Bull Moose - Three C - Any Legal Weapon Page 471,Totals 77 0 1 1 1 in 77.0 Totals 0 0 0 0 N/A,77;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,562,MB6224,Cwmu Bull Moose - Two Bear - Any Legal Weapon Page 472,Totals 90 0 1 1 1 in 90.0 Totals 0 0 0 0 N/A,90;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,563,MB6240,Cwmu Bull Moose - Chimney Rock - Any Legal Weapon Page 473,Totals 70 0 1 1 1 in 70.0 Totals 0 0 0 0 N/A,70;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,564,MB6251,Cwmu Bull Moose - Hardscrabble - Any Legal Weapon Page 474,Totals 63 0 1 1 1 in 63.0 Totals 0 0 0 0 N/A,63;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,565,MB6254,Cwmu Bull Moose - Sj Ranch - Any Legal Weapon Page 475,Totals 53 0 1 1 1 in 53.0 Totals 0 0 0 0 N/A,53;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,566,MB6256,Cwmu Bull Moose - Woodruff Creek South - Any Legal Weapon Page 476,Totals 96 0 1 1 1 in 96.0 Totals 0 0 0 0 N/A,96;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,567,MB6258,Cwmu Bull Moose - Jacob's Creek - Any Legal Weapon Page 477,Totals 51 0 1 1 1 in 51.0 Totals 0 0 0 0 N/A,51;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,568,MB6259,Cwmu Bull Moose - Royal Ivory Outfitters - Any Legal Weapon Page 478,Totals 65 0 1 1 1 in 65.0 Totals 0 0 0 0 N/A,65;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,569,MB6263,Cwmu Bull Moose - Moon Ranch - Any Legal Weapon Page 479,Totals 53 0 1 1 1 in 53.0 Totals 0 0 0 0 N/A,53;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,570,MB6264,Cwmu Bull Moose - Sand Creek - Any Legal Weapon Page 480,Totals 22 0 1 1 1 in 22.0 Totals 0 0 0 0 N/A,22;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,571,MB6265,Cwmu Bull Moose - Little Pole Canyon - Any Legal Weapon Page 481,Totals 39 0 1 1 1 in 39.0 Totals 0 0 0 0 N/A,39;0;1;1;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,572,MB6266,Cwmu Bull Moose - Weber Florence Creek/stillman Creek - Any Legal Weapon Page 482,Totals 176 2 2 4 1 in 44.0 Totals 0 0 0 0 N/A,176;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,574,RS6701,"Rocky Mountain Bighorn Sheep - Book Cliffs, South - Any Legal Weapon Page 568",Totals 1063 3 2 5 1 in 212.6 Totals 6931 0 1 1 in 6931.0,1063;3;2;5;6931;0;1;1,5,1,6,res_nr_split
24_bg-odds.pdf,575,RS6703,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 569",Totals 828 2 2 4 1 in 207.0 Totals 1922 0 1 1 in 1922.0,828;2;2;4;1922;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,576,RS6704,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon Page 570",Totals 697 3 2 5 1 in 139.4 Totals 1588 0 1 1 in 1588.0,697;3;2;5;1588;0;1;1,5,1,6,res_nr_split
24_bg-odds.pdf,577,RS6708,"Rocky Mountain Bighorn Sheep - North Slope, Three Corners - Any Legal Weapon Page 571",Totals 346 1 1 2 1 in 173.0 Totals 0 0 0 0 N/A,346;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,578,RS6709,"Rocky Mountain Bighorn Sheep - North Slope, Summit/west Daggett - Any Legal Weapon Page 572",Totals 538 2 1 3 1 in 179.3 Totals 0 0 0 0 N/A,538;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,579,RS6712,"Rocky Mountain Bighorn Sheep - Nine Mile, Gray Canyon - Any Legal Weapon Page 573",Totals 823 3 3 6 1 in 137.2 Totals 0 0 0 0 N/A,823;3;3;6;0;0;0;0,6,0,6,res_nr_split
24_bg-odds.pdf,580,RS6713,"Rocky Mountain Bighorn Sheep - Nine Mile, Jack Creek - Any Legal Weapon Page 574",Totals 470 2 2 4 1 in 117.5 Totals 0 0 0 0 N/A,470;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,581,RS6720,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 575",Totals 656 2 1 3 1 in 218.7 Totals 0 0 0 0 N/A,656;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,582,RS6721,"Rocky Mountain Bighorn Sheep - Oquirrh-stansbury, West - Any Legal Weapon Page 576",Totals 473 2 2 4 1 in 118.3 Totals 0 0 0 0 N/A,473;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,583,RS6722,"Rocky Mountain Bighorn Sheep Archery - Box Elder, Newfoundland Mtn - Archery Page 577",Totals 198 2 1 3 1 in 66.0 Totals 0 0 0 0 N/A,198;2;1;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,584,RS6724,"Rocky Mountain Bighorn Sheep - Wasatch Mtns, West - Any Legal Weapon Page 578",Totals 819 2 2 4 1 in 204.8 Totals 0 0 0 0 N/A,819;2;2;4;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,585,RS6725,Rocky Mountain Bighorn Sheep - Nebo - Any Legal Weapon Page 579,Totals 414 1 1 2 1 in 207.0 Totals 0 0 0 0 N/A,414;1;1;2;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,586,RS6726,"Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek - Any Legal Weapon Page 580",Totals 577 2 2 4 1 in 144.3 Totals 1943 0 1 1 in 1943.0,577;2;2;4;1943;0;1;1,4,1,5,res_nr_split
24_bg-odds.pdf,587,RS6727,"Rocky Mountain Bighorn Sheep Archery - Fillmore, Oak Creek - Archery Page 581",Totals 221 1 1 2 1 in 110.5 Totals 0 0 0 0 N/A,221;1;1;2;0;0;0;0,2,0,2,res_nr_split
