record_id,record_type,library_title,library_species,library_area,database_match_status,database_hunt_code,hunt_master_compare_status,hunt_master_row_count,hunt_master_residencies,hunt_master_draw_pools,hunt_master_point_row_count,field_mismatch_count,blank_database_runtime_value_count,field_mismatches,blank_database_runtime_values
permit_2022_2024_conservation_0172,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Antlerless Elk - Cache,Antlerless Elk,Cache,AMBIGUOUS_DATABASE_MATCH,EA2027,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [2026_RAC_TRUTH_SOURCE],
permit_2022_2024_conservation_0173,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Antlerless Elk - Central Mtns,Antlerless Elk,Central Mtns,MATCH_REVIEW,EA2012,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,2,0,"database_hunt_name->hunt_name: 'Wasatch Mtns, West-Central' not in [Wasatch Mtns, West]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [2026_RAC_TRUTH_SOURCE]",
permit_2022_2024_conservation_0174,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Antlerless Elk - Plateau,Antlerless Elk,Plateau,AMBIGUOUS_DATABASE_MATCH,EA1153,FOUND_PRIOR_REVIEW_REQUIRED,66,Nonresident|Resident,standard,66,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [4]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [0]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [4]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0175,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bison - Henry Mtns, Cow Only (early)",Bison,"Henry Mtns, Cow Only (early)",AMBIGUOUS_DATABASE_MATCH,BI6503,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0176,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bison - Henry Mtns, Hunter's Choice (early)",Bison,"Henry Mtns, Hunter's Choice (early)",AMBIGUOUS_DATABASE_MATCH,BI6503,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0177,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bison - Statewide,Bison,Statewide,AMBIGUOUS_DATABASE_MATCH,BI1000,FOUND_PRIOR_REVIEW_REQUIRED,3,Nonresident|Resident,sportsman|standard,3,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0178,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Black Bear - Book Cliffs, Bitter Creek/South",Black Bear,"Book Cliffs, Bitter Creek/South",MATCH_HIGH,BR7300,FOUND_ALIGNED,2,Nonresident|Resident,standard,2,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [9]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [1]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [10]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0179,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Black Bear - Book Cliffs, Bitter Creek/South",Black Bear,"Book Cliffs, Bitter Creek/South",MATCH_HIGH,BR7300,FOUND_ALIGNED,2,Nonresident|Resident,standard,2,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [9]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [1]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [10]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0180,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Black Bear - Book Cliffs, Little Creek Roadless",Black Bear,"Book Cliffs, Little Creek Roadless",MATCH_HIGH,BR7301,FOUND_ALIGNED,2,Nonresident|Resident,standard,2,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [5]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [0]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [5]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0181,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Black Bear - Central Mtns, Manti-South/San Rafael, North",Black Bear,"Central Mtns, Manti-South/San Rafael, North",MATCH_REVIEW,BR7304,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [18]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [2]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [20]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0182,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Black Bear - Nine Mile,Black Bear,Nine Mile,MATCH_HIGH,BR7317,FOUND_ALIGNED,2,Nonresident|Resident,standard,2,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [9]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [1]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [10]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0183,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Black Bear - Plateau, Boulder/Kaiparowits",Black Bear,"Plateau, Boulder/Kaiparowits",MATCH_HIGH,BR7310,FOUND_ALIGNED,2,Nonresident|Resident,standard,2,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [10]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [1]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [11]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0184,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Black Bear - Wasatch Mtns, West-Central",Black Bear,"Wasatch Mtns, West-Central",MATCH_HIGH,BR7316,FOUND_ALIGNED,2,Nonresident|Resident,standard,2,0,7,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: database blank, runtime has [14]; database_permit_allotment_2026_nr->permit_allotment_2026_nr: database blank, runtime has [1]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [15]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0185,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Book Cliffs,Buck Deer,Book Cliffs,AMBIGUOUS_DATABASE_MATCH,DB1017,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0186,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Book Cliffs,Buck Deer,Book Cliffs,MATCH_HIGH,DB1011,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0187,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Book Cliffs,Buck Deer,Book Cliffs,MATCH_HIGH,DB1025,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0188,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Cache, Crawford Mtn",Buck Deer,"Cache, Crawford Mtn",MATCH_HIGH,DB1026,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0189,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Fillmore, Oak Creek LE",Buck Deer,"Fillmore, Oak Creek LE",AMBIGUOUS_DATABASE_MATCH,DB1045,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0190,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Deer - Henry Mtns,Buck Deer,Henry Mtns,AMBIGUOUS_DATABASE_MATCH,DB1780,FOUND_PRIOR_REVIEW_REQUIRED,4,Nonresident|Resident,dedicated_hunter|standard,4,0,5,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [26]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0191,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - La Sal, Dolores Triangle",Buck Deer,"La Sal, Dolores Triangle",AMBIGUOUS_DATABASE_MATCH,DB1778,FOUND_PRIOR_REVIEW_REQUIRED,4,Nonresident|Resident,dedicated_hunter|standard,4,0,5,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [67]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0192,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - San Juan, Elk Ridge",Buck Deer,"San Juan, Elk Ridge",AMBIGUOUS_DATABASE_MATCH,DB1046,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0193,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - West Desert, Vernon",Buck Deer,"West Desert, Vernon",MATCH_HIGH,DB1024,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0194,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - West Desert, Vernon",Buck Deer,"West Desert, Vernon",AMBIGUOUS_DATABASE_MATCH,DB1048,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0195,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Deer - West Desert, Vernon",Buck Deer,"West Desert, Vernon",MATCH_HIGH,DB1042,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0196,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Beaver,Buck Pronghorn,Beaver,AMBIGUOUS_DATABASE_MATCH,LP5025,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0197,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Book Cliffs, Bitter Creek",Buck Pronghorn,"Book Cliffs, Bitter Creek",MATCH_HIGH,PB5026,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0198,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Book Cliffs, South",Buck Pronghorn,"Book Cliffs, South",MATCH_HIGH,PB5027,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0199,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Box Elder, Snowville",Buck Pronghorn,"Box Elder, Snowville",MATCH_HIGH,PB5030,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0200,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Box Elder, West",Buck Pronghorn,"Box Elder, West",AMBIGUOUS_DATABASE_MATCH,LP5031,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0201,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Cache/Morgan-South Rich/Ogden,Buck Pronghorn,Cache/Morgan-South Rich/Ogden,MATCH_REVIEW,PB5073,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0202,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Fillmore, Oak Creek South",Buck Pronghorn,"Fillmore, Oak Creek South",AMBIGUOUS_DATABASE_MATCH,LP5033,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0203,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - La Sal, Potash/South Cisco",Buck Pronghorn,"La Sal, Potash/South Cisco",MATCH_HIGH,PB5035,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0204,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Mt Dutton/Paunsaugunt,Buck Pronghorn,Mt Dutton/Paunsaugunt,MATCH_HIGH,PB5331,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0205,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Nine Mile, Anthro-Myton Bench",Buck Pronghorn,"Nine Mile, Anthro-Myton Bench",MATCH_HIGH,PB5037,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0206,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Nine Mile, Anthro-Myton Bench",Buck Pronghorn,"Nine Mile, Anthro-Myton Bench",MATCH_HIGH,PB5037,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0207,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - North Slope, Three Corners/West Daggett",Buck Pronghorn,"North Slope, Three Corners/West Daggett",MATCH_HIGH,PB5040,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0208,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Panguitch Lake/Zion, North",Buck Pronghorn,"Panguitch Lake/Zion, North",MATCH_HIGH,PB5041,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0209,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Pine Valley,Buck Pronghorn,Pine Valley,MATCH_HIGH,PB5042,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0210,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - San Rafael, North",Buck Pronghorn,"San Rafael, North",AMBIGUOUS_DATABASE_MATCH,LP5046,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0211,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - South Slope, Vernal",Buck Pronghorn,"South Slope, Vernal",MATCH_REVIEW,PB5048,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0212,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Southwest Desert,Buck Pronghorn,Southwest Desert,AMBIGUOUS_DATABASE_MATCH,LP5049,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0213,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Southwest Desert,Buck Pronghorn,Southwest Desert,AMBIGUOUS_DATABASE_MATCH,LP5049,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0214,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - West Desert, Rush Valley",Buck Pronghorn,"West Desert, Rush Valley",AMBIGUOUS_DATABASE_MATCH,LP5051,FOUND_PRIOR_REVIEW_REQUIRED,2,Nonresident|Resident,standard,2,0,2,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]"
permit_2022_2024_conservation_0215,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - West Desert, Snake Valley",Buck Pronghorn,"West Desert, Snake Valley",MATCH_HIGH,PB5052,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
