hunt_code,hunt_name,field,prior_generation_value,active_value,status,active_source
DB1799,Chalk Creek,permits_2025_nr,,1,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1799,Chalk Creek,permits_2025_total,,19,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1800,East Canyon,permits_2025_res,,48,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1800,East Canyon,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1800,East Canyon,permits_2025_total,,48,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1801,Morgan-South Rich,permits_2025_res,,11,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1801,Morgan-South Rich,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1801,Morgan-South Rich,permits_2025_total,,11,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1802,"Beaver, East",permits_2025_res,,137,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1802,"Beaver, East",permits_2025_nr,,8,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1802,"Beaver, East",permits_2025_total,,145,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1803,"Beaver, West",permits_2025_res,,30,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1803,"Beaver, West",permits_2025_nr,,4,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1803,"Beaver, West",permits_2025_total,,34,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1804,Cedar/Stansbury,permits_2025_res,,48,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1804,Cedar/Stansbury,permits_2025_nr,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1804,Cedar/Stansbury,permits_2025_total,,50,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1805,Oquirrh/Tintic,permits_2025_res,,154,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1805,Oquirrh/Tintic,permits_2025_nr,,3,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1805,Oquirrh/Tintic,permits_2025_total,,157,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1806,"West Desert, Swasey",permits_2025_res,,18,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1806,"West Desert, Swasey",permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DB1806,"West Desert, Swasey",permits_2025_total,,18,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
DS6601,"Kaiparowits, East",permits_2025_res,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
DS6601,"Kaiparowits, East",permits_2025_total,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
DS6609,"San Rafael, North",permits_2025_res,8,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
DS6609,"San Rafael, North",permits_2025_total,8,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1012,"Cache, Richmond Hyde Park",permits_2025_res,,4,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1012,"Cache, Richmond Hyde Park",permits_2025_nr,,1,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1012,"Cache, Richmond Hyde Park",permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1015,"Manti, Ferron Canyon",permits_2025_res,63,64,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1015,"Manti, Ferron Canyon",permits_2025_nr,7,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1015,"Manti, Ferron Canyon",permits_2025_total,70,69,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1018,"Manti, Horn Mtn",permits_2025_res,54,55,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1018,"Manti, Horn Mtn",permits_2025_nr,6,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1020,"Manti, Mohrland-Stump Flat",permits_2025_res,108,110,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1020,"Manti, Mohrland-Stump Flat",permits_2025_nr,12,10,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1021,Nebo,permits_2025_res,207,211,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1021,Nebo,permits_2025_nr,23,16,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1021,Nebo,permits_2025_total,230,227,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1022,"Manti, North",permits_2025_res,270,272,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1022,"Manti, North",permits_2025_nr,30,28,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1023,"Manti, South",permits_2025_res,90,92,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1023,"Manti, South",permits_2025_nr,10,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1024,"Manti, South",permits_2025_res,90,91,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1024,"Manti, South",permits_2025_nr,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1026,Chalk Creek,permits_2025_res,315,256,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1026,Chalk Creek,permits_2025_nr,35,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1026,Chalk Creek,permits_2025_total,350,260,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1033,Kamas,permits_2025_res,112,114,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1033,Kamas,permits_2025_nr,13,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1035,"Kamas, Oakley",permits_2025_res,112,107,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1035,"Kamas, Oakley",permits_2025_nr,13,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1035,"Kamas, Oakley",permits_2025_total,125,115,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1037,Dolores Triangle,permits_2025_res,45,44,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1037,Dolores Triangle,permits_2025_nr,5,6,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1038,La Sal Mtns,permits_2025_res,180,176,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1038,La Sal Mtns,permits_2025_total,200,196,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1039,La Sal Mtns,permits_2025_res,135,138,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1039,La Sal Mtns,permits_2025_nr,15,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1044,"Morgan-South Rich, South Rich",permits_2025_res,31,30,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1044,"Morgan-South Rich, South Rich",permits_2025_total,35,34,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1049,"Mt Dutton, Deep Creek",permits_2025_res,,65,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1049,"Mt Dutton, Deep Creek",permits_2025_nr,,7,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1049,"Mt Dutton, Deep Creek",permits_2025_total,,72,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1054,"Nine Mile, West Anthro",permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1054,"Nine Mile, West Anthro",permits_2025_total,50,49,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1056,"North Slope, Greendale",permits_2025_nr,1,0,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1056,"North Slope, Greendale",permits_2025_total,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1058,"North Slope, Henrys Fork-Burnt Fork",permits_2025_res,90,87,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1058,"North Slope, Henrys Fork-Burnt Fork",permits_2025_nr,10,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1058,"North Slope, Henrys Fork-Burnt Fork",permits_2025_total,100,95,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1060,"North Slope, West Daggett",permits_2025_res,18,17,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1060,"North Slope, West Daggett",permits_2025_nr,2,1,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1060,"North Slope, West Daggett",permits_2025_total,20,18,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1063,Ogden,permits_2025_res,67,69,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1063,Ogden,permits_2025_nr,8,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1063,Ogden,permits_2025_total,75,71,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1064,Ogden,permits_2025_res,67,70,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1064,Ogden,permits_2025_nr,8,0,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1064,Ogden,permits_2025_total,75,70,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1076,Boulder West,permits_2025_res,45,46,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1076,Boulder West,permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1078,Fishlake/Thousand Lakes,permits_2025_res,243,245,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1078,Fishlake/Thousand Lakes,permits_2025_nr,27,25,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1081,San Juan,permits_2025_res,112,110,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1081,San Juan,permits_2025_nr,13,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1081,San Juan,permits_2025_total,125,121,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1084,"San Rafael, North",permits_2025_nr,1,0,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1084,"San Rafael, North",permits_2025_total,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1085,Vernal/Bonanza,permits_2025_res,90,68,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1085,Vernal/Bonanza,permits_2025_nr,10,6,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1085,Vernal/Bonanza,permits_2025_total,100,74,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1087,Vernal/Bonanza,permits_2025_res,90,91,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1087,Vernal/Bonanza,permits_2025_nr,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1089,Diamond Mtn,permits_2025_res,45,46,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1089,Diamond Mtn,permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1090,Diamond Mtn,permits_2025_res,45,46,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1090,Diamond Mtn,permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1094,"Vernal, Mosby Mtn",permits_2025_res,90,91,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1094,"Vernal, Mosby Mtn",permits_2025_nr,10,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1094,"Vernal, Mosby Mtn",permits_2025_total,100,99,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1106,"Wasatch Mtns, Avintaquin",permits_2025_res,180,153,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1106,"Wasatch Mtns, Avintaquin",permits_2025_nr,20,19,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1106,"Wasatch Mtns, Avintaquin",permits_2025_total,200,172,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1110,"Wasatch Mtns, Salt Lake",permits_2025_res,40,38,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1110,"Wasatch Mtns, Salt Lake",permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1110,"Wasatch Mtns, Salt Lake",permits_2025_total,45,42,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1111,"Wasatch Mtns, Wallsburg",permits_2025_nr,4,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1111,"Wasatch Mtns, Wallsburg",permits_2025_total,35,33,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1112,"Wasatch Mtns, Wallsburg",permits_2025_res,49,50,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1112,"Wasatch Mtns, Wallsburg",permits_2025_nr,6,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1117,Zion,permits_2025_res,198,185,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1117,Zion,permits_2025_nr,22,18,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1117,Zion,permits_2025_total,220,203,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EA1118,Alton CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1118,Alton CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1118,Alton CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1119,Bar J Ranch CWMU,permits_2025_res,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1119,Bar J Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1119,Bar J Ranch CWMU,permits_2025_total,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1120,Bear Mountain CWMU,permits_2025_res,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1120,Bear Mountain CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1120,Bear Mountain CWMU,permits_2025_total,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1121,Boobe Hole CWMU,permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1121,Boobe Hole CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1121,Boobe Hole CWMU,permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1122,Causey Spring CWMU,permits_2025_res,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1122,Causey Spring CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1122,Causey Spring CWMU,permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1124,Chimney Rock CWMU,permits_2025_res,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1124,Chimney Rock CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1124,Chimney Rock CWMU,permits_2025_total,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1125,Coldwater Ranch CWMU,permits_2025_res,,25,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1125,Coldwater Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1125,Coldwater Ranch CWMU,permits_2025_total,,25,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1129,Deseret CWMU,permits_2025_res,,425,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1129,Deseret CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1129,Deseret CWMU,permits_2025_total,,425,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1130,Double Cone CWMU,permits_2025_res,,7,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1130,Double Cone CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1130,Double Cone CWMU,permits_2025_total,,7,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1131,Durst Mountain CWMU,permits_2025_res,,30,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1131,Durst Mountain CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1131,Durst Mountain CWMU,permits_2025_total,,30,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1132,East Fork Chalk Creek CWMU,permits_2025_res,,30,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1132,East Fork Chalk Creek CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1132,East Fork Chalk Creek CWMU,permits_2025_total,,30,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1134,Ensign Ranches CWMU,permits_2025_res,,60,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1134,Ensign Ranches CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1134,Ensign Ranches CWMU,permits_2025_total,,60,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1135,Folley Ridge CWMU,permits_2025_res,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1135,Folley Ridge CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1135,Folley Ridge CWMU,permits_2025_total,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1136,Grass Valley/Clark Canyon CWMU,permits_2025_res,,50,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1136,Grass Valley/Clark Canyon CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1136,Grass Valley/Clark Canyon CWMU,permits_2025_total,,50,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1137,Grazing Pasture CWMU,permits_2025_res,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1137,Grazing Pasture CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1137,Grazing Pasture CWMU,permits_2025_total,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1138,Guildersleeve CWMU,permits_2025_res,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1138,Guildersleeve CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1138,Guildersleeve CWMU,permits_2025_total,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1139,Hardscrabble CWMU,permits_2025_res,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1139,Hardscrabble CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1139,Hardscrabble CWMU,permits_2025_total,,10,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1140,Heaston East CWMU,permits_2025_res,,24,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1140,Heaston East CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1140,Heaston East CWMU,permits_2025_total,,24,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1141,Hiawatha CWMU,permits_2025_res,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1141,Hiawatha CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1141,Hiawatha CWMU,permits_2025_total,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1142,Indian Head CWMU,permits_2025_res,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1142,Indian Head CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1142,Indian Head CWMU,permits_2025_total,,12,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1143,Circle E Ranch CWMU,permits_2025_res,,21,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1143,Circle E Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1143,Circle E Ranch CWMU,permits_2025_total,,21,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1145,Johnson Mountain Ranch CWMU,permits_2025_res,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1145,Johnson Mountain Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1145,Johnson Mountain Ranch CWMU,permits_2025_total,,20,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1146,Jump Creek CWMU,permits_2025_res,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1146,Jump Creek CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1146,Jump Creek CWMU,permits_2025_total,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1147,Little Red Creek CWMU,permits_2025_res,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1147,Little Red Creek CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1147,Little Red Creek CWMU,permits_2025_total,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1149,Minnie Maud Ridge CWMU,permits_2025_res,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1149,Minnie Maud Ridge CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1149,Minnie Maud Ridge CWMU,permits_2025_total,,15,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1151,Moon Ranch CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1151,Moon Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1151,Moon Ranch CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1153,Old Woman Plateau CWMU,permits_2025_res,,4,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1153,Old Woman Plateau CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1153,Old Woman Plateau CWMU,permits_2025_total,,4,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1156,Preston Nutter Ranch CWMU,permits_2025_res,,21,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1156,Preston Nutter Ranch CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1156,Preston Nutter Ranch CWMU,permits_2025_total,,21,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1157,Redd Ranches CWMU,permits_2025_res,,35,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1157,Redd Ranches CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1157,Redd Ranches CWMU,permits_2025_total,,35,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1158,Cactus Ranch LLC CWMU,permits_2025_res,,7,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1158,Cactus Ranch LLC CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1158,Cactus Ranch LLC CWMU,permits_2025_total,,7,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1159,Roan Cliffs CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1159,Roan Cliffs CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1159,Roan Cliffs CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1160,Sand Creek CWMU,permits_2025_res,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1160,Sand Creek CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1160,Sand Creek CWMU,permits_2025_total,,5,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1161,Scofield Canyons CWMU,permits_2025_res,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1161,Scofield Canyons CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1161,Scofield Canyons CWMU,permits_2025_total,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1162,Scofield East CWMU,permits_2025_res,,14,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1162,Scofield East CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1162,Scofield East CWMU,permits_2025_total,,14,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1163,Scofield West CWMU,permits_2025_res,,19,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
EA1163,Scofield West CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
