hunt_code,historical_hunt_code,current_hunt_code,hunt_name,species,reported_hunt_year,model_target_year,unit,unit_name,boundary_id,boundary_name,average_harvest_age,age_data_available,percent_5plus,percent_mature_or_5_plus,percent_adult_male,percent_adult_female,age_metric_type,age_source_scope,source_file,source_page,source_table_title,source_row_key,source_package_file,source_package_path,crosswalk_method,crosswalk_confidence,crosswalk_score,review_status,review_reason,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,quality_score_eligible,trophy_age_score_eligible,notes,database_code_present,database_hunt_name,database_species,database_match_notes
GO6807,,,"North Slope/South Slope, High Uintas Leidy Peak",Once-in-a-Lifetime Mountain Goat,2022,2023,,,147,,5.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2027,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,High Uintas Leidy Peak,Mountain Goat,DIRECT_DATABASE_MATCH
GO6808,,,"North Slope/South Slope, High Uintas West",Mountain Goat,2023,2024,,,148,,3.4,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3210,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,High Uintas West,Mountain Goat,DIRECT_DATABASE_MATCH
GO6808,,,"North Slope/South Slope, High Uintas West",Once-in-a-Lifetime Mountain Goat,2022,2023,,,148,,5.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2028,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,High Uintas West,Mountain Goat,DIRECT_DATABASE_MATCH
GO6809,,,"Ogden, Willard Peak",Mountain Goat,2021,2022,,,157,,2,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,201,,harvest_results_all_years_long.csv::7154,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Ogden, Willard Peak",Mountain Goat,MATCHED_VIA_DATABASE_NAME_SPECIES
GO6810,,,"Ogden, Willard Peak",Mountain Goat,2023,2024,,,157,,3,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3211,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Ogden, Willard Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6810,,,"Ogden, Willard Peak",Once-in-a-Lifetime Mountain Goat,2022,2023,,,157,,5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2029,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_unique|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Ogden, Willard Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6813,,,"Wasatch Mtns, Provo Peak",Mountain Goat,2023,2024,,,233,,4.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3212,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Provo Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6813,,,"Wasatch Mtns, Provo Peak",Once-in-a-Lifetime Mountain Goat,2022,2023,,,233,,5.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2030,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Wasatch Mtns, Provo Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6814,,,Mt Dutton,Mountain Goat,2023,2024,,,630,,7,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3213,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Mt Dutton,Mountain Goat,DIRECT_DATABASE_MATCH
GO6814,,,Mt Dutton,Once-in-a-Lifetime Mountain Goat,2022,2023,,,630,,4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2031,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_unique|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Mt Dutton,Mountain Goat,DIRECT_DATABASE_MATCH
GO6817,,,"La Sal, La Sal Mtns",Mountain Goat,2023,2024,,,617,,5.3,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3214,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_unique|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,La Sal Mtns,Mountain Goat,DIRECT_DATABASE_MATCH
GO6817,,,"La Sal, La Sal Mtns",Once-in-a-Lifetime Mountain Goat,2022,2023,,,617,,4.3,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2033,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_unique|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,La Sal Mtns,Mountain Goat,DIRECT_DATABASE_MATCH
GO6818,,,"Wasatch Mtns, Box Elder Peak",Mountain Goat,2023,2024,,,225,,4.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3215,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Box Elder Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6818,,,"Wasatch Mtns, Box Elder Peak",Once-in-a-Lifetime Mountain Goat,2022,2023,,,225,,5.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2034,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Wasatch Mtns, Box Elder Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6819,,,"Wasatch Mtns, Lone Peak",Mountain Goat,2023,2024,,,231,,4.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3216,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Lone Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6819,,,"Wasatch Mtns, Lone Peak",Once-in-a-Lifetime Mountain Goat,2022,2023,,,231,,5.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2035,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Wasatch Mtns, Lone Peak",Mountain Goat,DIRECT_DATABASE_MATCH
GO6820,,,"Wasatch Mtns, Timpanogos",Cougar,2023,2024,,,200,,1.8,true,0,0,,,average_harvest_age_and_percent_5plus,hunt_code_direct,dbd8a659__cougar_2023.pdf,13,,harvest_results_2023_cougar.csv::49,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,low_review,,REVIEW,LOW_CONFIDENCE_CROSSWALK,true,true,false,false,,true,"Wasatch Mtns, Timpanogos",Mountain Goat,DIRECT_DATABASE_MATCH
GO6820,,,"Wasatch Mtns, Timpanogos",Mountain Goat,2023,2024,,,200,,4.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3217,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Timpanogos",Mountain Goat,DIRECT_DATABASE_MATCH
GO6820,,,"Wasatch Mtns, Timpanogos",Once-in-a-Lifetime Mountain Goat,2022,2023,,,200,,5.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2036,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Wasatch Mtns, Timpanogos",Mountain Goat,DIRECT_DATABASE_MATCH
GO6821,,,"Central Mtns, Nebo",Mountain Goat,2023,2024,,,616,,4.3,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::3218,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Nebo,Mountain Goat,DIRECT_DATABASE_MATCH
GO6821,,,"Central Mtns, Nebo",Once-in-a-Lifetime Mountain Goat,2022,2023,,,616,,3.8,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,14,,harvest_quality_features_all_years_by_hunt_code.csv::2037,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Nebo,Mountain Goat,DIRECT_DATABASE_MATCH
LD1001,DB1001,LD1001,Paunsaugunt Premium,Deer,2023,2024,,,163,,5.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2344,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_direct_hunt_code|AGE_CONFIDENCE_2023:unit_level_high|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1001,DB1001,LD1001,Paunsaugunt Premium,Mule Deer,2023,2024,,,163,,5.6,true,,,,,average_harvest_age,hunt_code_direct,23_bg_report.pdf,34,,harvest_results_all_years_long.csv::16635,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_direct_hunt_code|AGE_CONFIDENCE_2023:unit_level_high|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1001,DB1001,LD1001,Paunsaugunt,Limited Entry Buck Deer,2022,2023,,,163,,5.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::1300,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_direct_hunt_code|AGE_CONFIDENCE_2022:unit_level_high|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001|CROSSWALK_CURRENT_CODE=LD1001,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1004,DB1004,LD1004,Paunsaugunt Premium,Deer,2023,2024,,,163,,5.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2347,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_direct_hunt_code|AGE_CONFIDENCE_2023:unit_level_high|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1004,DB1004,LD1004,Paunsaugunt Premium,Mule Deer,2023,2024,,,163,,5.6,true,,,,,average_harvest_age,hunt_code_direct,23_bg_report.pdf,34,,harvest_results_all_years_long.csv::16666,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_direct_hunt_code|AGE_CONFIDENCE_2023:unit_level_high|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1004,DB1004,LD1004,Paunsaugunt,Limited Entry Buck Deer,2022,2023,,,163,,5.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::1303,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_direct_hunt_code|AGE_CONFIDENCE_2022:unit_level_high|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004|CROSSWALK_CURRENT_CODE=LD1004,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1006,DB1006,LD1006,Paunsaugunt Premium,Deer,2023,2024,,,163,,5.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2349,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_direct_hunt_code|AGE_CONFIDENCE_2023:unit_level_high|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1006,DB1006,LD1006,Paunsaugunt Premium,Mule Deer,2023,2024,,,163,,5.6,true,,,,,average_harvest_age,hunt_code_direct,23_bg_report.pdf,34,,harvest_results_all_years_long.csv::16688,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_direct_hunt_code|AGE_CONFIDENCE_2023:unit_level_high|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LD1006,DB1006,LD1006,Paunsaugunt,Limited Entry Buck Deer,2022,2023,,,163,,5.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::1305,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_direct_hunt_code|AGE_CONFIDENCE_2022:unit_level_high|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006|CROSSWALK_CURRENT_CODE=LD1006,true,Paunsaugunt Premium,Deer,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5025,PB5025,LP5025,Beaver,Pronghorn,2023,2024,,,628,,4,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::3279,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025,true,Beaver,Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5025,PB5025,LP5025,Beaver,Limited Entry Buck Pronghorn,2022,2023,,,628,,4.3,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::2104,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025|CROSSWALK_CURRENT_CODE=LP5025,true,Beaver,Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5031,PB5031,LP5031,"Box Elder, West",Pronghorn,2021,2022,,,755,,3.5,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,134,,harvest_results_all_years_long.csv::7754,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=LP5031|CROSSWALK_CURRENT_CODE=LP5031|CROSSWALK_CURRENT_CODE=LP5031|CROSSWALK_CURRENT_CODE=LP5031|CROSSWALK_CURRENT_CODE=LP5031,true,"Box Elder, West",Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5033,PB5033,LP5033,"Fillmore, Oak Creek South",Pronghorn,2023,2024,,,81,,5.3,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::3287,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033,true,"Fillmore, Oak Creek South",Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
LP5033,PB5033,LP5033,"Fillmore, Oak Creek South",Limited Entry Buck Pronghorn,2022,2023,,,81,,4.5,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,15,,harvest_quality_features_all_years_by_hunt_code.csv::2112,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033|CROSSWALK_CURRENT_CODE=LP5033,true,"Fillmore, Oak Creek South",Pronghorn,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
