hunt_code,boundary_id,member_boundary_ids,source_boundary_ids,boundary_source_authority,boundary_source_file,merged_boundary_id,boundary_geometry_type,geometry_status,boundary_geojson_path,boundary_kmz_path,boundary_kml_path,dwr_boundary_link,member_boundary_count
EA1165,578,,578,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1165.geojson,,,,0
EA1166,552,,552,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1166.geojson,,,,0
EA1167,491,,491,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1167.geojson,,,,0
EA1168,546,,546,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1168.geojson,,,,0
EA1170,562,,562,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1170.geojson,,,,0
EA1171,547,,547,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1171.geojson,,,,0
EA1172,553,,553,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1172.geojson,,,,0
EA1174,521,,521,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1174.geojson,,,,0
EA1175,586,,586,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1175.geojson,,,,0
EA1177,571,,571,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1177.geojson,,,,0
EA1180,5111,108;617;684;879,108;617;684;879,Utah DWR,unit_specific_conservation_expo_bundles.csv,EA1180_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EA1180.geojson,,,,4
EA1187,838,,838,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1187.geojson,,,,0
EA1189,448,,448,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1189.geojson,,,,0
EA1192,826,,826,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1192.geojson,,,,0
EA1193,38,,38,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1193.geojson,,,,0
EA1196,138,,138,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1196.geojson,,,,0
EA1198,575,,575,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1198.geojson,,,,0
EA1200,554,,554,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1200.geojson,,,,0
EA1201,858,,858,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1201.geojson,,,,0
EA1203,682,,682,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1203.geojson,,,,0
EA1204,682,,682,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1204.geojson,,,,0
EA1206,40,,40,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1206.geojson,,,,0
EA1207,107,,107,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1207.geojson,,,,0
EA1208,616,,616,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1208.geojson,,,,0
EA1209,85,,85,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1209.geojson,,,,0
EA1217,224,,224,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1217.geojson,,,,0
EA1220,5112,43;45;47;49;51;55;58;861;862;938,43;45;47;49;51;55;58;861;862;938,Utah DWR,unit_specific_conservation_expo_bundles.csv,EA1220_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EA1220.geojson,,,,10
EA1221,5145,698;699;175,698;699;175,Utah DWR,elk_antlerless_hunt_table_official.json,,merged_kmz,mapped,processed_data/boundaries/EA1221.geojson,,,,3
EA1222,685,,685,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1222.geojson,,,,0
EA1223,685,,685,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1223.geojson,,,,0
EA1224,449,,449,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1224.geojson,,,,0
EA1225,449,,449,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1225.geojson,,,,0
EA1226,107,,107,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1226.geojson,,,,0
EA1228,117,,117,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1228.geojson,,,,0
EA1229,117,,117,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1229.geojson,,,,0
EA1231,116,,116,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1231.geojson,,,,0
EA1233,599,,599,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1233.geojson,,,,0
EA1234,828,,828,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1234.geojson,,,,0
EA1235,490,,490,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1235.geojson,,,,0
EA1236,276,,276,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1236.geojson,,,,0
EA1237,879,,879,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1237.geojson,,,,0
EA1239,277,,277,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1239.geojson,,,,0
EA1240,277,,277,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1240.geojson,,,,0
EA1242,880,,880,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1242.geojson,,,,0
EA1243,880,,880,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1243.geojson,,,,0
EA1244,613,,613,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1244.geojson,,,,0
EA1245,613,,613,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1245.geojson,,,,0
EA1250,142,,142,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1250.geojson,,,,0
EA1251,893,,893,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1251.geojson,,,,0
EA1254,636,,636,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1254.geojson,,,,0
EA1256,556,,556,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1256.geojson,,,,0
EA1257,569,,569,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1257.geojson,,,,0
EA1258,5113,108;617;684;879,108;617;684;879,Utah DWR,unit_specific_conservation_expo_bundles.csv,EA1258_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EA1258.geojson,,,,4
EA1259,923,,923,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1259.geojson,,,,0
EA1260,808,,808,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1260.geojson,,,,0
EA1261,874,,874,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1261.geojson,,,,0
EA1263,524,,524,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1263.geojson,,,,0
EA1264,921,,921,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1264.geojson,,,,0
EA1265,920,,920,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1265.geojson,,,,0
EA1266,18,,18,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1266.geojson,,,,0
EA1267,29,,29,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1267.geojson,,,,0
EA1268,138,,138,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1268.geojson,,,,0
EA1269,924,,924,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1269.geojson,,,,0
EA1270,5114,175;698;699,175;698;699,Utah DWR,unit_specific_conservation_expo_bundles.csv,EA1270_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EA1270.geojson,,,,3
EA1271,5115,43;45;47;49;51;55;58;861;862;938,43;45;47;49;51;55;58;861;862;938,Utah DWR,unit_specific_conservation_expo_bundles.csv,EA1271_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EA1271.geojson,,,,10
EA1272,941,,941,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1272.geojson,,,,0
EA1273,140,,140,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1273.geojson,,,,0
EA1274,140,,140,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1274.geojson,,,,0
EA1276,225,,225,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1276.geojson,,,,0
EA1277,140,,140,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1277.geojson,,,,0
EA1278,938,,938,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1278.geojson,,,,0
EA1279,938,,938,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1279.geojson,,,,0
EA1280,879,,879,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1280.geojson,,,,0
EA1281,438,,438,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1281.geojson,,,,0
EA1282,939,,939,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1282.geojson,,,,0
EA1283,634,,634,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1283.geojson,,,,0
EA1284,634,,634,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1284.geojson,,,,0
EA1285,634,,634,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1285.geojson,,,,0
EA1286,629,,629,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA1286.geojson,,,,0
EA2000,5116,117;276;69;94;609;611;635;636,117;276;69;94;609;611;635;636,Utah DWR,elk_antlerless_hunt_table_official.json,EA2000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EA2000.geojson,data/boundaries/kmz/EA2000.kmz,data/boundaries/kml/EA2000.kml,,8
EA2002,117,,117,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2002.geojson,,,,0
EA2003,276,,276,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2003.geojson,,,,0
EA2004,69,,69,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2004.geojson,,,,0
EA2005,142,,142,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2005.geojson,,,,0
EA2006,613,,613,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2006.geojson,,,,0
EA2008,129,,129,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2008.geojson,,,,0
EA2009,617,,617,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2009.geojson,,,,0
EA2010,710,,710,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2010.geojson,,,,0
EA2011,51,,51,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2011.geojson,,,,0
EA2012,620,,620,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2012.geojson,,,,0
EA2013,227,,227,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2013.geojson,,,,0
EA2014,817,,817,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2014.geojson,,,,0
EA2015,163,,163,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2015.geojson,,,,0
EA2016,616,,616,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2016.geojson,,,,0
EA2017,630,,630,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2017.geojson,,,,0
EA2018,634,,634,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2018.geojson,,,,0
EA2019,116,,116,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2019.geojson,,,,0
EA2020,635,,635,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2020.geojson,,,,0
EA2021,685,,685,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2021.geojson,,,,0
EA2026,18,,18,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2026.geojson,,,,0
EA2027,29,,29,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2027.geojson,,,,0
EA2028,614,,614,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2028.geojson,,,,0
EA2029,277,,277,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2029.geojson,,,,0
EA2030,206,,206,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2030.geojson,,,,0
EA2033,611,,611,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2033.geojson,,,,0
EA2034,128,,128,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2034.geojson,,,,0
EA2036,86,,86,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2036.geojson,,,,0
EA2037,613,,613,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2037.geojson,,,,0
EA2038,222,,222,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2038.geojson,,,,0
EA2039,88,,88,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2039.geojson,,,,0
EA2040,611,,611,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2040.geojson,,,,0
EA2041,5117,29;33;38;39;40;302;303,29;33;38;39;40;302;303,Utah DWR,unit_specific_conservation_expo_bundles.csv,EA2041_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EA2041.geojson,,,,7
EA2045,5118,222;224;225;227;234;238;240;480;817;845;920;921,222;224;225;227;234;238;240;480;817;845;920;921,Utah DWR,unit_specific_conservation_expo_bundles.csv,EA2045_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EA2045.geojson,,,,12
EA2046,868,,868,Utah DWR,elk_antlerless_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EA2046.geojson,,,,0
EB1000,5119,12;17;33;36;41;51;108;128;140;163;241;616;617;622;625;629;683;685;175;183;206;222;88;630;634;449;455,12;17;33;36;41;51;108;128;140;163;241;616;617;622;625;629;683;685;175;183;206;222;88;630;634;449;455,Utah DWR,elk_hunt_table_official.json,EB1000_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1000.geojson,data/boundaries/kmz/EB1000.kmz,data/boundaries/kml/EB1000.kml,,27
EB1001,5120,18;107;117;129;138;142;163;276;277;301;304;672;868;902;925;947;948;188;194;69;81;94;609;611;613;614;635;636;639,18;107;117;129;138;142;163;276;277;301;304;672;868;902;925;947;948;188;194;69;81;94;609;611;613;614;635;636;639,Utah DWR,elk_hunt_table_official.json,,merged_kmz,mapped,processed_data/boundaries/EB1001.geojson,,,,29
EB1002,5121,18;107;117;129;138;142;163;276;277;301;304;672;868;902;925;947;948;188;194;69;81;94;609;611;613;614;635;636;639,18;107;117;129;138;142;163;276;277;301;304;672;868;902;925;947;948;188;194;69;81;94;609;611;613;614;635;636;639,Utah DWR,elk_hunt_table_official.json,EB1002_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1002.geojson,data/boundaries/kmz/EB1002.kmz,data/boundaries/kml/EB1002.kml,,29
EB1003,5122,12;33;51;108;302;303;617;625;629;685;867;899;901;175;183;206;222;241;88;630;634;455;742;751,12;33;51;108;302;303;617;625;629;685;867;899;901;175;183;206;222;241;88;630;634;455;742;751,Utah DWR,elk_hunt_table_official.json,EB1003_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1003.geojson,data/boundaries/kmz/EB1003.kmz,data/boundaries/kml/EB1003.kml,,24
EB1004,5123,12;33;51;108;241;302;303;617;625;629;685;867;899;901;175;183;206;222;88;630;634;455;742;751,12;33;51;108;241;302;303;617;625;629;685;867;899;901;175;183;206;222;88;630;634;455;742;751,Utah DWR,elk_hunt_table_official.json,EB1004_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1004.geojson,data/boundaries/kmz/EB1004.kmz,data/boundaries/kml/EB1004.kml,,24
EB1005,5124,12;18;33;51;107;108;117;129;138;142;241;276;277;301;302;303;304;617;625;629;672;685;867;868;899;901;902;925;947;948;175;183;188;194;206;222;69;81;88;94;609;611;613;614;630;634;635;636;639;455;742;751,12;18;33;51;107;108;117;129;138;142;241;276;277;301;302;303;304;617;625;629;672;685;867;868;899;901;902;925;947;948;175;183;188;194;206;222;69;81;88;94;609;611;613;614;630;634;635;636;639;455;742;751,Utah DWR,elk_hunt_table_official.json,EB1005_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1005.geojson,data/boundaries/kmz/EB1005.kmz,data/boundaries/kml/EB1005.kml,,52
EB1007,5125,18;107;117;129;143;163;276;277;301;304;672;868;902;925;947;948;188;194;69;81;94;609;611;613;614;635;636;639,18;107;117;129;143;163;276;277;301;304;672;868;902;925;947;948;188;194;69;81;94;609;611;613;614;635;636;639,Utah DWR,elk_hunt_table_official.json,EB1007_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1007.geojson,data/boundaries/kmz/EB1007.kmz,data/boundaries/kml/EB1007.kml,,28
EB1009,5126,12;33;51;108;241;302;303;617;625;629;685;867;899;901;175;183;206;222;88;630;634;455;742;751,12;33;51;108;241;302;303;617;625;629;685;867;899;901;175;183;206;222;88;630;634;455;742;751,Utah DWR,elk_hunt_table_official.json,EB1009_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1009.geojson,data/boundaries/kmz/EB1009.kmz,data/boundaries/kml/EB1009.kml,,24
EB1010,5127,18;107;117;129;138;142;276;277;301;304;672;868;902;925;947;948;163;188;194;69;81;94;609;611;613;614;635;636;639,18;107;117;129;138;142;276;277;301;304;672;868;902;925;947;948;163;188;194;69;81;94;609;611;613;614;635;636;639,Utah DWR,elk_hunt_table_official.json,EB1010_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1010.geojson,data/boundaries/kmz/EB1010.kmz,data/boundaries/kml/EB1010.kml,,29
EB1011,5128,12;18;33;51;107;108;117;129;138;142;241;276;277;301;302;303;304;617;625;629;672;685;867;868;899;901;902;925;947;948;163;175;183;188;194;206;222;69;81;88;94;609;611;613;614;630;634;635;636;639;455;742;751,12;18;33;51;107;108;117;129;138;142;241;276;277;301;302;303;304;617;625;629;672;685;867;868;899;901;902;925;947;948;163;175;183;188;194;206;222;69;81;88;94;609;611;613;614;630;634;635;636;639;455;742;751,Utah DWR,elk_hunt_table_official.json,EB1011_MERGED_2026,merged_kmz,mapped,processed_data/boundaries/EB1011.geojson,data/boundaries/kmz/EB1011.kmz,data/boundaries/kml/EB1011.kml,,53
EB1012,931,,931,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB1012.geojson,data/boundaries/kmz/EB1012.kmz,data/boundaries/kml/EB1012.kml,,0
EB3000,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3000.geojson,,,,0
EB3002,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3002.geojson,,,,0
EB3003,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3003.geojson,,,,0
EB3005,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3005.geojson,,,,0
EB3006,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3006.geojson,,,,0
EB3008,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3008.geojson,,,,0
EB3009,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3009.geojson,,,,0
EB3010,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3010.geojson,,,,0
EB3011,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3011.geojson,,,,0
EB3013,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3013.geojson,,,,0
EB3015,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3015.geojson,,,,0
EB3018,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3018.geojson,,,,0
EB3019,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3019.geojson,,,,0
EB3020,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3020.geojson,,,,0
EB3022,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3022.geojson,,,,0
EB3024,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3024.geojson,,,,0
EB3025,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3025.geojson,,,,0
EB3028,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3028.geojson,,,,0
EB3031,682,,682,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3031.geojson,,,,0
EB3032,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3032.geojson,,,,0
EB3033,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3033.geojson,,,,0
EB3036,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3036.geojson,,,,0
EB3037,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3037.geojson,,,,0
EB3038,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3038.geojson,,,,0
EB3039,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3039.geojson,,,,0
EB3042,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3042.geojson,,,,0
EB3043,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3043.geojson,,,,0
EB3044,108,,108,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3044.geojson,,,,0
EB3045,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3045.geojson,,,,0
EB3046,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3046.geojson,,,,0
EB3047,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3047.geojson,,,,0
EB3048,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3048.geojson,,,,0
EB3049,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3049.geojson,,,,0
EB3050,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3050.geojson,,,,0
EB3053,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3053.geojson,,,,0
EB3056,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3056.geojson,,,,0
EB3057,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3057.geojson,,,,0
EB3063,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3063.geojson,,,,0
EB3064,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3064.geojson,,,,0
EB3065,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3065.geojson,,,,0
EB3066,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3066.geojson,,,,0
EB3067,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3067.geojson,,,,0
EB3068,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3068.geojson,,,,0
EB3069,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3069.geojson,,,,0
EB3072,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3072.geojson,,,,0
EB3073,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3073.geojson,,,,0
