hunt_code,hunt_name,species,boundary_id,row_origin,database_numeric_protected,target_database_status,target_2025_total,database_2025_total,target_2026_total,database_2026_total,database_allotment_2026_total,resolved_2026_res,resolved_2026_nr,resolved_2026_total,resolved_2026_source,overlay_action,review_priority,review_reason
DB1276,Plymouth Peak CWMU,Deer,,TARGET_ONLY,NO,LEFT_ZERO_RIGHT_BLANK,,,0,,,,,,,BLOCK_TARGET_CODE_NOT_IN_DATABASE,HIGH,Target hunt code is absent from canonical DATABASE.csv; do not promote without source review.
DB1277,Pocatello Valley CWMU,Deer,501,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1279,Preston Nutter Ranch CWMU,Deer,542,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1280,Promontory Point CWMU,Deer,502,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1281,Rattlesnake Pass CWMU,Deer,496,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1282,Redd Ranches CWMU,Deer,548,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1283,Roan Cliffs CWMU,Deer,543,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1285,Sand Creek CWMU,Deer,740,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1286,Pisgah Mountain CWMU,Deer,574,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1287,Scofield Canyons CWMU,Deer,539,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1288,Scofield West CWMU,Deer,541,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1289,Sharp Mountain CWMU,Deer,490,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1290,Skull Crack CWMU,Deer,578,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1291,Skull Valley South CWMU,Deer,585,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1292,Soldier Summit CWMU,Deer,552,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1293,South Canyon CWMU,Deer,491,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1294,Spring Creek Acres CWMU,Deer,741,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1295,Spring Creek/Dodge CWMU,Deer,546,TARGET_AND_DATABASE,YES,MISMATCH,6,6,0,6,,6,0,6,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1298,Strawberry Ridge CWMU,Deer,562,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1299,Summit Point CWMU,Deer,547,TARGET_AND_DATABASE,YES,MISMATCH,3,3,0,3,,3,0,3,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1300,Thatcher Mountain CWMU,Deer,602,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1301,Three C CWMU,Deer,553,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1303,North Peaks CWMU,Deer,492,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1304,Two Bear CWMU,Deer,521,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1305,Wallsburg CWMU,Deer,586,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1306,Washakie CWMU,Deer,499,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1308,West Hills CWMU,Deer,511,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1309,West Willow Creek Ranch CWMU,Deer,805,TARGET_AND_DATABASE,YES,MISMATCH,5,5,0,5,,5,0,5,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1310,White's Valley CWMU,Deer,488,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1312,Woodruff Creek South CWMU,Deer,571,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1317,Jacob's Creek CWMU,Deer,580,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1322,Pahvant Ensign CWMU,Deer,826,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1323,Rock House CWMU,Deer,827,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1325,Double Cone CWMU,Deer,516,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1326,Rosette CWMU,Deer,856,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1327,Mountain Sky Ranch CWMU,Deer,858,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1328,Clear Creek CWMU,Deer,494,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1330,Iron Spring CWMU,Deer,876,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1331,Raft River CWMU,Deer,875,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1332,West Ridge CWMU,Deer,874,TARGET_AND_DATABASE,YES,MISMATCH,5,5,0,5,,5,0,5,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1333,5S CWMU,Deer,878,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1334,Alton - Cactus Buck CWMU,Deer,526,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1335,Big Piney Ranch CWMU,Deer,892,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1336,First Light CWMU,Deer,890,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1337,Little Pole Canyon CWMU,Deer,556,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1341,Dry Creek CWMU,Deer,908,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1342,Faust Valley CWMU,Deer,905,TARGET_AND_DATABASE,YES,MISMATCH,1,1,0,1,,1,0,1,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1347,The Rose of Snowville CWMU,Deer,509,TARGET_AND_DATABASE,YES,MISMATCH,2,2,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,524,TARGET_AND_DATABASE,YES,MISMATCH,9,9,0,9,,9,0,9,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1351,The Dirty Dozen,Deer,923,TARGET_AND_DATABASE,YES,MISMATCH,,,0,2,,2,0,2,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DB1058,Paunsaugunt Cactus,Deer,163,TARGET_AND_DATABASE,YES,MATCH,30,30,20,20,20,18,2,20,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1056,Book Cliffs (North & South),Deer,7,TARGET_AND_DATABASE,NO,LEFT_ONLY,,,1,,,,,,,REVIEW_TARGET_ONLY_2026_VALUE,MEDIUM,Target has 2026 values where DATABASE.csv does not; do not promote until reviewed.
DB1075,Book Cliffs (North & South),Deer,7,TARGET_AND_DATABASE,NO,LEFT_ONLY,,,1,,,,,,,REVIEW_TARGET_ONLY_2026_VALUE,MEDIUM,Target has 2026 values where DATABASE.csv does not; do not promote until reviewed.
DB1118,Dolores Triangle,Deer,108,TARGET_AND_DATABASE,NO,LEFT_ONLY,,,1,,,,,,,REVIEW_TARGET_ONLY_2026_VALUE,MEDIUM,Target has 2026 values where DATABASE.csv does not; do not promote until reviewed.
DB1076,Book Cliffs (North & South),Deer,7,TARGET_AND_DATABASE,NO,LEFT_ONLY,,,1,,,,,,,REVIEW_TARGET_ONLY_2026_VALUE,MEDIUM,Target has 2026 values where DATABASE.csv does not; do not promote until reviewed.
DB0008,Extended Archery Deer,Deer,5109,TARGET_AND_DATABASE,YES,MATCH,,426,2000,2000,,,,2000,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DA1009,"Pine Valley, Enterprise",Deer,169,TARGET_AND_DATABASE,YES,MISMATCH,20,25,20,25,25,,,25,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
DA1027,"East Canyon, Davis-North Salt Lake",Deer,77,TARGET_AND_DATABASE,YES,MATCH,24,30,30,30,30,,,30,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DA1041,"Nine Mile, Green River Valley",Deer,6,TARGET_AND_DATABASE,YES,MATCH,12,15,15,15,15,,,15,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DA1047,Vernal-Ouray Valley,Deer,895,TARGET_AND_DATABASE,YES,MATCH,20,25,25,25,25,,,25,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1531,Box Elder,Deer,607,TARGET_AND_DATABASE,YES,MATCH,,1962,2080,2080,,,,2080,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1533,Manti/San Rafael,Deer,619,TARGET_AND_DATABASE,YES,MATCH,,4548,5400,5400,,,,5400,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1534,Nebo,Deer,616,TARGET_AND_DATABASE,YES,MATCH,,2603,3180,3180,,,,3180,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1536,Fillmore,Deer,804,TARGET_AND_DATABASE,YES,MATCH,,866,920,920,,,,920,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1538,Kamas,Deer,611,TARGET_AND_DATABASE,YES,MATCH,,444,400,400,,,,400,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1539,La Sal Mtns,Deer,617,TARGET_AND_DATABASE,YES,MATCH,,957,1080,1080,,,,1080,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1540,Monroe,Deer,629,TARGET_AND_DATABASE,YES,MATCH,,598,660,660,,,,660,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1541,Mt Dutton,Deer,630,TARGET_AND_DATABASE,YES,MATCH,,222,240,240,,,,240,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1542,Nine Mile,Deer,615,TARGET_AND_DATABASE,YES,MATCH,,471,560,560,,,,560,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1543,North Slope,Deer,612,TARGET_AND_DATABASE,YES,MATCH,,1040,1240,1240,,,,1240,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1544,Ogden,Deer,609,TARGET_AND_DATABASE,YES,MATCH,,1349,1620,1620,,,,1620,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1546,Panguitch Lake,Deer,634,TARGET_AND_DATABASE,YES,MATCH,,828,1000,1000,,,,1000,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1547,Pine Valley,Deer,636,TARGET_AND_DATABASE,YES,MATCH,,1136,1200,1200,,,,1200,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1549,Fishlake,Deer,633,TARGET_AND_DATABASE,YES,MATCH,,456,520,520,,,,520,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1551,"San Juan, Abajo Mtns",Deer,618,TARGET_AND_DATABASE,YES,MATCH,,1442,1680,1680,,,,1680,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1552,Vernal/Bonanza,Deer,614,TARGET_AND_DATABASE,YES,MATCH,,530,700,700,,,,700,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1553,Yellowstone,Deer,613,TARGET_AND_DATABASE,YES,MATCH,,685,840,840,,,,840,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1554,Southwest Desert,Deer,625,TARGET_AND_DATABASE,YES,MATCH,,254,300,300,,,,300,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1555,"Wasatch Mtns, East",Deer,621,TARGET_AND_DATABASE,YES,MATCH,,3348,3900,3900,,,,3900,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1556,"Wasatch Mtns, West",Deer,620,TARGET_AND_DATABASE,YES,MATCH,,3301,4740,4740,,,,4740,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1559,Zion,Deer,635,TARGET_AND_DATABASE,YES,MATCH,,1176,1350,1350,,,,1350,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1591,Fillmore,Deer,804,TARGET_AND_DATABASE,YES,MATCH,,390,460,460,,,,460,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1592,Kamas,Deer,611,TARGET_AND_DATABASE,YES,MATCH,,234,200,200,,,,200,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1593,Nine Mile,Deer,615,TARGET_AND_DATABASE,YES,MATCH,,226,280,280,,,,280,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
DB1594,Panguitch Lake,Deer,634,TARGET_AND_DATABASE,YES,MATCH,,406,500,500,,,,500,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
