family,hunt_code,residency,hunt_name,weapon,season_dates_2026,permits_2025_total,permits_2026_total,permit_delta_total,significance,reference_match,master_match,ladder_match,draw_reality_match,repo_public_permits_2026,repo_permits_2026_total,source_document,source_note
standard_antlerless_elk,EA1296,Nonresident,"Wasatch Mtns, Currant Creek",Muzzleloader,Oct 28 2026 - Nov 05 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1264,Resident,"Wasatch Mtns, Rabbit Gulch",Any Legal Weapon,Jan 16 2027 - Jan 24 2027,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,45,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1264,Nonresident,"Wasatch Mtns, Rabbit Gulch",Any Legal Weapon,Jan 16 2027 - Jan 24 2027,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1297,Resident,"Wasatch Mtns, Red Creek West",Any Legal Weapon,Dec 12 2026 - Dec 20 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1297,Nonresident,"Wasatch Mtns, Red Creek West",Any Legal Weapon,Dec 12 2026 - Dec 20 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1110,Resident,"Wasatch Mtns, Salt Lake",Any Legal Weapon,Nov 14 2026 - Jan 31 2027,45,45,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,40,45,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1110,Nonresident,"Wasatch Mtns, Salt Lake",Any Legal Weapon,Nov 14 2026 - Jan 31 2027,45,45,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,45,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1265,Resident,"Wasatch Mtns, Tabby Mtn",Any Legal Weapon,Dec 19 2026 - Dec 27 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1265,Nonresident,"Wasatch Mtns, Tabby Mtn",Any Legal Weapon,Dec 19 2026 - Dec 27 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1111,Resident,"Wasatch Mtns, Wallsburg",Any Legal Weapon,Nov 14 2026 - Dec 13 2026,35,35,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,31,35,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1111,Nonresident,"Wasatch Mtns, Wallsburg",Any Legal Weapon,Nov 14 2026 - Dec 13 2026,35,35,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,4,35,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1112,Resident,"Wasatch Mtns, Wallsburg",Any Legal Weapon,Dec 19 2026 - Jan 31 2027,55,55,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,49,55,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1112,Nonresident,"Wasatch Mtns, Wallsburg",Any Legal Weapon,Dec 19 2026 - Jan 31 2027,55,55,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,6,55,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1189,Resident,"Wasatch Mtns, West-Central",Muzzleloader,Oct 31 2026 - Nov 08 2026,425,425,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,382,425,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1189,Nonresident,"Wasatch Mtns, West-Central",Muzzleloader,Oct 31 2026 - Nov 08 2026,425,425,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,43,425,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1299,Resident,"Wasatch Mtns, West-Central",Any Legal Weapon,Nov 21 2026 - Nov 29 2026,,50,50,MAJOR,TRUE,TRUE,TRUE,TRUE,45,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1299,Nonresident,"Wasatch Mtns, West-Central",Any Legal Weapon,Nov 21 2026 - Nov 29 2026,,50,50,MAJOR,TRUE,TRUE,TRUE,TRUE,5,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1300,Resident,"Wasatch Mtns, West-Central",Any Legal Weapon,Jan 23 2027 - Jan 31 2027,,50,50,MAJOR,TRUE,TRUE,TRUE,TRUE,45,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1300,Nonresident,"Wasatch Mtns, West-Central",Any Legal Weapon,Jan 23 2027 - Jan 31 2027,,50,50,MAJOR,TRUE,TRUE,TRUE,TRUE,5,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1113,Resident,"Wasatch Mtns, West Heber",Any Legal Weapon,Nov 14 2026 - Jan 31 2027,30,30,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,27,30,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1113,Nonresident,"Wasatch Mtns, West Heber",Any Legal Weapon,Nov 14 2026 - Jan 31 2027,30,30,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,3,30,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1114,Resident,"Wasatch Mtns, West Timpanogos",Any Legal Weapon,Nov 14 2026 - Jan 31 2027,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,22,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1114,Nonresident,"Wasatch Mtns, West Timpanogos",Any Legal Weapon,Nov 14 2026 - Jan 31 2027,25,25,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,3,25,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1298,Resident,"Wasatch Mtns, Wildcat/Timber Canyon",Any Legal Weapon,Dec 12 2026 - Dec 20 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1298,Nonresident,"Wasatch Mtns, Wildcat/Timber Canyon",Any Legal Weapon,Dec 12 2026 - Dec 20 2026,,100,100,MAJOR,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.
standard_antlerless_elk,EA1231,Resident,"West Desert, Tintic Valley",Any Legal Weapon,Nov 07 2026 - Jan 31 2027,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,45,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1231,Nonresident,"West Desert, Tintic Valley",Any Legal Weapon,Nov 07 2026 - Jan 31 2027,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1244,Resident,Yellowstone,Any Legal Weapon,Oct 03 2026 - Oct 16 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,90,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1244,Nonresident,Yellowstone,Any Legal Weapon,Oct 03 2026 - Oct 16 2026,100,100,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,10,100,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1245,Resident,Yellowstone,Muzzleloader,Oct 28 2026 - Nov 05 2026,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,45,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1245,Nonresident,Yellowstone,Muzzleloader,Oct 28 2026 - Nov 05 2026,50,50,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,5,50,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2037,Resident,Yellowstone,Archery,Aug 15 2026 - Sept 16 2026,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,180,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA2037,Nonresident,Yellowstone,Archery,Aug 15 2026 - Sept 16 2026,200,200,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,20,200,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1117,Resident,Zion,Any Legal Weapon,Nov 11 2026 - Jan 10 2027,220,220,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,198,220,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
standard_antlerless_elk,EA1117,Nonresident,Zion,Any Legal Weapon,Nov 11 2026 - Jan 10 2027,220,220,0,UNCHANGED,TRUE,TRUE,TRUE,TRUE,22,220,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.
