section,hunt_code,hunt_name,species,hunt_type,draw_system_type,algorithm_status,model_strategy,residency,points,public_permits_2026,max_point_permits_2026,random_permits_2026,p_draw,p_draw_pct,p_bonus_pool,p_random_pool,p_preference_draw,data_quality_flags,source_years_used
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,14,1,0,1,0.014730,1.473,0.000000,0.014730,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,15,1,0,1,0.018751,1.875,0.000000,0.018751,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,16,1,0,1,0.041300,4.130,0.000000,0.041300,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,17,1,0,1,0.019292,1.929,0.000000,0.019292,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,18,1,0,1,0.022462,2.246,0.000000,0.022462,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,19,1,0,1,0.022898,2.290,0.000000,0.022898,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,20,1,0,1,0.020882,2.088,0.000000,0.020882,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,21,1,0,1,0.025777,2.578,0.000000,0.025777,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,22,1,0,1,0.024379,2.438,0.000000,0.024379,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,23,1,0,1,0.026078,2.608,0.000000,0.026078,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,24,1,0,1,0.025954,2.595,0.000000,0.025954,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,25,1,0,1,0.025679,2.568,0.000000,0.025679,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,26,1,0,1,0.027753,2.775,0.000000,0.027753,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,27,1,0,1,0.030052,3.005,0.000000,0.030052,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,28,1,0,1,0.032610,3.261,0.000000,0.032610,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,29,1,0,1,0.030645,3.064,0.000000,0.030645,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,30,1,0,1,0.032973,3.297,0.000000,0.032973,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,31,1,0,1,0.030948,3.095,0.000000,0.030948,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1114,Cedar/Stansbury,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,32,1,0,1,0.035245,3.525,0.000000,0.035245,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,0,1,0,1,0.000032,0.300,0.000000,0.000032,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,1,1,0,1,0.000209,2.100,0.000000,0.000209,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,2,1,0,1,0.000314,3.100,0.000000,0.000314,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,3,1,0,1,0.000419,4.200,0.000000,0.000419,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,4,1,0,1,0.000524,5.200,0.000000,0.000524,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,5,1,0,1,0.000628,6.300,0.000000,0.000628,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,6,1,0,1,0.000733,7.300,0.000000,0.000733,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,7,1,0,1,0.000838,8.400,0.000000,0.000838,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,8,1,0,1,0.000943,9.400,0.000000,0.000943,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,9,1,0,1,0.001047,10.500,0.000000,0.001047,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,10,1,0,1,0.001152,11.500,0.000000,0.001152,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,11,1,0,1,0.001257,12.600,0.000000,0.001257,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,12,1,0,1,0.001361,13.600,0.000000,0.001361,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,13,1,0,1,0.001466,14.700,0.000000,0.001466,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,14,1,0,1,0.001571,15.700,0.000000,0.001571,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,15,1,0,1,0.001676,16.800,0.000000,0.001676,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,16,1,0,1,0.001780,17.800,0.000000,0.001780,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,17,1,0,1,0.001885,18.900,0.000000,0.001885,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,18,1,0,1,0.001990,19.900,0.000000,0.001990,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,19,1,0,1,0.002095,20.900,0.000000,0.002095,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,20,1,0,1,0.002199,22.000,0.000000,0.002199,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,21,1,0,1,0.002304,23.000,0.000000,0.002304,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,22,1,0,1,0.002409,24.100,0.000000,0.002409,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,23,1,0,1,0.002514,25.100,0.000000,0.002514,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,24,1,0,1,0.002473,24.700,0.000000,0.002473,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,25,1,0,1,0.002535,25.400,0.000000,0.002535,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,26,1,0,1,0.002671,26.700,0.000000,0.002671,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,27,1,0,1,0.002051,20.500,0.000000,0.002051,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,28,1,0,1,0.000990,9.900,0.000000,0.000990,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,29,1,0,1,0.000956,9.600,0.000000,0.000956,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,30,1,0,1,0.000997,10.000,0.000000,0.000997,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,31,1,0,1,0.001035,10.400,0.000000,0.001035,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1115,Little Rockies,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,32,1,0,1,0.001131,11.300,0.000000,0.001131,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,0,1,0,1,0.000520,5.200,0.000000,0.000520,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,1,1,0,1,0.003428,34.300,0.000000,0.003428,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,2,1,0,1,0.003547,35.500,0.000000,0.003547,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,3,1,0,1,0.006857,68.600,0.000000,0.006857,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,4,1,0,1,0.008571,85.700,0.000000,0.008571,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,5,1,0,1,0.010285,1.029,0.000000,0.010285,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,6,1,0,1,0.008250,82.500,0.000000,0.008250,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,7,1,0,1,0.012736,1.274,0.000000,0.012736,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,8,1,0,1,0.003845,38.500,0.000000,0.003845,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,9,1,0,1,0.005225,52.300,0.000000,0.005225,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,10,1,0,1,0.017691,1.769,0.000000,0.017691,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,11,1,0,1,0.020570,2.057,0.000000,0.020570,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,12,1,0,1,0.020676,2.068,0.000000,0.020676,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,13,1,0,1,0.006109,61.100,0.000000,0.006109,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,14,1,0,1,0.024167,2.417,0.000000,0.024167,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,15,1,0,1,0.027256,2.726,0.000000,0.027256,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,16,1,0,1,0.029141,2.914,0.000000,0.029141,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,17,1,0,1,0.009243,92.400,0.000000,0.009243,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,18,1,0,1,0.022481,2.248,0.000000,0.022481,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,19,1,0,1,0.009726,97.300,0.000000,0.009726,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,20,1,0,1,0.010648,1.065,0.000000,0.010648,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,21,1,0,1,0.011445,1.144,0.000000,0.011445,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,22,1,0,1,0.028168,2.817,0.000000,0.028168,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,23,1,0,1,0.012671,1.267,0.000000,0.012671,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,24,1,0,1,0.013360,1.336,0.000000,0.013360,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,25,1,0,1,0.013603,1.360,0.000000,0.013603,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,26,1,0,1,0.029876,2.988,0.000000,0.029876,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,27,1,0,1,0.014743,1.474,0.000000,0.014743,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,28,1,0,1,0.013999,1.400,0.000000,0.013999,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,29,1,0,1,0.015419,1.542,0.000000,0.015419,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,30,1,0,1,0.013798,1.380,0.000000,0.013798,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,31,1,0,1,0.016465,1.646,0.000000,0.016465,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1116,"San Juan, Mancos Mesa",Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,32,1,0,1,0.017720,1.772,0.000000,0.017720,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,0,1,0,1,0.001058,10.600,0.000000,0.001058,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,1,1,0,1,0.004221,42.200,0.000000,0.004221,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,2,1,0,1,0.006353,63.500,0.000000,0.006353,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,3,1,0,1,0.011292,1.129,0.000000,0.011292,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,4,1,0,1,0.010154,1.015,0.000000,0.010154,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,5,1,0,1,0.012022,1.202,0.000000,0.012022,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,6,1,0,1,0.014757,1.476,0.000000,0.014757,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,7,1,0,1,0.008288,82.900,0.000000,0.008288,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,8,1,0,1,0.017954,1.795,0.000000,0.017954,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,9,1,0,1,0.020806,2.081,0.000000,0.020806,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,10,1,0,1,0.022469,2.247,0.000000,0.022469,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,11,1,0,1,0.010734,1.073,0.000000,0.010734,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,12,1,0,1,0.036951,3.695,0.000000,0.036951,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,13,1,0,1,0.029715,2.972,0.000000,0.029715,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,14,1,0,1,0.013480,1.348,0.000000,0.013480,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,DB1119,Moab Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Nonresident,15,1,0,1,0.031216,3.122,0.000000,0.031216,,,"2021,2022,2023,2024,2025"
