from_year,to_year,year_transition,hunt_code,residency,mean_absolute_error_applicants_at_level,mean_absolute_error_applicants_above,bonus_pool_cutoff_error,guaranteed_at_error,quota_split_error,brier_score_by_point_level,calibration_error_by_probability_bucket
2023,2024,2023->2024,EA1031,Resident,20.857143,13.285714,,,44,0.142857,0.142857
2023,2024,2023->2024,DB1541,Nonresident,10.0,35.111111,,,14,0.00377,0.020468
2023,2024,2023->2024,CG7602,Nonresident,4.0,4.8,,,2,0.05,0.1
2023,2024,2023->2024,DB1290,Resident,1.34375,6.6875,,,0,0.0,0.0
2023,2024,2023->2024,EB3015,Resident,3.4375,4.6875,-1,-1,4,0.250868,0.255208
2023,2024,2023->2024,EB3564,Resident,0.9375,0.71875,-1,-1,0,0.039062,0.046875
2023,2024,2023->2024,DB1771,Nonresident,0.0,0.0,,,2,0.0,0.0
2023,2024,2023->2024,DB1277,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3177,Nonresident,1.6875,8.53125,,,2,0.03125,0.03125
2023,2024,2023->2024,EB3181,Resident,9.0625,61.96875,,,22,0.25,0.25
2023,2024,2023->2024,BR7316,Resident,14.05,77.15,,,13,0.10102,0.107143
2023,2024,2023->2024,EB3527,Resident,0.6875,1.28125,,,0,0.0,0.0
2023,2024,2023->2024,PB5016,Resident,1.09375,1.125,-1,-1,5,0.096074,0.102273
2023,2024,2023->2024,DB1542,Resident,25.6,14.8,,,413,0.8,0.8
2023,2024,2023->2024,EB3033,Resident,0.78125,0.53125,-2,-2,5,0.125,0.125
2023,2024,2023->2024,DB1234,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,BR7105,Nonresident,1.666667,5.111111,,,1,0.0,0.0
2023,2024,2023->2024,PB5049,Resident,9.03125,4.8125,0,0,8,0.125312,0.128125
2023,2024,2023->2024,DB1275,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,PB5015,Nonresident,2.3125,5.03125,,,0,0.031888,0.035714
2023,2024,2023->2024,DB1251,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1780,Resident,6.2,11.8,,,10,0.2,0.2
2023,2024,2023->2024,DB1775,Resident,7.666667,8.333333,,,161,0.333333,0.333333
2023,2024,2023->2024,DB1044,Nonresident,2.625,3.28125,,,0,0.0,0.0
2023,2024,2023->2024,RS6724,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1288,Resident,0.90625,2.5,,,0,0.039062,0.046875
2023,2024,2023->2024,BR7016,Resident,15.272727,26.818182,,,40,0.185116,0.199134
2023,2024,2023->2024,MB6010,Resident,12.59375,15.25,-1,-1,1,0.096301,0.102679
2023,2024,2023->2024,EB3103,Resident,7.173913,45.304348,,,2,0.043478,0.043478
2023,2024,2023->2024,DB1779,Resident,10.0,22.333333,,,27,0.100823,0.12963
2023,2024,2023->2024,EB3027,Nonresident,3.842105,22.947368,,,2,0.013158,0.026316
2023,2024,2023->2024,EB3063,Resident,10.71875,50.53125,-1,-1,18,0.1877,0.185
2023,2024,2023->2024,GO6817,Nonresident,16.78125,61.53125,,,0,0.0,0.0
2023,2024,2023->2024,EB3188,Nonresident,0.5625,2.5625,,,1,0.0,0.0
2023,2024,2023->2024,DB1549,Nonresident,7.142857,12.0,,,24,0.157617,0.188776
2023,2024,2023->2024,EB3153,Resident,0.65625,1.125,-1,-1,1,0.101562,0.109375
2023,2024,2023->2024,BR7308,Resident,3.0,3.666667,,,1,0.0,0.0
2023,2024,2023->2024,EA1078,Resident,13.142857,22.714286,,,234,0.285714,0.285714
2023,2024,2023->2024,DB1525,Resident,51.333333,54.0,,,607,0.495541,0.497755
2023,2024,2023->2024,DB1244,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1113,Resident,31.833333,24.333333,,,21,0.102891,0.130952
2023,2024,2023->2024,EA1234,Resident,7.6,0.0,,,13,0.006787,0.036842
2023,2024,2023->2024,EB3524,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3178,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1289,Resident,0.59375,0.75,1,1,0,0.0625,0.0625
2023,2024,2023->2024,PB5059,Resident,1.125,2.0625,-1,-1,6,0.109694,0.116071
2023,2024,2023->2024,RS6708,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1270,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1009,Nonresident,21.5,0.5,,,40,0.602324,0.72619
2023,2024,2023->2024,EA1017,Nonresident,2.25,2.5,,,1,0.0,0.0
2023,2024,2023->2024,EA1091,Resident,3.8,3.8,,,40,0.2,0.2
2023,2024,2023->2024,DB1535,Resident,45.666667,5.0,,,2448,0.833333,0.833333
2023,2024,2023->2024,DB1291,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1570,Resident,3.571429,10.714286,,,95,0.142857,0.142857
2023,2024,2023->2024,DA1040,Nonresident,1.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1564,Nonresident,0.0,0.0,,,15,0.0,0.0
2023,2024,2023->2024,PB5025,Resident,4.84375,3.53125,-1,-1,6,0.06423,0.069853
2023,2024,2023->2024,MB6222,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,GO6800,Resident,13.71875,17.03125,-1,-1,1,0.033801,0.040179
2023,2024,2023->2024,DB1774,Resident,1.0,0.25,,,136,0.5,0.5
2023,2024,2023->2024,DB1053,Resident,0.71875,2.0,-1,-1,0,0.0,0.0
2023,2024,2023->2024,BR7304,Nonresident,1.25,3.25,,,1,0.0,0.0
2023,2024,2023->2024,EA1164,Resident,6.333333,11.166667,,,6,0.177083,0.208333
2023,2024,2023->2024,DB1002,Resident,15.46875,25.5,,,0,0.0,0.0
2023,2024,2023->2024,PB5345,Resident,0.3125,0.25,,,2,0.03125,0.03125
2023,2024,2023->2024,BR1013,Resident,8.2,12.2,,,14,0.241322,0.290909
2023,2024,2023->2024,DB1306,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,BI6534,Resident,11.46875,50.21875,-1,-1,1,0.031409,0.029018
2023,2024,2023->2024,EB3161,Resident,0.34375,1.0,,,4,0.0625,0.0625
2023,2024,2023->2024,DB1572,Resident,3.333333,2.0,,,172,0.666667,0.666667
2023,2024,2023->2024,EB3182,Nonresident,0.125,0.875,,,1,0.0,0.0
2023,2024,2023->2024,DB1560,Resident,9.833333,19.5,,,166,0.5,0.5
2023,2024,2023->2024,DB1089,Resident,0.75,1.8125,2,2,0,0.09375,0.09375
2023,2024,2023->2024,DS6611,Resident,23.5625,140.8125,,,2,0.0625,0.0625
2023,2024,2023->2024,DB1538,Resident,2.0,1.2,,,730,0.6,0.6
2023,2024,2023->2024,DB1082,Resident,1.625,4.5,2,2,3,0.09375,0.09375
2023,2024,2023->2024,EB3504,Resident,0.5625,2.03125,-8,-8,0,0.0,0.0
2023,2024,2023->2024,PB5302,Resident,2.65625,7.15625,0,0,0,0.05125,0.05625
2023,2024,2023->2024,DS6609,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,PB5305,Resident,0.46875,0.15625,,,1,0.03125,0.03125
2023,2024,2023->2024,EA1257,Nonresident,42.5,41.375,,,31,0.262465,0.289474
2023,2024,2023->2024,DB1345,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3132,Nonresident,1.625,0.96875,4,4,1,0.0,0.0
2023,2024,2023->2024,EB3081,Resident,0.34375,0.625,-2,-2,1,0.03125,0.03125
2023,2024,2023->2024,EA1235,Resident,1.8,1.0,,,5,0.4,0.4
2023,2024,2023->2024,DB1260,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1330,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1001,Resident,6.0,15.0,-1,-1,0,0.116124,0.120192
2023,2024,2023->2024,MB6210,Resident,4.217391,40.304348,,,1,0.0,0.0
2023,2024,2023->2024,BR7212,Resident,1.625,4.125,,,2,0.125,0.125
2023,2024,2023->2024,EB3516,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1242,Resident,2.5,0.0,,,79,0.25,0.25
2023,2024,2023->2024,EA1255,Resident,3.0,0.0,,,4,0.055556,0.166667
2023,2024,2023->2024,EB3547,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1025,Resident,21.333333,4.333333,,,62,0.337805,0.360632
2023,2024,2023->2024,BR1012,Resident,17.6,26.2,,,14,0.080992,0.127273
2023,2024,2023->2024,DB1312,Resident,0.5,3.65625,,,0,0.0,0.0
2023,2024,2023->2024,EB3039,Nonresident,6.6875,28.84375,0,0,1,0.13,0.1375
2023,2024,2023->2024,CG1034,Resident,11.6,31.466667,,,8,0.066667,0.066667
2023,2024,2023->2024,EB3148,Nonresident,10.0625,72.65625,,,2,0.013889,0.020833
2023,2024,2023->2024,EB3521,Resident,1.40625,1.0,-1,-1,0,0.033203,0.039062
2023,2024,2023->2024,PB5054,Resident,0.84375,0.96875,0,0,1,0.034722,0.041667
2023,2024,2023->2024,PB5032,Nonresident,9.5,32.714286,,,4,0.071429,0.071429
2023,2024,2023->2024,BR7005,Resident,10.5,35.714286,,,8,0.142857,0.142857
2023,2024,2023->2024,PB5052,Nonresident,4.34375,14.75,0,0,3,0.031782,0.035326
2023,2024,2023->2024,MB6266,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3550,Resident,1.25,1.09375,,,1,0.03125,0.03125
2023,2024,2023->2024,DB1557,Resident,9.0,18.142857,,,369,0.428571,0.428571
2023,2024,2023->2024,EB3173,Nonresident,1.5,6.9375,,,2,0.03125,0.03125
2023,2024,2023->2024,DB1283,Resident,0.5625,0.5625,,,0,0.0,0.0
2023,2024,2023->2024,MB6011,Resident,78.818182,315.454545,,,13,0.034134,0.041077
2023,2024,2023->2024,DB1503,Resident,7.833333,8.5,,,1102,0.5,0.5
2023,2024,2023->2024,RS6712,Nonresident,114.75,963.59375,,,1,0.0,0.0
2023,2024,2023->2024,DB1073,Nonresident,1.125,7.0,,,1,0.0,0.0
2023,2024,2023->2024,DB1269,Resident,0.6875,2.25,-5,-5,1,0.007812,0.015625
2023,2024,2023->2024,EA1052,Nonresident,2.5,0.0,,,24,0.5,0.5
2023,2024,2023->2024,BR7012,Resident,4.818182,7.090909,,,27,0.248609,0.25974
2023,2024,2023->2024,DA1044,Resident,4.571429,5.428571,,,91,0.285714,0.285714
2023,2024,2023->2024,EA1114,Nonresident,1.5,1.666667,,,3,0.185185,0.222222
2023,2024,2023->2024,DA1009,Resident,210.0,303.75,,,14,0.007812,0.03125
2023,2024,2023->2024,EA1138,Resident,8.0,6.8,,,8,0.088889,0.133333
2023,2024,2023->2024,EA1229,Resident,5.0,5.0,,,125,0.25,0.25
2023,2024,2023->2024,BR7323,Resident,1.571429,3.0,,,1,0.0,0.0
2023,2024,2023->2024,EB3057,Nonresident,2.3125,5.78125,,,0,0.0,0.0
2023,2024,2023->2024,EA1056,Resident,14.833333,22.333333,,,4,0.018519,0.055556
2023,2024,2023->2024,DB1074,Resident,1.25,3.59375,-1,-1,0,0.0,0.0
2023,2024,2023->2024,EB3104,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3079,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1021,Resident,53.333333,23.166667,,,81,0.138354,0.151852
2023,2024,2023->2024,EB3115,Resident,1.28125,1.375,,,0,0.0,0.0
2023,2024,2023->2024,DB1037,Nonresident,2.875,3.78125,,,1,0.03125,0.03125
2023,2024,2023->2024,PB5011,Resident,1.25,0.3125,0,0,6,0.03699,0.044643
2023,2024,2023->2024,DB1501,Resident,3.0,0.0,,,239,0.333333,0.333333
2023,2024,2023->2024,PB5056,Resident,1.5,1.09375,0,0,2,0.009061,0.016827
2023,2024,2023->2024,DB1544,Resident,51.6,3.8,,,1289,0.8,0.8
2023,2024,2023->2024,EA1224,Resident,5.428571,8.571429,,,116,0.285714,0.285714
2023,2024,2023->2024,EB3533,Resident,0.5,0.75,,,0,0.0,0.0
2023,2024,2023->2024,GO6806,Nonresident,29.1875,209.3125,,,1,0.0,0.0
2023,2024,2023->2024,DB1240,Resident,0.28125,0.1875,1,1,0,0.0,0.0
2023,2024,2023->2024,EB3179,Nonresident,1.09375,9.59375,,,1,0.0,0.0
2023,2024,2023->2024,EB3166,Resident,5.5625,34.125,,,12,0.09375,0.09375
2023,2024,2023->2024,DB1508,Resident,2.75,0.5,,,440,0.5,0.5
2023,2024,2023->2024,DB1213,Resident,0.125,0.125,0,0,0,0.007812,0.015625
2023,2024,2023->2024,EA1054,Nonresident,0.0,0.0,,,10,0.0,0.0
2023,2024,2023->2024,EB3549,Resident,1.0,3.46875,,,0,0.0,0.0
2023,2024,2023->2024,EB3078,Resident,12.529412,66.294118,,,9,0.058824,0.058824
2023,2024,2023->2024,DB1005,Nonresident,10.28125,30.4375,,,0,0.0,0.0
2023,2024,2023->2024,EA1069,Resident,223.2,210.4,,,11,0.000909,0.013483
2023,2024,2023->2024,MB6003,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1217,Nonresident,1.0,0.0,,,11,0.5,0.5
2023,2024,2023->2024,DB1301,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1254,Nonresident,6.333333,3.666667,,,2,0.037037,0.111111
2023,2024,2023->2024,PD1008,Nonresident,12.142857,16.857143,,,2,0.142857,0.142857
2023,2024,2023->2024,EA1082,Resident,10.0,11.2,,,108,0.4,0.4
2023,2024,2023->2024,EB3607,Resident,0.59375,1.0,,,0,0.0,0.0
2023,2024,2023->2024,TK1007,Nonresident,33.285714,20.857143,,,51,0.060357,0.092857
2023,2024,2023->2024,EA1008,Resident,9.6,8.6,,,4,0.016327,0.057143
2023,2024,2023->2024,DB1512,Resident,3.0,0.5,,,201,0.5,0.5
2023,2024,2023->2024,DB1555,Nonresident,21.5,2.0,,,204,0.5,0.5
2023,2024,2023->2024,MB6008,Nonresident,13.15625,58.96875,,,0,0.0,0.0
2023,2024,2023->2024,DB1245,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1590,Resident,3.8,1.0,,,1064,0.6,0.6
2023,2024,2023->2024,DB1518,Resident,5.5,11.5,,,172,0.333333,0.333333
2023,2024,2023->2024,CG7502,Resident,21.357143,56.571429,,,18,0.103175,0.119048
2023,2024,2023->2024,EB3559,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1207,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1524,Nonresident,3.2,6.2,,,6,0.25,0.3
2023,2024,2023->2024,DB1090,Nonresident,1.25,5.90625,,,0,0.0,0.0
2023,2024,2023->2024,EB3500,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1523,Resident,37.8,38.2,,,189,0.45,0.5
2023,2024,2023->2024,PB5002,Nonresident,1.3125,1.28125,,,0,0.0,0.0
2023,2024,2023->2024,DB1539,Nonresident,10.166667,12.0,,,60,0.190733,0.23
2023,2024,2023->2024,DB1203,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3019,Resident,3.125,3.5,0,0,8,0.107639,0.114583
2023,2024,2023->2024,TK1004,Resident,114.0,86.428571,,,206,0.184598,0.220077
2023,2024,2023->2024,EB3065,Resident,5.0,11.0625,-2,-2,12,0.157793,0.163194
2023,2024,2023->2024,EA1023,Resident,58.714286,108.0,,,9,0.001225,0.013228
2023,2024,2023->2024,GO6818,Resident,1.75,8.875,0,0,1,0.0625,0.0625
2023,2024,2023->2024,MB6254,Resident,1.53125,7.28125,,,0,0.0,0.0
2023,2024,2023->2024,EB3087,Nonresident,1.34375,6.84375,0,0,0,0.0,0.0
2023,2024,2023->2024,BR7313,Resident,6.285714,27.357143,,,7,0.142857,0.142857
2023,2024,2023->2024,MB6007,Resident,11.28125,12.09375,,,4,0.06375,0.06875
2023,2024,2023->2024,DB1791,Resident,5.25,5.25,,,76,0.25,0.25
2023,2024,2023->2024,PD1037,Resident,38.0,67.0,,,4,0.006173,0.027778
2023,2024,2023->2024,BR7219,Resident,3.7,9.6,,,4,0.2,0.2
2023,2024,2023->2024,DB1348,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1282,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1580,Nonresident,2.0,0.0,,,6,0.083333,0.166667
2023,2024,2023->2024,EB3553,Resident,0.78125,0.5625,-2,-2,0,0.0625,0.0625
2023,2024,2023->2024,PD1031,Resident,38.454545,112.272727,,,6,0.010101,0.030303
2023,2024,2023->2024,DB1777,Resident,0.0,0.0,,,38,0.0,0.0
2023,2024,2023->2024,EB3540,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,CG7612,Nonresident,4.666667,10.0,,,4,0.166667,0.166667
2023,2024,2023->2024,PB5327,Resident,0.46875,0.5,0,0,0,0.039062,0.046875
2023,2024,2023->2024,CG7605,Nonresident,3.333333,7.75,,,2,0.083333,0.083333
2023,2024,2023->2024,DB1007,Resident,8.625,50.125,-1,-1,1,0.001953,0.007812
2023,2024,2023->2024,DB1231,Resident,0.4375,1.34375,,,0,0.007812,0.015625
2023,2024,2023->2024,TK1021,Nonresident,3.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1546,Nonresident,14.428571,39.428571,,,61,0.09026,0.113553
2023,2024,2023->2024,EA1161,Resident,11.166667,16.0,,,8,0.166667,0.166667
2023,2024,2023->2024,DB1250,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3108,Nonresident,3.0,6.5,-1,-1,0,0.0,0.0
2023,2024,2023->2024,PB5311,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,PB5055,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1781,Resident,4.0,0.0,,,60,0.333333,0.333333
2023,2024,2023->2024,DB1578,Nonresident,5.428571,12.571429,,,16,0.153483,0.181818
2023,2024,2023->2024,GO6808,Nonresident,22.65625,123.4375,,,0,0.0,0.0
2023,2024,2023->2024,BI6532,Nonresident,9.40625,26.375,,,0,0.0,0.0
2023,2024,2023->2024,EA1094,Resident,0.0,0.0,,,75,0.0,0.0
2023,2024,2023->2024,DB1594,Resident,6.0,10.666667,,,264,0.5,0.5
2023,2024,2023->2024,EB3113,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1232,Resident,1.15625,7.3125,,,0,0.034722,0.041667
2023,2024,2023->2024,EA1033,Resident,1.833333,1.666667,,,112,0.333333,0.333333
2023,2024,2023->2024,EA1223,Resident,39.0,33.2,,,4,0.022222,0.066667
2023,2024,2023->2024,DB1274,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1266,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DS6606,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1299,Resident,0.21875,0.15625,-2,-2,0,0.09375,0.09375
2023,2024,2023->2024,DB1019,Resident,18.03125,66.5,-2,-2,3,0.12504,0.123884
2023,2024,2023->2024,BR7120,Nonresident,1.142857,2.857143,,,1,0.0,0.0
2023,2024,2023->2024,BR1017,Nonresident,3.333333,1.333333,,,2,0.333333,0.333333
2023,2024,2023->2024,DB1087,Resident,2.15625,3.375,0,0,7,0.09375,0.09375
2023,2024,2023->2024,EA1040,Resident,13.5,15.833333,,,9,0.172526,0.197917
2023,2024,2023->2024,EB3112,Resident,4.03125,13.96875,0,0,0,0.0625,0.0625
2023,2024,2023->2024,BR7218,Resident,5.230769,15.538462,,,7,0.08547,0.102564
2023,2024,2023->2024,DB1083,Resident,0.5625,1.0,3,3,3,0.070312,0.078125
2023,2024,2023->2024,EA1111,Resident,26.333333,14.833333,,,27,0.038843,0.08046
2023,2024,2023->2024,BR7301,Resident,2.785714,13.285714,,,2,0.004464,0.017857
2023,2024,2023->2024,DB1253,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,BR7221,Resident,14.357143,55.071429,,,11,0.143739,0.150794
2023,2024,2023->2024,DB1583,Resident,30.8,31.0,,,175,0.264874,0.313907
2023,2024,2023->2024,DB1789,Resident,3.0,2.0,,,9,0.2,0.2
2023,2024,2023->2024,EA1026,Nonresident,0.0,0.0,,,13,0.0,0.0
2023,2024,2023->2024,EA1110,Nonresident,6.0,2.666667,,,4,0.342593,0.388889
2023,2024,2023->2024,EB3530,Resident,0.25,0.34375,-4,-4,1,0.03125,0.03125
2023,2024,2023->2024,MB6256,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3532,Resident,1.03125,0.96875,,,0,0.0,0.0
2023,2024,2023->2024,DB1341,Resident,0.40625,2.40625,,,1,0.0,0.0
2023,2024,2023->2024,EA1034,Resident,5.75,5.5,,,22,0.0625,0.125
2023,2024,2023->2024,EB3037,Resident,6.9375,20.53125,1,1,1,0.125,0.125
2023,2024,2023->2024,EB3001,Nonresident,6.315789,36.947368,,,2,0.052632,0.052632
2023,2024,2023->2024,EA1238,Resident,9.714286,12.142857,,,9,0.145089,0.160714
2023,2024,2023->2024,DB1531,Resident,80.333333,2.5,,,1682,0.666667,0.666667
2023,2024,2023->2024,DB1248,Resident,2.375,2.65625,-1,-1,1,0.09375,0.09375
2023,2024,2023->2024,MB6206,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3554,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,PD1005,Nonresident,3.5,0.0,,,1,0.0,0.0
2023,2024,2023->2024,EB3096,Resident,3.71875,9.6875,-1,-1,11,0.083419,0.088068
2023,2024,2023->2024,DB1344,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1536,Resident,15.0,18.8,,,401,0.6,0.6
2023,2024,2023->2024,EA1207,Resident,0.0,0.0,,,18,0.0,0.0
2023,2024,2023->2024,EB3126,Nonresident,6.575758,48.818182,,,83,0.121212,0.121212
2023,2024,2023->2024,EB3155,Nonresident,1.59375,6.59375,,,1,0.03125,0.03125
2023,2024,2023->2024,DB1022,Nonresident,9.78125,31.375,-5,-5,1,0.09375,0.09375
2023,2024,2023->2024,BI6537,Resident,7.9375,44.03125,,,10,0.1875,0.1875
2023,2024,2023->2024,DS6603,Nonresident,33.71875,115.46875,,,0,0.0,0.0
2023,2024,2023->2024,EB3137,Nonresident,1.625,2.8125,,,0,0.0,0.0
2023,2024,2023->2024,PB5037,Nonresident,8.375,30.375,-2,-2,2,0.0625,0.0625
2023,2024,2023->2024,BR1015,Nonresident,2.666667,1.0,,,2,0.333333,0.333333
2023,2024,2023->2024,EB3068,Resident,7.46875,26.5,-1,-1,13,0.046562,0.053125
2023,2024,2023->2024,DB1038,Nonresident,1.59375,9.40625,,,0,0.039062,0.046875
2023,2024,2023->2024,PB5078,Nonresident,0.59375,2.8125,,,2,0.03125,0.03125
2023,2024,2023->2024,DB1033,Resident,1.09375,2.71875,0,0,1,0.03625,0.04375
2023,2024,2023->2024,DS6601,Nonresident,27.9375,118.40625,,,0,0.0,0.0
2023,2024,2023->2024,EB3606,Resident,1.3125,2.625,,,0,0.0,0.0
2023,2024,2023->2024,BI6531,Resident,7.40625,41.125,-3,-3,14,0.09375,0.09375
2023,2024,2023->2024,DA1047,Nonresident,186.5,150.1,,,618,0.328876,0.353737
2023,2024,2023->2024,DB1287,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1004,Nonresident,38.59375,106.1875,-1,-1,0,0.0825,0.0875
2023,2024,2023->2024,EA1035,Resident,13.5,0.0,,,104,0.231824,0.240741
2023,2024,2023->2024,DB1272,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1018,Resident,10.0625,13.6875,-1,-1,2,0.0938,0.0925
2023,2024,2023->2024,MB6263,Resident,1.65625,12.375,,,1,0.0,0.0
2023,2024,2023->2024,DB1026,Nonresident,2.84375,17.4375,,,0,0.0,0.0
2023,2024,2023->2024,EA1240,Nonresident,2.0,0.0,,,2,0.03125,0.125
2023,2024,2023->2024,EB3018,Nonresident,2.875,8.46875,-3,-3,3,0.15625,0.15625
2023,2024,2023->2024,EB3193,Nonresident,0.59375,2.0625,,,1,0.0,0.0
2023,2024,2023->2024,EA1205,Resident,4.666667,1.0,,,8,0.336088,0.363636
2023,2024,2023->2024,DB1029,Nonresident,5.90625,50.40625,,,0,0.0,0.0
2023,2024,2023->2024,BR7201,Resident,6.846154,14.384615,,,18,0.062308,0.069231
2023,2024,2023->2024,PB5005,Nonresident,0.25,0.5625,,,0,0.0,0.0
2023,2024,2023->2024,EA1196,Resident,7.285714,17.571429,,,67,0.098241,0.118467
2023,2024,2023->2024,DB1577,Resident,63.428571,65.285714,,,242,0.438293,0.465839
2023,2024,2023->2024,EB3130,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1024,Resident,59.714286,103.428571,,,18,0.00656,0.030612
2023,2024,2023->2024,EB3043,Nonresident,2.0,10.25,,,0,0.0,0.0
2023,2024,2023->2024,EB3544,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3611,Resident,0.4375,1.5625,-5,-5,1,0.03125,0.03125
2023,2024,2023->2024,DB1337,Resident,0.5625,1.15625,,,0,0.0,0.0
2023,2024,2023->2024,PB5003,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1265,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,MA1005,Resident,36.235294,119.529412,,,4,0.058824,0.058824
2023,2024,2023->2024,PB5050,Nonresident,3.71875,6.375,,,2,0.032029,0.036184
2023,2024,2023->2024,PD1026,Resident,7.375,13.25,,,6,0.125,0.125
2023,2024,2023->2024,DB1014,Nonresident,3.6875,8.875,,,1,0.03125,0.03125
2023,2024,2023->2024,BR7305,Resident,11.105263,85.0,,,3,0.008421,0.021053
2023,2024,2023->2024,DB1211,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1238,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3165,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EA1085,Nonresident,5.0,0.0,,,10,0.015625,0.0625
2023,2024,2023->2024,MB6217,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,EB3183,Nonresident,2.71875,14.5,,,5,0.03125,0.03125
2023,2024,2023->2024,EB3185,Nonresident,4.6875,43.75,,,2,0.03125,0.03125
2023,2024,2023->2024,DA1026,Nonresident,0.0,0.0,,,1,0.0,0.0
2023,2024,2023->2024,DB1055,Resident,0.9375,1.34375,0,0,1,0.048828,0.054688
2023,2024,2023->2024,DB1511,Resident,11.333333,11.666667,,,38,0.432507,0.515152
2023,2024,2023->2024,DB1574,Resident,4.333333,1.0,,,321,0.666667,0.666667
2023,2024,2023->2024,DB1295,Resident,1.1875,3.71875,-1,-1,1,0.03125,0.03125
2023,2024,2023->2024,EB3523,Resident,0.8125,1.40625,,,1,0.03125,0.03125
2023,2024,2023->2024,GO6804,Resident,5.71875,33.6875,0,0,2,0.034722,0.041667
2023,2024,2023->2024,EB3613,Nonresident,0.0,0.0,,,0,0.0,0.0
2023,2024,2023->2024,DB1796,Resident,7.0,0.0,,,32,0.041796,0.091429
