severity,code,path,detail
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_point-only_purchases_for_big_game_and_antlerless.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/24_youth_elk.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023_cougar_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023 DEER ODDS.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023 draw results General Season Deer Draw Odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023 ELK + OTHER BIG GAME.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/2023_turkey_bonus_points_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23-24_sportsman_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_bg-odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_deer_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_lifetime_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_point-only_purchases_for_big_game_and_antlerless.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_youth_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_youth_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_youth_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/23_youth_elk.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/draw_odds/39b9ca33__black_bear_23_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22-23_sportsman_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_bg-odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/60619D30__22_bg-odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_deer_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_lifetime_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_sheep-population.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_youth_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_youth_bull_elk.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_youth_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/22_youth_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/c451ae2a__Antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/b7af20c9__Big game and antlerless bonus and preference point purchase results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/6326e915__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/41c98e7e__cougar_Drawing odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/d15e7b03__Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/6a1df976__General-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/3c8168b4__Lifetime general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/82e44204__Sportsman draw odds report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/88bceb9e__turkey_2023_turkey_bonus_points_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/e91f282e__turkey_2023_youth_turkey_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/72649cd3__Youth antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/685de6db__Youth Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/17ed709a__Youth draw-only elk bonus point draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/draw_odds/6dc7c678__Youth general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_bg-odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_deer_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_lifetime_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_bull_elk.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/a0d8e70e__Antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/15e1470a__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/eff53094__black_bear_22_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/7cfe81c3__cougar_Drawing odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/c9f1b779__Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/705f30a5__General-season buck deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/449c6db8__Lifetime general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/10e8e26a__Sportsman draw odds report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/d534ae44__turkey_2022_turkey_bonus_points_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/85ebe309__turkey_2022_youth_turkey_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/96724720__Youth antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/4d3103f2__Youth Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/b6af6d7d__Youth draw-only elk bonus point draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/91fa9658__Youth general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20-21_sportsman_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_bg-odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_deer_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_lifetime_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_youth_antlerless_drawing_odds_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_youth_bull_elk.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_youth_deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/20_youth_dh_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ea19f723__Antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/615cbcd5__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/97ffae94__black_bear_20_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/b4710a7f__black_bear_21_drawing_odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/80165f60__cougar_Drawing odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/85bae871__Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/c4618029__General-season buck deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/2a192910__Lifetime general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/baa2fb5d__turkey_2021_turkey_bonus_points_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/3deb930b__turkey_2021_youth_turkey_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/897696d1__Youth antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/3b691218__Youth Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/9a7a35aa__Youth draw-only elk bonus point draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/draw_odds/98e761bc__Youth general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/d30a80bb__Antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/f4467d08__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/dff7fc92__cougar_Drawing odds.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/a0ccd01f__Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/fddbc9d7__General-season buck deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/24b2f6b3__Lifetime general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/fd3c3903__Sportsman draw odds report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/5213601e__turkey_2020_turkey_bonus_points_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/68991b97__turkey_2020_youth_turkey_draw_results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/c4a9d67b__Youth antlerless big game draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/b6518e1c__Youth Dedicated Hunter deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/3f05ae15__Youth draw-only elk bonus point draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/draw_odds/e7b234c1__Youth general-season deer draw results.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/24_bg_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/24_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/23_bg_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/23_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2024/pdf/harvest_report/26229CDE__23_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/1f8e73af__2023.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/7DDF75D1__2023 ALL SPECIES HARVEST DATA.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/EF4D3BAC__2023-antelope-island.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/A96251BE__2023_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/8970342F__2023-book-cliffs-south.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/0A928B4F__2023-central-mtns-nebo.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/9CC65639__2023_gs_buck_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/4E8E024C__2023-harvest-data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/2023 Hunt Success.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/569943FB__2023-kaiparowits-escalante.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/72C08FAD__2023-la-sal-potash.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/62EF9E74__2023_le_oial_all.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/B28B99E6__2023-nine-mile-jack-creek.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/28E0BDDD__2023-san-juan-lockhart.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/B5780E69__2023-san-juan-north.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/0148BAF7__2023-san-juan-river.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/523038DA__2023-san-juan-south.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/938F5CB7__2023-wasatch-mtns-west.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/22_bg_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/22_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/24_bg_HARVEST_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/24_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/ca8a3d7c__Antlerless big game.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/295db9e8__bear_2023.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/dbd8a659__cougar_2023.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/dc965eb4__General-season buck deer.pdf does not resolve under pages-dist
