source_file,source_row_number,rac_family,allocation_scope,hunt_code,hunt_codes_raw,hunt_name,permit_group,category,species,weapon,sex_type,season_dates_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2025_text,permits_2026_text,source_document,source_note,db_hunt_name,db_species,db_weapon,db_hunt_type,db_season,db_permits_2026_res,db_permits_2026_nr,db_permits_2026_total,comparison_status,comparison_detail,delta_res,delta_nr,delta_total,significant_difference
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bison_permits.csv,14,oial_bison,HUNT_CODE_RES_NR_SPLIT,BI6503,BI6503,Henry Mtns,Henry Mtns,,Bison,Any Legal Weapon,Hunters Choice,,5,2,7,4,2,6,,,2026-05-user-verified-table,User-provided OIAL bison comparison table for 2025 to 2026.,Henry Mtns,Bison,Any Legal Weapon,Once-in-a-lifetime,Oct 28 2026 - Nov 8 2026,4,2,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bison_permits.csv,15,oial_bison,HUNT_CODE_RES_NR_SPLIT,BI6504,BI6504,Henry Mtns,Henry Mtns,,Bison,Any Legal Weapon,Hunters Choice,,5,2,7,5,2,7,,,2026-05-user-verified-table,User-provided OIAL bison comparison table for 2025 to 2026.,Henry Mtns,Bison,Any Legal Weapon,Once-in-a-lifetime,Nov 11 2026 - Nov 22 2026,5,2,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bison_permits.csv,16,oial_bison,HUNT_CODE_RES_NR_SPLIT,BI6516,BI6516,Henry Mtns,Henry Mtns,,Bison,Any Legal Weapon,Hunters Choice,,5,0,5,6,0,6,,,2026-05-user-verified-table,User-provided OIAL bison comparison table for 2025 to 2026.,Henry Mtns,Bison,Any Legal Weapon,Once-in-a-lifetime,Nov 25 2026 - Dec 6 2026,6,0,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bison_permits.csv,17,oial_bison,HUNT_CODE_RES_NR_SPLIT,BI6509,BI6509,Henry Mtns,Henry Mtns,,Bison,Archery,Hunters Choice,,4,0,4,5,0,5,,,2026-05-user-verified-table,User-provided OIAL bison comparison table for 2025 to 2026.,Henry Mtns,Bison,Archery,Once-in-a-lifetime,"Jan 18 - 31, 2027",5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,2,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6012,MB6012,Box Elder,Box Elder,,Moose,Any Legal Weapon,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Box Elder,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,3,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6000,MB6000,Cache,Cache,,Moose,Any Legal Weapon,,,12,3,15,14,3,17,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Cache,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,14,3,17,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,4,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6001,MB6001,Chalk Creek,Chalk Creek,,Moose,Any Legal Weapon,,,3,0,3,4,0,4,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Chalk Creek,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,4,0,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,5,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6009,MB6009,Diamond Mtn/Vernal,Diamond Mtn/Vernal,,Moose,Any Legal Weapon,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Diamond Mtn/Vernal,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,6,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6002,MB6002,East Canyon,East Canyon,,Moose,Any Legal Weapon,,,5,0,5,5,0,5,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,East Canyon,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,7,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6003,MB6003,"East Canyon, Morgan-Summit","East Canyon, Morgan-Summit",,Moose,Any Legal Weapon,,,4,0,4,5,0,5,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,"East Canyon, Morgan-Summit",Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,8,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6004,MB6004,Kamas,Kamas,,Moose,Any Legal Weapon,,,5,0,5,6,0,6,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Kamas,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,0,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,9,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6005,MB6005,Morgan-South Rich,Morgan-South Rich,,Moose,Any Legal Weapon,,,6,0,6,6,0,6,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Morgan-South Rich,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,0,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,10,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6006,MB6006,"North Slope, Summit","North Slope, Summit",,Moose,Any Legal Weapon,,,19,3,22,20,3,23,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,"North Slope, Summit",Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,20,3,23,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,11,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6007,MB6007,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",,Moose,Any Legal Weapon,,,6,2,8,6,2,8,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,"North Slope, Three Corners/West Daggett",Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,2,8,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,12,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6008,MB6008,Ogden,Ogden,,Moose,Any Legal Weapon,,,7,0,7,7,0,7,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Ogden,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,7,0,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,13,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6011,MB6011,Wasatch Mtns/Central Mtns,Wasatch Mtns/Central Mtns,,Moose,Any Legal Weapon,,,19,3,22,19,3,22,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Wasatch Mtns/Central Mtns,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,19,3,22,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_bull_moose_permits.csv,14,oial_bull_moose,HUNT_CODE_RES_NR_SPLIT,MB6010,MB6010,Yellowstone,Yellowstone,,Moose,Any Legal Weapon,,,5,0,5,6,0,6,,,2026-05-user-verified-table,User-provided OIAL bull moose comparison table for 2025 to 2026.,Yellowstone,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,6,0,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,2,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6626,DS6626,"Escalante, East","Escalante, East",,Desert Bighorn Sheep,Any Legal Weapon,,,5,2,7,5,2,7,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"Escalante, East",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,5,2,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,3,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6627,DS6627,"Escalante, West","Escalante, West",,Desert Bighorn Sheep,Any Legal Weapon,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"Escalante, West",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,4,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6600,DS6600,Henry Mtns,Henry Mtns,,Desert Bighorn Sheep,Any Legal Weapon,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,Henry Mtns,Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,5,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6601,DS6601,"Kaiparowits, East","Kaiparowits, East",,Desert Bighorn Sheep,Any Legal Weapon,,,10,2,12,10,3,13,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"Kaiparowits, East",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,10,3,13,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,6,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6603,DS6603,"Kaiparowits, West","Kaiparowits, West",,Desert Bighorn Sheep,Any Legal Weapon,,,4,1,5,3,1,4,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"Kaiparowits, West",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,1,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,7,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6604,DS6604,"La Sal, Potash/South Cisco","La Sal, Potash/South Cisco",,Desert Bighorn Sheep,Any Legal Weapon,,,6,0,6,8,0,8,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"La Sal, Potash/South Cisco",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,8,0,8,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,8,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6625,DS6625,Mineral Mtns,Mineral Mtns,,Desert Bighorn Sheep,Any Legal Weapon,,,3,0,3,4,0,4,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,Mineral Mtns,Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,4,0,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,9,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6621,DS6621,"Pine Valley, Beaver Dam","Pine Valley, Beaver Dam",,Desert Bighorn Sheep,Any Legal Weapon,,,5,0,5,2,0,2,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 24 2026 - Dec 25 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,10,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6620,DS6620,"Pine Valley, Virgin River","Pine Valley, Virgin River",,Desert Bighorn Sheep,Any Legal Weapon,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"Pine Valley, Virgin River",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 24 2026 - Dec 25 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,11,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6606,DS6606,"San Juan, Lockhart","San Juan, Lockhart",,Desert Bighorn Sheep,Any Legal Weapon,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Juan, Lockhart",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,12,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6622,DS6622,"San Juan, North","San Juan, North",,Desert Bighorn Sheep,Any Legal Weapon,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Juan, North",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,13,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6623,DS6623,"San Juan, San Juan River","San Juan, San Juan River",,Desert Bighorn Sheep,Any Legal Weapon,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Juan, San Juan River",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,14,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6607,DS6607,"San Juan, South","San Juan, South",,Desert Bighorn Sheep,Any Legal Weapon,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Juan, South",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,15,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6608,DS6608,"San Rafael, Dirty Devil","San Rafael, Dirty Devil",,Desert Bighorn Sheep,Any Legal Weapon,,,5,2,7,3,1,4,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,1,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,16,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6624,DS6624,"San Rafael, Dirty Devil","San Rafael, Dirty Devil",,Desert Bighorn Sheep,Archery,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Archery,Once-in-a-lifetime,Nov 11 2026 - Dec 17 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,17,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6609,DS6609,"San Rafael, North","San Rafael, North",,Desert Bighorn Sheep,Any Legal Weapon,,,8,0,8,8,0,8,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Rafael, North",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,8,0,8,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,18,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6610,DS6610,"San Rafael, South","San Rafael, South",,Desert Bighorn Sheep,Any Legal Weapon,,,10,2,12,10,2,12,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,"San Rafael, South",Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,10,2,12,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_desert_bighorn_sheep_permits.csv,19,oial_desert_bighorn_sheep,HUNT_CODE_RES_NR_SPLIT,DS6611,DS6611,Zion,Zion,,Desert Bighorn Sheep,Any Legal Weapon,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided OIAL desert bighorn sheep comparison table for 2025 to 2026.,Zion,Desert Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,2,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6800,GO6800,Beaver,Beaver,,Mountain Goat,Any Legal Weapon,,,7,2,9,7,2,9,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,Beaver,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Sept 27 2026,7,2,9,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,3,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6801,GO6801,Beaver,Beaver,,Mountain Goat,Any Legal Weapon,,,9,0,9,9,0,9,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,Beaver,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 28 2026 - Oct 26 2026,9,0,9,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,4,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6822,GO6822,Beaver,Beaver,,Mountain Goat,Archery,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,Beaver,Mountain Goat,Archery,Once-in-a-lifetime,Nov 14 2026 - Nov 23 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,5,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6805,GO6805,High Uintas Central,High Uintas Central,,Mountain Goat,Any Legal Weapon,,,5,0,5,5,0,5,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,High Uintas Central,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,6,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6806,GO6806,High Uintas East,High Uintas East,,Mountain Goat,Any Legal Weapon,,,2,0,2,3,0,3,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,High Uintas East,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,7,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6804,GO6804,High Uintas Kamas,High Uintas Kamas,,Mountain Goat,Any Legal Weapon,,,1,0,1,1,0,1,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,High Uintas Kamas,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,1,0,1,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,8,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6807,GO6807,High Uintas Leidy Peak,High Uintas Leidy Peak,,Mountain Goat,Any Legal Weapon,,,1,0,1,2,0,2,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,High Uintas Leidy Peak,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,9,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6808,GO6808,High Uintas West,High Uintas West,,Mountain Goat,Any Legal Weapon,,,9,2,11,9,2,11,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,High Uintas West,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,9,2,11,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,10,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6817,GO6817,La Sal Mtns,La Sal Mtns,,Mountain Goat,Any Legal Weapon,,,9,2,11,10,2,12,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,La Sal Mtns,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,10,2,12,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,11,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6814,GO6814,Mt Dutton,Mt Dutton,,Mountain Goat,Any Legal Weapon,,,2,0,2,2,0,2,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,Mt Dutton,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,12,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6803,GO6803,Nebo,Nebo,,Mountain Goat,Any Legal Weapon,,,16,2,18,21,3,24,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,Nebo,Mountain Goat,Any Legal Weapon,Once-in-a-lifetime,Sept 26 2026 - Nov 25 2026,21,3,24,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_oial_mountain_goat_permits.csv,13,oial_mountain_goat,HUNT_CODE_RES_NR_SPLIT,GO6821,GO6821,Nebo,Nebo,,Mountain Goat,Archery,,,12,0,12,12,0,12,,,2026-05-user-verified-table,User-provided OIAL mountain goat comparison table for 2025 to 2026.,Nebo,Mountain Goat,Archery,Once-in-a-lifetime,Sept 16 2026 - Sept 25 2026,12,0,12,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
