hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,youth_flag,eligibility_class,season,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_draw_source,permits_2025_source,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_draw_total,huntCode,code,title,unitName,unitCode,boundaryId,boundary_id_numeric,boundary_token,resolvedBoundaryIds,permits_2026_source,permits_2026_conservation,permits_2026_expo,permits_2026_sportsman,special_permit_area_id,special_permit_category,special_permit_note,special_permit_overlay_source,NOTES,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
MB6000,29,Cache,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,12,3,15,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,16,16,100,8.4,4.4,Public,14,3,17,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,12,3,498,464,Bonus Point Draw Results,15,MB6000,MB6000,Cache,Cache,29,29,29,29,"[""29""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,14,3,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6001,69,Chalk Creek,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,3,0,3,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,3,3,100,3.3,4.7,Public,4,0,4,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,3,0,499,465,Bonus Point Draw Results,3,MB6001,MB6001,Chalk Creek,Chalk Creek,69,69,69,69,"[""69""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6002,276,East Canyon,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,5,0,5,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,5,5,100,11,4.2,Public,5,0,5,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,5,0,500,466,Bonus Point Draw Results,5,MB6002,MB6002,East Canyon,East Canyon,276,276,276,276,"[""276""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6003,79,"East Canyon, Morgan-Summit",Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,4,0,4,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,5,5,100,5.5,3.8,Public,5,0,5,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,4,0,501,467,Bonus Point Draw Results,4,MB6003,MB6003,"East Canyon, Morgan-Summit","East Canyon, Morgan-Summit",79,79,79,79,"[""79""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6004,611,Kamas,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,5,0,5,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,5,4,80,10.2,4.4,Public,6,0,6,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,5,0,502,468,Bonus Point Draw Results,5,MB6004,MB6004,Kamas,Kamas,611,611,611,611,"[""611""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6005,117,Morgan-South Rich,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,6,0,6,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,6,5,83.3,6.3,4.5,Public,6,0,6,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,6,0,503,469,Bonus Point Draw Results,6,MB6005,MB6005,Morgan-South Rich,Morgan-South Rich,117,117,117,117,"[""117""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6006,138,"North Slope, Summit",Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,19,3,22,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,25,24,96,7.7,4.4,Public,20,3,23,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,19,3,504,470,Bonus Point Draw Results,22,MB6006,MB6006,"North Slope, Summit","North Slope, Summit",138,138,138,138,"[""138""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,20,3,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6007,289,"North Slope, Three Corners/West Daggett",Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,6,2,8,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,8,8,100,9.9,3.9,Public,6,2,8,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,6,2,505,471,Bonus Point Draw Results,8,MB6007,MB6007,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",289,289,289,289,"[""289""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,6,2,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6008,609,Ogden,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,7,0,7,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,7,7,100,8,4.7,Public,7,0,7,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,7,0,506,472,Bonus Point Draw Results,7,MB6008,MB6008,Ogden,Ogden,609,609,609,609,"[""609""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,7,0,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6009,452,Diamond Mtn/Vernal,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,2,0,2,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,2,1,50,8,1,Public,2,0,2,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,2,0,507,473,Bonus Point Draw Results,2,MB6009,MB6009,Diamond Mtn/Vernal,Diamond Mtn/Vernal,452,452,452,452,"[""452""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6010,613,Yellowstone,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,5,0,5,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,5,5,100,10.5,5,Public,6,0,6,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,5,0,508,474,Bonus Point Draw Results,5,MB6010,MB6010,Yellowstone,Yellowstone,613,613,613,613,"[""613""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6011,743,Wasatch Mtns/Central Mtns,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,18,2,20,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,23,20,87,11,4.2,Public,19,3,22,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,18,2,509,475,Bonus Point Draw Results,20,MB6011,MB6011,Wasatch Mtns/Central Mtns,Wasatch Mtns/Central Mtns,743,743,743,743,"[""743""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,19,3,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6012,607,Box Elder,Moose,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Bull,FALSE,OIL,Sept 12 2026 - Oct 31 2026,2,0,2,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,2,2,100,4.5,4.5,Public,2,0,2,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,bull moose.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,2,0,510,476,Bonus Point Draw Results,2,MB6012,MB6012,Box Elder,Box Elder,607,607,607,607,"[""607""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB1000,5133,Moose - Statewide Permit,Moose,Statewide Permit,Statewide,Sportsman,Any Legal Weapon,Bull,FALSE,STANDARD,"Sept 1 - Nov 15, 2026",,,,,,,2,2,100,11,5,Public,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,TRUE,FALSE,FALSE,bull moose.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,official_uploaded_source,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,MB1000,MB1000,Moose - Statewide Permit,Moose - Statewide Permit,900013,900013,900013,SW_MOOSE_2026,"[""29"", ""69"", ""79"", ""117"", ""138"", ""276"", ""289"", ""452"", ""520"", ""524"", ""525"", ""556"", ""560"", ""561"", ""562"", ""568"", ""571"", ""577"", ""578"", ""580"", ""589"", ""607"", ""609"", ""611"", ""613"", ""743"", ""937""]",DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,,,,,,,,
GO6800,628,Beaver,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Sept 27 2026,7,1,8,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,10,10,100,3,4.8,Public,7,2,9,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,7,1,570,447,Bonus Point Draw Results,8,GO6800,GO6800,Beaver,Beaver,628,628,628,628,"[""628""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,7,2,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6801,628,Beaver,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 28 2026 - Oct 26 2026,9,0,9,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,9,8,88.9,4.1,3.9,Public,9,0,9,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,9,0,571,448,Bonus Point Draw Results,9,GO6801,GO6801,Beaver,Beaver,628,628,628,628,"[""628""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,9,0,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6803,616,Nebo,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 26 2026 - Nov 25 2026,16,2,18,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,19,17,89.5,6.3,4.3,Public,21,3,24,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,16,2,572,449,Bonus Point Draw Results,18,GO6803,GO6803,Nebo,Nebo,616,616,616,616,"[""616""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,21,3,24,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6804,102,High Uintas Kamas,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Oct 31 2026,1,0,1,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,1,1,100,7,3,Public,1,0,1,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,1,0,573,450,Bonus Point Draw Results,1,GO6804,GO6804,High Uintas Kamas,High Uintas Kamas,102,102,102,102,"[""102""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6805,145,High Uintas Central,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Oct 31 2026,5,0,5,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,5,4,80,3.8,4.4,Public,5,0,5,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,5,0,574,451,Bonus Point Draw Results,5,GO6805,GO6805,High Uintas Central,High Uintas Central,145,145,145,145,"[""145""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6806,146,High Uintas East,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Oct 31 2026,2,0,2,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,3,3,100,2.5,4.5,Public,3,0,3,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,2,0,575,452,Bonus Point Draw Results,2,GO6806,GO6806,High Uintas East,High Uintas East,146,146,146,146,"[""146""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6807,147,High Uintas Leidy Peak,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Oct 31 2026,1,0,1,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,1,1,100,6,5,Public,2,0,2,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,1,0,576,453,Bonus Point Draw Results,1,GO6807,GO6807,High Uintas Leidy Peak,High Uintas Leidy Peak,147,147,147,147,"[""147""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6808,148,High Uintas West,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Oct 31 2026,9,2,11,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,12,10,83.3,7.7,4.3,Public,9,2,11,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,9,2,577,454,Bonus Point Draw Results,11,GO6808,GO6808,High Uintas West,High Uintas West,148,148,148,148,"[""148""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,9,2,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6810,157,"Ogden, Willard Peak",Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Nov 25 2026,1,0,1,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,1,1,100,1,5,Public,1,0,1,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,1,0,578,455,Bonus Point Draw Results,1,GO6810,GO6810,"Ogden, Willard Peak","Ogden, Willard Peak",157,157,157,157,"[""157""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6813,233,"Wasatch Mtns, Provo Peak",Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Nov 25 2026,5,0,5,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,5,5,100,4,4.6,Public,5,0,5,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,5,0,579,456,Bonus Point Draw Results,5,GO6813,GO6813,"Wasatch Mtns, Provo Peak","Wasatch Mtns, Provo Peak",233,233,233,233,"[""233""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6814,630,Mt Dutton,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Nov 25 2026,2,0,2,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,2,2,100,11.5,5,Public,2,0,2,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,2,0,580,457,Bonus Point Draw Results,2,GO6814,GO6814,Mt Dutton,Mt Dutton,630,630,630,630,"[""630""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
GO6817,617,La Sal Mtns,Mountain Goat,Once-in-a-lifetime,Once-in-a-lifetime,Limited Entry,Any Legal Weapon,Either Sex,FALSE,OIL,Sept 05 2026 - Nov 25 2026,9,2,11,canonical_2026_source_of_truth_draw_results,2025_DRAW_RESULTS_TABLES,,12,11,91.7,4,4.6,Public,10,2,12,FULL_SPLIT,FULL_SPLIT,2026 RAC current-year allotment,,TRUE,FALSE,FALSE,mtn goat.xlsx,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,official_uploaded_source,RAC_CURRENT_YEAR_ALLOTMENT_VERIFIED,9,2,581,458,Bonus Point Draw Results,11,GO6817,GO6817,La Sal Mtns,La Sal Mtns,617,617,617,617,"[""617""]",2026_RAC_CURRENT_YEAR_ALLOTMENT,,,,,,,,,10,2,12,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_mountain_goat_permits.csv,RAC_CURRENT_YEAR_SPLIT
