source_file,page_number,hunt_code,row_format,table_context,permits_res,permits_nr,permits_total,hunters,harvest,avg_days,success_percent,metric_4,metric_5,raw_line
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1241,total_5,days_success,,,4,5,5,3.2,80.0,3.2,80.0,1 DB1241 Golden Spike 4 5 5 3.2 80.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1242,total_5,days_success,,,61,116,115,4.2,53.5,4.2,53.5,6 DB1242 Grass Valley/Clark Canyon 61 116 115 4.2 53.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1243,total_5,days_success,,,1,4,4,5.3,25.0,5.3,25.0,25A DB1243 Grazing Pasture 1 4 4 5.3 25.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1244,total_5,days_success,,,8,9,9,7.0,87.5,7.0,87.5,3 DB1244 Green Canyon 8 9 9 7.0 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1246,total_5,days_success,,,6,7,7,2.4,80.0,2.4,80.0,5 DB1246 Hardscrabble 6 7 7 2.4 80.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1248,total_5,days_success,,,19,20,20,3.0,95.0,3.0,95.0,18B DB1248 Heaston East 19 20 20 3.0 95.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1249,total_5,days_success,,,7,8,7,2.6,100.0,2.6,100.0,16B/12 DB1249 Hiawatha 7 8 7 2.6 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1251,total_5,days_success,,,16,17,16,5.2,100.0,5.2,100.0,17BC DB1251 Indian Head 16 17 16 5.2 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1252,total_5,days_success,,,28,32,32,2.0,86.4,2.0,86.4,1 DB1252 Ingham Peak 28 32 32 2.0 86.4
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1330,total_5,days_success,,,2,3,3,5.7,66.7,5.7,66.7,30 DB1330 Iron Spring 2 3 3 5.7 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1253,total_5,days_success,,,4,8,7,2.6,57.1,2.6,57.1,13A DB1253 J. B. Ranch 4 8 7 2.6 57.1
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1317,total_5,days_success,,,5,10,8,4.3,66.7,4.3,66.7,5 DB1317 Jacob's Creek 5 10 8 4.3 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1256,total_5,days_success,,,46,52,52,3.1,88.6,3.1,88.6,1 DB1256 Junction Valley 46 52 52 3.1 88.6
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1348,total_5,days_success,,,0,5,5,3.7,0.0,3.7,0.0,22B DB1348 Kimberly 0 5 5 3.7 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1337,total_5,days_success,,,4,4,4,4.3,100.0,4.3,100.0,17A DB1337 Little Pole Canyon 4 4 4 4.3 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1258,total_5,days_success,,,5,8,8,4.4,57.1,4.4,57.1,17BC DB1258 Little Red Creek 5 8 8 4.4 57.1
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1259,total_5,days_success,,,6,7,7,3.9,85.7,3.9,85.7,5 DB1259 Lone Tree Tunnel Hollow 6 7 7 3.9 85.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1261,total_5,days_success,,,31,47,47,5.6,65.0,5.6,65.0,11 DB1261 Minnie Maud Ridge 31 47 47 5.6 65.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1263,total_5,days_success,,,10,10,10,3.4,100.0,3.4,100.0,17BC DB1263 Moon Ranch 10 10 10 3.4 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1264,total_5,days_success,,,0,6,6,2.2,0.0,2.2,0.0,1 DB1264 Mountain Meadow 0 6 6 2.2 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1327,total_5,days_success,,,2,6,6,9.4,40.0,9.4,40.0,16A DB1327 Mountain Sky Ranch 2 6 6 9.4 40.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1266,total_5,days_success,,,17,20,20,3.8,83.3,3.8,83.3,29 DB1266 Mt Carmel 17 20 20 3.8 83.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1303,total_5,days_success,,,3,5,5,2.7,66.7,2.7,66.7,1 DB1303 North Peaks 3 5 5 2.7 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1269,total_5,days_success,,,6,6,6,1.6,100.0,1.6,100.0,1 DB1269 North Promontory 6 6 6 1.6 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1271,total_5,days_success,,,4,13,13,3.9,30.8,3.9,30.8,16B/12 DB1271 Oak Ranch 4 13 13 3.9 30.8
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1272,total_5,days_success,,,7,12,12,2.4,55.6,2.4,55.6,16B/12 DB1272 Old Woman Plateau 7 12 12 2.4 55.6
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1322,total_5,days_success,,,9,10,10,4.8,88.9,4.8,88.9,21AB DB1322 Pahvant Ensign 9 10 10 4.8 88.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1273,total_5,days_success,,,20,22,22,3.1,88.9,3.1,88.9,1 DB1273 Park Valley Hereford 20 22 22 3.1 88.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1274,total_5,days_success,,,6,7,7,7.7,83.3,7.7,83.3,11 DB1274 Patmos Ridge 6 7 7 7.7 83.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1286,total_5,days_success,,,7,10,10,4.8,66.7,4.8,66.7,3 DB1286 Pisgah Mountain 7 10 10 4.8 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1276,total_5,days_success,,,2,2,2,1.0,100.0,1.0,100.0,1 DB1276 Plymouth Peak 2 2 2 1.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1277,total_5,days_success,,,4,4,4,2.0,100.0,2.0,100.0,1 DB1277 Pocatello Valley 4 4 4 2.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,26,DB1279,total_5,days_success,,,2,2,2,4.0,100.0,4.0,100.0,11 DB1279 Preston Nutter Ranch 2 2 2 4.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1280,total_5,days_success,,,9,9,9,2.9,100.0,2.9,100.0,1 DB1280 Promontory Point 9 9 9 2.9 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1331,total_5,days_success,,,8,10,10,3.1,77.8,3.1,77.8,1 DB1331 Raft River 8 10 10 3.1 77.8
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1281,total_5,days_success,,,20,23,22,4.0,90.5,4.0,90.5,1 DB1281 Rattlesnake Pass 20 23 22 4.0 90.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1343,total_5,days_success,,,6,9,9,4.0,71.4,4.0,71.4,16A DB1343 Red Iron 6 9 9 4.0 71.4
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1282,total_5,days_success,,,17,19,18,4.6,93.3,4.6,93.3,13A DB1282 Redd Ranches 17 19 18 4.6 93.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1283,total_5,days_success,,,5,9,9,4.1,57.1,4.1,57.1,11 DB1283 Roan Cliffs 5 9 9 4.1 57.1
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1323,total_5,days_success,,,4,5,5,4.3,75.0,4.3,75.0,18B DB1323 Rock House 4 5 5 4.3 75.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1326,total_5,days_success,,,4,4,4,1.5,100.0,1.5,100.0,1 DB1326 Rosette 4 4 4 1.5 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1324,total_5,days_success,,,2,4,4,6.0,50.0,6.0,50.0,8 DB1324 Royal Ivory Outfitters 2 4 4 6.0 50.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1344,total_5,days_success,,,3,3,3,3.0,100.0,3.0,100.0,1 DB1344 Salt Wells 3 3 3 3.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1285,total_5,days_success,,,3,8,7,4.6,40.0,4.6,40.0,17BC DB1285 Sand Creek 3 8 7 4.6 40.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1287,total_5,days_success,,,8,9,9,4.5,87.5,4.5,87.5,16B/12 DB1287 Scofield Canyons 8 9 9 4.5 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1288,total_5,days_success,,,10,15,15,6.7,66.7,6.7,66.7,16B/12 DB1288 Scofield West 10 15 15 6.7 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1289,total_5,days_success,,,14,17,17,4.3,81.8,4.3,81.8,3 DB1289 Sharp Mountain 14 17 17 4.3 81.8
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1290,total_5,days_success,,,7,7,7,4.0,100.0,4.0,100.0,4 DB1290 Skull Crack 7 7 7 4.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1291,total_5,days_success,,,4,4,4,3.3,100.0,3.3,100.0,18A DB1291 Skull Valley South 4 4 4 3.3 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1292,total_5,days_success,,,10,14,13,4.4,80.0,4.4,80.0,16B/12 DB1292 Soldier Summit 10 14 13 4.4 80.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1293,total_5,days_success,,,8,11,11,3.5,75.0,3.5,75.0,3 DB1293 South Canyon 8 11 11 3.5 75.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1294,total_5,days_success,,,1,5,5,5.8,25.0,5.8,25.0,3 DB1294 Spring Creek Acres 1 5 5 5.8 25.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1295,total_5,days_success,,,51,56,56,3.6,91.8,3.6,91.8,14A DB1295 Spring Creek/Dodge 51 56 56 3.6 91.8
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1298,total_5,days_success,,,2,4,4,5.0,50.0,5.0,50.0,2 DB1298 Strawberry Ridge 2 4 4 5.0 50.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1299,total_5,days_success,,,19,23,23,5.2,84.2,5.2,84.2,14A DB1299 Summit Point 19 23 23 5.2 84.2
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1338,total_5,days_success,,,0,3,3,1.0,0.0,1.0,0.0,25C/26 DB1338 Sweetwater 0 3 3 1.0 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1300,total_5,days_success,,,1,3,3,9.0,33.3,9.0,33.3,1 DB1300 Thatcher Mountain 1 3 3 9.0 33.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1347,total_5,days_success,,,3,7,7,4.9,42.9,4.9,42.9,1 DB1347 The Rose of Snowville 3 7 7 4.9 42.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1301,total_5,days_success,,,20,20,20,3.0,100.0,3.0,100.0,17A DB1301 Three C 20 20 20 3.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1304,total_5,days_success,,,9,10,10,3.7,90.0,3.7,90.0,6 DB1304 Two Bear 9 10 10 3.7 90.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1305,total_5,days_success,,,2,4,4,4.8,50.0,4.8,50.0,17A DB1305 Wallsburg 2 4 4 4.8 50.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1306,total_5,days_success,,,10,10,10,2.1,100.0,2.1,100.0,1 DB1306 Washakie 10 10 10 2.1 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1307,total_5,days_success,,,28,44,44,4.1,64.7,4.1,64.7,6 DB1307 Weber Florence Creek 28 44 44 4.1 64.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1349,total_5,days_success,,,5,10,9,4.2,55.6,4.2,55.6,6 DB1349 Weber Florence Creek/Stillman Creek 5 10 9 4.2 55.6
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1308,total_5,days_success,,,15,17,17,2.7,87.5,2.7,87.5,1 DB1308 West Hills 15 17 17 2.7 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1332,total_5,days_success,,,20,41,41,6.5,48.4,6.5,48.4,11 DB1332 West Ridge 20 41 41 6.5 48.4
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1309,total_5,days_success,,,16,18,18,2.8,88.9,2.8,88.9,10AC DB1309 West Willow Creek Ranch 16 18 18 2.8 88.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1310,total_5,days_success,,,9,9,9,2.6,100.0,2.6,100.0,1 DB1310 White's Valley 9 9 9 2.6 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,27,DB1312,total_5,days_success,,,0,1,1,5.0,0.0,5.0,0.0,4 DB1312 Woodruff Creek South 0 1 1 5.0 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1001,split_7,days_success,4,0,4,30,12,4.5,30.0,4.5,30.0,"1 DA1001 Box Elder, West Bear River Any legal weapon 4 0 4 30 12 4.5 30.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1002,split_7,days_success,8,2,10,28,18,3.5,55.6,3.5,55.6,"1 DA1002 Box Elder, West Bear River Any legal weapon 8 2 10 28 18 3.5 55.6"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1027,split_7,days_success,14,0,14,30,29,3.4,48.3,3.4,48.3,"5 DA1027 East Canyon, Davis-North Salt Lake Any legal weapon 14 0 14 30 29 3.4 48.3"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1048,split_7,days_success,8,0,8,15,13,4.1,60.0,4.1,60.0,21 DA1048 Fillmore City Archery 8 0 8 15 13 4.1 60.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1045,split_7,days_success,6,1,7,14,13,3.7,54.5,3.7,54.5,"21 DA1045 Fillmore, Oak City Archery 6 1 7 14 13 3.7 54.5"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1003,split_7,days_success,3,0,3,15,12,3.6,25.0,3.6,25.0,"23 DA1003 Monroe/Plateau, Sevier Valley Archery, muzzleloader, shotgun 3 0 3 15 12 3.6 25.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1044,split_7,days_success,28,0,28,47,28,3.8,70.8,3.8,70.8,9A DA1044 Myton Any legal weapon 28 0 28 47 28 3.8 70.8
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1041,split_7,days_success,3,0,3,14,9,1.5,37.5,1.5,37.5,"11 DA1041 Nine Mile, Green River Valley Any legal weapon 3 0 3 14 9 1.5 37.5"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1030,split_7,days_success,7,0,7,25,18,5.9,38.9,5.9,38.9,"11 DA1030 Nine Mile, Price River Valley Archery 7 0 7 25 18 5.9 38.9"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1046,split_7,days_success,9,0,9,24,21,4.2,42.1,4.2,42.1,"11 DA1046 Nine Mile, Price River Valley Archery, muzzleloader, shotgun 9 0 9 24 21 4.2 42.1"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1031,split_7,days_success,12,0,12,20,17,3.2,68.8,3.2,68.8,"18 DA1031 Oquirrh-Stansbury, Settlement Cyn Archery 12 0 12 20 17 3.2 68.8"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1009,split_7,days_success,18,0,18,25,20,2.6,90.0,2.6,90.0,"30 DA1009 Pine Valley, Enterprise Any legal weapon 18 0 18 25 20 2.6 90.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1018,split_7,days_success,12,2,14,18,14,3.4,64.3,3.4,64.3,"30 DA1018 Pine Valley, New Harmony Archery, muzzleloader, shotgun 12 2 14 18* 14 3.4 64.3"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1033,split_7,days_success,0,0,0,5,3,1.3,0.0,1.3,0.0,"14A DA1033 San Juan, Monticello Archery 0 0 0 5 3 1.3 0.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1042,split_7,days_success,1,0,1,5,4,7.7,33.3,7.7,33.3,"14A DA1042 San Juan, Monticello Archery 1 0 1 5 4 7.7 33.3"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1047,split_7,days_success,10,2,12,50,37,4.6,22.9,4.6,22.9,9B DA1047 Vernal-Ouray Valley Any legal weapon 10 2 12 50 37 4.6 22.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,28,DA1049,split_7,days_success,13,0,13,75,56,6.4,22.6,6.4,22.6,"9B DA1049 Vernal, Ashley Valley Archery 13 0 13 75 56 6.4 22.6"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,29,DA1011,split_7,days_success,4,0,4,5,4,1.0,100.0,1.0,100.0,1 DA1011 George Creek 4 0 4 5 4 1.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,29,DA1012,split_7,days_success,20,4,24,15,13,2.0,100.0,2.0,100.0,1 DA1012* Junction Valley 20 4 24 15 13 2.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,29,DA1013,split_7,days_success,3,0,3,5,4,1.0,75.0,1.0,75.0,29 DA1013 Mt Carmel 3 0 3 5 4 1.0 75.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,29,DA1050,split_7,days_success,6,0,6,9,9,1.7,66.7,1.7,66.7,1 DA1050 The Rose of Snowville 6 0 6 9 9 1.7 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3000,total_5,days_success,,,15,21,21,10.7,70.0,10.7,70.0,"22 EB3000 Beaver, East 15 21 21 10.7 70.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3160,total_5,days_success,,,8,21,21,10.9,40.0,10.9,40.0,"10 EB3160 Book Cliffs, Bitter Creek/East 8 21 21 10.9 40.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3001,total_5,days_success,,,1,2,2,9.5,50.0,9.5,50.0,"10 EB3001 Book Cliffs, Bitter Creek/South 1 2 2 9.5 50.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3002,total_5,days_success,,,1,1,1,5.0,100.0,5.0,100.0,"10 EB3002 Book Cliffs, Little Creek Roadless 1 1 1 5.0 100.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3145,total_5,days_success,,,21,32,32,13.3,64.3,13.3,64.3,25C/26 EB3145 Boulder 21 32 32 13.3 64.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3130,total_5,days_success,,,0,4,4,14.0,0.0,14.0,0.0,"1 EB3130 Box Elder, Pilot Mtn 0 4 4 14.0 0.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3003,total_5,days_success,,,3,11,9,5.2,33.3,5.2,33.3,"2 EB3003 Cache, Meadowville 3 11 9 5.2 33.3"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3005,total_5,days_success,,,3,9,9,12.4,33.3,12.4,33.3,"2 EB3005 Cache, South 3 9 9 12.4 33.3"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,82,EB3020,total_5,days_success,,,8,25,24,12.4,35.0,12.4,35.0,9C EB3020 Diamond Mtn 8 25 24 12.4 35.0
