hunt_code,residency,hunt_name,species,weapon,hunt_type,hunt_class,access_type,public_permits_2025,public_permits_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,coverage_status,coverage_reason,bg_odds_pdf_page_index,bg_odds_printed_page,bg_odds_hunt_title,has_bg_odds_page,rac_page,rac_section,source_pdf,harvest_hunters_2025,harvest_2025,harvest_success_percent_2025,harvest_average_days_2025,harvest_satisfaction_2025,source_file_2026,link_key,antlerless_odds_sheet,antlerless_odds_row_start,antlerless_odds_title,has_antlerless_odds_page,has_any_odds_source,permits_2026_source,permits_2026_draw_res,permits_2026_draw_nr,permits_2026_draw_total,permits_2026_draw_source,draw_2026_system_type,public_permits_2026_source,permit_status,permit_allocation_type,permit_source_authority,permit_note,permit_overlay_source,data_status,permits_2026_conservation,permits_2026_expo,permits_2026_sportsman,special_permit_area_id,special_permit_category,special_permit_note,special_permit_overlay_source,boundary_id,permits_2025_draw_res,permits_2025_draw_nr,permits_2025_draw_total,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_draw_source,permits_2025_source,draw_pool,permit_source,quota_source,truth_source_file,truth_source_status,data_quality_grade,reason_codes,hunt_category,draw_model_class,probability_model,availability_status,new_this_year,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
LP5031,Nonresident,"Box Elder, West - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,1,5,pronghorn buck.xlsx,LP5031_NONRESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5031,Resident,"Box Elder, West - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,1,5,pronghorn buck.xlsx,LP5031_RESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5033,Nonresident,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,1,5,pronghorn buck.xlsx,LP5033_NONRESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5033,Resident,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,1,5,pronghorn buck.xlsx,LP5033_RESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5046,Nonresident,"San Rafael, North - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,1,4,pronghorn buck.xlsx,LP5046_NONRESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5046,Resident,"San Rafael, North - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,1,4,pronghorn buck.xlsx,LP5046_RESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5049,Nonresident,Southwest Desert - Private Land Only,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,3,3,pronghorn buck.xlsx,LP5049_NONRESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5049,Resident,Southwest Desert - Private Land Only,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,3,3,pronghorn buck.xlsx,LP5049_RESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5051,Nonresident,"West Desert, Rush Valley - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,0,0,,,,pronghorn buck.xlsx,LP5051_NONRESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
LP5051,Resident,"West Desert, Rush Valley - Private Land Only",Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Private Land Only,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,0,0,,,,pronghorn buck.xlsx,LP5051_RESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
MA1005,Nonresident,Morgan-South Rich,Moose,Any Legal Weapon,Limited Entry,Antlerless,Public,,1,6,1,7,6,1,7,,,0,1,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,50,2026 ANTLERLESS MOOSE HUNT,2026-04-rac-packet.pdf,8,3,37.5,3.6,3.1,cow moose.xlsx,MA1005_NONRESIDENT,25_antlerless_drawing_odds_repo,4936,Antlerless Moose - Morgan-south Rich - Any Legal Weapon,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,6,1,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_MOOSE,,,,NO,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1005,Resident,Morgan-South Rich,Moose,Any Legal Weapon,Limited Entry,Antlerless,Public,,6,6,1,7,6,1,7,,,3,3,18,-2,GREEN,MODELED,modeled_engine,,,,FALSE,50,2026 ANTLERLESS MOOSE HUNT,2026-04-rac-packet.pdf,8,3,37.5,3.6,3.1,cow moose.xlsx,MA1005_RESIDENT,25_antlerless_drawing_odds_repo,4936,Antlerless Moose - Morgan-south Rich - Any Legal Weapon,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,6,1,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_MOOSE,,,,NO,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1007,Nonresident,Morgan-South Rich,Moose,Archery,Limited Entry,Antlerless,Public,,0,3,0,3,3,0,3,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,50,2026 ANTLERLESS MOOSE HUNT,2026-04-rac-packet.pdf,2,2,100,8,3,cow moose.xlsx,MA1007_NONRESIDENT,25_antlerless_drawing_odds_repo,4962,Antlerless Moose Archery - Morgan-south Rich - Archery,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_MOOSE,,,,NO,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1007,Resident,Morgan-South Rich,Moose,Archery,Limited Entry,Antlerless,Public,,3,3,0,3,3,0,3,,,1,2,18,17,RED,MODELED,modeled_engine,,,,FALSE,50,2026 ANTLERLESS MOOSE HUNT,2026-04-rac-packet.pdf,2,2,100,8,3,cow moose.xlsx,MA1007_RESIDENT,25_antlerless_drawing_odds_repo,4962,Antlerless Moose Archery - Morgan-south Rich - Archery,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,0,3,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_MOOSE,,,,NO,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1008,Nonresident,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Any Legal Weapon,Limited Entry,Antlerless,Public,,1,4,1,5,4,1,5,,,0,1,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,50,2026 ANTLERLESS MOOSE HUNT,2026-04-rac-packet.pdf,5,5,100,4,4.4,cow moose.xlsx,MA1008_NONRESIDENT,25_antlerless_drawing_odds_repo,4988,"Antlerless Moose - Wasatch Mtns, Salt Lake-timpanogos - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total",TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_MOOSE,,,,NO,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1008,Resident,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Any Legal Weapon,Limited Entry,Antlerless,Public,,4,4,1,5,4,1,5,,,2,2,19,-1,GREEN,MODELED,modeled_engine,,,,FALSE,50,2026 ANTLERLESS MOOSE HUNT,2026-04-rac-packet.pdf,5,5,100,4,4.4,cow moose.xlsx,MA1008_RESIDENT,25_antlerless_drawing_odds_repo,4988,"Antlerless Moose - Wasatch Mtns, Salt Lake-timpanogos - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total",TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,4,1,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_MOOSE,,,,NO,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1009,Nonresident,Causey Spring CWMU,Moose,Any Legal Weapon,CWMU,CWMU,CWMU,,0,1,0,1,1,0,1,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,,,,1,1,100,1,5,cow moose.xlsx,MA1009_NONRESIDENT,25_antlerless_drawing_odds_repo,5012,Cwmu Antlerless Moose - Causey Spring - Any Legal Weapon,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,560,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,,,,,,,,,,,,1,0,1,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
MA1009,Resident,Causey Spring CWMU,Moose,Any Legal Weapon,CWMU,CWMU,CWMU,,1,1,0,1,1,0,1,,,0,1,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,,,,1,1,100,1,5,cow moose.xlsx,MA1009_RESIDENT,25_antlerless_drawing_odds_repo,5012,Cwmu Antlerless Moose - Causey Spring - Any Legal Weapon,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,560,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,,,,,,,,,,,,1,0,1,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
MA1010,Nonresident,Deseret CWMU,Moose,Any Legal Weapon,CWMU,CWMU,CWMU,,0,2,0,2,2,0,2,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,,,,3,3,100,2,5,cow moose.xlsx,MA1010_NONRESIDENT,25_antlerless_drawing_odds_repo,5038,Cwmu Antlerless Moose - Deseret - Any Legal Weapon,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,568,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,,,,,,,,,,,,2,0,2,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
MA1010,Resident,Deseret CWMU,Moose,Any Legal Weapon,CWMU,CWMU,CWMU,,2,2,0,2,2,0,2,,,1,1,19,18,RED,MODELED,modeled_engine,,,,FALSE,,,,3,3,100,2,5,cow moose.xlsx,MA1010_RESIDENT,25_antlerless_drawing_odds_repo,5038,Cwmu Antlerless Moose - Deseret - Any Legal Weapon,TRUE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_ANTLERLESS_MOOSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,568,,,,,,,,2025_DRAW_RESULTS_TABLES,standard,,,,,,,,,,,,2,0,2,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
MB1000,Nonresident,Moose - Statewide Permit,Moose,Any Legal Weapon,Statewide,Statewide Permit,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,11,5,bull moose.xlsx,MB1000_NONRESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
MB1000,Resident,Sportsman Moose,Moose,Any Legal Weapon,Sportsman Permit,Statewide Permit,Public,,,,,2,,,,,,,,,,,MODELED_ENGINE_GROUP,SPORTSMAN_DRAW,,,Sportsman Moose,TRUE,,,,2,2,100,11,5,bull moose.xlsx,MB1000_RESIDENT_SPORTSMAN,,,,FALSE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,5133,,,,,,,,,sportsman,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
MB1000,Resident,Moose - Statewide Permit,Moose,Any Legal Weapon,Statewide,Statewide Permit,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,11,5,bull moose.xlsx,MB1000_RESIDENT,,,,FALSE,FALSE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,,,,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,
MB6000,Nonresident,Cache,Moose,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Public,,3,12,3,15,14,3,17,,,1,2,29,28,RED,MODELED,modeled_engine,498,464,Bull Moose - Cache - Any Legal Weapon,TRUE,16,2026 ONCE-IN-A-LIFETIME BULL MOOSE PERMITS,2026-04-rac-packet.pdf,16,16,100,8.4,4.4,bull moose.xlsx,MB6000_NONRESIDENT,,,,FALSE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,14,3,17,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,12,3,15,498,464,Bonus Point Draw Results,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,standard,,,,,,,,,,,,14,3,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6000,Resident,Cache,Moose,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,Public,,14,12,3,15,14,3,17,,,7,7,29,0,YELLOW,MODELED,modeled_engine,498,464,Bull Moose - Cache - Any Legal Weapon,TRUE,16,2026 ONCE-IN-A-LIFETIME BULL MOOSE PERMITS,2026-04-rac-packet.pdf,16,16,100,8.4,4.4,bull moose.xlsx,MB6000_RESIDENT,,,,FALSE,TRUE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,14,3,17,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,BONUS_OIL_BIG_GAME,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FULL_SPLIT,FULL_SPLIT,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,,,,,,,,,12,3,15,498,464,Bonus Point Draw Results,2025_DRAW_RESULTS_TABLES,2025_DRAW_RESULTS_TABLES,standard,,,,,,,,,,,,14,3,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
