hunt_code,hunt_name,species,historical_year,field_family,res,nr,total,source_field,source_value,lineage_status,canonical_status,paired_family_compare_status,review_reason
MB6000,Cache,Moose,2025,permits_2025_draw,12,3,15,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1026,"Cache, Crawford Mtn",Deer,2025,permits_2025,6,1,7,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1026,"Cache, Crawford Mtn",Deer,2025,permits_2025_draw,6,1,7,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3003,"Cache, Meadowville",Elk,2025,permits_2025,10,1,11,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3003,"Cache, Meadowville",Elk,2025,permits_2025_draw,10,1,11,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3032,"Cache, Meadowville",Elk,2025,permits_2025,4,1,5,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3032,"Cache, Meadowville",Elk,2025,permits_2025_draw,4,1,5,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3033,"Cache, Meadowville",Elk,2025,permits_2025,7,1,8,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3033,"Cache, Meadowville",Elk,2025,permits_2025_draw,7,1,8,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3081,"Cache, Meadowville",Elk,2025,permits_2025,6,1,7,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3081,"Cache, Meadowville",Elk,2025,permits_2025_draw,6,1,7,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3105,"Cache, Meadowville",Elk,2025,permits_2025,1,0,1,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3105,"Cache, Meadowville",Elk,2025,permits_2025_draw,1,0,1,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3168,"Cache, Meadowville",Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EB3168,"Cache, Meadowville",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EB3169,"Cache, Meadowville",Elk,2025,permits_2025,13,2,15,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3169,"Cache, Meadowville",Elk,2025,permits_2025_draw,13,2,15,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EL3003,Cache Meadowville,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3003,Cache Meadowville,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3032,Cache Meadowville,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3032,Cache Meadowville,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3033,Cache Meadowville,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3033,Cache Meadowville,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3081,Cache Meadowville,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3081,Cache Meadowville,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3168,Cache Meadowville,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3168,Cache Meadowville,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3169,Cache Meadowville,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3169,Cache Meadowville,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EB3132,"Cache, North",Elk,2025,permits_2025,25,3,28,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3132,"Cache, North",Elk,2025,permits_2025_draw,25,3,28,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3139,"Cache, North",Elk,2025,permits_2025,25,3,28,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3139,"Cache, North",Elk,2025,permits_2025_draw,25,3,28,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EL3132,Cache North,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3132,Cache North,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3139,Cache North,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3139,Cache North,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EA1010,"Cache, Rich",Elk,2025,permits_2025,18,2,20,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1010,"Cache, Rich",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1193,"Cache, Rich",Elk,2025,permits_2025,18,2,20,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1193,"Cache, Rich",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
PB5073,"Cache, Rich",Pronghorn,2025,permits_2025,6,0,6,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5073,"Cache, Rich",Pronghorn,2025,permits_2025_draw,6,0,6,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5074,"Cache, Rich",Pronghorn,2025,permits_2025,2,0,2,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5074,"Cache, Rich",Pronghorn,2025,permits_2025_draw,2,0,2,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5075,"Cache, Rich",Pronghorn,2025,permits_2025,2,0,2,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
PB5075,"Cache, Rich",Pronghorn,2025,permits_2025_draw,2,0,2,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EA1011,"Cache, Richards Hollow",Elk,2025,permits_2025,9,1,10,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1011,"Cache, Richards Hollow",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1012,"Cache, Richmond Hyde Park",Elk,2025,permits_2025,4,1,5,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1012,"Cache, Richmond Hyde Park",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1206,"Cache, Richmond Hyde Park",Elk,2025,permits_2025,9,1,10,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1206,"Cache, Richmond Hyde Park",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EB3005,"Cache, South",Elk,2025,permits_2025,8,1,9,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3005,"Cache, South",Elk,2025,permits_2025_draw,8,1,9,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3036,"Cache, South",Elk,2025,permits_2025,3,0,3,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3036,"Cache, South",Elk,2025,permits_2025_draw,3,0,3,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3037,"Cache, South",Elk,2025,permits_2025,5,1,6,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3037,"Cache, South",Elk,2025,permits_2025_draw,5,1,6,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3083,"Cache, South",Elk,2025,permits_2025,5,1,6,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3083,"Cache, South",Elk,2025,permits_2025_draw,5,1,6,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3107,"Cache, South",Elk,2025,permits_2025,1,0,1,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3107,"Cache, South",Elk,2025,permits_2025_draw,1,0,1,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3170,"Cache, South",Elk,2025,permits_2025,4,1,5,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3170,"Cache, South",Elk,2025,permits_2025_draw,4,1,5,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3171,"Cache, South",Elk,2025,permits_2025,10,1,11,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3171,"Cache, South",Elk,2025,permits_2025_draw,10,1,11,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EL3005,Cache South,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3005,Cache South,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3036,Cache South,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3036,Cache South,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3037,Cache South,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3037,Cache South,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3083,Cache South,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3083,Cache South,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3170,Cache South,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3170,Cache South,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3171,Cache South,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3171,Cache South,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EA1013,"Manti, Central",Elk,2025,permits_2025,63,7,70,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1013,"Manti, Central",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1015,"Manti, Ferron Canyon",Elk,2025,permits_2025,64,5,69,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1015,"Manti, Ferron Canyon",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1017,"Manti, Gordon Creek-Price Canyon",Elk,2025,permits_2025,90,10,100,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1017,"Manti, Gordon Creek-Price Canyon",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1018,"Manti, Horn Mtn",Elk,2025,permits_2025,55,5,60,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1018,"Manti, Horn Mtn",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA2011,Manti,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EA2011,Manti,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EB3006,Manti,Elk,2025,permits_2025,155,17,172,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3006,Manti,Elk,2025,permits_2025_draw,155,17,172,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3038,Manti,Elk,2025,permits_2025,64,6,70,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3038,Manti,Elk,2025,permits_2025_draw,64,6,70,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3039,Manti,Elk,2025,permits_2025,106,11,117,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3039,Manti,Elk,2025,permits_2025_draw,106,11,117,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3084,Manti,Elk,2025,permits_2025,92,10,102,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3084,Manti,Elk,2025,permits_2025_draw,92,10,102,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3108,Manti,Elk,2025,permits_2025,19,2,21,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3108,Manti,Elk,2025,permits_2025_draw,19,2,21,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3126,Manti,Elk,2025,permits_2025,183,19,202,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3126,Manti,Elk,2025,permits_2025_draw,183,19,202,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3172,Manti,Elk,2025,permits_2025,9,1,10,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EB3172,Manti,Elk,2025,permits_2025_draw,9,1,10,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
EL3006,Manti,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3006,Manti,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3038,Manti,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3038,Manti,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3039,Manti,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3039,Manti,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3084,Manti,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3084,Manti,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3126,Manti,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3126,Manti,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3172,Manti,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EL3172,Manti,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
BR7003,Manti North,Black Bear,2025,permits_2025,17,2,19,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
BR7003,Manti North,Black Bear,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
BR7104,Manti North,Black Bear,2025,permits_2025,17,1,18,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
BR7104,Manti North,Black Bear,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
BR7203,Manti North,Black Bear,2025,permits_2025,10,1,11,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
BR7203,Manti North,Black Bear,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
BR7303,Manti North,Black Bear,2025,permits_2025,13,1,14,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
BR7303,Manti North,Black Bear,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1020,"Manti, Mohrland-Stump Flat",Elk,2025,permits_2025,110,10,120,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1020,"Manti, Mohrland-Stump Flat",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1022,"Manti, North",Elk,2025,permits_2025,272,28,300,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1022,"Manti, North",Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
DB1100,Chalk Creek,Deer,2025,permits_2025,10,1,11,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1100,Chalk Creek,Deer,2025,permits_2025_draw,10,1,11,permits_2025_draw_source,canonical_2026_source_of_truth_draw_results,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
DB1599,Chalk Creek,Deer,2025,permits_2025,788,12,800,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
DB1599,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
DB1600,Chalk Creek,Deer,2025,permits_2025,247,5,252,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
DB1600,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
DB1601,Chalk Creek,Deer,2025,permits_2025,308,13,321,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
DB1601,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
DB1602,Chalk Creek,Deer,2025,permits_2025,161,7,168,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
DB1602,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
DB1799,Chalk Creek,Deer,2025,permits_2025,18,1,19,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
DB1799,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA1026,Chalk Creek,Elk,2025,permits_2025,256,4,260,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,PRIMARY_ONLY,
EA1026,Chalk Creek,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,PRIMARY_ONLY,
EA2004,Chalk Creek,Elk,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
EA2004,Chalk Creek,Elk,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1599,Chalk Creek,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1599,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1600,Chalk Creek,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1600,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1601,Chalk Creek,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1601,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1602,Chalk Creek,Deer,2025,permits_2025,,,,permits_2025_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
LO1602,Chalk Creek,Deer,2025,permits_2025_draw,,,,permits_2025_draw_source,,BLANK,NO_HISTORICAL_VALUE,BOTH_BLANK,
MB6001,Chalk Creek,Moose,2025,permits_2025,3,0,3,permits_2025_source,2025_DRAW_RESULTS_TABLES,SOURCE_PRESENT,CANONICAL_HISTORICAL_SOURCE_TRUTH,MATCH,
