hunt_code,boundary_id,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_validation_notes,notes
DB1806,926,"West Desert, Swasey",Deer,Buck,General Season,Dedicated Hunter,Dedicated Hunter,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,36,TOTAL_ONLY_SPLIT_MISSING,,
DS1000,5110,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,Male Only,Statewide,Any Legal Weapon,Public,"Sept 1 - Dec 31, 2026",,,,NO_QUOTA_PUBLISHED,,
DS1002,98,"Kaiparowits, East",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
DS1003,5141,"Kaiparowits, Escalante East/West",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 12 - Nov 10, 2026",,,,NO_QUOTA_PUBLISHED,,
DS1004,193,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
DS1006,100,"Kaiparowits, West",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
DS1007,195,"San Rafael, South",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
DS6600,94,Henry Mtns,Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,3,0,3,OK,,
DS6601,98,"Kaiparowits, East",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,10,3,13,OK,,
DS6603,100,"Kaiparowits, West",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,3,1,4,OK,,
DS6604,688,"La Sal, Potash/South Cisco",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,8,0,8,OK,,
DS6605,305,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Sept 13, 2025 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
DS6606,187,"San Juan, Lockhart",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,2,0,2,OK,,
DS6607,190,"San Juan, South",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,2,0,2,OK,,
DS6608,193,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,3,1,4,OK,,
DS6609,194,"San Rafael, North",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,8,0,8,OK,,
DS6610,195,"San Rafael, South",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,10,2,12,OK,,
DS6611,635,Zion,Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,3,0,3,OK,,
DS6620,306,"Pine Valley, Virgin River",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Dec 25 2026,3,0,3,OK,,
DS6621,305,"Pine Valley, Beaver Dam",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Dec 25 2026,2,0,2,OK,,
DS6622,308,"San Juan, North",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,3,0,3,OK,,
DS6623,309,"San Juan, San Juan River",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,2,0,2,OK,,
DS6624,193,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Archery,Public,Nov 11 2026 - Dec 17 2026,2,0,2,OK,,
DS6625,10003,Mineral Mtns,Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,4,0,4,OK,,
DS6626,933,"Escalante, East",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,5,2,7,OK,,
DS6627,934,"Escalante, West",Desert Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Nov 10 2026,3,0,3,OK,,
EA1010,38,"Cache, Rich",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,18,2,20,OK,,
EA1011,39,"Cache, Richards Hollow",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Dec 31 2025,9,1,10,OK,,
EA1012,40,"Cache, Richmond Hyde Park",Elk,Antlerless,General Season,Any Legal Weapon,Public,Aug 01 2025 - Dec 01 2025,4,1,5,OK,,
EA1013,43,"Manti, Central",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,63,7,70,OK,,
EA1015,45,"Manti, Ferron Canyon",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,63,7,70,OK,,
EA1017,47,"Manti, Gordon Creek-Price Canyon",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 27 2025 - Jan 31 2026,90,10,100,OK,,
EA1018,49,"Manti, Horn Mtn",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 19 2025 - Dec 31 2025,54,6,60,OK,,
EA1020,55,"Manti, Mohrland-Stump Flat",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 27 2025 - Jan 31 2026,108,12,120,OK,,
EA1021,616,Nebo,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,207,23,230,OK,,
EA1022,58,"Manti, North",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,270,30,300,OK,,
EA1023,862,"Manti, South",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,90,10,100,OK,,
EA1024,862,"Manti, South",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 19 2025 - Jan 31 2026,90,10,100,OK,,
EA1025,861,"Manti, West",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 19 2025 - Jan 31 2026,108,12,120,OK,,
EA1026,69,Chalk Creek,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Jan 31 2026,315,35,350,OK,,
EA1030,88,"Fillmore, Pahvant",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Dec 06 2025,45,5,50,OK,,
EA1031,88,"Fillmore, Pahvant",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 13 2025 - Jan 30 2026,45,5,50,OK,,
EA1033,611,Kamas,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Jan 18 2026,112,13,125,OK,,
EA1035,104,"Kamas, Oakley",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Dec 31 2025,112,13,125,OK,,
EA1037,108,"La Sal, Dolores Triangle",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 12 2025 - Jan 31 2026,45,5,50,OK,,
EA1038,617,"La Sal, La Sal Mtns",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,180,20,200,OK,,
EA1039,617,"La Sal, La Sal Mtns",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 17 2025 - Dec 31 2025,135,15,150,OK,,
EA1044,122,"Morgan-South Rich, South Rich",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 01 2025 - Jan 31 2026,31,4,35,OK,,
EA1049,438,"Mt Dutton, Deep Creek",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 22 2025 - Dec 07 2025,67,8,75,OK,,
EA1054,132,"Nine Mile, West Anthro",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 13 2025 - Dec 30 2025,45,5,50,OK,,
EA1056,134,"North Slope, Greendale",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 17 2025 - Nov 30 2025,4,1,5,OK,,
EA1058,135,"North Slope, Henry's Fork-Burnt Fork",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Jan 31 2026,90,10,100,OK,,
EA1060,142,"North Slope, West Daggett",Elk,Antlerless,General Season,Muzzleloader,Public,Oct 29 2025 - Nov 06 2025,18,2,20,OK,,
EA1061,142,"North Slope, West Daggett",Elk,Antlerless,General Season,Muzzleloader,Public,Sep 24 2025 - Oct 02 2025,18,2,20,OK,,
EA1063,609,Ogden,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,67,8,75,OK,,
EA1064,609,Ogden,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Nov 30 2025,67,8,75,OK,,
EA1069,634,Panguitch Lake,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 22 2025 - Nov 30 2025,31,4,35,OK,,
EA1073,163,Paunsaugunt,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 22 2025 - Dec 30 2025,18,2,20,OK,,
EA1075,695,Boulder East,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 21 2025 - Dec 31 2025,45,5,50,OK,,
EA1076,697,Boulder West,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 21 2025 - Dec 31 2025,45,5,50,OK,,
EA1077,96,Boulder-Circle Cliffs,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 07 2025 - Jan 10 2026,27,3,30,OK,,
EA1078,175,Fishlake/Thousand Lakes,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,243,27,270,OK,,
EA1079,698,Fishlake/Thousand Lakes East,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 22 2025 - Dec 31 2025,58,7,65,OK,,
EA1080,699,Fishlake/Thousand Lakes West,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 22 2025 - Dec 31 2025,54,6,60,OK,,
EA1081,710,San Juan,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,112,13,125,OK,,
EA1082,710,San Juan,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 19 2025 - Dec 31 2025,112,13,125,OK,,
EA1084,194,"San Rafael, North",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Jan 31 2026,4,1,5,OK,,
EA1085,614,Vernal/Bonanza,Elk,Antlerless,General Season,Archery,Public,Aug 16 2025 - Sep 17 2025,90,10,100,OK,,
EA1087,614,Bonanza/Vernal,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 17 2025,90,10,100,OK,,
EA1089,206,Diamond Mtn,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 01 2025 - Nov 09 2025,45,5,50,OK,,
EA1090,206,Diamond Mtn,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Nov 23 2025,45,5,50,OK,,
EA1094,814,"Vernal, Mosby Mtn",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Jan 04 2026,90,10,100,OK,,
EA1101,625,Southwest Desert,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 20 2025 - Jan 11 2026,90,10,100,OK,,
EA1106,224,"Wasatch Mtns, Avintaquin",Elk,Antlerless,General Season,Any Legal Weapon,Public,Jan 03 2026 - Jan 18 2026,180,20,200,OK,,
EA1110,234,"Wasatch Mtns, Salt Lake",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Jan 31 2026,40,5,45,OK,,
EA1111,238,"Wasatch Mtns, Wallsburg",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Dec 14 2025,31,4,35,OK,,
EA1112,238,"Wasatch Mtns, Wallsburg",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 20 2025 - Jan 31 2026,49,6,55,OK,,
EA1113,240,"Wasatch Mtns, West Heber",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Jan 31 2026,27,3,30,OK,,
EA1114,480,"Wasatch Mtns, West Timpanogos",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Jan 31 2026,22,3,25,OK,,
EA1117,635,Zion,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 11 2025 - Jan 11 2026,198,22,220,OK,,
EA1118,526,Alton CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
EA1119,527,Bar J Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,OK,,
EA1120,582,Bear Mountain CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,20,0,20,OK,,
EA1121,529,Boobe Hole CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,OK,,
EA1122,560,Causey Spring CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,OK,,
EA1124,732,Chimney Rock CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,OK,,
EA1125,505,Coldwater Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,25,0,25,OK,,
EA1129,568,Deseret CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,425,0,425,OK,,
EA1130,516,Double Cone CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,7,0,7,OK,,
EA1131,567,Durst Mountain CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,30,0,30,OK,,
EA1132,520,East Fork Chalk Creek CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,30,0,30,OK,,
EA1134,522,Ensign Ranches CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,60,0,60,OK,,
EA1135,579,Folley Ridge CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,20,0,20,OK,,
EA1136,525,Grass Valley/Clark Canyon CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,50,0,50,OK,,
EA1137,530,Grazing Pasture CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,OK,,
EA1138,573,Guildersleeve CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,20,0,20,OK,,
EA1139,577,Hardscrabble CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,OK,,
EA1140,555,Heaston East CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,24,0,24,OK,,
EA1141,550,Hiawatha CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,OK,,
EA1142,735,Indian Head CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,OK,,
EA1143,549,Circle E Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,21,0,21,OK,,
EA1145,531,Johnson Mountain Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,20,0,20,OK,,
EA1146,734,Jump Creek CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,OK,,
EA1147,484,Little Red Creek CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,OK,,
EA1149,551,Minnie Maud Ridge CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,OK,,
EA1151,485,Moon Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
EA1153,535,Old Woman Plateau CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,4,0,4,OK,,
EA1156,542,Preston Nutter Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,21,0,21,OK,,
EA1157,548,Redd Ranches CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,35,0,35,OK,,
EA1158,517,Cactus Ranch LLC CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,7,0,7,OK,,
EA1159,543,Roan Cliffs CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
EA1160,740,Sand Creek CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,OK,,
EA1161,539,Scofield Canyons CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,OK,,
EA1162,540,Scofield East CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,14,0,14,OK,,
EA1163,541,Scofield West CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,19,0,19,OK,,
EA1164,576,SJ Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
EA1165,578,Skull Crack CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,OK,,
EA1166,552,Soldier Summit CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,16,0,16,OK,,
EA1167,491,South Canyon CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,OK,,
EA1168,546,Spring Creek/Dodge CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,OK,,
EA1170,562,Strawberry Ridge CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,OK,,
EA1171,547,Summit Point CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,OK,,
EA1172,553,Three C CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,OK,,
EA1174,521,Two Bear CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,60,0,60,OK,,
EA1175,586,Wallsburg CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,OK,,
EA1177,571,Woodruff Creek South CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,8,0,8,OK,,
EA1180,684,La Sal (Conservation),Elk,Antlerless,Conservation,Any Legal Weapon,Public,"Oct 4 - Oct 16, 2025 & Nov 17 - Dec 31, 2025",,,17,TOTAL_ONLY_SPLIT_MISSING,,
EA1187,838,"Paunsaugunt, Hatch Bench",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 22 2025 - Dec 30 2025,13,2,15,OK,,
EA1189,448,"Wasatch Mtns, West-Central",Elk,Antlerless,General Season,Muzzleloader,Public,Nov 01 2025 - Nov 09 2025,382,43,425,OK,,
EA1192,826,Pahvant Ensign CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
EA1193,38,"Cache, Rich",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Jan 10 2026,18,2,20,OK,,
EA1196,138,"North Slope, Summit",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,67,8,75,OK,,
EA1198,575,Bear Springs CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,OK,,
EA1200,554,Double R Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,OK,,
EA1201,858,Mountain Sky Ranch CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,OK,,
EA1203,682,"Box Elder, Pilot Mtn",Elk,Antlerless,General Season,Any Legal Weapon,Public,Aug 01 2025 - Aug 15 2025,4,1,5,OK,,
EA1204,682,"Box Elder, Pilot Mtn",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 11 2025 - Nov 01 2025,4,1,5,OK,,
EA1206,40,"Cache, Richmond Hyde Park",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 02 2025 - Jan 15 2026,9,1,10,OK,,
EA1207,107,"Nebo, Moroni Hills",Elk,Antlerless,General Season,Any Legal Weapon,Public,Aug 01 2025 - Aug 19 2025,9,1,10,OK,,
EA1208,616,Nebo,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Jan 18 2026,247,28,275,OK,,
EA1209,85,"Fillmore, Oak Creek LE",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 15 2025 - Jan 30 2026,45,5,50,OK,,
EA1217,224,"Wasatch Mtns, Avintaquin",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,135,15,150,OK,,
EA1220,5112,Manti (Expo),Elk,Antlerless,General Season,Any Legal Weapon,Public,"Oct 4 - Oct 16, 2025",,,,NO_QUOTA_PUBLISHED,,
EA1221,5145,Fishlake/Thousand Lake (Expo),Elk,Antlerless,General Season,Any Legal Weapon,Public,"Oct 4 - Oct 16, 2025",,,,NO_QUOTA_PUBLISHED,,
EA1222,685,"Beaver, East",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 22 2025 - Dec 12 2025,27,3,30,OK,,
EA1223,685,"Beaver, East",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 13 2025 - Dec 27 2025,27,3,30,OK,,
EA1224,449,"Book Cliffs, Bitter Creek/South",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,117,13,130,OK,,
EA1225,449,"Book Cliffs, Bitter Creek/South",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 17 2025 - Dec 14 2025,147,16,163,OK,,
EA1226,107,"Nebo, Moroni Hills",Elk,Antlerless,General Season,Any Legal Weapon,Public,Sep 13 2025 - Oct 03 2025,9,1,10,OK,,
EA1228,117,Morgan-South Rich,Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 01 2025 - Dec 21 2025,67,8,75,OK,,
EA1229,117,Morgan-South Rich,Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 22 2025 - Jan 31 2026,144,16,160,OK,,
EA1231,116,"West Desert, Tintic Valley",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 08 2025 - Jan 31 2026,45,5,50,OK,,
EA1233,599,Avintaquin Canyon CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,4,0,4,OK,,
EA1234,828,Royal Ivory Outfitters CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,OK,,
EA1235,490,Sharp Mountain CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,OK,,
EA1236,276,East Canyon,Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 01 2025 - Jan 11 2026,135,15,150,OK,,
EA1237,879,"La Sal, La Sal Mtns-North",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 17 2025 - Dec 07 2025,157,18,175,OK,,
EA1239,277,"Nine Mile, Range Creek",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,45,5,50,OK,,
EA1240,277,"Nine Mile, Range Creek",Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 27 2025 - Jan 31 2026,135,15,150,OK,,
EA1242,880,"Vernal, Buckskin Hills-Jensen",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 01 2025 - Dec 31 2025,90,10,100,OK,,
EA1243,880,"Vernal, Buckskin Hills-Jensen",Elk,Antlerless,General Season,Any Legal Weapon,Public,Jan 01 2026 - Jan 31 2026,90,10,100,OK,,
EA1244,613,Yellowstone,Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 17 2025,90,10,100,OK,,
EA1245,613,Yellowstone,Elk,Antlerless,General Season,Muzzleloader,Public,Oct 29 2025 - Nov 06 2025,45,5,50,OK,,
EA1250,142,"North Slope, West Daggett",Elk,Antlerless,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,27,3,30,OK,,
EA1251,893,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,General Season,Any Legal Weapon,Public,Aug 01 2025 - Aug 15 2025,13,2,15,OK,,
EA1254,636,Pine Valley,Elk,Antlerless,General Season,Any Legal Weapon,Public,Nov 11 2025 - Jan 11 2026,27,3,30,OK,,
EA1256,556,Little Pole Canyon CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,OK,,
EA1257,569,Tunnel Hollow CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,OK,,
EA1258,5113,La Sal (Expo),Elk,Antlerless,General Season,Any Legal Weapon,Public,"Oct 4 - Oct 16, 2025",,,,NO_QUOTA_PUBLISHED,,
EA1259,923,Diamond Mountain CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,OK,,
EA1260,874,West Ridge CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,OK,,
EA1261,808,Blackhawk CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,OK,,
EA1263,524,Weber Florence Creek/Stillman Creek CWMU,Elk,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,35,0,35,OK,,
EA1264,921,"Wasatch Mtns, Rabbit Gulch",Elk,Antlerless,General Season,Any Legal Weapon,Public,Jan 17 2026 - Jan 25 2026,45,5,50,OK,,
EA1265,920,"Wasatch Mtns, Tabby Mtn",Elk,Antlerless,General Season,Any Legal Weapon,Public,Dec 20 2025 - Dec 30 2025,90,10,100,OK,,
EA1266,18,"Box Elder, Hansel Mtn",Elk,Antlerless,General Season,Any Legal Weapon,Public,Aug 01 2025 - Jan 31 2026,18,2,20,OK,,
