hunt_code,boundary_id,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,source_file_2026,link_key
PB5000,628,Beaver,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,11,1,12,OK,pronghorn buck.xlsx,PB5000_RESIDENT
PB5001,667,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,13,1,14,OK,pronghorn buck.xlsx,PB5001_RESIDENT
PB5002,15,"Book Cliffs, South",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,8,1,9,OK,pronghorn buck.xlsx,PB5002_RESIDENT
PB5003,24,"Box Elder, Promontory",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,4,0,4,OK,pronghorn buck.xlsx,PB5003_RESIDENT
PB5004,25,"Box Elder, Puddle Valley",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,3,1,4,OK,pronghorn buck.xlsx,PB5004_RESIDENT
PB5005,27,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,9,1,10,OK,pronghorn buck.xlsx,PB5005_RESIDENT
PB5006,755,"Box Elder, West",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,10,1,11,OK,pronghorn buck.xlsx,PB5006_RESIDENT
PB5008,81,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,15,2,17,OK,pronghorn buck.xlsx,PB5008_RESIDENT
PB5009,688,"La Sal, Potash/South Cisco",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,6,0,6,OK,pronghorn buck.xlsx,PB5009_RESIDENT
PB5011,129,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,30,3,33,OK,pronghorn buck.xlsx,PB5011_RESIDENT
PB5012,289,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,10,1,11,OK,pronghorn buck.xlsx,PB5012_RESIDENT
PB5013,636,Pine Valley,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,7,1,8,OK,pronghorn buck.xlsx,PB5013_RESIDENT
PB5015,194,"San Rafael, North",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,21,2,23,OK,pronghorn buck.xlsx,PB5015_RESIDENT
PB5016,461,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,17,2,19,OK,pronghorn buck.xlsx,PB5016_RESIDENT
PB5017,208,Vernal,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,18,2,20,OK,pronghorn buck.xlsx,PB5017_RESIDENT
PB5018,625,Southwest Desert,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,31,4,35,OK,pronghorn buck.xlsx,PB5018_RESIDENT
PB5019,244,"West Desert, Riverbed",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,18,2,20,OK,pronghorn buck.xlsx,PB5019_RESIDENT
PB5020,245,"West Desert, Rush Valley",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,8,1,9,OK,pronghorn buck.xlsx,PB5020_RESIDENT
PB5021,246,"West Desert, Snake Valley",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,23,3,26,OK,pronghorn buck.xlsx,PB5021_RESIDENT
PB5024,625,Southwest Desert,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,31,4,35,OK,pronghorn buck.xlsx,PB5024_RESIDENT
PB5025,628,Beaver,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,43,5,48,OK,pronghorn buck.xlsx,PB5025_RESIDENT
PB5026,667,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,50,6,56,OK,pronghorn buck.xlsx,PB5026_RESIDENT
PB5027,15,"Book Cliffs, South",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,34,4,38,OK,pronghorn buck.xlsx,PB5027_RESIDENT
PB5028,24,"Box Elder, Promontory",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,14,2,16,OK,pronghorn buck.xlsx,PB5028_RESIDENT
PB5029,25,"Box Elder, Puddle Valley",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,14,2,16,OK,pronghorn buck.xlsx,PB5029_RESIDENT
PB5030,27,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,28,3,31,OK,pronghorn buck.xlsx,PB5030_RESIDENT
PB5031,755,"Box Elder, West",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,30,3,33,OK,pronghorn buck.xlsx,PB5031_RESIDENT
PB5033,81,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,46,5,51,OK,pronghorn buck.xlsx,PB5033_RESIDENT
PB5034,97,Kaiparowits,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,2,0,2,OK,pronghorn buck.xlsx,PB5034_RESIDENT
PB5035,688,"La Sal, Potash/South Cisco",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,22,2,24,OK,pronghorn buck.xlsx,PB5035_RESIDENT
PB5037,129,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,89,10,99,OK,pronghorn buck.xlsx,PB5037_RESIDENT
PB5038,277,"Nine Mile, Range Creek",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,13,1,14,OK,pronghorn buck.xlsx,PB5038_RESIDENT
PB5039,138,"North Slope, Summit",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,15,2,17,OK,pronghorn buck.xlsx,PB5039_RESIDENT
PB5040,289,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,29,3,32,OK,pronghorn buck.xlsx,PB5040_RESIDENT
PB5041,718,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,21,2,23,OK,pronghorn buck.xlsx,PB5041_RESIDENT
PB5042,636,Pine Valley,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,21,2,23,OK,pronghorn buck.xlsx,PB5042_RESIDENT
PB5044,186,"San Juan, Hatch Point",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,3,0,3,OK,pronghorn buck.xlsx,PB5044_RESIDENT
PB5045,443,"San Rafael, Desert",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,7,1,8,OK,pronghorn buck.xlsx,PB5045_RESIDENT
PB5046,194,"San Rafael, North",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,62,7,69,OK,pronghorn buck.xlsx,PB5046_RESIDENT
PB5047,461,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,50,6,56,OK,pronghorn buck.xlsx,PB5047_RESIDENT
PB5048,208,Vernal,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,54,6,60,OK,pronghorn buck.xlsx,PB5048_RESIDENT
PB5049,625,Southwest Desert,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,94,11,105,OK,pronghorn buck.xlsx,PB5049_RESIDENT
PB5050,244,"West Desert, Riverbed",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,73,8,81,OK,pronghorn buck.xlsx,PB5050_RESIDENT
PB5051,245,"West Desert, Rush Valley",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,32,4,36,OK,pronghorn buck.xlsx,PB5051_RESIDENT
PB5052,246,"West Desert, Snake Valley",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,95,11,106,OK,pronghorn buck.xlsx,PB5052_RESIDENT
PB5053,277,"Nine Mile, Range Creek",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,4,0,4,OK,pronghorn buck.xlsx,PB5053_RESIDENT
PB5054,718,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,7,1,8,OK,pronghorn buck.xlsx,PB5054_RESIDENT
PB5055,443,"San Rafael, Desert",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,2,0,2,OK,pronghorn buck.xlsx,PB5055_RESIDENT
PB5056,194,"San Rafael, North",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,21,2,23,OK,pronghorn buck.xlsx,PB5056_RESIDENT
PB5059,129,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,30,3,33,OK,pronghorn buck.xlsx,PB5059_RESIDENT
PB5060,461,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,17,2,19,OK,pronghorn buck.xlsx,PB5060_RESIDENT
PB5061,718,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,7,1,8,OK,pronghorn buck.xlsx,PB5061_RESIDENT
PB5062,636,Pine Valley,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,7,1,8,OK,pronghorn buck.xlsx,PB5062_RESIDENT
PB5065,81,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,15,2,17,OK,pronghorn buck.xlsx,PB5065_RESIDENT
PB5066,289,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,10,1,11,OK,pronghorn buck.xlsx,PB5066_RESIDENT
PB5072,208,Vernal,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,18,2,20,OK,pronghorn buck.xlsx,PB5072_RESIDENT
PB5073,38,"Cache, Rich",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,6,0,6,OK,pronghorn buck.xlsx,PB5073_RESIDENT
PB5074,38,"Cache, Rich",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,2,0,2,OK,pronghorn buck.xlsx,PB5074_RESIDENT
PB5075,38,"Cache, Rich",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,2,0,2,OK,pronghorn buck.xlsx,PB5075_RESIDENT
PB5076,703,Parker Mtn,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,135,15,150,OK,pronghorn buck.xlsx,PB5076_RESIDENT
PB5077,703,Parker Mtn,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,45,5,50,OK,pronghorn buck.xlsx,PB5077_RESIDENT
PB5078,703,Parker Mtn,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,45,5,50,OK,pronghorn buck.xlsx,PB5078_RESIDENT
PB5079,755,"Box Elder, West",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,10,1,11,OK,pronghorn buck.xlsx,PB5079_RESIDENT
PB5080,27,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,9,1,10,OK,pronghorn buck.xlsx,PB5080_RESIDENT
PB5300,581,Antelope Creek CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,4,0,4,OK,pronghorn buck.xlsx,PB5300_RESIDENT
PB5302,568,Deseret CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,29,0,29,OK,pronghorn buck.xlsx,PB5302_RESIDENT
PB5305,603,Park Valley CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5305_RESIDENT
PB5306,590,Rabbit Creek CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5306_RESIDENT
PB5309,585,Skull Valley South CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,pronghorn buck.xlsx,PB5309_RESIDENT
PB5311,509,The Rose of Snowville CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,pronghorn buck.xlsx,PB5311_RESIDENT
PB5312,721,TL Bar Ranch CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5312_RESIDENT
PB5314,558,Westlake CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,pronghorn buck.xlsx,PB5314_RESIDENT
PB5315,537,Zane CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,pronghorn buck.xlsx,PB5315_RESIDENT
PB5325,557,Allen Ranch CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,pronghorn buck.xlsx,PB5325_RESIDENT
PB5326,830,Cedar Springs CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5326_RESIDENT
PB5327,824,Cottonwood Ridge CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,4,0,4,OK,pronghorn buck.xlsx,PB5327_RESIDENT
PB5328,826,Pahvant Ensign CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,pronghorn buck.xlsx,PB5328_RESIDENT
PB5329,829,Snowville Flat CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,pronghorn buck.xlsx,PB5329_RESIDENT
PB5330,806,George Creek CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5330_RESIDENT
PB5331,453,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,13,2,15,OK,pronghorn buck.xlsx,PB5331_RESIDENT
PB5332,453,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,4,1,5,OK,pronghorn buck.xlsx,PB5332_RESIDENT
PB5337,201,Heist CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,pronghorn buck.xlsx,PB5337_RESIDENT
PB5338,545,Castle Valley Outdoors CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5338_RESIDENT
PB5339,876,Iron Spring CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5339_RESIDENT
PB5342,906,Salt Wells CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5342_RESIDENT
PB5345,918,Green River Flat CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,pronghorn buck.xlsx,PB5345_RESIDENT
PB5346,589,Junction Valley CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,pronghorn buck.xlsx,PB5346_RESIDENT
PD1000,27,"Box Elder, Snowville",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 08 2025 - Dec 07 2025,72,8,80,OK,pronghorn doe.xlsx,PD1000_RESIDENT
PD1012,24,"Box Elder, Promontory",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,22,3,25,OK,pronghorn doe.xlsx,PD1012_RESIDENT
PD1017,755,"Box Elder, West",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,49,6,55,OK,pronghorn doe.xlsx,PD1017_RESIDENT
PD1031,558,Westlake CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,OK,pronghorn doe.xlsx,PD1031_RESIDENT
PD1033,110,"San Rafael, Poison Springs Bench",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,13,2,15,OK,pronghorn doe.xlsx,PD1033_RESIDENT
PD1034,81,"Fillmore, Oak Creek South",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Aug 01 2025 - Aug 13 2025,27,3,30,OK,pronghorn doe.xlsx,PD1034_RESIDENT
PD1035,81,"Fillmore, Oak Creek South",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 01 2025 - Nov 29 2025,27,3,30,OK,pronghorn doe.xlsx,PD1035_RESIDENT
PD1043,882,"Nine Mile, Anthro-Pleasant Valley",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Aug 01 2025 - Aug 16 2025,9,1,10,OK,pronghorn doe.xlsx,PD1043_RESIDENT
PD1044,895,Vernal-Ouray Valley,Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,9,1,10,OK,pronghorn doe.xlsx,PD1044_RESIDENT
PD1047,581,Antelope Creek CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,pronghorn doe.xlsx,PD1047_RESIDENT
PD1048,509,The Rose of Snowville CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,OK,pronghorn doe.xlsx,PD1048_RESIDENT
PD1049,537,Zane CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,pronghorn doe.xlsx,PD1049_RESIDENT
PD1050,824,Cottonwood Ridge CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,pronghorn doe.xlsx,PD1050_RESIDENT
PD1051,826,Pahvant Ensign CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,pronghorn doe.xlsx,PD1051_RESIDENT
PD1052,201,Heist CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,pronghorn doe.xlsx,PD1052_RESIDENT
PD1053,918,Green River Flat CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,pronghorn doe.xlsx,PD1053_RESIDENT
PD1054,703,Parker Mtn,Pronghorn,Doe,General Season,Archery,Public,Aug 30 2025 - Sep 12 2025,27,3,30,OK,pronghorn doe.xlsx,PD1054_RESIDENT
PD1055,703,Parker Mtn,Pronghorn,Doe,General Season,Muzzleloader,Public,Oct 29 2025 - Nov 08 2025,31,4,35,OK,pronghorn doe.xlsx,PD1055_RESIDENT
PD1056,703,Parker Mtn,Pronghorn,Doe,General Season,Any Legal Weapon,Public,Dec 13 2025 - Dec 21 2025,36,4,40,OK,pronghorn doe.xlsx,PD1056_RESIDENT
PD1057,873,"Parker Mtn, Highlands",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 08 2025 - Oct 16 2025,31,4,35,OK,pronghorn doe.xlsx,PD1057_RESIDENT
PD1058,873,"Parker Mtn, Highlands",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 22 2025 - Nov 30 2025,36,4,40,OK,pronghorn doe.xlsx,PD1058_RESIDENT
PD1059,940,"Parker Mtn, Plains",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 08 2025 - Oct 16 2025,27,3,30,OK,pronghorn doe.xlsx,PD1059_RESIDENT
PD1060,940,"Parker Mtn, Plains",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 22 2025 - Nov 30 2025,36,4,40,OK,pronghorn doe.xlsx,PD1060_RESIDENT
RE1000,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Ewe,General Season,Any Legal Weapon,Public,Sep 08 2025 - Sep 16 2025,4,1,5,OK,rocky mtn sheep ewe.xlsx,RE1000_RESIDENT
RS0001,5135,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Statewide,Any Legal Weapon,Public,"Sept 1 - Dec 31, 2026",,,,NO_QUOTA_PUBLISHED,rocky mtn. sheep.xlsx,RS0001_RESIDENT
RS1000,1,Antelope Island Conservation,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Nov 9 2026 - Nov 16 2026,,,,NO_QUOTA_PUBLISHED,rocky mtn. sheep.xlsx,RS1000_RESIDENT
RS1001,15,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Nov 1 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,rocky mtn. sheep.xlsx,RS1001_RESIDENT
RS1003,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Oct 25 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,rocky mtn. sheep.xlsx,RS1003_RESIDENT
RS1006,821,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Nov 1 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,rocky mtn. sheep.xlsx,RS1006_RESIDENT
RS6700,1,Antelope Island,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,"Nov 11, 2026 - Nov 18, 2026",2,0,2,OK,rocky mtn. sheep.xlsx,RS6700_RESIDENT
RS6701,15,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,5,1,6,OK,rocky mtn. sheep.xlsx,RS6701_RESIDENT
RS6703,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 03 2026 - Oct 23 2026,4,0,4,OK,rocky mtn. sheep.xlsx,RS6703_RESIDENT
RS6704,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Nov 13 2026,3,1,4,OK,rocky mtn. sheep.xlsx,RS6704_RESIDENT
RS6708,140,"North Slope, Three Corners",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 14 2026 - Nov 30 2026,2,0,2,OK,rocky mtn. sheep.xlsx,RS6708_RESIDENT
RS6709,143,"North Slope, Summit/West Daggett",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 14 2026 - Nov 30 2026,3,0,3,OK,rocky mtn. sheep.xlsx,RS6709_RESIDENT
RS6712,821,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,4,2,6,OK,rocky mtn. sheep.xlsx,RS6712_RESIDENT
RS6713,820,"Nine Mile, Jack Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,4,0,4,OK,rocky mtn. sheep.xlsx,RS6713_RESIDENT
RS6720,668,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 03 2026 - Oct 23 2026,4,0,4,OK,rocky mtn. sheep.xlsx,RS6720_RESIDENT
RS6721,75,"Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,3,0,3,OK,rocky mtn. sheep.xlsx,RS6721_RESIDENT
RS6722,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Archery,Public,Nov 14 2026 - Dec 06 2026,2,0,2,OK,rocky mtn. sheep.xlsx,RS6722_RESIDENT
RS6724,620,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,3,0,3,OK,rocky mtn. sheep.xlsx,RS6724_RESIDENT
RS6725,616,Nebo,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,2,0,2,OK,rocky mtn. sheep.xlsx,RS6725_RESIDENT
RS6726,668,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Nov 13 2026,3,1,4,OK,rocky mtn. sheep.xlsx,RS6726_RESIDENT
RS6727,668,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Archery,Public,Nov 14 2026 - Dec 06 2026,2,0,2,OK,rocky mtn. sheep.xlsx,RS6727_RESIDENT
TK0001,454,Turkey - Statewide Permit,Turkey,Bearded,Statewide,Any Legal Weapon,Public,"Apr 1 - May 31, 2026",,,,NO_QUOTA_PUBLISHED,Turkey Bearded.xlsx,TK0001_RESIDENT
TK1000,454,Statewide,Turkey,Bearded,Spring General Season,Any Legal Weapon,Public,"May 4 - 31, 2026 | YOUTH ONLY: May 1 - 3, 2026",,,,NO_QUOTA_PUBLISHED,Turkey Bearded.xlsx,TK1000_RESIDENT
