target_model_year,reported_hunt_year,hunt_code,species,hunt_family,hunt_names,target_harvest_sum,target_permits_sum,exact_code_history_years,name_family_match_years,crosswalk_candidates,best_match_method,status_bucket,reason_code,recommended_model_behavior,data_quality_grade,source_labels
2026,2025,DS6605,Desert Bighorn Sheep,Desert Bighorn Sheep,Pine Valley,1.0,1.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,DS6626,Desert Bighorn Sheep,Desert Bighorn Sheep,"Escalante, East",5.0,7.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,DS6627,Desert Bighorn Sheep,Desert Bighorn Sheep,"Escalante, West",3.0,3.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1180,Elk,Antlerless Elk,La Sal,2.0,2.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1221,Elk,Antlerless Elk,Fishlake/Thousand Lakes,0.0,1.0,,2024,2024:EA1078:Fishlake/Thousand Lakes,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1263,Elk,Antlerless Elk,Weber Florence Creek/Stillman Creek,42.0,79.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1270,Elk,Antlerless Elk,Manti,3.0,4.0,,2024,2024:EA2011:Manti,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1271,Elk,Antlerless Elk,Fishlake,3.0,3.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1272,Elk,Antlerless Elk,"East Canyon, East",5.0,145.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1273,Elk,Antlerless Elk,"North Slope, Three Corners",19.0,25.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1274,Elk,Antlerless Elk,"North Slope, Three Corners",1.0,25.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1276,Elk,Antlerless Elk,"Wasatch Mtns, Box Elder Peak",11.0,43.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1277,Elk,Antlerless Elk,"North Slope, Three Corners",15.0,25.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1278,Elk,Antlerless Elk,Ferron-Nelson Mtn,19.0,50.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1279,Elk,Antlerless Elk,Ferron-Nelson Mtn,14.0,49.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1280,Elk,Antlerless Elk,"La Sal Mtns, North",34.0,167.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1281,Elk,Antlerless Elk,"Mt Dutton, Deep Creek",24.0,73.0,,2021|2022|2024,"2021:EA1049:Mt Dutton, Deep Creek; 2022:EA1049:Mt Dutton, Deep Creek; 2024:EA1049:Mt Dutton, Deep Creek",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1282,Elk,Antlerless Elk,"Ogden, North",0.0,30.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1283,Elk,Antlerless Elk,Panguitch Lake,3.0,35.0,,2021|2022|2024,2021:EA1066:Panguitch Lake; 2021:EA1067:Panguitch Lake; 2021:EA1068:Panguitch Lake; 2021:EA1069:Panguitch Lake; 2021:EA1241:Panguitch Lake; 2021:EA2018:Panguitch Lake; 2022:EA1069:Panguitch Lake; 2024:EA1069:Panguitch Lake; 2024:EA2018:Panguitch Lake,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1284,Elk,Antlerless Elk,Panguitch Lake,4.0,35.0,,2021|2022|2024,2021:EA1066:Panguitch Lake; 2021:EA1067:Panguitch Lake; 2021:EA1068:Panguitch Lake; 2021:EA1069:Panguitch Lake; 2021:EA1241:Panguitch Lake; 2021:EA2018:Panguitch Lake; 2022:EA1069:Panguitch Lake; 2024:EA1069:Panguitch Lake; 2024:EA2018:Panguitch Lake,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1285,Elk,Antlerless Elk,Panguitch Lake,19.0,32.0,,2021|2022|2024,2021:EA1066:Panguitch Lake; 2021:EA1067:Panguitch Lake; 2021:EA1068:Panguitch Lake; 2021:EA1069:Panguitch Lake; 2021:EA1241:Panguitch Lake; 2021:EA2018:Panguitch Lake; 2022:EA1069:Panguitch Lake; 2024:EA1069:Panguitch Lake; 2024:EA2018:Panguitch Lake,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA1286,Elk,Antlerless Elk,Monroe,9.0,16.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA2000,Elk,Antlerless Elk,Antlerless Elk Control,77.0,1434.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA2041,Elk,Antlerless Elk,Cache,0.0,2.0,,2021|2024,2021:EA2027:Cache; 2024:EA1267:Cache; 2024:EA2027:Cache,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA2042,Elk,Antlerless Elk,Fishlake|Thousand Lakes,1.0,2.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA2045,Elk,Antlerless Elk,Wasatch Mtns (Conservation),3.0,4.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EA2046,Elk,Antlerless Elk,"Box Elder, Sawtooth",0.0,10.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1001,Elk,Elk,Any Bull Elk Units,1416.0,10890.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1002,Elk,Elk,Any Bull Elk Units,276.0,2091.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1003,Elk,Elk,Spike Only Units,1396.0,10081.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1004,Elk,Elk,Spike Only Units,94.0,808.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1005,Elk,Elk,Archery Bull Elk on Any Bull Units,1256.0,11797.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1007,Elk,Elk,Draw-only Youth Any Bull/Hunter's Choice Elk,283.0,735.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1009,Elk,Elk,Spike Only Elk Units - Multiseason,925.0,3996.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1010,Elk,Elk,Any Bull Elk Units,473.0,3698.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1011,Elk,Elk,Youth General Season Bull Elk,624.0,4112.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB1012,Elk,Elk,Uinta Basin Private Lands Any Bull Elk,227.0,508.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB3205,Elk,Elk,East Canyon,3.0,9.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB3208,Elk,Elk,Morgan-South Rich,9.0,10.0,,,,none,NO_PRIOR_HISTORY_FOUND_IN_AVAILABLE_HARVEST_DB,NEW_OR_UNMATCHED_2026_MODEL_TARGET_CODE,Use species/family fallback or parent unit crosswalk; send to manual review before asserting trend.,D,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB3209,Elk,Elk,"Box Elder, Pilot Mtn",1.0,1.0,,2021|2022|2023|2024,"2021:EB3130:Box Elder, Pilot Mtn; 2022:EB3031:Box Elder, Pilot Mtn; 2022:EB3130:Box Elder, Pilot Mtn; 2023:EB3031:Box Elder, Pilot Mtn; 2023:EB3130:Box Elder, Pilot Mtn; 2024:EB3031:Box Elder, Pilot Mtn; 2024:EB3130:Box Elder, Pilot Mtn",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EB3210,Elk,Elk,"North Slope, Three Corners",5.0,5.0,,2021|2022|2023|2024,"2021:EB3013:North Slope, Three Corners; 2021:EB3091:North Slope, Three Corners; 2021:EB3115:North Slope, Three Corners; 2022:EB3013:North Slope, Three Corners; 2022:EB3053:North Slope, Three Corners; 2022:EB3091:North Slope, Three Corners; 2022:EB3115:North Slope, Three Corners; 2023:EB3013:North Slope, Three Corners; 2023:EB3053:North Slope, Three Corners; 2023:EB3091:North Slope, Three Corners; 2023:EB3115:North Slope, Three Corners; 2024:EB3013:North Slope, Three Corners; 2024:EB3053:North Slope, Three Corners; 2024:EB3091:North Slope, Three Corners; 2024:EB3115:North Slope, Three Corners",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3000,Elk,Elk,"Beaver, East",1.0,1.0,,2021|2022|2023|2024,"2021:EB3000:Beaver, East; 2021:EB3077:Beaver, East; 2021:EB3102:Beaver, East; 2022:EB3000:Beaver, East; 2022:EB3024:Beaver, East; 2022:EB3025:Beaver, East; 2022:EB3077:Beaver, East; 2022:EB3102:Beaver, East; 2023:EB3000:Beaver, East; 2023:EB3024:Beaver, East; 2023:EB3025:Beaver, East; 2023:EB3077:Beaver, East; 2023:EB3102:Beaver, East; 2023:EB3158:Beaver, East; 2023:EB3159:Beaver, East; 2024:EB3000:Beaver, East; 2024:EB3024:Beaver, East; 2024:EB3025:Beaver, East; 2024:EB3077:Beaver, East; 2024:EB3102:Beaver, East; 2024:EB3158:Beaver, East; 2024:EB3159:Beaver, East",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3022,Elk,Elk,Wasatch Mtns,0.0,1.0,,2021|2022|2023|2024,2021:EB3022:Wasatch Mtns; 2021:EB3100:Wasatch Mtns; 2021:EB3124:Wasatch Mtns; 2022:EB3022:Wasatch Mtns; 2022:EB3072:Wasatch Mtns; 2022:EB3073:Wasatch Mtns; 2022:EB3100:Wasatch Mtns; 2022:EB3124:Wasatch Mtns; 2022:EB3127:Wasatch Mtns; 2023:EB3022:Wasatch Mtns; 2023:EB3072:Wasatch Mtns; 2023:EB3073:Wasatch Mtns; 2023:EB3100:Wasatch Mtns; 2023:EB3124:Wasatch Mtns; 2023:EB3127:Wasatch Mtns; 2023:EB3199:Wasatch Mtns; 2024:EB3022:Wasatch Mtns; 2024:EB3072:Wasatch Mtns; 2024:EB3073:Wasatch Mtns; 2024:EB3100:Wasatch Mtns; 2024:EB3124:Wasatch Mtns; 2024:EB3127:Wasatch Mtns; 2024:EB3199:Wasatch Mtns,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3024,Elk,Elk,"Beaver, East",6.0,6.0,,2021|2022|2023|2024,"2021:EB3000:Beaver, East; 2021:EB3077:Beaver, East; 2021:EB3102:Beaver, East; 2022:EB3000:Beaver, East; 2022:EB3024:Beaver, East; 2022:EB3025:Beaver, East; 2022:EB3077:Beaver, East; 2022:EB3102:Beaver, East; 2023:EB3000:Beaver, East; 2023:EB3024:Beaver, East; 2023:EB3025:Beaver, East; 2023:EB3077:Beaver, East; 2023:EB3102:Beaver, East; 2023:EB3158:Beaver, East; 2023:EB3159:Beaver, East; 2024:EB3000:Beaver, East; 2024:EB3024:Beaver, East; 2024:EB3025:Beaver, East; 2024:EB3077:Beaver, East; 2024:EB3102:Beaver, East; 2024:EB3158:Beaver, East; 2024:EB3159:Beaver, East",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3033,Elk,Elk,"Cache, Meadowville",2.0,2.0,,2021|2022|2023|2024,"2021:EB3003:Cache, Meadowville; 2021:EB3081:Cache, Meadowville; 2021:EB3105:Cache, Meadowville; 2022:EB3003:Cache, Meadowville; 2022:EB3032:Cache, Meadowville; 2022:EB3033:Cache, Meadowville; 2022:EB3081:Cache, Meadowville; 2022:EB3105:Cache, Meadowville; 2023:EB3003:Cache, Meadowville; 2023:EB3032:Cache, Meadowville; 2023:EB3033:Cache, Meadowville; 2023:EB3081:Cache, Meadowville; 2023:EB3105:Cache, Meadowville; 2023:EB3168:Cache, Meadowville; 2023:EB3169:Cache, Meadowville; 2024:EB3003:Cache, Meadowville; 2024:EB3032:Cache, Meadowville; 2024:EB3033:Cache, Meadowville; 2024:EB3081:Cache, Meadowville; 2024:EB3105:Cache, Meadowville; 2024:EB3168:Cache, Meadowville; 2024:EB3169:Cache, Meadowville",normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3038,Elk,Elk,Manti,2.0,5.0,,2024,2024:EB3006:Manti; 2024:EB3038:Manti; 2024:EB3039:Manti; 2024:EB3084:Manti; 2024:EB3108:Manti; 2024:EB3126:Manti; 2024:EB3172:Manti,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3039,Elk,Elk,Manti,0.0,2.0,,2024,2024:EB3006:Manti; 2024:EB3038:Manti; 2024:EB3039:Manti; 2024:EB3084:Manti; 2024:EB3108:Manti; 2024:EB3126:Manti; 2024:EB3172:Manti,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3048,Elk,Elk,Monroe,1.0,1.0,,2021|2022|2023|2024,2021:EB3010:Monroe; 2021:EB3088:Monroe; 2021:EB3112:Monroe; 2022:EB3010:Monroe; 2022:EB3047:Monroe; 2022:EB3048:Monroe; 2022:EB3088:Monroe; 2022:EB3112:Monroe; 2023:EB3010:Monroe; 2023:EB3047:Monroe; 2023:EB3048:Monroe; 2023:EB3088:Monroe; 2023:EB3112:Monroe; 2023:EB3184:Monroe; 2023:EB3185:Monroe; 2024:EB3010:Monroe; 2024:EB3047:Monroe; 2024:EB3048:Monroe; 2024:EB3088:Monroe; 2024:EB3112:Monroe; 2024:EB3184:Monroe; 2024:EB3185:Monroe,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3057,Elk,Elk,Panguitch Lake,0.0,1.0,,2021|2022|2023|2024,2021:EB3015:Panguitch Lake; 2021:EB3093:Panguitch Lake; 2021:EB3117:Panguitch Lake; 2022:EB3015:Panguitch Lake; 2022:EB3056:Panguitch Lake; 2022:EB3057:Panguitch Lake; 2022:EB3093:Panguitch Lake; 2022:EB3117:Panguitch Lake; 2023:EB3015:Panguitch Lake; 2023:EB3056:Panguitch Lake; 2023:EB3057:Panguitch Lake; 2023:EB3093:Panguitch Lake; 2023:EB3117:Panguitch Lake; 2023:EB3188:Panguitch Lake; 2023:EB3189:Panguitch Lake; 2024:EB3015:Panguitch Lake; 2024:EB3056:Panguitch Lake; 2024:EB3057:Panguitch Lake; 2024:EB3093:Panguitch Lake; 2024:EB3117:Panguitch Lake; 2024:EB3188:Panguitch Lake; 2024:EB3189:Panguitch Lake,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3065,Elk,Elk,Fishlake/Thousand Lakes,1.0,1.0,,2024,2024:EB3018:Fishlake/Thousand Lakes; 2024:EB3063:Fishlake/Thousand Lakes; 2024:EB3064:Fishlake/Thousand Lakes; 2024:EB3065:Fishlake/Thousand Lakes; 2024:EB3096:Fishlake/Thousand Lakes; 2024:EB3120:Fishlake/Thousand Lakes; 2024:EB3192:Fishlake/Thousand Lakes,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3066,Elk,Elk,San Juan Bull Elk,2.0,2.0,,2021|2022|2023|2024,2021:EB3019:San Juan Bull Elk; 2021:EB3097:San Juan Bull Elk; 2021:EB3121:San Juan Bull Elk; 2022:EB3019:San Juan Bull Elk; 2022:EB3066:San Juan Bull Elk; 2022:EB3067:San Juan Bull Elk; 2022:EB3097:San Juan Bull Elk; 2022:EB3121:San Juan Bull Elk; 2023:EB3019:San Juan Bull Elk; 2023:EB3066:San Juan Bull Elk; 2023:EB3067:San Juan Bull Elk; 2023:EB3097:San Juan Bull Elk; 2023:EB3121:San Juan Bull Elk; 2023:EB3193:San Juan Bull Elk; 2023:EB3194:San Juan Bull Elk; 2024:EB3019:San Juan Bull Elk; 2024:EB3066:San Juan Bull Elk; 2024:EB3067:San Juan Bull Elk; 2024:EB3097:San Juan Bull Elk; 2024:EB3121:San Juan Bull Elk; 2024:EB3193:San Juan Bull Elk; 2024:EB3194:San Juan Bull Elk,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
2026,2025,EL3068,Elk,Elk,Diamond Mtn,1.0,1.0,,2024,2024:EB3020:Diamond Mtn; 2024:EB3068:Diamond Mtn; 2024:EB3069:Diamond Mtn; 2024:EB3098:Diamond Mtn; 2024:EB3122:Diamond Mtn; 2024:EB3195:Diamond Mtn; 2024:EB3196:Diamond Mtn,normalized_hunt_name_family,ACTIVE_2026_WITH_NAME_MATCH_HISTORY,POSSIBLE_RENAME_OR_SPLIT_MERGE,Use matched name/family history with review; do not assume exact continuity until confirmed.,C,2025_for_2026_preliminary_hunt_code_keyed
