review_bucket,repo,scan_root,classification,domain,recommended_action,reason,relative_path,absolute_path,file_name,extension,size_bytes,size_mb,row_count,header_columns,has_hunt_code,has_current_hunt_code,has_historical_hunt_code,has_boundary_id,modified_utc
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/official_2025_2027_conservation_permit_year_expanded (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\official_2025_2027_conservation_permit_year_expanded (2).csv,official_2025_2027_conservation_permit_year_expanded (2).csv,csv,244014,0.233,1008,source_no|permit_class|source_year_range|model_target_year|species_raw|species|hunt_family|area|condition|value|organization|permit_total|source_file|allocation_cycle_years|permit_applies_each_year|permit_count_per_year|permit_year_instances_2025_2027|permit_count_2025|permit_count_2026|permit_count_2027|interpretation|year|permit_count_for_year,false,false,false,false,2026-05-27T08:07:09.090Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/official_2025_2027_conservation_permit_year_expanded.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\official_2025_2027_conservation_permit_year_expanded.csv,official_2025_2027_conservation_permit_year_expanded.csv,csv,245023,0.234,1008,source_no|permit_class|source_year_range|model_target_year|species_raw|species|hunt_family|area|condition|value|organization|permit_total|source_file|allocation_cycle_years|permit_applies_each_year|permit_count_per_year|permit_year_instances_2025_2027|permit_count_2025|permit_count_2026|permit_count_2027|interpretation|year|permit_count_for_year,false,false,false,false,2026-05-26T14:19:28.586Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/official_2025_2027_conservation_permits_each_row_per_year (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\official_2025_2027_conservation_permits_each_row_per_year (2).csv,official_2025_2027_conservation_permits_each_row_per_year (2).csv,csv,78519,0.075,336,source_no|permit_class|source_year_range|model_target_year|species_raw|species|hunt_family|area|condition|value|organization|permit_total|source_file|allocation_cycle_years|permit_applies_each_year|permit_count_per_year|permit_year_instances_2025_2027|permit_count_2025|permit_count_2026|permit_count_2027|interpretation,false,false,false,false,2026-05-27T08:07:09.089Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/official_2025_2027_conservation_permits_each_row_per_year.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\official_2025_2027_conservation_permits_each_row_per_year.csv,official_2025_2027_conservation_permits_each_row_per_year.csv,csv,78856,0.075,336,source_no|permit_class|source_year_range|model_target_year|species_raw|species|hunt_family|area|condition|value|organization|permit_total|source_file|allocation_cycle_years|permit_applies_each_year|permit_count_per_year|permit_year_instances_2025_2027|permit_count_2025|permit_count_2026|permit_count_2027|interpretation,false,false,false,false,2026-05-26T14:19:28.586Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/official_2026_conservation_permits_one_year_rows (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\official_2026_conservation_permits_one_year_rows (2).csv,official_2026_conservation_permits_one_year_rows (2).csv,csv,81570,0.078,336,source_no|permit_class|source_year_range|model_target_year|species_raw|species|hunt_family|area|condition|value|organization|permit_total|source_file|allocation_cycle_years|permit_applies_each_year|permit_count_per_year|permit_year_instances_2025_2027|permit_count_2025|permit_count_2026|permit_count_2027|interpretation|year|permit_count_for_year,false,false,false,false,2026-05-27T08:07:09.091Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/official_2026_conservation_permits_one_year_rows.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\official_2026_conservation_permits_one_year_rows.csv,official_2026_conservation_permits_one_year_rows.csv,csv,81907,0.078,336,source_no|permit_class|source_year_range|model_target_year|species_raw|species|hunt_family|area|condition|value|organization|permit_total|source_file|allocation_cycle_years|permit_applies_each_year|permit_count_per_year|permit_year_instances_2025_2027|permit_count_2025|permit_count_2026|permit_count_2027|interpretation|year|permit_count_for_year,false,false,false,false,2026-05-26T14:19:28.587Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/permit_class_summary_2026_conservation_annual_per_row (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\permit_class_summary_2026_conservation_annual_per_row (2).csv,permit_class_summary_2026_conservation_annual_per_row (2).csv,csv,872,0.001,7,permit_class|permit_total_2026|assignment_status|notes,false,false,false,false,2026-05-27T08:07:09.097Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/permit_class_summary_2026_conservation_annual_per_row.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\permit_class_summary_2026_conservation_annual_per_row.csv,permit_class_summary_2026_conservation_annual_per_row.csv,csv,880,0.001,7,permit_class|permit_total_2026|assignment_status|notes,false,false,false,false,2026-05-26T14:19:28.588Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/README_conservation_annual_per_row_correction (2).md,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\README_conservation_annual_per_row_correction (2).md,README_conservation_annual_per_row_correction (2).md,md,1097,0.001,,,false,false,false,false,2026-05-27T08:07:09.100Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/README_conservation_annual_per_row_correction.md,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\README_conservation_annual_per_row_correction.md,README_conservation_annual_per_row_correction.md,md,1130,0.001,,,false,false,false,false,2026-05-26T14:19:28.578Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/species_conservation_summary_2025_2027_annual_per_row (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\species_conservation_summary_2025_2027_annual_per_row (2).csv,species_conservation_summary_2025_2027_annual_per_row (2).csv,csv,2853,0.003,11,species_raw|species|hunt_family|conservation_rows|conservation_2026_permits|conservation_permit_year_instances_2025_2027|distinct_areas,false,false,false,false,2026-05-27T08:07:09.098Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/species_conservation_summary_2025_2027_annual_per_row.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\species_conservation_summary_2025_2027_annual_per_row.csv,species_conservation_summary_2025_2027_annual_per_row.csv,csv,2865,0.003,11,species_raw|species|hunt_family|conservation_rows|conservation_2026_permits|conservation_permit_year_instances_2025_2027|distinct_areas,false,false,false,false,2026-05-26T14:19:28.588Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/statewide_conservation_boundary_map_to_sportsman_codes_annual_per_ro.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\statewide_conservation_boundary_map_to_sportsman_codes_annual_per_ro.csv,statewide_conservation_boundary_map_to_sportsman_codes_annual_per_ro.csv,csv,2760,0.003,10,source_no|species_raw|species|hunt_family|area|condition|organization|equivalent_sportsman_or_statewide_code|possible_hunt_codes|permit_count_2026|match_method|match_notes,false,false,false,false,2026-05-27T08:07:09.096Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected/statewide_conservation_boundary_map_to_sportsman_codes_annual_per_row.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_full_joined_harvest_backcheck_conservation_annual_per_row_corrected\statewide_conservation_boundary_map_to_sportsman_codes_annual_per_row.csv,statewide_conservation_boundary_map_to_sportsman_codes_annual_per_row.csv,csv,2771,0.003,10,source_no|species_raw|species|hunt_family|area|condition|organization|equivalent_sportsman_or_statewide_code|possible_hunt_codes|permit_count_2026|match_method|match_notes,false,false,false,false,2026-05-26T14:19:28.589Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/crosscheck_source_inventory (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\crosscheck_source_inventory (2).csv,crosscheck_source_inventory (2).csv,csv,1237,0.001,7,source_label|path|exists|universe|row_count,false,false,false,false,2026-05-27T08:07:09.505Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/crosscheck_source_inventory.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\crosscheck_source_inventory.csv,crosscheck_source_inventory.csv,csv,1237,0.001,7,source_label|path|exists|universe|row_count,false,false,false,false,2026-05-24T04:11:44.446Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/harvest_cross_year_normalized_ledger_2021_2026 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\harvest_cross_year_normalized_ledger_2021_2026 (2).csv,harvest_cross_year_normalized_ledger_2021_2026 (2).csv,csv,1675378,1.598,8464,reported_hunt_year|model_target_year|species|hunt_family|hunt_code|hunt_name|row_scope|source_family|source_label|source_universe|source_file|source_page|harvest|permits|hunters_afield|percent_success|average_days|trend_feature_eligible|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw,true,false,false,false,2026-05-27T08:07:09.493Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/harvest_cross_year_normalized_ledger_2021_2026.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\harvest_cross_year_normalized_ledger_2021_2026.csv,harvest_cross_year_normalized_ledger_2021_2026.csv,csv,1675378,1.598,8464,reported_hunt_year|model_target_year|species|hunt_family|hunt_code|hunt_name|row_scope|source_family|source_label|source_universe|source_file|source_page|harvest|permits|hunters_afield|percent_success|average_days|trend_feature_eligible|do_not_use_for_permit_quota|do_not_use_directly_for_p_draw,true,false,false,false,2026-05-24T04:11:44.450Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/hunt_code_backward_crosscheck_2026_from_harvest_history (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\hunt_code_backward_crosscheck_2026_from_harvest_history (2).csv,hunt_code_backward_crosscheck_2026_from_harvest_history (2).csv,csv,501488,0.478,1127,target_model_year|reported_hunt_year|hunt_code|species|hunt_family|hunt_names|target_harvest_sum|target_permits_sum|exact_code_history_years|name_family_match_years|crosswalk_candidates|best_match_method|status_bucket|reason_code|recommended_model_behavior|data_quality_grade|source_labels,true,false,false,false,2026-05-27T08:07:09.501Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/hunt_code_backward_crosscheck_2026_from_harvest_history.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\hunt_code_backward_crosscheck_2026_from_harvest_history.csv,hunt_code_backward_crosscheck_2026_from_harvest_history.csv,csv,501488,0.478,1127,target_model_year|reported_hunt_year|hunt_code|species|hunt_family|hunt_names|target_harvest_sum|target_permits_sum|exact_code_history_years|name_family_match_years|crosswalk_candidates|best_match_method|status_bucket|reason_code|recommended_model_behavior|data_quality_grade|source_labels,true,false,false,false,2026-05-24T04:11:44.451Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/hunt_code_backward_crosscheck_summary (2).json,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\hunt_code_backward_crosscheck_summary (2).json,hunt_code_backward_crosscheck_summary (2).json,json,20366,0.019,,,false,false,false,false,2026-05-27T08:07:09.504Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/hunt_code_manual_review_queue_2026_from_harvest_history (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\hunt_code_manual_review_queue_2026_from_harvest_history (2).csv,hunt_code_manual_review_queue_2026_from_harvest_history (2).csv,csv,92709,0.088,199,target_model_year|reported_hunt_year|hunt_code|species|hunt_family|hunt_names|target_harvest_sum|target_permits_sum|exact_code_history_years|name_family_match_years|crosswalk_candidates|best_match_method|status_bucket|reason_code|recommended_model_behavior|data_quality_grade|source_labels,true,false,false,false,2026-05-27T08:07:09.502Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/hunt_code_manual_review_queue_2026_from_harvest_history.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\hunt_code_manual_review_queue_2026_from_harvest_history.csv,hunt_code_manual_review_queue_2026_from_harvest_history.csv,csv,92709,0.088,199,target_model_year|reported_hunt_year|hunt_code|species|hunt_family|hunt_names|target_harvest_sum|target_permits_sum|exact_code_history_years|name_family_match_years|crosswalk_candidates|best_match_method|status_bucket|reason_code|recommended_model_behavior|data_quality_grade|source_labels,true,false,false,false,2026-05-24T04:11:44.453Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/hunt_code_year_presence_ledger_2021_2026 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\hunt_code_year_presence_ledger_2021_2026 (2).csv,hunt_code_year_presence_ledger_2021_2026 (2).csv,csv,806849,0.769,4665,hunt_code|reported_hunt_year|model_target_years|species|hunt_family|hunt_names|row_count|harvest_sum|permits_sum|hunters_afield_sum|weighted_success_pct|average_reported_success_pct|row_scopes|source_families|source_labels|source_files,true,false,false,false,2026-05-27T08:07:09.496Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/hunt_code_year_presence_ledger_2021_2026.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\hunt_code_year_presence_ledger_2021_2026.csv,hunt_code_year_presence_ledger_2021_2026.csv,csv,806849,0.769,4665,hunt_code|reported_hunt_year|model_target_years|species|hunt_family|hunt_names|row_count|harvest_sum|permits_sum|hunters_afield_sum|weighted_success_pct|average_reported_success_pct|row_scopes|source_families|source_labels|source_files,true,false,false,false,2026-05-24T04:11:44.457Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/README_hunt_code_backcheck (2).md,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\README_hunt_code_backcheck (2).md,README_hunt_code_backcheck (2).md,md,900,0.001,,,false,false,false,false,2026-05-27T08:07:09.505Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/README_hunt_code_backcheck.md,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\README_hunt_code_backcheck.md,README_hunt_code_backcheck.md,md,921,0.001,,,false,false,false,false,2026-05-26T14:19:28.589Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/species_year_comparison_2021_2026 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\species_year_comparison_2021_2026 (2).csv,species_year_comparison_2021_2026 (2).csv,csv,16632,0.016,168,reported_hunt_year|species|hunt_family|all_row_count|hunt_code_row_count|unique_hunt_codes|harvest_sum_all_rows|harvest_sum_hunt_code_rows|permits_sum_hunt_code_rows|hunters_afield_sum_hunt_code_rows|weighted_success_pct_hunt_code_rows|source_labels,false,false,false,false,2026-05-27T08:07:09.497Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/raw_packages/unknown_for_unknown_hunt_code_year_backcheck_outputs/species_year_over_year_comparison_2021_2026 (2).csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\raw_packages\unknown_for_unknown_hunt_code_year_backcheck_outputs\species_year_over_year_comparison_2021_2026 (2).csv,species_year_over_year_comparison_2021_2026 (2).csv,csv,11202,0.011,168,reported_hunt_year|species|hunt_family|unique_hunt_codes|hunt_code_row_count|harvest_sum_hunt_code_rows|permits_sum_hunt_code_rows|hunters_afield_sum_hunt_code_rows|weighted_success_pct_hunt_code_rows|prior_year_harvest_sum_hunt_code_rows|harvest_yoy_change|harvest_yoy_pct_change|prior_year_unique_hunt_codes|hunt_code_yoy_change,false,false,false,false,2026-05-27T08:07:09.498Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/source_package_bundles/HUNTS_harvest_truth_and_overlay_packages_for_codex/conservation_overlay_truth_2026_species_corrected (2).zip,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\conservation_overlay_truth_2026_species_corrected (2).zip,conservation_overlay_truth_2026_species_corrected (2).zip,zip,119796,0.114,,,false,false,false,false,2026-05-27T08:07:08.848Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/source_package_bundles/HUNTS_harvest_truth_and_overlay_packages_for_codex/conservation_overlay_truth_2026_species_corrected.zip,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\conservation_overlay_truth_2026_species_corrected.zip,conservation_overlay_truth_2026_species_corrected.zip,zip,119796,0.114,,,false,false,false,false,2026-05-24T04:11:44.460Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/source_package_bundles/HUNTS_harvest_truth_and_overlay_packages_for_codex/expo_hunt_code_reconciliation_user_corrected (2).zip,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\expo_hunt_code_reconciliation_user_corrected (2).zip,expo_hunt_code_reconciliation_user_corrected (2).zip,zip,13713,0.013,,,false,false,false,false,2026-05-27T08:07:08.846Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/source_package_bundles/HUNTS_harvest_truth_and_overlay_packages_for_codex/full_joined_harvest_backcheck_conservation_annual_per_row_corrected (2).zip,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\full_joined_harvest_backcheck_conservation_annual_per_row_corrected (2).zip,full_joined_harvest_backcheck_conservation_annual_per_row_corrected (2).zip,zip,370304,0.353,,,false,false,false,false,2026-05-27T08:07:08.852Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,archive_only_after_rollup_review,raw package or bundle copy should not feed runtime directly,data_truth/harvest_results_truth/source_package_bundles/HUNTS_harvest_truth_and_overlay_packages_for_codex/full_joined_harvest_backcheck_conservation_annual_per_row_corrected.zip,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\full_joined_harvest_backcheck_conservation_annual_per_row_corrected.zip,full_joined_harvest_backcheck_conservation_annual_per_row_corrected.zip,zip,370304,0.353,,,false,false,false,false,2026-05-24T04:11:44.462Z
,HUNT-BUILDER,data_truth_local_fragments,obsolete_fragment,harvest,ignore_or_delete_after_owner_approval,"duplicate Windows copy suffix indicates fragment, not canonical truth",data_truth/harvest_results_truth/source_package_bundles/HUNTS_harvest_truth_and_overlay_packages_for_codex/harvest_results_2021_for_2022_database (2).zip,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\data_truth\harvest_results_truth\source_package_bundles\HUNTS_harvest_truth_and_overlay_packages_for_codex\harvest_results_2021_for_2022_database (2).zip,harvest_results_2021_for_2022_database (2).zip,zip,283307,0.270,,,false,false,false,false,2026-05-27T08:07:08.827Z
