source_no,permit_class,source_year_range,model_target_year,species_raw,species,hunt_family,area,condition,value,organization,permit_total,source_file,selected_hunt_code,possible_hunt_codes,match_method,match_confidence,match_notes,allocation_cycle_years,permit_applies_each_year,permit_count_per_year,permit_count_2025,permit_count_2026,permit_count_2027,permit_year_instances_2025_2027,interpretation,manual_review_reason
263,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"San Rafael, North",Any Legal Weapon,10002.78,NWTF,1.0,2025-27 Conservation Permits.xlsx,,PB5015|PB5046|PB5056,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=82; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
264,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"San Rafael, North",Any Legal Weapon,10002.78,SFW,1.0,2025-27 Conservation Permits.xlsx,,PB5015|PB5046|PB5056,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=82; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
265,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,DSC,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
266,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,UAA,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
267,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,NWTF,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
268,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,MDF,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
269,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,NWTF,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
270,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,SFW,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
271,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,MDF,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
272,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Southwest Desert,Any Legal Weapon,5777.08,RMEF,1.0,2025-27 Conservation Permits.xlsx,,PB5018|PB5024|PB5049,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
273,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Vernal,Any Legal Weapon,5388.89,WCF,1.0,2025-27 Conservation Permits.xlsx,,PB5017|PB5048|PB5072,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=66; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
274,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Vernal,Any Legal Weapon,5388.89,WCF,1.0,2025-27 Conservation Permits.xlsx,,PB5017|PB5048|PB5072,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=66; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
275,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Vernal,Any Legal Weapon,5388.89,SCI,1.0,2025-27 Conservation Permits.xlsx,,PB5017|PB5048|PB5072,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=66; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
276,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Vernal,Any Legal Weapon,5388.89,MDF,1.0,2025-27 Conservation Permits.xlsx,,PB5017|PB5048|PB5072,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=66; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
277,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,Vernal,Any Legal Weapon,5388.89,NWTF,1.0,2025-27 Conservation Permits.xlsx,,PB5017|PB5048|PB5072,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=66; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
278,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Riverbed",Any Legal Weapon,7458.33,NWTF,1.0,2025-27 Conservation Permits.xlsx,,PB5019|PB5050,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=82; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
279,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Riverbed",Any Legal Weapon,7458.33,MDF,1.0,2025-27 Conservation Permits.xlsx,,PB5019|PB5050,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=82; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
280,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Riverbed",Any Legal Weapon,7458.33,SFW,1.0,2025-27 Conservation Permits.xlsx,,PB5019|PB5050,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=82; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
281,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Riverbed",Any Legal Weapon,7458.33,NWTF,1.0,2025-27 Conservation Permits.xlsx,,PB5019|PB5050,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=82; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
282,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Rush Valley",Any Legal Weapon,4666.67,SFW,1.0,2025-27 Conservation Permits.xlsx,,PB5020|PB5051,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
283,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Rush Valley",Any Legal Weapon,4666.67,MDF,1.0,2025-27 Conservation Permits.xlsx,,PB5020|PB5051,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
284,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,5755.56,SFW,1.0,2025-27 Conservation Permits.xlsx,,PB5021|PB5052,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
285,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,5755.56,MDF,1.0,2025-27 Conservation Permits.xlsx,,PB5021|PB5052,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
286,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,5755.56,RMEF,1.0,2025-27 Conservation Permits.xlsx,,PB5021|PB5052,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
287,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,5755.56,SFW,1.0,2025-27 Conservation Permits.xlsx,,PB5021|PB5052,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
288,conservation,2025-2027,2026,Pronghorn,Pronghorn,Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,5755.56,SFW,1.0,2025-27 Conservation Permits.xlsx,,PB5021|PB5052,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
290,conservation,2025-2027,2026,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,208333.33,UWSF,1.0,2025-27 Conservation Permits.xlsx,,RS1001|RS6701,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=82; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
291,conservation,2025-2027,2026,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtns (early)",Any Legal Weapon,133333.33,UWSF,1.0,2025-27 Conservation Permits.xlsx,,RS1003|RS6703|RS6704|RS6722,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=44; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
292,conservation,2025-2027,2026,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtns (late)",Any Legal Weapon,117000.0,UWSF,1.0,2025-27 Conservation Permits.xlsx,,RS1003|RS6703|RS6704|RS6722,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=44; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
293,conservation,2025-2027,2026,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,"Fillmore, Oak Creek (late)",Any Legal Weapon,105000.0,UWSF,1.0,2025-27 Conservation Permits.xlsx,,RS6720|RS6726|RS6727,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=52; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
294,conservation,2025-2027,2026,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep,"Nine Mile, Gray Canyon",Any Legal Weapon,225000.0,SFW,1.0,2025-27 Conservation Permits.xlsx,,RS1006|RS6712,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=86; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
296,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,NWTF,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
297,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
298,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
299,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,NWTF,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
300,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
301,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,MDF,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
302,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
303,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Central Area,Multiseason,795.83,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1003|TK1012,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
304,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,WCF,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
305,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
306,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
307,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
308,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,NWTF,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
309,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
310,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
311,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northeastern Area,Multiseason,1038.54,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1004|TK1013,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
312,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,DSC,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
313,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,UHA,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
314,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
315,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,WCF,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
316,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
317,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
