hunt_code,prefix,hunt_name,sex_type,species,weapon,hunt_type,season,date_context,source_permits_2026_total,source_status,source_file,source_sha256
EL3135,EL,Barney Top/Kaiparowits,Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3136,EL,"Southwest Desert, North",Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3137,EL,"West Desert, Deep Creek",Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3139,EL,"Cache, North",Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3142,EL,Barney Top/Kaiparowits,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3143,EL,"Southwest Desert, North",Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3144,EL,"West Desert, Deep Creek",Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3145,EL,Boulder,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3146,EL,"Southwest Desert, South",Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3147,EL,"Box Elder, Grouse Creek",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3148,EL,Boulder,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3149,EL,"Southwest Desert, South",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3150,EL,"Box Elder, Grouse Creek",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3151,EL,Boulder,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3152,EL,"Southwest Desert, South",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3153,EL,"Box Elder, Grouse Creek",Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3154,EL,Boulder,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3155,EL,"Southwest Desert, South",Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3158,EL,"Beaver, East",Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3159,EL,"Beaver, East",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3160,EL,"Book Cliffs, Bitter Creek/East",Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3161,EL,"Book Cliffs, Bitter Creek/East",Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3162,EL,"Book Cliffs, Bitter Creek/East",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3163,EL,"Book Cliffs, Bitter Creek/East",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3164,EL,"Book Cliffs, Bitter Creek/East",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3166,EL,"Book Cliffs, Bitter Creek/East",Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3167,EL,"Book Cliffs, Little Creek Roadless",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3168,EL,"Cache, Meadowville",Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3169,EL,"Cache, Meadowville",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3170,EL,"Cache, South",Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3171,EL,"Cache, South",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3172,EL,Manti,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3173,EL,Nebo/San Pitch Mtns,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3174,EL,Nebo/San Pitch Mtns,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3175,EL,Nebo/San Pitch Mtns,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3176,EL,Nebo/San Pitch Mtns,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3177,EL,Nebo/San Pitch Mtns,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3179,EL,Nebo/San Pitch Mtns,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3180,EL,"Fillmore, Pahvant",Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3181,EL,"Fillmore, Pahvant",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3182,EL,"La Sal, La Sal Mtns",Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3183,EL,"La Sal, La Sal Mtns",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3184,EL,Monroe,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3185,EL,Monroe,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3186,EL,Mt Dutton,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3187,EL,Mt Dutton,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3188,EL,Panguitch Lake,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3189,EL,Panguitch Lake,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3190,EL,Boulder,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3191,EL,Boulder,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3192,EL,Fishlake/Thousand Lakes,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3193,EL,San Juan Bull Elk,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3194,EL,San Juan Bull Elk,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3195,EL,Diamond Mtn,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3196,EL,Diamond Mtn,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3197,EL,"Southwest Desert, South",Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3198,EL,"Southwest Desert, South",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3199,EL,Wasatch Mtns,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3205,EL,East Canyon,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Dec 20 2025 - Dec 28 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3208,EL,Morgan-South Rich,Bull,Elk,Any Legal Weapon (Late),Limited Entry - Private Land Only,Dec 20 2025 - Dec 28 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
EL3210,EL,"North Slope, Three Corners",Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HAS_2025_DATE_ONLY,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
LO0011,LO,Diamond Mtn Landowner Association,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 15 2026 - Sept 15 2026 - Valid only on property enrolled in the Diamond Mtn LOA,HAS_2026_DATE,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
LO0012,LO,Diamond Mtn Landowner Association,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,"Sept 16 - Sept 20, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",HAS_2026_DATE,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
LO0013,LO,Diamond Mtn Landowner Association,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,"Oct 3, 2026 - Oct 15, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",HAS_2026_DATE,,NO_PUBLISHED_PERMIT_COUNT,pipeline\RAW\hunt_unit_database\2026\csv\2026 Permits\2026 l.e. elk.private lands  EL-2025 and LO-2026.csv,fd973910f5a75c433d96e8b634c4e4f462843457f4f854848d338af094d786dd
