hunt_code,species,hunt_name,unit,weapon,permits_2026,classification,modeled,has_prediction,has_point_ladder,has_crosswalk,has_harvest_evidence,has_coverage_record,display_odds_or_probability,model_version,final_state,gate_status,manual_review_required,source_current_database,source_prediction,source_crosswalk,source_coverage
DB1616,Deer,"Beaver, West",,Restricted Rifle,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1803,Deer,"Beaver, West",,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1614,Deer,"Beaver, West",,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1615,Deer,"Beaver, West",,Restricted Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1616,Deer,"Beaver, West",,Restricted Rifle,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1203,Elk,"Box Elder, Pilot Mtn",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1204,Elk,"Box Elder, Pilot Mtn",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3031,Elk,"Box Elder, Pilot Mtn",,Early Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3130,Elk,"Box Elder, Pilot Mtn",,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3031,Elk,Box Elder Pilot Mtn,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3130,Elk,Box Elder Pilot Mtn,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR1009,Black Bear,La Sal,,Pursuit Only,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR1012,Black Bear,La Sal,,Pursuit Only,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR1017,Black Bear,La Sal,,Pursuit Only,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7307,Black Bear,La Sal,,Multiseason,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1110,Deer,"Beaver, East",,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1611,Deer,"Beaver, East",,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1612,Deer,"Beaver, East",,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1613,Deer,"Beaver, East",,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1802,Deer,"Beaver, East",,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1222,Elk,"Beaver, East",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1223,Elk,"Beaver, East",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA2021,Elk,"Beaver, East",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3000,Elk,"Beaver, East",,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3024,Elk,"Beaver, East",,Early Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3025,Elk,"Beaver, East",,Late Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3077,Elk,"Beaver, East",,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3102,Elk,"Beaver, East",,Multiseason,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3158,Elk,"Beaver, East",,Late Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3159,Elk,"Beaver, East",,Mid Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3000,Elk,Beaver East,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3024,Elk,Beaver East,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3025,Elk,Beaver East,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3077,Elk,Beaver East,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3158,Elk,Beaver East,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3159,Elk,Beaver East,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1611,Deer,"Beaver, East",,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1612,Deer,"Beaver, East",,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1613,Deer,"Beaver, East",,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DS6604,Desert Bighorn Sheep,"La Sal, Potash/South Cisco",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5009,Pronghorn,"La Sal, Potash/South Cisco",,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5035,Pronghorn,"La Sal, Potash/South Cisco",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1075,Elk,Boulder East,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1076,Elk,Boulder West,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1079,Elk,Fishlake/Thousand Lakes East,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1080,Elk,Fishlake/Thousand Lakes West,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5076,Pronghorn,Parker Mtn,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5077,Pronghorn,Parker Mtn,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5078,Pronghorn,Parker Mtn,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PD1054,Pronghorn,Parker Mtn,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PD1055,Pronghorn,Parker Mtn,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PD1056,Pronghorn,Parker Mtn,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR1010,Black Bear,San Juan,,Pursuit Only,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR1013,Black Bear,San Juan,,Pursuit Only,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR1016,Black Bear,San Juan,,Pursuit Only,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7014,Black Bear,San Juan,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7116,Black Bear,San Juan,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7217,Black Bear,San Juan,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7312,Black Bear,San Juan,,Multiseason,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1081,Elk,San Juan,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1082,Elk,San Juan,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA2010,Elk,San Juan,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1017,Deer,"Book Cliffs, North",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5041,Pronghorn,"Panguitch Lake/Zion, North",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5054,Pronghorn,"Panguitch Lake/Zion, North",,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5061,Pronghorn,"Panguitch Lake/Zion, North",,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5312,Pronghorn,TL Bar Ranch CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1219,Deer,Chimney Rock CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1124,Elk,Chimney Rock CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3508,Elk,Chimney Rock CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1229,Deer,Dilly Ranch CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1146,Elk,Jump Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3532,Elk,Jump Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1251,Deer,Indian Head CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1142,Elk,Indian Head CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3527,Elk,Indian Head CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1274,Deer,Patmos Ridge CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3541,Elk,Patmos Ridge CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1285,Deer,Sand Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1160,Elk,Sand Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3547,Elk,Sand Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1294,Deer,Spring Creek Acres CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
MB6011,Moose,Wasatch Mtns/Central Mtns,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7004,Black Bear,Manti South/San Rafael North,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7105,Black Bear,Manti South/San Rafael North,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7204,Black Bear,Manti South/San Rafael North,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7304,Black Bear,Manti South/San Rafael North,,Multiseason,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LP5031,Pronghorn,"Box Elder, West - Private Land Only",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5006,Pronghorn,"Box Elder, West",,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5031,Pronghorn,"Box Elder, West",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5079,Pronghorn,"Box Elder, West",,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PD1017,Pronghorn,"Box Elder, West",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1028,Deer,Fillmore,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1506,Deer,Fillmore,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1536,Deer,Fillmore,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1566,Deer,Fillmore,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1591,Deer,Fillmore,,Any Legal Weapon (Early),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1775,Deer,Fillmore,,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1506,Deer,Fillmore,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1536,Deer,Fillmore,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1566,Deer,Fillmore,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1591,Deer,Fillmore,,Any Legal Weapon (Early),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1309,Deer,West Willow Creek Ranch CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3607,Elk,West Willow Creek Ranch CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DA1011,Deer,George Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1240,Deer,George Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5330,Pronghorn,George Creek CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1234,Deer,East Zion CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
TK1021,Turkey,East Zion CWMU,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1208,Deer,Blackhawk CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1261,Elk,Blackhawk CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3504,Elk,Blackhawk CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1094,Elk,"Vernal, Mosby Mtn",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA2014,Elk,"Wasatch Mtns, Avintaquin-White River",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
RS6713,Rocky Mountain Bighorn Sheep,"Nine Mile, Jack Creek",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
RS1006,Rocky Mountain Bighorn Sheep,"Nine Mile, Gray Canyon",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
RS6712,Rocky Mountain Bighorn Sheep,"Nine Mile, Gray Canyon",,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5327,Pronghorn,Cottonwood Ridge CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PD1050,Pronghorn,Cottonwood Ridge CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1322,Deer,Pahvant Ensign CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1192,Elk,Pahvant Ensign CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3603,Elk,Pahvant Ensign CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5328,Pronghorn,Pahvant Ensign CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PD1051,Pronghorn,Pahvant Ensign CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
TK1018,Turkey,Pahvant Ensign CWMU,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1323,Deer,Rock House CWMU,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
