permit_year,permit_class,source_cycle,source_row,row_number,species,area,condition,organization,hunt_class,average_value,permit_count,match_key,source_file,do_not_use_directly_for_p_draw,do_not_merge_into_public_draw_quota,species_original
2025,conservation,2025-2027,86,86,Deer,Paunsaugunt,Muzzleloader,NWTF,NWTF,40000.0,1,deer|paunsaugunt|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,86,86,Deer,Paunsaugunt,Muzzleloader,NWTF,NWTF,40000.0,1,deer|paunsaugunt|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,86,86,Deer,Paunsaugunt,Muzzleloader,NWTF,NWTF,40000.0,1,deer|paunsaugunt|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,87,87,Deer,Paunsaugunt,Muzzleloader,MDF,MDF,40000.0,1,deer|paunsaugunt|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,87,87,Deer,Paunsaugunt,Muzzleloader,MDF,MDF,40000.0,1,deer|paunsaugunt|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,87,87,Deer,Paunsaugunt,Muzzleloader,MDF,MDF,40000.0,1,deer|paunsaugunt|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,88,88,Deer,Book Cliffs,Archery,WCF,WCF,8750.0,1,deer|book cliffs|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,88,88,Deer,Book Cliffs,Archery,WCF,WCF,8750.0,1,deer|book cliffs|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,88,88,Deer,Book Cliffs,Archery,WCF,WCF,8750.0,1,deer|book cliffs|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,89,89,Deer,Book Cliffs,Archery,UAA,UAA,8750.0,1,deer|book cliffs|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,89,89,Deer,Book Cliffs,Archery,UAA,UAA,8750.0,1,deer|book cliffs|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,89,89,Deer,Book Cliffs,Archery,UAA,UAA,8750.0,1,deer|book cliffs|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,90,90,Deer,Book Cliffs,Hunter's Choice,SFW,SFW,20875.0,1,deer|book cliffs|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,90,90,Deer,Book Cliffs,Hunter's Choice,SFW,SFW,20875.0,1,deer|book cliffs|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,90,90,Deer,Book Cliffs,Hunter's Choice,SFW,SFW,20875.0,1,deer|book cliffs|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,91,91,Deer,Book Cliffs,Hunter's Choice,MDF,MDF,20875.0,1,deer|book cliffs|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,91,91,Deer,Book Cliffs,Hunter's Choice,MDF,MDF,20875.0,1,deer|book cliffs|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,91,91,Deer,Book Cliffs,Hunter's Choice,MDF,MDF,20875.0,1,deer|book cliffs|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,92,92,Deer,Book Cliffs,Multiseason,SFW,SFW,23000.0,1,deer|book cliffs|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,92,92,Deer,Book Cliffs,Multiseason,SFW,SFW,23000.0,1,deer|book cliffs|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,92,92,Deer,Book Cliffs,Multiseason,SFW,SFW,23000.0,1,deer|book cliffs|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,93,93,Deer,Book Cliffs,Multiseason,MDF,MDF,23000.0,1,deer|book cliffs|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,93,93,Deer,Book Cliffs,Multiseason,MDF,MDF,23000.0,1,deer|book cliffs|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,93,93,Deer,Book Cliffs,Multiseason,MDF,MDF,23000.0,1,deer|book cliffs|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,94,94,Deer,Book Cliffs,Muzzleloader,UHA,UHA,7375.0,1,deer|book cliffs|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,94,94,Deer,Book Cliffs,Muzzleloader,UHA,UHA,7375.0,1,deer|book cliffs|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,94,94,Deer,Book Cliffs,Muzzleloader,UHA,UHA,7375.0,1,deer|book cliffs|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,95,95,Deer,Book Cliffs,Muzzleloader,WCF,WCF,7375.0,1,deer|book cliffs|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,95,95,Deer,Book Cliffs,Muzzleloader,WCF,WCF,7375.0,1,deer|book cliffs|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,95,95,Deer,Book Cliffs,Muzzleloader,WCF,WCF,7375.0,1,deer|book cliffs|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,96,96,Deer,Diamond Mtn,Archery,MDF,MDF,11500.0,1,deer|diamond mtn|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,96,96,Deer,Diamond Mtn,Archery,MDF,MDF,11500.0,1,deer|diamond mtn|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,96,96,Deer,Diamond Mtn,Archery,MDF,MDF,11500.0,1,deer|diamond mtn|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,97,97,Deer,Diamond Mtn,Hunter's Choice,RMEF,RMEF,12666.67,1,deer|diamond mtn|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,97,97,Deer,Diamond Mtn,Hunter's Choice,RMEF,RMEF,12666.67,1,deer|diamond mtn|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,97,97,Deer,Diamond Mtn,Hunter's Choice,RMEF,RMEF,12666.67,1,deer|diamond mtn|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,98,98,Deer,Diamond Mtn,Hunter's Choice,MDF,MDF,12666.67,1,deer|diamond mtn|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,98,98,Deer,Diamond Mtn,Hunter's Choice,MDF,MDF,12666.67,1,deer|diamond mtn|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,98,98,Deer,Diamond Mtn,Hunter's Choice,MDF,MDF,12666.67,1,deer|diamond mtn|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,99,99,Deer,Diamond Mtn,Multiseason,MDF,MDF,14000.0,1,deer|diamond mtn|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,99,99,Deer,Diamond Mtn,Multiseason,MDF,MDF,14000.0,1,deer|diamond mtn|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,99,99,Deer,Diamond Mtn,Multiseason,MDF,MDF,14000.0,1,deer|diamond mtn|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,100,100,Deer,Diamond Mtn,Multiseason,MDF,MDF,14000.0,1,deer|diamond mtn|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,100,100,Deer,Diamond Mtn,Multiseason,MDF,MDF,14000.0,1,deer|diamond mtn|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,100,100,Deer,Diamond Mtn,Multiseason,MDF,MDF,14000.0,1,deer|diamond mtn|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,101,101,Deer,Diamond Mtn,Muzzleloader,SFW,SFW,9666.67,1,deer|diamond mtn|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,101,101,Deer,Diamond Mtn,Muzzleloader,SFW,SFW,9666.67,1,deer|diamond mtn|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,101,101,Deer,Diamond Mtn,Muzzleloader,SFW,SFW,9666.67,1,deer|diamond mtn|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,102,102,Deer,"Fillmore, Oak Creek LE",Hunter's Choice,MDF,MDF,71250.0,1,deer|fillmore oak creek le|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,102,102,Deer,"Fillmore, Oak Creek LE",Hunter's Choice,MDF,MDF,71250.0,1,deer|fillmore oak creek le|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,102,102,Deer,"Fillmore, Oak Creek LE",Hunter's Choice,MDF,MDF,71250.0,1,deer|fillmore oak creek le|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,103,103,Deer,"Fillmore, Oak Creek LE",Multiseason,MDF,MDF,78000.0,1,deer|fillmore oak creek le|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,103,103,Deer,"Fillmore, Oak Creek LE",Multiseason,MDF,MDF,78000.0,1,deer|fillmore oak creek le|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,103,103,Deer,"Fillmore, Oak Creek LE",Multiseason,MDF,MDF,78000.0,1,deer|fillmore oak creek le|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,104,104,Deer,"La Sal, Dolores Triangle",Multiseason,SCI,SCI,30000.0,1,deer|la sal dolores triangle|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,104,104,Deer,"La Sal, Dolores Triangle",Multiseason,SCI,SCI,30000.0,1,deer|la sal dolores triangle|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,104,104,Deer,"La Sal, Dolores Triangle",Multiseason,SCI,SCI,30000.0,1,deer|la sal dolores triangle|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,105,105,Deer,"San Juan, Elk Ridge",Archery,UAA,UAA,42000.0,1,deer|san juan elk ridge|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,105,105,Deer,"San Juan, Elk Ridge",Archery,UAA,UAA,42000.0,1,deer|san juan elk ridge|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,105,105,Deer,"San Juan, Elk Ridge",Archery,UAA,UAA,42000.0,1,deer|san juan elk ridge|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,106,106,Deer,"San Juan, Elk Ridge",Hunter's Choice,SFW,SFW,60666.67,1,deer|san juan elk ridge|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,106,106,Deer,"San Juan, Elk Ridge",Hunter's Choice,SFW,SFW,60666.67,1,deer|san juan elk ridge|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,106,106,Deer,"San Juan, Elk Ridge",Hunter's Choice,SFW,SFW,60666.67,1,deer|san juan elk ridge|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,107,107,Deer,"San Juan, Elk Ridge",Multiseason,SFW,SFW,67000.0,1,deer|san juan elk ridge|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,107,107,Deer,"San Juan, Elk Ridge",Multiseason,SFW,SFW,67000.0,1,deer|san juan elk ridge|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,107,107,Deer,"San Juan, Elk Ridge",Multiseason,SFW,SFW,67000.0,1,deer|san juan elk ridge|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,108,108,Deer,"San Juan, Elk Ridge",Muzzleloader,MDF,MDF,42000.0,1,deer|san juan elk ridge|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,108,108,Deer,"San Juan, Elk Ridge",Muzzleloader,MDF,MDF,42000.0,1,deer|san juan elk ridge|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,108,108,Deer,"San Juan, Elk Ridge",Muzzleloader,MDF,MDF,42000.0,1,deer|san juan elk ridge|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,109,109,Deer,"West Desert, Vernon",Archery,MDF,MDF,14350.0,1,deer|west desert vernon|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,109,109,Deer,"West Desert, Vernon",Archery,MDF,MDF,14350.0,1,deer|west desert vernon|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,109,109,Deer,"West Desert, Vernon",Archery,MDF,MDF,14350.0,1,deer|west desert vernon|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,110,110,Deer,"West Desert, Vernon",Archery,SFW,SFW,14350.0,1,deer|west desert vernon|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,110,110,Deer,"West Desert, Vernon",Archery,SFW,SFW,14350.0,1,deer|west desert vernon|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,110,110,Deer,"West Desert, Vernon",Archery,SFW,SFW,14350.0,1,deer|west desert vernon|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,111,111,Deer,"West Desert, Vernon",Hunter's Choice,SFW,SFW,15416.67,1,deer|west desert vernon|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,111,111,Deer,"West Desert, Vernon",Hunter's Choice,SFW,SFW,15416.67,1,deer|west desert vernon|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,111,111,Deer,"West Desert, Vernon",Hunter's Choice,SFW,SFW,15416.67,1,deer|west desert vernon|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,112,112,Deer,"West Desert, Vernon",Hunter's Choice,SFW,SFW,15416.67,1,deer|west desert vernon|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,112,112,Deer,"West Desert, Vernon",Hunter's Choice,SFW,SFW,15416.67,1,deer|west desert vernon|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,112,112,Deer,"West Desert, Vernon",Hunter's Choice,SFW,SFW,15416.67,1,deer|west desert vernon|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,113,113,Deer,"West Desert, Vernon",Multiseason,SFW,SFW,17000.0,1,deer|west desert vernon|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,113,113,Deer,"West Desert, Vernon",Multiseason,SFW,SFW,17000.0,1,deer|west desert vernon|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,113,113,Deer,"West Desert, Vernon",Multiseason,SFW,SFW,17000.0,1,deer|west desert vernon|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,114,114,Deer,"West Desert, Vernon",Multiseason,MDF,MDF,17000.0,1,deer|west desert vernon|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,114,114,Deer,"West Desert, Vernon",Multiseason,MDF,MDF,17000.0,1,deer|west desert vernon|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,114,114,Deer,"West Desert, Vernon",Multiseason,MDF,MDF,17000.0,1,deer|west desert vernon|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,115,115,Deer,"West Desert, Vernon",Muzzleloader,MDF,MDF,14083.33,1,deer|west desert vernon|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,115,115,Deer,"West Desert, Vernon",Muzzleloader,MDF,MDF,14083.33,1,deer|west desert vernon|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,115,115,Deer,"West Desert, Vernon",Muzzleloader,MDF,MDF,14083.33,1,deer|west desert vernon|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,116,116,Deer,"West Desert, Vernon",Muzzleloader,DSC,DSC,14083.33,1,deer|west desert vernon|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,116,116,Deer,"West Desert, Vernon",Muzzleloader,DSC,DSC,14083.33,1,deer|west desert vernon|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,116,116,Deer,"West Desert, Vernon",Muzzleloader,DSC,DSC,14083.33,1,deer|west desert vernon|muzzleloader,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,117,117,Deer,Statewide,,MDF,MDF,288333.33,1,deer|statewide|nan,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2026,conservation,2025-2027,117,117,Deer,Statewide,,MDF,MDF,288333.33,1,deer|statewide|nan,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2027,conservation,2025-2027,117,117,Deer,Statewide,,MDF,MDF,288333.33,1,deer|statewide|nan,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Deer
2025,conservation,2025-2027,118,118,Elk,"Beaver, East","Any Legal Weapon, late",SFW,SFW,99000.0,1,elk|beaver east|any legal weapon late,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2026,conservation,2025-2027,118,118,Elk,"Beaver, East","Any Legal Weapon, late",SFW,SFW,99000.0,1,elk|beaver east|any legal weapon late,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2027,conservation,2025-2027,118,118,Elk,"Beaver, East","Any Legal Weapon, late",SFW,SFW,99000.0,1,elk|beaver east|any legal weapon late,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2025,conservation,2025-2027,119,119,Elk,"Beaver, East",Archery,UAA,UAA,74000.0,1,elk|beaver east|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2026,conservation,2025-2027,119,119,Elk,"Beaver, East",Archery,UAA,UAA,74000.0,1,elk|beaver east|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2027,conservation,2025-2027,119,119,Elk,"Beaver, East",Archery,UAA,UAA,74000.0,1,elk|beaver east|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2025,conservation,2025-2027,120,120,Elk,"Beaver, East",Hunter's Choice,SFW,SFW,123333.33,1,elk|beaver east|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2026,conservation,2025-2027,120,120,Elk,"Beaver, East",Hunter's Choice,SFW,SFW,123333.33,1,elk|beaver east|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2027,conservation,2025-2027,120,120,Elk,"Beaver, East",Hunter's Choice,SFW,SFW,123333.33,1,elk|beaver east|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2025,conservation,2025-2027,121,121,Elk,"Beaver, East",Multiseason,MDF,MDF,184166.67,1,elk|beaver east|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2026,conservation,2025-2027,121,121,Elk,"Beaver, East",Multiseason,MDF,MDF,184166.67,1,elk|beaver east|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2027,conservation,2025-2027,121,121,Elk,"Beaver, East",Multiseason,MDF,MDF,184166.67,1,elk|beaver east|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2025,conservation,2025-2027,122,122,Elk,"Book Cliffs, Bitter Creek/East","Any Legal Weapon, late",RMEF,RMEF,11500.0,1,elk|book cliffs bitter creek east|any legal weapon late,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2026,conservation,2025-2027,122,122,Elk,"Book Cliffs, Bitter Creek/East","Any Legal Weapon, late",RMEF,RMEF,11500.0,1,elk|book cliffs bitter creek east|any legal weapon late,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2027,conservation,2025-2027,122,122,Elk,"Book Cliffs, Bitter Creek/East","Any Legal Weapon, late",RMEF,RMEF,11500.0,1,elk|book cliffs bitter creek east|any legal weapon late,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2025,conservation,2025-2027,123,123,Elk,"Book Cliffs, Bitter Creek/East",Archery,SFW,SFW,15200.0,1,elk|book cliffs bitter creek east|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2026,conservation,2025-2027,123,123,Elk,"Book Cliffs, Bitter Creek/East",Archery,SFW,SFW,15200.0,1,elk|book cliffs bitter creek east|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2027,conservation,2025-2027,123,123,Elk,"Book Cliffs, Bitter Creek/East",Archery,SFW,SFW,15200.0,1,elk|book cliffs bitter creek east|archery,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2025,conservation,2025-2027,124,124,Elk,"Book Cliffs, Bitter Creek/East",Hunter's Choice,DSC,DSC,14250.0,1,elk|book cliffs bitter creek east|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2026,conservation,2025-2027,124,124,Elk,"Book Cliffs, Bitter Creek/East",Hunter's Choice,DSC,DSC,14250.0,1,elk|book cliffs bitter creek east|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2027,conservation,2025-2027,124,124,Elk,"Book Cliffs, Bitter Creek/East",Hunter's Choice,DSC,DSC,14250.0,1,elk|book cliffs bitter creek east|hunter s choice,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
2025,conservation,2025-2027,125,125,Elk,"Book Cliffs, Bitter Creek/East",Multiseason,WCF,WCF,17666.67,1,elk|book cliffs bitter creek east|multiseason,2025-27 Conservation Permits.pdf / conservation-permit-workbook-2025-27-raw.csv,True,True,Elk
