page,source_file,source_name,draw,entity_type,hunt_code,hunt_title,hunt_name,unit,weapon,species,residency,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio_text,success_odds_1_in,success_probability
305,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3173,Limited-entry Archery Bull Elk - Nebo/san Pitch Mtns - Archery,Limited-entry Archery Bull Elk,Nebo/san Pitch Mtns,Archery,,nonresident,48,1,1,2,1 in 24.0,24.0,0.041666666666666664
306,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3174,Limited-entry Archery Bull Elk - Late - Nebo/san Pitch Mtns - Archery,Limited-entry Archery Bull Elk - Late,Nebo/san Pitch Mtns,Archery,,resident,13,2,2,4,1 in 3.3,3.3,0.30303030303030304
306,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3174,Limited-entry Archery Bull Elk - Late - Nebo/san Pitch Mtns - Archery,Limited-entry Archery Bull Elk - Late,Nebo/san Pitch Mtns,Archery,,nonresident,1,0,1,1,1 in 1.0,1.0,1.0
307,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3175,Limited-entry Alw (rifle) Bull Elk - Early - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Early,Nebo/san Pitch Mtns,Any Legal Weapon,,resident,680,3,3,6,1 in 113.3,113.3,0.008826125330979701
307,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3175,Limited-entry Alw (rifle) Bull Elk - Early - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Early,Nebo/san Pitch Mtns,Any Legal Weapon,,nonresident,77,0,1,1,1 in 77.0,77.0,0.012987012987012988
308,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3176,Limited-entry Alw (rifle) Bull Elk - Late - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Late,Nebo/san Pitch Mtns,Any Legal Weapon,,resident,249,7,6,13,1 in 19.2,19.2,0.052083333333333336
308,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3176,Limited-entry Alw (rifle) Bull Elk - Late - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Late,Nebo/san Pitch Mtns,Any Legal Weapon,,nonresident,44,0,1,1,1 in 44.0,44.0,0.022727272727272728
309,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3177,Limited-entry Alw (rifle) Bull Elk - Mid - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Nebo/san Pitch Mtns,Any Legal Weapon,,resident,348,11,10,21,1 in 16.6,16.6,0.06024096385542168
309,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3177,Limited-entry Alw (rifle) Bull Elk - Mid - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Nebo/san Pitch Mtns,Any Legal Weapon,,nonresident,54,1,1,2,1 in 27.0,27.0,0.037037037037037035
310,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3178,Limited-entry Multi-season Bull Elk - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Multi-season Bull Elk,Nebo/san Pitch Mtns,Any Legal Weapon,,resident,118,1,1,2,1 in 59.0,59.0,0.01694915254237288
310,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3178,Limited-entry Multi-season Bull Elk - Nebo/san Pitch Mtns - Any Legal Weapon,Limited-entry Multi-season Bull Elk,Nebo/san Pitch Mtns,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
311,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3179,Limited-entry Muzzleloader Bull Elk - Nebo/san Pitch Mtns - Muzzleloader,Limited-entry Muzzleloader Bull Elk,Nebo/san Pitch Mtns,Muzzleloader,,resident,134,6,5,11,1 in 12.2,12.2,0.0819672131147541
311,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3179,Limited-entry Muzzleloader Bull Elk - Nebo/san Pitch Mtns - Muzzleloader,Limited-entry Muzzleloader Bull Elk,Nebo/san Pitch Mtns,Muzzleloader,,nonresident,35,0,1,1,1 in 35.0,35.0,0.02857142857142857
312,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3180,"Limited-entry Archery Bull Elk - Late - Fillmore, Pahvant - Archery",Limited-entry Archery Bull Elk - Late,"Fillmore, Pahvant",Archery,,resident,27,5,4,9,1 in 3.0,3.0,0.3333333333333333
312,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3180,"Limited-entry Archery Bull Elk - Late - Fillmore, Pahvant - Archery",Limited-entry Archery Bull Elk - Late,"Fillmore, Pahvant",Archery,,nonresident,10,0,1,1,1 in 10.0,10.0,0.1
313,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3181,"Limited-entry Alw (rifle) Bull Elk - Mid - Fillmore, Pahvant - Any Legal Weapon",Limited-entry Alw (rifle) Bull Elk - Mid,"Fillmore, Pahvant",Any Legal Weapon,,resident,330,10,10,20,1 in 16.5,16.5,0.06060606060606061
313,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3181,"Limited-entry Alw (rifle) Bull Elk - Mid - Fillmore, Pahvant - Any Legal Weapon",Limited-entry Alw (rifle) Bull Elk - Mid,"Fillmore, Pahvant",Any Legal Weapon,,nonresident,90,1,1,2,1 in 45.0,45.0,0.022222222222222223
314,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3182,"Limited-entry Archery Bull Elk - Late - La Sal, La Sal Mtns - Archery",Limited-entry Archery Bull Elk - Late,"La Sal, La Sal Mtns",Archery,,resident,8,2,2,4,1 in 2.0,2.0,0.5
314,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3182,"Limited-entry Archery Bull Elk - Late - La Sal, La Sal Mtns - Archery",Limited-entry Archery Bull Elk - Late,"La Sal, La Sal Mtns",Archery,,nonresident,4,0,1,1,1 in 4.0,4.0,0.25
315,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3183,"Limited-entry Alw (rifle) Bull Elk - Mid - La Sal, La Sal Mtns - Any Legal Weapon",Limited-entry Alw (rifle) Bull Elk - Mid,"La Sal, La Sal Mtns",Any Legal Weapon,,resident,316,21,20,41,1 in 7.7,7.7,0.12987012987012986
315,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3183,"Limited-entry Alw (rifle) Bull Elk - Mid - La Sal, La Sal Mtns - Any Legal Weapon",Limited-entry Alw (rifle) Bull Elk - Mid,"La Sal, La Sal Mtns",Any Legal Weapon,,nonresident,87,3,2,5,1 in 17.4,17.4,0.0574712643678161
316,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3184,Limited-entry Archery Bull Elk - Late - Monroe - Archery,Limited-entry Archery Bull Elk - Late,Monroe,Archery,,resident,15,2,2,4,1 in 3.8,3.8,0.2631578947368421
316,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3184,Limited-entry Archery Bull Elk - Late - Monroe - Archery,Limited-entry Archery Bull Elk - Late,Monroe,Archery,,nonresident,5,0,1,1,1 in 5.0,5.0,0.2
317,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid - Monroe - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Monroe,Any Legal Weapon,,resident,461,10,10,20,1 in 23.1,23.1,0.04329004329004329
317,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid - Monroe - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Monroe,Any Legal Weapon,,nonresident,150,1,1,2,1 in 75.0,75.0,0.013333333333333334
318,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3186,Limited-entry Archery Bull Elk - Late - Mt Dutton - Archery,Limited-entry Archery Bull Elk - Late,Mt Dutton,Archery,,resident,11,4,3,7,1 in 1.6,1.6,0.625
318,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3186,Limited-entry Archery Bull Elk - Late - Mt Dutton - Archery,Limited-entry Archery Bull Elk - Late,Mt Dutton,Archery,,nonresident,14,0,1,1,1 in 14.0,14.0,0.07142857142857142
319,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid - Mt Dutton - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Mt Dutton,Any Legal Weapon,,resident,288,9,9,18,1 in 16.0,16.0,0.0625
319,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid - Mt Dutton - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Mt Dutton,Any Legal Weapon,,nonresident,84,1,1,2,1 in 42.0,42.0,0.023809523809523808
320,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3188,Limited-entry Archery Bull Elk - Late - Panguitch Lake - Archery,Limited-entry Archery Bull Elk - Late,Panguitch Lake,Archery,,resident,30,2,2,4,1 in 7.5,7.5,0.13333333333333333
320,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3188,Limited-entry Archery Bull Elk - Late - Panguitch Lake - Archery,Limited-entry Archery Bull Elk - Late,Panguitch Lake,Archery,,nonresident,18,0,1,1,1 in 18.0,18.0,0.05555555555555555
321,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3189,Limited-entry Alw (rifle) Bull Elk - Mid - Panguitch Lake - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Panguitch Lake,Any Legal Weapon,,resident,486,8,7,15,1 in 32.4,32.4,0.0308641975308642
321,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3189,Limited-entry Alw (rifle) Bull Elk - Mid - Panguitch Lake - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Panguitch Lake,Any Legal Weapon,,nonresident,216,1,1,2,1 in 108.0,108.0,0.009259259259259259
322,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3190,Limited-entry Archery Bull Elk - Late - Boulder - Archery,Limited-entry Archery Bull Elk - Late,Boulder,Archery,,resident,12,2,2,4,1 in 3.0,3.0,0.3333333333333333
322,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3190,Limited-entry Archery Bull Elk - Late - Boulder - Archery,Limited-entry Archery Bull Elk - Late,Boulder,Archery,,nonresident,7,0,1,1,1 in 7.0,7.0,0.14285714285714285
323,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3191,Limited-entry Alw (rifle) Bull Elk - Mid - Boulder - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Boulder,Any Legal Weapon,,resident,433,17,16,33,1 in 13.1,13.1,0.07633587786259542
323,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3191,Limited-entry Alw (rifle) Bull Elk - Mid - Boulder - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,Boulder,Any Legal Weapon,,nonresident,200,2,2,4,1 in 50.0,50.0,0.02
324,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3192,Limited-entry Archery Bull Elk - Late - Fishlake/thousand Lakes - Archery,Limited-entry Archery Bull Elk - Late,Fishlake/thousand Lakes,Archery,,resident,10,2,2,4,1 in 2.5,2.5,0.4
324,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3192,Limited-entry Archery Bull Elk - Late - Fishlake/thousand Lakes - Archery,Limited-entry Archery Bull Elk - Late,Fishlake/thousand Lakes,Archery,,nonresident,5,0,1,1,1 in 5.0,5.0,0.2
325,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3193,Limited-entry Archery Bull Elk - Late - San Juan Bull Elk - Archery,Limited-entry Archery Bull Elk - Late,San Juan Bull Elk,Archery,,resident,8,2,2,4,1 in 2.0,2.0,0.5
325,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3193,Limited-entry Archery Bull Elk - Late - San Juan Bull Elk - Archery,Limited-entry Archery Bull Elk - Late,San Juan Bull Elk,Archery,,nonresident,19,0,1,1,1 in 19.0,19.0,0.05263157894736842
326,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3194,Limited-entry Alw (rifle) Bull Elk - Mid - San Juan Bull Elk - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,San Juan Bull Elk,Any Legal Weapon,,resident,448,14,14,28,1 in 16.0,16.0,0.0625
326,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3194,Limited-entry Alw (rifle) Bull Elk - Mid - San Juan Bull Elk - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Mid,San Juan Bull Elk,Any Legal Weapon,,nonresident,288,2,1,3,1 in 96.0,96.0,0.010416666666666666
327,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3195,Limited-entry Archery Bull Elk - Late - Diamond Mtn - Archery,Limited-entry Archery Bull Elk - Late,Diamond Mtn,Archery,,resident,10,2,2,4,1 in 2.5,2.5,0.4
327,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3195,Limited-entry Archery Bull Elk - Late - Diamond Mtn - Archery,Limited-entry Archery Bull Elk - Late,Diamond Mtn,Archery,,nonresident,3,0,1,1,1 in 3.0,3.0,0.3333333333333333
328,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3196,Limited-entry Alw (rifle) Bull Elk - Late - Diamond Mtn - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Late,Diamond Mtn,Any Legal Weapon,,resident,92,7,7,14,1 in 6.6,6.6,0.15151515151515152
328,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3196,Limited-entry Alw (rifle) Bull Elk - Late - Diamond Mtn - Any Legal Weapon,Limited-entry Alw (rifle) Bull Elk - Late,Diamond Mtn,Any Legal Weapon,,nonresident,45,1,1,2,1 in 22.5,22.5,0.044444444444444446
329,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3197,"Limited-entry Archery Bull Elk - Late - Southwest Desert, South - Archery",Limited-entry Archery Bull Elk - Late,"Southwest Desert, South",Archery,,resident,13,2,2,4,1 in 3.3,3.3,0.30303030303030304
329,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3197,"Limited-entry Archery Bull Elk - Late - Southwest Desert, South - Archery",Limited-entry Archery Bull Elk - Late,"Southwest Desert, South",Archery,,nonresident,8,0,1,1,1 in 8.0,8.0,0.125
330,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3198,"Limited-entry Alw (rifle) Bull Elk - Mid - Southwest Desert, South - Any Legal Weapon",Limited-entry Alw (rifle) Bull Elk - Mid,"Southwest Desert, South",Any Legal Weapon,,resident,381,19,19,38,1 in 10.0,10.0,0.1
330,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3198,"Limited-entry Alw (rifle) Bull Elk - Mid - Southwest Desert, South - Any Legal Weapon",Limited-entry Alw (rifle) Bull Elk - Mid,"Southwest Desert, South",Any Legal Weapon,,nonresident,111,2,2,4,1 in 27.8,27.8,0.03597122302158273
331,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3199,Limited-entry Archery Bull Elk - Late - Wasatch Mtns - Archery,Limited-entry Archery Bull Elk - Late,Wasatch Mtns,Archery,,resident,32,5,4,9,1 in 3.6,3.6,0.2777777777777778
331,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3199,Limited-entry Archery Bull Elk - Late - Wasatch Mtns - Archery,Limited-entry Archery Bull Elk - Late,Wasatch Mtns,Archery,,nonresident,8,0,1,1,1 in 8.0,8.0,0.125
332,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3500,Cwmu Bull Elk - Alton - Any Legal Weapon,Cwmu Bull Elk,Alton,Any Legal Weapon,,resident,15,0,1,1,1 in 15.0,15.0,0.06666666666666667
332,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3500,Cwmu Bull Elk - Alton - Any Legal Weapon,Cwmu Bull Elk,Alton,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
333,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3501,Cwmu Bull Elk - Bar J Ranch - Any Legal Weapon,Cwmu Bull Elk,Bar J Ranch,Any Legal Weapon,,resident,62,1,1,2,1 in 31.0,31.0,0.03225806451612903
333,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3501,Cwmu Bull Elk - Bar J Ranch - Any Legal Weapon,Cwmu Bull Elk,Bar J Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
334,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3502,Cwmu Bull Elk - Bear Mountain - Any Legal Weapon,Cwmu Bull Elk,Bear Mountain,Any Legal Weapon,,resident,25,0,1,1,1 in 25.0,25.0,0.04
334,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3502,Cwmu Bull Elk - Bear Mountain - Any Legal Weapon,Cwmu Bull Elk,Bear Mountain,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
335,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3503,Cwmu Bull Elk - Bear Springs - Any Legal Weapon,Cwmu Bull Elk,Bear Springs,Any Legal Weapon,,resident,20,0,1,1,1 in 20.0,20.0,0.05
335,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3503,Cwmu Bull Elk - Bear Springs - Any Legal Weapon,Cwmu Bull Elk,Bear Springs,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
336,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3504,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Cwmu Bull Elk,Blackhawk,Any Legal Weapon,,resident,19,0,1,1,1 in 19.0,19.0,0.05263157894736842
336,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3504,Cwmu Bull Elk - Blackhawk - Any Legal Weapon,Cwmu Bull Elk,Blackhawk,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
337,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3505,Cwmu Bull Elk - Boobe Hole - Any Legal Weapon,Cwmu Bull Elk,Boobe Hole,Any Legal Weapon,,resident,59,1,1,2,1 in 29.5,29.5,0.03389830508474576
337,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3505,Cwmu Bull Elk - Boobe Hole - Any Legal Weapon,Cwmu Bull Elk,Boobe Hole,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
338,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3506,Cwmu Bull Elk - Causey Spring - Any Legal Weapon,Cwmu Bull Elk,Causey Spring,Any Legal Weapon,,resident,26,0,1,1,1 in 26.0,26.0,0.038461538461538464
338,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3506,Cwmu Bull Elk - Causey Spring - Any Legal Weapon,Cwmu Bull Elk,Causey Spring,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
339,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3508,Cwmu Bull Elk - Chimney Rock - Any Legal Weapon,Cwmu Bull Elk,Chimney Rock,Any Legal Weapon,,resident,51,1,1,2,1 in 25.5,25.5,0.0392156862745098
339,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3508,Cwmu Bull Elk - Chimney Rock - Any Legal Weapon,Cwmu Bull Elk,Chimney Rock,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
340,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3509,Cwmu Bull Elk - Coldwater Ranch - Any Legal Weapon,Cwmu Bull Elk,Coldwater Ranch,Any Legal Weapon,,resident,150,1,1,2,1 in 75.0,75.0,0.013333333333333334
340,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3509,Cwmu Bull Elk - Coldwater Ranch - Any Legal Weapon,Cwmu Bull Elk,Coldwater Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
341,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3511,Cwmu Bull Elk - Cotton Thomas - Any Legal Weapon,Cwmu Bull Elk,Cotton Thomas,Any Legal Weapon,,resident,21,0,1,1,1 in 21.0,21.0,0.047619047619047616
341,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3511,Cwmu Bull Elk - Cotton Thomas - Any Legal Weapon,Cwmu Bull Elk,Cotton Thomas,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
342,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3514,Cwmu Bull Elk - Deseret - Any Legal Weapon,Cwmu Bull Elk,Deseret,Any Legal Weapon,,resident,1068,9,9,18,1 in 59.3,59.3,0.016863406408094434
342,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3514,Cwmu Bull Elk - Deseret - Any Legal Weapon,Cwmu Bull Elk,Deseret,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
343,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3515,Cwmu Bull Elk - Double Cone - Any Legal Weapon,Cwmu Bull Elk,Double Cone,Any Legal Weapon,,resident,57,0,1,1,1 in 57.0,57.0,0.017543859649122806
343,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3515,Cwmu Bull Elk - Double Cone - Any Legal Weapon,Cwmu Bull Elk,Double Cone,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
344,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3516,Cwmu Bull Elk - Durst Mountain - Any Legal Weapon,Cwmu Bull Elk,Durst Mountain,Any Legal Weapon,,resident,92,2,1,3,1 in 30.7,30.7,0.03257328990228013
344,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3516,Cwmu Bull Elk - Durst Mountain - Any Legal Weapon,Cwmu Bull Elk,Durst Mountain,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
345,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3517,Cwmu Bull Elk - East Fork Chalk Creek - Any Legal Weapon,Cwmu Bull Elk,East Fork Chalk Creek,Any Legal Weapon,,resident,37,2,1,3,1 in 12.3,12.3,0.08130081300813008
345,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3517,Cwmu Bull Elk - East Fork Chalk Creek - Any Legal Weapon,Cwmu Bull Elk,East Fork Chalk Creek,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
346,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3519,Cwmu Bull Elk - Ensign Ranches - Any Legal Weapon,Cwmu Bull Elk,Ensign Ranches,Any Legal Weapon,,resident,87,2,2,4,1 in 21.8,21.8,0.04587155963302752
346,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3519,Cwmu Bull Elk - Ensign Ranches - Any Legal Weapon,Cwmu Bull Elk,Ensign Ranches,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
347,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3520,Cwmu Bull Elk - Folley Ridge - Any Legal Weapon,Cwmu Bull Elk,Folley Ridge,Any Legal Weapon,,resident,55,1,1,2,1 in 27.5,27.5,0.03636363636363636
347,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3520,Cwmu Bull Elk - Folley Ridge - Any Legal Weapon,Cwmu Bull Elk,Folley Ridge,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
348,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3521,Cwmu Bull Elk - Grass Valley/clark Canyon - Any Legal Weapon,Cwmu Bull Elk,Grass Valley/clark Canyon,Any Legal Weapon,,resident,67,5,5,10,1 in 6.7,6.7,0.14925373134328357
348,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3521,Cwmu Bull Elk - Grass Valley/clark Canyon - Any Legal Weapon,Cwmu Bull Elk,Grass Valley/clark Canyon,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
349,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3522,Cwmu Bull Elk - Grazing Pasture - Any Legal Weapon,Cwmu Bull Elk,Grazing Pasture,Any Legal Weapon,,resident,56,0,1,1,1 in 56.0,56.0,0.017857142857142856
349,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3522,Cwmu Bull Elk - Grazing Pasture - Any Legal Weapon,Cwmu Bull Elk,Grazing Pasture,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
350,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3523,Cwmu Bull Elk - Guildersleeve - Any Legal Weapon,Cwmu Bull Elk,Guildersleeve,Any Legal Weapon,,resident,32,1,1,2,1 in 16.0,16.0,0.0625
350,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3523,Cwmu Bull Elk - Guildersleeve - Any Legal Weapon,Cwmu Bull Elk,Guildersleeve,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
351,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3524,Cwmu Bull Elk - Hardscrabble - Any Legal Weapon,Cwmu Bull Elk,Hardscrabble,Any Legal Weapon,,resident,33,1,1,2,1 in 16.5,16.5,0.06060606060606061
351,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3524,Cwmu Bull Elk - Hardscrabble - Any Legal Weapon,Cwmu Bull Elk,Hardscrabble,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
352,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3525,Cwmu Bull Elk - Heaston East - Any Legal Weapon,Cwmu Bull Elk,Heaston East,Any Legal Weapon,,resident,60,1,1,2,1 in 30.0,30.0,0.03333333333333333
352,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3525,Cwmu Bull Elk - Heaston East - Any Legal Weapon,Cwmu Bull Elk,Heaston East,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
353,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3526,Cwmu Bull Elk - Hiawatha - Any Legal Weapon,Cwmu Bull Elk,Hiawatha,Any Legal Weapon,,resident,31,1,1,2,1 in 15.5,15.5,0.06451612903225806
353,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,EB3526,Cwmu Bull Elk - Hiawatha - Any Legal Weapon,Cwmu Bull Elk,Hiawatha,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
