path,size_bytes,file_type,page_dependency,is_large,is_blocking_likely,should_lazy_load,should_cloudflare_r2,should_compress,should_split,should_not_publish,recommendation
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_master_only.csv,14,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_overlap_permit_check.csv,139011,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE.csv,227883,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE.xlsx,86839,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_common_codes.csv,4523,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_comparison_summary.json,1127,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_draw_only_codes.csv,5094,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_harvest_only_codes.csv,14783,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/README.md,343,MD,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.csv,61413,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.xlsx,24565,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/antlerless_draw_odds_2024_extract/antlerless_draw_vs_harvest_check_2024_report.json,484,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_VS_HARVEST_PERMIT_CHECK_2024.csv,23333,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_VS_HARVEST_PERMIT_CHECK_2024.xlsx,14722,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/antlerless_draw_odds_2024_extract/ANTLERLESS_HARVEST_PERMITS_REFERENCE_2024.csv,5,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/batch_2024_subfiles_vs_master/draw_odds_master_hunt_rows_2024.csv,108212,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/batch_2024_subfiles_vs_master/draw_odds_master_hunt_rows_2024.xlsx,47607,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/batch_2024_subfiles_vs_master/draw_odds_subfiles_hunt_rows_2024.csv,270676,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/batch_2024_subfiles_vs_master/draw_odds_subfiles_hunt_rows_2024.xlsx,112117,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024_report.json,7737,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024.csv,205666,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024.xlsx,67011,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_report.json,1273,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE.csv,220550,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE.xlsx,83304,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/elk_2024_crosscheck_vs_master.csv,1860,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/elk_2024_crosscheck_vs_master.json,4024,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/elk_extracts_hunt_code_fill_20260510.csv,2417,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/elk_extracts_hunt_code_fill_20260510.json,4535,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/elk_harvest_bundle_2024_extract_summary.json,6256,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/formatted_tables_cleanup_20260510_moves.csv,13695,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/formatted_tables_cleanup_20260510_summary.json,7101,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/comprehensive_harvest_2024/2024_HARVEST_RESULTS_COMPREHENSIVE_report.json,11796,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/comprehensive_harvest_2024/2024_HARVEST_RESULTS_COMPREHENSIVE.csv,728836,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/comprehensive_harvest_2024/2024_HARVEST_RESULTS_COMPREHENSIVE.xlsx,585174,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_by_unit_2015_2024_extract/elk_antlerless_by_unit_2015_2024_extract_report.txt,343,TXT,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_by_unit_2015_2024_extract/ELK_ANTLERLESS_BY_UNIT_2015_2024_hunt_code_match_report.csv,1728,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_by_unit_2015_2024_extract/ELK_ANTLERLESS_BY_UNIT_2015_2024_hunt_code_match_report.json,55,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_by_unit_2015_2024_extract/elk_antlerless_by_unit_2015_2024_manifest.csv,118,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_by_unit_2015_2024_extract/elk_antlerless_by_unit_2015_2024_manifest.json,1163,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_by_unit_2015_2024_extract/ELK_ANTLERLESS_BY_UNIT_2015_2024.csv,9539,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_by_unit_2015_2024_extract/ELK_ANTLERLESS_BY_UNIT_2015_2024.xlsx,9473,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_general_season_2024_extract/elk_antlerless_general_season_2024_manifest.json,691,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.csv,30534,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_antlerless_general_season_2024_extract/ELK_ANTLERLESS_GENERAL_SEASON_2024.xlsx,18105,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_average_age_2024_extract/ELK_AVERAGE_AGE_HARVEST_2024.csv,13616,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_average_age_2024_extract/ELK_AVERAGE_AGE_HARVEST_2024.xlsx,8879,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_bull_by_unit_2024_extract/ELK_GENERAL_SEASON_ARCHERY_HARVEST_BY_UNIT_2024_manifest.json,606,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_bull_by_unit_2024_extract/ELK_GENERAL_SEASON_ARCHERY_HARVEST_BY_UNIT_2024.csv,1485,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_bull_by_unit_2024_extract/ELK_GENERAL_SEASON_ARCHERY_HARVEST_BY_UNIT_2024.xlsx,6702,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_bull_by_unit_2024_extract/ELK_TOTAL_HARVEST_BY_UNIT_2024_manifest.json,566,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_bull_by_unit_2024_extract/ELK_TOTAL_HARVEST_BY_UNIT_2024.csv,1746,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_bull_by_unit_2024_extract/ELK_TOTAL_HARVEST_BY_UNIT_2024.xlsx,6938,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_by_unit_historical_2015_2024_extract/ELK_BULL_BY_UNIT_2015_2024_manifest.json,583,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_by_unit_historical_2015_2024_extract/ELK_BULL_BY_UNIT_2015_2024.csv,2164,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_by_unit_historical_2015_2024_extract/ELK_BULL_BY_UNIT_2015_2024.xlsx,7568,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024_manifest.json,571,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.csv,3169,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_cwmu_bull_harvest_2024_extract/ELK_CWMU_BULL_HARVEST_2024.xlsx,8348,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_general_extended_archery_2024_extract/ELK_GENERAL_EXTENDED_ARCHERY_HARVEST_2024_manifest.json,611,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_general_extended_archery_2024_extract/ELK_GENERAL_EXTENDED_ARCHERY_HARVEST_2024.csv,290,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_general_extended_archery_2024_extract/ELK_GENERAL_EXTENDED_ARCHERY_HARVEST_2024.xlsx,5205,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_general_season_2024_extract/ELK_GENERAL_SEASON_2024_REMAP_REPORT.txt,180,TXT,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_general_season_2024_extract/ELK_GENERAL_SEASON_ADOBE_modifiec_reconciled_dedup_with_codes_filled.csv,20809,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_general_season_2024_extract/ELK_GENERAL_SEASON.csv,27589,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_general_season_2024_extract/ELK_GENERAL_SEASON.xlsx,15592,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024_manifest.json,659,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,19888,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.xlsx,16525,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_preseason_calf_per_100_cows_2015_2024_extract/ELK_PRESEASON_CALF_PER_100_COWS_2015_2024_manifest.json,626,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_preseason_calf_per_100_cows_2015_2024_extract/ELK_PRESEASON_CALF_PER_100_COWS_2015_2024.csv,1354,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_preseason_calf_per_100_cows_2015_2024_extract/ELK_PRESEASON_CALF_PER_100_COWS_2015_2024.xlsx,6747,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_statewide_stats_1931_2024_extract/ELK_STATEWIDE_HARVEST_STATS_1931_2024_manifest.json,620,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_statewide_stats_1931_2024_extract/ELK_STATEWIDE_HARVEST_STATS_1931_2024.csv,2979,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_statewide_stats_1931_2024_extract/ELK_STATEWIDE_HARVEST_STATS_1931_2024.xlsx,9093,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_winter_population_2020_2024_extract/ELK_WINTER_POPULATION_ESTIMATES_2020_2024_manifest.json,559,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_winter_population_2020_2024_extract/ELK_WINTER_POPULATION_ESTIMATES_2020_2024.csv,1945,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_winter_population_2020_2024_extract/ELK_WINTER_POPULATION_ESTIMATES_2020_2024.xlsx,6790,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_winter_trend_2015_2024_extract/ELK_WINTER_TREND_2015_2024_manifest.json,541,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_winter_trend_2015_2024_extract/ELK_WINTER_TREND_2015_2024.csv,14080,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_winter_trend_2015_2024_extract/ELK_WINTER_TREND_2015_2024.xlsx,15101,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_youth_any_bull_hunters_choice_2024_extract/ELK_YOUTH_ANY_BULL_HUNTERS_CHOICE_2024_manifest.json,674,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_youth_any_bull_hunters_choice_2024_extract/ELK_YOUTH_ANY_BULL_HUNTERS_CHOICE_2024.csv,5896,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/elk_youth_any_bull_hunters_choice_2024_extract/ELK_YOUTH_ANY_BULL_HUNTERS_CHOICE_2024.xlsx,8295,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_BOUNDARY_RESOLUTION.csv,12429,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_BOUNDARY_RESOLUTION.json,630,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_COMBINED_CONFIRM.txt,1051,TXT,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,45815,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.xlsx,21441,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_002_SINGLE_TABLE.xlsx,5700,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_006_SINGLE_TABLE.xlsx,6791,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_007_SINGLE_TABLE.xlsx,7176,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_008_SINGLE_TABLE.xlsx,6786,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_009_SINGLE_TABLE.xlsx,6601,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_013_SINGLE_TABLE.xlsx,6491,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_015_SINGLE_TABLE.xlsx,7203,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_016_SINGLE_TABLE.xlsx,6551,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_017_SINGLE_TABLE.xlsx,5271,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_018_SINGLE_TABLE.xlsx,5265,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_019_SINGLE_TABLE.xlsx,6743,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_020_TABLE_ADULT.xlsx,5683,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_020_TABLE_FAWN.xlsx,5367,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_021_SINGLE_TABLE.xlsx,6625,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_022_TABLE_01.xlsx,5205,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_022_TABLE_02.xlsx,5394,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_022_TABLE_03.xlsx,5109,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_025_TABLE_01_BEAVER.xlsx,5397,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_025_TABLE_02_BOOK_CLIFFS.xlsx,5404,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_026_TABLE_01_BOULDER_KAIPAROWITS.xlsx,5410,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_026_TABLE_02_BOX_ELDER.xlsx,5405,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
pages-dist/processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/HARVEST REPORT/pages_from_24_bg_report_2_final_extract/ADOBE_PAGE_027_TABLE_01_CACHE.xlsx,5390,spreadsheet,,false,false,false,false,false,false,false,OK for current audit threshold.
