file_path,file_name,extension,size_bytes,size_mb,row_count_if_csv,json_key_count_if_json,modified_time_if_available,classification,canonical_role,should_publish_public,should_use_prediction_engine,should_copy_to_pages_dist,should_archive,suspected_duplicate_of,notes
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A830E72C__Brian Murphy Antlerless Hunt Contract 2024 (2026_02_06 06_23_41 UTC).pdf,A830E72C__Brian Murphy Antlerless Hunt Contract 2024 (2026_02_06 06_23_41 UTC).pdf,pdf,1312123,1.251,,,2024-12-04T02:13:58.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A8D807AA__upland_turkey_guidebook (2025_12_24 23_43_27 UTC).pdf,A8D807AA__upland_turkey_guidebook (2025_12_24 23_43_27 UTC).pdf,pdf,6395849,6.100,,,2025-12-03T21:59:13.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/A9838348__lockhart_bighorn_2014.pdf,A9838348__lockhart_bighorn_2014.pdf,pdf,7584,0.007,,,2026-04-22T23:22:11.163Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/AABBEC63__2018_gs_deer_hr.pdf,AABBEC63__2018_gs_deer_hr.pdf,pdf,431310,0.411,,,2026-04-22T23:22:08.679Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/ACF210C5__OquirrhStansburyBighorn_2015.pdf,ACF210C5__OquirrhStansburyBighorn_2015.pdf,pdf,7080,0.007,,,2026-04-22T23:22:10.618Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/AEE0FA31__2026-04-rac-packet a.pdf,AEE0FA31__2026-04-rac-packet a.pdf,pdf,4942063,4.713,,,2026-04-02T00:39:40.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B0627EF0__Alma Wayman Cougar Hunting Contract 2023 - signed.pdf,B0627EF0__Alma Wayman Cougar Hunting Contract 2023 - signed.pdf,pdf,958731,0.914,,,2023-07-22T21:46:59.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B069E351__Wild Eyez Permit Fee 2023.pdf,B069E351__Wild Eyez Permit Fee 2023.pdf,pdf,4775,0.005,,,2024-07-12T04:55:58.521Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B227C476__2019-san-juan-north.pdf,B227C476__2019-san-juan-north.pdf,pdf,69398,0.066,,,2026-04-22T23:22:08.602Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B24A5D72__Nick Berry Late Season Rifle 2024-agreement draft (2026_02_06 06_23_41 UTC).pdf,B24A5D72__Nick Berry Late Season Rifle 2024-agreement draft (2026_02_06 06_23_41 UTC).pdf,pdf,4295612,4.097,,,2024-11-13T20:51:15.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B4960223__2020_le_oial_all.pdf,B4960223__2020_le_oial_all.pdf,pdf,357706,0.341,,,2026-04-22T23:22:07.656Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B55FC8BB__2020-north-slope-red-canyon.pdf,B55FC8BB__2020-north-slope-red-canyon.pdf,pdf,66806,0.064,,,2026-04-22T23:22:07.945Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B7606C8B__2020-harvest-data.pdf,B7606C8B__2020-harvest-data.pdf,pdf,164160,0.157,,,2026-04-22T23:22:07.729Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B84DCFB4__2017_antlerless_hr.pdf,B84DCFB4__2017_antlerless_hr.pdf,pdf,106268,0.101,,,2026-04-22T23:22:09.346Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/B891CEAD__2023-harvest-data.pdf,B891CEAD__2023-harvest-data.pdf,pdf,167472,0.160,,,2026-04-22T23:22:06.269Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/BA82C2D8__NorthSlopeRedCanyon_bighorn_2015.pdf,BA82C2D8__NorthSlopeRedCanyon_bighorn_2015.pdf,pdf,6773,0.006,,,2026-04-22T23:22:10.546Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/BAAFE85F__2026-03-06-2025-preliminary-bg-harvest.pdf,BAAFE85F__2026-03-06-2025-preliminary-bg-harvest.pdf,pdf,662361,0.632,,,2026-04-22T22:40:22.759Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/BC030AB1__2016_san_rafael_dirty_devil_bg.pdf,BC030AB1__2016_san_rafael_dirty_devil_bg.pdf,pdf,7176,0.007,,,2026-04-22T23:22:10.148Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/BDCA7942__Your Receipt - License Permit # 497236741 (2026_02_06 06_23_41 UTC).pdf,BDCA7942__Your Receipt - License Permit # 497236741 (2026_02_06 06_23_41 UTC).pdf,pdf,193432,0.184,,,2024-07-12T07:02:39.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/BF28D40C__2018-san-rafael-south.pdf,BF28D40C__2018-san-rafael-south.pdf,pdf,221378,0.211,,,2026-04-22T23:22:09.164Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C17CCC00__Marshall Thomas Cougar Hunting Contract 2023-1-1 (2026_02_06 06_23_41 UTC).pdf,C17CCC00__Marshall Thomas Cougar Hunting Contract 2023-1-1 (2026_02_06 06_23_41 UTC).pdf,pdf,2894240,2.760,,,2024-07-12T04:55:01.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C3CFAABB__2021-san-rafael-north.pdf,C3CFAABB__2021-san-rafael-north.pdf,pdf,190355,0.182,,,2026-04-22T23:22:07.473Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C439BBFB__2015_le_oial_hr.pdf,C439BBFB__2015_le_oial_hr.pdf,pdf,98063,0.094,,,2026-04-22T23:22:10.220Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C4D19DD4__2022_antlerless_hr.pdf,C4D19DD4__2022_antlerless_hr.pdf,pdf,215731,0.206,,,2026-04-22T23:22:06.810Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C4E69EBF__2019-pine-valley.pdf,C4E69EBF__2019-pine-valley.pdf,pdf,190921,0.182,,,2026-04-22T23:22:08.566Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C55B75A4__2019-book-cliffs-rattlesnake.pdf,C55B75A4__2019-book-cliffs-rattlesnake.pdf,pdf,72856,0.069,,,2026-04-22T23:22:08.346Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C6C89627__rmg_hr.pdf,C6C89627__rmg_hr.pdf,pdf,7364,0.007,,,2026-04-22T23:22:12.655Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C8921125__moose_hr.pdf,C8921125__moose_hr.pdf,pdf,9070,0.009,,,2026-04-22T23:22:12.619Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/C96DDA0A__2018-harvest-data.pdf,C96DDA0A__2018-harvest-data.pdf,pdf,117312,0.112,,,2026-04-22T23:22:08.838Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/CB37154C__newfoundland_bighorn_2014.pdf,CB37154C__newfoundland_bighorn_2014.pdf,pdf,7671,0.007,,,2026-04-22T23:22:11.200Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/CBBDB0DA__2013_le_elk_hr.pdf,CBBDB0DA__2013_le_elk_hr.pdf,pdf,66974,0.064,,,2026-04-22T23:22:11.675Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/CC3515C4__NorthSanRafael_bighorn_2015.pdf,CC3515C4__NorthSanRafael_bighorn_2015.pdf,pdf,8081,0.008,,,2026-04-22T23:22:10.435Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/CCD4B0B4__sheepcreek_bighorn_2014.pdf,CCD4B0B4__sheepcreek_bighorn_2014.pdf,pdf,7008,0.007,,,2026-04-22T23:22:11.379Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/CDE693FB__2023-san-juan-north.pdf,CDE693FB__2023-san-juan-north.pdf,pdf,66808,0.064,,,2026-04-22T23:22:06.557Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D02F25DC__2022-henry-mountains.pdf,D02F25DC__2022-henry-mountains.pdf,pdf,89575,0.085,,,2026-04-22T23:22:06.883Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D176FC55__Elk Hunt Packing List 2024 (1).pdf,D176FC55__Elk Hunt Packing List 2024 (1).pdf,pdf,621697,0.593,,,2024-09-04T08:59:47.000Z,obsolete_fragment,Obsolete/duplicate fragment candidate,false,false,false,true,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D1D7FE69__2022-harvest-data.pdf,D1D7FE69__2022-harvest-data.pdf,pdf,193163,0.184,,,2026-04-22T23:22:06.847Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D2F62773__2021-north-slope-sheep-creek.pdf,D2F62773__2021-north-slope-sheep-creek.pdf,pdf,84862,0.081,,,2026-04-22T23:22:07.435Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D31C7ADA__2016_n_slope_w_daggett_red_canyon_bh.pdf,D31C7ADA__2016_n_slope_w_daggett_red_canyon_bh.pdf,pdf,7655,0.007,,,2026-04-22T23:22:10.003Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D42C697C__2016_box_elder_newfoundlands_bh.pdf,D42C697C__2016_box_elder_newfoundlands_bh.pdf,pdf,7023,0.007,,,2026-04-22T23:22:09.859Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D4B0394B__2019_le_oial_all.pdf,D4B0394B__2019_le_oial_all.pdf,pdf,380720,0.363,,,2026-04-22T23:22:08.237Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D55D9519__2014_antlerless_hr.pdf,D55D9519__2014_antlerless_hr.pdf,pdf,59501,0.057,,,2026-04-22T23:22:10.801Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D58FBA2D__2014_gs_deer_hr.pdf,D58FBA2D__2014_gs_deer_hr.pdf,pdf,44175,0.042,,,2026-04-22T23:22:10.837Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D85F563B__sanjuanriver_bighorn_2014.pdf,D85F563B__sanjuanriver_bighorn_2014.pdf,pdf,7034,0.007,,,2026-04-22T23:22:11.344Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/D8BF16A8__avintaquin_bighorn_2014.pdf,D8BF16A8__avintaquin_bighorn_2014.pdf,pdf,6996,0.007,,,2026-04-22T23:22:10.910Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/DBF15490__2017_gs_deer_hr.pdf,DBF15490__2017_gs_deer_hr.pdf,pdf,70617,0.067,,,2026-04-22T23:22:09.271Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/DC156906__2017-KaiparowitsEscalante_bighorn.pdf,DC156906__2017-KaiparowitsEscalante_bighorn.pdf,pdf,216787,0.207,,,2026-04-22T23:22:09.421Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/DC43E7E3__2018-north-slope-goslin.pdf,DC43E7E3__2018-north-slope-goslin.pdf,pdf,117161,0.112,,,2026-04-22T23:22:08.982Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/DDA50D03__2017-LaSalPotash_bighorn.pdf,DDA50D03__2017-LaSalPotash_bighorn.pdf,pdf,106064,0.101,,,2026-04-22T23:22:09.457Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/DDC67D0A__2019-harvest-data.pdf,DDC67D0A__2019-harvest-data.pdf,pdf,141480,0.135,,,2026-04-22T23:22:08.310Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/DE545C2B__2021_antlerless_hr.pdf,DE545C2B__2021_antlerless_hr.pdf,pdf,553401,0.528,,,2026-04-22T23:22:07.146Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E1898BBE__Charlie_s Hunting Guide Application ( (2026_02_06 06_23_41 UTC).pdf,E1898BBE__Charlie_s Hunting Guide Application ( (2026_02_06 06_23_41 UTC).pdf,pdf,285213,0.272,,,2025-05-07T06:24:16.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E4624674__2015_antlerless_hr.pdf,E4624674__2015_antlerless_hr.pdf,pdf,23362,0.022,,,2026-04-22T23:22:10.257Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E522B86E__2019_gs_deer_hr.pdf,E522B86E__2019_gs_deer_hr.pdf,pdf,157131,0.150,,,2026-04-22T23:22:08.199Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E53238C9__Wildlife Email Addresses (2026_02_06 06_23_41 UTC).pdf,E53238C9__Wildlife Email Addresses (2026_02_06 06_23_41 UTC).pdf,pdf,12830,0.012,,,2025-05-27T17:51:06.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E5DC155E__escalante_bighorn_2014.pdf,E5DC155E__escalante_bighorn_2014.pdf,pdf,7800,0.007,,,2026-04-22T23:22:11.018Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E604C470__2013_le_pronghorn_hr.pdf,E604C470__2013_le_pronghorn_hr.pdf,pdf,32339,0.031,,,2026-04-22T23:22:11.711Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E613C1CF__WasatchMtnsWest_bighorn_2015.pdf,E613C1CF__WasatchMtnsWest_bighorn_2015.pdf,pdf,7591,0.007,,,2026-04-22T23:22:10.690Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E6B2F219__2018-north-slope-hoop-lake.pdf,E6B2F219__2018-north-slope-hoop-lake.pdf,pdf,115125,0.110,,,2026-04-22T23:22:09.018Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/E82EC00A__2016_nine_mile_range_creek_bh.pdf,E82EC00A__2016_nine_mile_range_creek_bh.pdf,pdf,26954,0.026,,,2026-04-22T23:22:10.075Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/EBD4914D__2016_book_cliffs_rattlesnake_bh.pdf,EBD4914D__2016_book_cliffs_rattlesnake_bh.pdf,pdf,23980,0.023,,,2026-04-22T23:22:09.822Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/EC0399AB__2023-nine-mile-jack-creek.pdf,EC0399AB__2023-nine-mile-jack-creek.pdf,pdf,50852,0.048,,,2026-04-22T23:22:06.485Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/EC39897A__lasalpotash_bighorn_2014.pdf,EC39897A__lasalpotash_bighorn_2014.pdf,pdf,7377,0.007,,,2026-04-22T23:22:11.127Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/EE0B5B20__SouthSanRafael_bighorn_2015.pdf,EE0B5B20__SouthSanRafael_bighorn_2015.pdf,pdf,8502,0.008,,,2026-04-22T23:22:10.654Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/EF54A49E__Alma Wayman Cougar Hunting Contract 2023-agreement draft (2026_02_06 06_23_41 UTC).pdf,EF54A49E__Alma Wayman Cougar Hunting Contract 2023-agreement draft (2026_02_06 06_23_41 UTC).pdf,pdf,2878055,2.745,,,2024-03-02T15:07:28.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F068911C__2018_le_oial_hr.pdf,F068911C__2018_le_oial_hr.pdf,pdf,1359331,1.296,,,2026-04-22T23:22:08.755Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F0B2F027__2019-san-rafael-dirty-devil.pdf,F0B2F027__2019-san-rafael-dirty-devil.pdf,pdf,386047,0.368,,,2026-04-22T23:22:08.640Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F164CB19__2021-kaiparowits-east-west.pdf,F164CB19__2021-kaiparowits-east-west.pdf,pdf,195705,0.187,,,2026-04-22T23:22:07.292Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F16F569B__2023-san-juan-lockhart.pdf,F16F569B__2023-san-juan-lockhart.pdf,pdf,60338,0.058,,,2026-04-22T23:22:06.520Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F2BCFD2B__2015_BHS_Data.pdf,F2BCFD2B__2015_BHS_Data.pdf,pdf,64585,0.062,,,2026-04-22T23:22:10.292Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F37849DB__2023-san-juan-south.pdf,F37849DB__2023-san-juan-south.pdf,pdf,68739,0.066,,,2026-04-22T23:22:06.629Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F5C9D9F7__2023-san-juan-river.pdf,F5C9D9F7__2023-san-juan-river.pdf,pdf,64581,0.062,,,2026-04-22T23:22:06.593Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F694EB19__2018-zion.pdf,F694EB19__2018-zion.pdf,pdf,260618,0.249,,,2026-04-22T23:22:09.236Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F7A8FA79__2026-03-06-2025-preliminary-bg-harvest.pdf,F7A8FA79__2026-03-06-2025-preliminary-bg-harvest.pdf,pdf,662361,0.632,,,2026-04-22T23:22:05.874Z,harvest_evidence,Harvest evidence source,false,true,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F8243836__2021-box-elder-newfoundland-mtn.pdf,F8243836__2021-box-elder-newfoundland-mtn.pdf,pdf,187020,0.178,,,2026-04-22T23:22:07.219Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F87F4503__southsanjuan_bighorn_2014.pdf,F87F4503__southsanjuan_bighorn_2014.pdf,pdf,7413,0.007,,,2026-04-22T23:22:11.405Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/F9200FC6__CentralMtnsNebo_bighorn_2015.pdf,F9200FC6__CentralMtnsNebo_bighorn_2015.pdf,pdf,6662,0.006,,,2026-04-22T23:22:10.364Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/FB0988E9__24_black_bear_report.pdf,FB0988E9__24_black_bear_report.pdf,pdf,1204818,1.149,,,2026-04-22T23:24:47.410Z,audit_validation_report,Audit/validation evidence,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/FC2CF80D__2023-central-mtns-nebo.pdf,FC2CF80D__2023-central-mtns-nebo.pdf,pdf,41765,0.040,,,2026-04-22T23:22:06.376Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/FC7CCBA4__pilotmtn_bighorn_2014.pdf,FC7CCBA4__pilotmtn_bighorn_2014.pdf,pdf,39716,0.038,,,2026-04-22T23:22:11.272Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/FE8939B2__2013_gs_deer_hr.pdf,FE8939B2__2013_gs_deer_hr.pdf,pdf,48461,0.046,,,2026-04-22T23:22:11.603Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/FEF5EE56__NorthSlopeBaretop_bighorn_2015.pdf,FEF5EE56__NorthSlopeBaretop_bighorn_2015.pdf,pdf,35334,0.034,,,2026-04-22T23:22:10.473Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/exact_hash/FFF54F48__2021-zion.pdf,FFF54F48__2021-zion.pdf,pdf,194102,0.185,,,2026-04-22T23:22:07.581Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/near_size_name/2022-24_conservation_permits.pdf,2022-24_conservation_permits.pdf,pdf,292890,0.279,,,2024-02-06T09:39:02.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/near_size_name/4EC98C41__2024_gs_buck_deer_hr.pdf,4EC98C41__2024_gs_buck_deer_hr.pdf,pdf,134087,0.128,,,2026-04-02T01:03:12.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/duplicates/near_size_name/C664548E__2024_le_oial_all.pdf,C664548E__2024_le_oial_all.pdf,pdf,384682,0.367,,,2026-04-02T01:02:58.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/00EAB87B__dwr public meeting (2026_01_18 23_35_20 UTC).pdf,00EAB87B__dwr public meeting (2026_01_18 23_35_20 UTC).pdf,pdf,8176,0.008,,,2026-01-06T01:34:06.758Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/0453BFAC__Final Letter to Utah DWR re Licnesing (2026_02_06 06_23_41 UTC).pdf,0453BFAC__Final Letter to Utah DWR re Licnesing (2026_02_06 06_23_41 UTC).pdf,pdf,523334,0.499,,,2025-06-02T09:17:50.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/097E3DE2__David Baker Hunt Contract 2024  2.pdf,097E3DE2__David Baker Hunt Contract 2024  2.pdf,pdf,1887294,1.800,,,2026-04-25T01:59:29.303Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/20793B0C__Final Letter to Utah DWR re Licnesing.pdf,20793B0C__Final Letter to Utah DWR re Licnesing.pdf,pdf,473743,0.452,,,2025-05-29T07:30:26.964Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/2E08600D__Registered_Outfitters DWR - Table 1.pdf,2E08600D__Registered_Outfitters DWR - Table 1.pdf,pdf,72889,0.070,,,2026-02-25T09:32:03.285Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/2F49C188__Registered_Outfitters DWR - Table 1.pdf,2F49C188__Registered_Outfitters DWR - Table 1.pdf,pdf,72889,0.070,,,2026-02-25T09:32:03.285Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/36011E1E__2023 Outfitter.pdf,36011E1E__2023 Outfitter.pdf,pdf,3929839,3.748,,,2025-10-16T20:01:55.000Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/3B1EC975__DM DNF Outfitter_Guide_Special_Use_permit_renewal_2020_0330_signed (1).pdf,3B1EC975__DM DNF Outfitter_Guide_Special_Use_permit_renewal_2020_0330_signed (1).pdf,pdf,373289,0.356,,,2026-03-27T02:52:54.632Z,obsolete_fragment,Obsolete/duplicate fragment candidate,false,false,false,true,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/50654F6F__Decision_Record_Q1_2026_CCFO_Hunting_Guides[1].pdf,50654F6F__Decision_Record_Q1_2026_CCFO_Hunting_Guides[1].pdf,pdf,262379,0.250,,,2026-03-27T15:51:25.243Z,unknown_needs_review,Needs review,false,false,false,false,,
pipeline/RAW/hunt_unit_database/_quarantine/pdf/no_strong_hunt_signal/527EA474__2023_conservation_permit_bids.pdf,527EA474__2023_conservation_permit_bids.pdf,pdf,208111,0.198,,,2026-04-07T00:08:17.465Z,unknown_needs_review,Needs review,false,false,false,false,,
