workbook,pdf,row_number,hunt_code,age_value_rendered,hard_data_age,hard_data_reported_hunt_year,status
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,13,EL3018,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,14,EL3019,7.6,7.6,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,15,EL3020,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,16,EL3022,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,17,EL3024,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,18,EL3025,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,19,EL3028,8.3,8.3,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,20,EL3031,5.7,5.7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,21,EL3032,7,7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,22,EL3033,7,7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,23,EL3036,7.1,7.1,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,24,EL3037,7.1,7.1,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,25,EL3038,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,26,EL3039,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,27,EL3042,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,28,EL3043,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,29,EL3044,6.5,6.5,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,30,EL3045,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,31,EL3046,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,32,EL3047,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,33,EL3048,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,34,EL3049,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,35,EL3050,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,36,EL3053,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,37,EL3056,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,38,EL3057,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,39,EL3063,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,40,EL3064,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,41,EL3065,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,42,EL3066,7.6,7.6,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,43,EL3067,7.6,7.6,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,44,EL3068,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,45,EL3069,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,46,EL3072,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,47,EL3073,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,48,EL3077,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,49,EL3079,8.3,8.3,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,50,EL3081,7,7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,51,EL3083,7.1,7.1,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,52,EL3084,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,53,EL3086,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,54,EL3087,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,55,EL3088,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,56,EL3089,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,57,EL3091,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,58,EL3093,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,59,EL3096,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,60,EL3097,7.6,7.6,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,61,EL3098,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,62,EL3100,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,63,EL3126,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,64,EL3127,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,65,EL3130,5.7,5.7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,66,EL3132,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,67,EL3135,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,68,EL3136,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,69,EL3137,7.4,7.4,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,70,EL3139,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,71,EL3142,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,72,EL3143,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,73,EL3144,7.4,7.4,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,74,EL3145,7.8,7.8,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,75,EL3146,6.6,6.6,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,76,EL3147,6.4,6.4,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,77,EL3148,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,78,EL3149,6.6,6.6,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,79,EL3150,6.4,6.4,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,80,EL3151,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,81,EL3152,6.6,6.6,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,82,EL3153,6.4,6.4,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,83,EL3154,7.8,7.8,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,84,EL3155,6.6,6.6,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,85,EL3158,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,86,EL3159,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,87,EL3160,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,88,EL3161,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,89,EL3162,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,90,EL3163,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,91,EL3164,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,92,EL3166,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,93,EL3167,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,94,EL3168,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,95,EL3169,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,96,EL3170,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,97,EL3171,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,98,EL3172,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,99,EL3173,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,100,EL3174,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,101,EL3175,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,102,EL3176,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,103,EL3177,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,104,EL3179,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,105,EL3180,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,106,EL3181,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,107,EL3182,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,108,EL3183,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,109,EL3184,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,110,EL3185,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,111,EL3186,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,112,EL3187,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,113,EL3188,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,114,EL3189,7.8,7.8,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,115,EL3190,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,116,EL3191,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,117,EL3192,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,118,EL3193,7.6,7.6,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,119,EL3194,7.6,7.6,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,120,EL3195,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,121,EL3196,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,122,EL3197,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,123,EL3198,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,124,EL3199,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,125,EL3205,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,126,EL3208,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,127,EL3210,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,128,LO0011,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,129,LO0012,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,130,LO0013,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,131,LO0014,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.pdf,132,LO0015,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,2,EB3000,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,2026 ELK BULL L.E MATURE BULL.pdf,3,EB3002,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
